model,task_id,layer,mb,info,ready_ms,start_ms,finish_ms,wait_ms,duration_ms
qwen-moe-14.3b,23375247681136,0,0,GROUP_BY forward all2all,4.1359,4.1359,4.4897,0.0000,0.3539
qwen-moe-14.3b,23375247680656,0,0,GROUP_BY forward all2all,4.1359,4.1359,4.4897,0.0000,0.3539
qwen-moe-14.3b,23375247684016,0,0,AGGREGATE forward all2all,8.7286,8.7286,9.0824,0.0000,0.3539
qwen-moe-14.3b,23375247683536,0,0,AGGREGATE forward all2all,8.7286,8.7286,9.0824,0.0000,0.3539
qwen-moe-14.3b,23375247684976,1,0,GROUP_BY forward all2all,13.2273,13.2273,13.5811,0.0000,0.3539
qwen-moe-14.3b,23375247684496,1,0,GROUP_BY forward all2all,13.2273,13.2273,13.5811,0.0000,0.3539
qwen-moe-14.3b,23375247692176,0,1,GROUP_BY forward all2all,13.2305,13.2305,13.5844,0.0000,0.3539
qwen-moe-14.3b,23375247692656,0,1,GROUP_BY forward all2all,13.2305,13.2305,13.5844,0.0000,0.3539
qwen-moe-14.3b,23375247699376,1,0,AGGREGATE forward all2all,17.8163,17.8163,18.1701,0.0000,0.3539
qwen-moe-14.3b,23375247698896,1,0,AGGREGATE forward all2all,17.8163,17.8163,18.1701,0.0000,0.3539
qwen-moe-14.3b,23375247691216,0,1,AGGREGATE forward all2all,17.8232,17.8232,18.1771,0.0000,0.3539
qwen-moe-14.3b,23375247691696,0,1,AGGREGATE forward all2all,17.8232,17.8232,18.1771,0.0000,0.3539
qwen-moe-14.3b,23375247698416,2,0,GROUP_BY forward all2all,22.3203,22.3203,22.6741,0.0000,0.3539
qwen-moe-14.3b,23375247697936,2,0,GROUP_BY forward all2all,22.3203,22.3203,22.6741,0.0000,0.3539
qwen-moe-14.3b,23375247689296,1,1,GROUP_BY forward all2all,22.3219,22.3219,22.6758,0.0000,0.3539
qwen-moe-14.3b,23375247689776,1,1,GROUP_BY forward all2all,22.3219,22.3219,22.6758,0.0000,0.3539
qwen-moe-14.3b,23375247678736,0,2,GROUP_BY forward all2all,22.3252,22.3252,22.6790,0.0000,0.3539
qwen-moe-14.3b,23375247679216,0,2,GROUP_BY forward all2all,22.3252,22.3252,22.6790,0.0000,0.3539
qwen-moe-14.3b,23375247695536,2,0,AGGREGATE forward all2all,26.9099,26.9099,27.2638,0.0000,0.3539
qwen-moe-14.3b,23375247695056,2,0,AGGREGATE forward all2all,26.9099,26.9099,27.2638,0.0000,0.3539
qwen-moe-14.3b,23375247699856,1,1,AGGREGATE forward all2all,26.9109,26.9109,27.2648,0.0000,0.3539
qwen-moe-14.3b,23375247700336,1,1,AGGREGATE forward all2all,26.9109,26.9109,27.2648,0.0000,0.3539
qwen-moe-14.3b,23375247677776,0,2,AGGREGATE forward all2all,26.9179,26.9179,27.2717,0.0000,0.3539
qwen-moe-14.3b,23375247678256,0,2,AGGREGATE forward all2all,26.9179,26.9179,27.2717,0.0000,0.3539
qwen-moe-14.3b,23375247700816,2,1,GROUP_BY forward all2all,31.4097,31.4097,31.7636,0.0000,0.3539
qwen-moe-14.3b,23375247701296,2,1,GROUP_BY forward all2all,31.4097,31.4097,31.7636,0.0000,0.3539
qwen-moe-14.3b,23375247694576,3,0,GROUP_BY forward all2all,31.4139,31.4139,31.7678,0.0000,0.3539
qwen-moe-14.3b,23375247694096,3,0,GROUP_BY forward all2all,31.4139,31.4139,31.7678,0.0000,0.3539
qwen-moe-14.3b,23375247682576,0,3,GROUP_BY forward all2all,31.4147,31.4147,31.7685,0.0000,0.3539
qwen-moe-14.3b,23375247683056,0,3,GROUP_BY forward all2all,31.4147,31.4147,31.7685,0.0000,0.3539
qwen-moe-14.3b,23375247676816,1,2,GROUP_BY forward all2all,31.4219,31.4219,31.7757,0.0000,0.3539
qwen-moe-14.3b,23375247677296,1,2,GROUP_BY forward all2all,31.4219,31.4219,31.7757,0.0000,0.3539
qwen-moe-14.3b,23375247701776,2,1,AGGREGATE forward all2all,35.9994,35.9994,36.3532,0.0000,0.3539
qwen-moe-14.3b,23375247702256,2,1,AGGREGATE forward all2all,35.9994,35.9994,36.3532,0.0000,0.3539
qwen-moe-14.3b,23375247693616,3,0,AGGREGATE forward all2all,36.0025,36.0025,36.3563,0.0000,0.3539
qwen-moe-14.3b,23375247693136,3,0,AGGREGATE forward all2all,36.0025,36.0025,36.3563,0.0000,0.3539
qwen-moe-14.3b,23375247685456,0,3,AGGREGATE forward all2all,36.0074,36.0074,36.3612,0.0000,0.3539
qwen-moe-14.3b,23375247685936,0,3,AGGREGATE forward all2all,36.0074,36.0074,36.3612,0.0000,0.3539
qwen-moe-14.3b,23375247675856,1,2,AGGREGATE forward all2all,36.0108,36.0108,36.3647,0.0000,0.3539
qwen-moe-14.3b,23375247676336,1,2,AGGREGATE forward all2all,36.0108,36.0108,36.3647,0.0000,0.3539
