model,task_id,layer,mb,info,ready_ms,start_ms,finish_ms,wait_ms,duration_ms
mixtral8x7b,23375228847376,0,0,GROUP_BY forward all2all,12.4948,12.4948,12.4966,0.0000,0.0018
mixtral8x7b,23375228847856,0,0,GROUP_BY forward all2all,12.4948,12.4948,12.4966,0.0000,0.0018
mixtral8x7b,23375228854096,0,0,AGGREGATE forward all2all,50.3676,50.3676,102.3004,0.0000,51.9328
mixtral8x7b,23375228854576,0,0,AGGREGATE forward all2all,50.3676,50.3676,102.4839,0.0000,52.1164
mixtral8x7b,23375228853136,1,0,GROUP_BY forward all2all,114.9620,114.9620,114.9638,0.0000,0.0018
mixtral8x7b,23375228857936,0,1,GROUP_BY forward all2all,115.1428,115.1428,115.1447,0.0000,0.0018
mixtral8x7b,23375228858416,0,1,GROUP_BY forward all2all,115.1428,115.1428,115.1447,0.0000,0.0018
mixtral8x7b,23375228853616,1,0,GROUP_BY forward all2all,115.1455,115.1455,115.1473,0.0000,0.0018
mixtral8x7b,23375228846416,1,0,AGGREGATE forward all2all,153.1593,153.1593,175.3096,0.0000,22.1503
mixtral8x7b,23375228846896,1,0,AGGREGATE forward all2all,153.3429,153.3429,178.0067,0.0000,24.6638
mixtral8x7b,23375228845456,2,0,GROUP_BY forward all2all,187.9714,187.9714,187.9732,0.0000,0.0018
mixtral8x7b,23375228845936,2,0,GROUP_BY forward all2all,190.6684,190.6684,190.6703,0.0000,0.0018
mixtral8x7b,23375228852656,0,1,AGGREGATE forward all2all,153.0004,153.0004,204.4162,0.0000,51.4158
mixtral8x7b,23375228852176,0,1,AGGREGATE forward all2all,153.0004,153.0004,208.0038,0.0000,55.0034
mixtral8x7b,23375228857456,1,1,GROUP_BY forward all2all,217.0778,217.0778,217.0796,0.0000,0.0018
mixtral8x7b,23375228860336,0,2,GROUP_BY forward all2all,220.6456,220.6456,220.6474,0.0000,0.0018
mixtral8x7b,23375228859856,0,2,GROUP_BY forward all2all,220.6456,220.6456,220.6474,0.0000,0.0018
mixtral8x7b,23375228856976,1,1,GROUP_BY forward all2all,220.6654,220.6654,220.6672,0.0000,0.0018
