model,task_id,layer,mb,info,ready_ms,start_ms,finish_ms,wait_ms,duration_ms
llama-moe-6.7b,23375226857776,0,0,GROUP_BY forward all2all,12.4378,12.4378,36.9047,0.0000,24.4669
llama-moe-6.7b,23375226857296,0,0,GROUP_BY forward all2all,12.4378,12.4378,38.8928,0.0000,26.4550
llama-moe-6.7b,23375226872656,0,0,AGGREGATE forward all2all,47.7366,47.7366,71.9738,0.0000,24.2372
llama-moe-6.7b,23375226873136,0,0,AGGREGATE forward all2all,45.7486,45.7486,72.7145,0.0000,26.9659
llama-moe-6.7b,23375226864976,0,1,GROUP_BY forward all2all,85.2286,85.2286,111.0172,0.0000,25.7886
llama-moe-6.7b,23375226865456,0,1,GROUP_BY forward all2all,85.2286,85.2286,111.6185,0.0000,26.3899
llama-moe-6.7b,23375226856336,1,0,GROUP_BY forward all2all,84.5045,84.5045,111.6817,0.0000,27.1772
llama-moe-6.7b,23375226856816,1,0,GROUP_BY forward all2all,85.2452,85.2452,114.5916,0.0000,29.3464
llama-moe-6.7b,23375226855376,1,0,AGGREGATE forward all2all,120.5270,120.5270,144.6301,0.0000,24.1031
llama-moe-6.7b,23375226853456,0,1,AGGREGATE forward all2all,119.8611,119.8611,145.3085,0.0000,25.4474
llama-moe-6.7b,23375226855856,1,0,AGGREGATE forward all2all,123.4368,123.4368,149.1981,0.0000,25.7613
llama-moe-6.7b,23375226853936,0,1,AGGREGATE forward all2all,120.4624,120.4624,150.7065,0.0000,30.2441
llama-moe-6.7b,23375226854416,2,0,GROUP_BY forward all2all,157.1605,157.1605,186.1908,0.0000,29.0303
llama-moe-6.7b,23375226854896,2,0,GROUP_BY forward all2all,161.7285,161.7285,186.6066,0.0000,24.8780
llama-moe-6.7b,23375226847216,0,2,GROUP_BY forward all2all,163.2308,163.2308,187.4184,0.0000,24.1876
llama-moe-6.7b,23375226852496,1,1,GROUP_BY forward all2all,161.7226,161.7226,187.6665,0.0000,25.9439
llama-moe-6.7b,23375226852976,1,1,GROUP_BY forward all2all,163.2372,163.2372,188.8037,0.0000,25.5665
llama-moe-6.7b,23375226846736,0,2,GROUP_BY forward all2all,163.2308,163.2308,192.1024,0.0000,28.8715
llama-moe-6.7b,23375226860176,2,0,AGGREGATE forward all2all,195.0357,195.0357,219.3167,0.0000,24.2810
llama-moe-6.7b,23375226851536,1,1,AGGREGATE forward all2all,196.5117,196.5117,222.1884,0.0000,25.6766
llama-moe-6.7b,23375226852016,1,1,AGGREGATE forward all2all,197.6489,197.6489,223.8486,0.0000,26.1998
llama-moe-6.7b,23375226846256,0,2,AGGREGATE forward all2all,196.2623,196.2623,224.7845,0.0000,28.5223
llama-moe-6.7b,23375226845776,0,2,AGGREGATE forward all2all,200.9462,200.9462,225.6436,0.0000,24.6974
llama-moe-6.7b,23375226860656,2,0,AGGREGATE forward all2all,195.4514,195.4514,227.4620,0.0000,32.0105
llama-moe-6.7b,23375226861136,3,0,GROUP_BY forward all2all,231.8374,231.8374,262.8812,0.0000,31.0438
llama-moe-6.7b,23375226859216,0,3,GROUP_BY forward all2all,238.1577,238.1577,264.2961,0.0000,26.1383
llama-moe-6.7b,23375226845296,1,2,GROUP_BY forward all2all,237.3152,237.3152,264.5340,0.0000,27.2188
llama-moe-6.7b,23375226861616,3,0,GROUP_BY forward all2all,239.9826,239.9826,264.7502,0.0000,24.7676
llama-moe-6.7b,23375226851056,2,1,GROUP_BY forward all2all,239.9862,239.9862,265.5250,0.0000,25.5388
llama-moe-6.7b,23375226850576,2,1,GROUP_BY forward all2all,239.9862,239.9862,265.8712,0.0000,25.8850
llama-moe-6.7b,23375226844816,1,2,GROUP_BY forward all2all,238.1743,238.1743,267.3726,0.0000,29.1983
llama-moe-6.7b,23375226859696,0,3,GROUP_BY forward all2all,238.1577,238.1577,267.7637,0.0000,29.6059
llama-moe-6.7b,23375226864016,3,0,AGGREGATE forward all2all,271.7240,271.7240,296.1071,0.0000,24.3832
llama-moe-6.7b,23375226864496,3,0,AGGREGATE forward all2all,273.5930,273.5930,298.1703,0.0000,24.5773
llama-moe-6.7b,23375226875056,1,2,AGGREGATE forward all2all,273.3792,273.3792,298.8166,0.0000,25.4374
llama-moe-6.7b,23375226862096,0,3,AGGREGATE forward all2all,273.1400,273.1400,298.9941,0.0000,25.8541
llama-moe-6.7b,23375226849616,2,1,AGGREGATE forward all2all,274.7160,274.7160,299.6453,0.0000,24.9293
llama-moe-6.7b,23375226874576,1,2,AGGREGATE forward all2all,276.2178,276.2178,300.9399,0.0000,24.7222
llama-moe-6.7b,23375226862576,0,3,AGGREGATE forward all2all,276.6075,276.6075,302.4095,0.0000,25.8020
llama-moe-6.7b,23375226850096,2,1,AGGREGATE forward all2all,274.3699,274.3699,303.8245,0.0000,29.4546
llama-moe-6.7b,23375226863056,1,3,GROUP_BY forward all2all,313.4541,313.4541,339.7295,0.0000,26.2754
llama-moe-6.7b,23375226863536,1,3,GROUP_BY forward all2all,314.9299,314.9299,342.0106,0.0000,27.0808
llama-moe-6.7b,23375226874096,2,2,GROUP_BY forward all2all,316.3487,316.3487,342.7178,0.0000,26.3690
llama-moe-6.7b,23375226873616,2,2,GROUP_BY forward all2all,316.3487,316.3487,343.8720,0.0000,27.5233
llama-moe-6.7b,23375226864256,3,0,AGGREGATE backward all2all,304.7993,304.7993,353.2804,0.0000,48.4811
