model,task_id,layer,mb,info,ready_ms,start_ms,finish_ms,wait_ms,duration_ms
mixtral8x7b,23375228847376,0,0,GROUP_BY forward all2all,12.5000,12.5000,12.5018,0.0000,0.0018
mixtral8x7b,23375228847856,0,0,GROUP_BY forward all2all,12.5000,12.5000,12.5018,0.0000,0.0018
mixtral8x7b,23375228854096,0,0,AGGREGATE forward all2all,73.8222,73.8222,126.0055,0.0000,52.1833
mixtral8x7b,23375228854576,0,0,AGGREGATE forward all2all,73.8222,73.8222,126.2355,0.0000,52.4133
mixtral8x7b,23375228853136,1,0,GROUP_BY forward all2all,138.6729,138.6729,138.6747,0.0000,0.0018
mixtral8x7b,23375228857936,0,1,GROUP_BY forward all2all,138.8997,138.8997,138.9015,0.0000,0.0018
mixtral8x7b,23375228858416,0,1,GROUP_BY forward all2all,138.8997,138.8997,138.9015,0.0000,0.0018
mixtral8x7b,23375228853616,1,0,GROUP_BY forward all2all,138.9028,138.9028,138.9047,0.0000,0.0018
mixtral8x7b,23375228846416,1,0,AGGREGATE forward all2all,202.3991,202.3991,217.9055,0.0000,15.5064
mixtral8x7b,23375228846896,1,0,AGGREGATE forward all2all,202.6291,202.6291,218.8037,0.0000,16.1746
mixtral8x7b,23375228845456,2,0,GROUP_BY forward all2all,230.5763,230.5763,230.5782,0.0000,0.0018
mixtral8x7b,23375228845936,2,0,GROUP_BY forward all2all,231.4746,231.4746,231.4764,0.0000,0.0018
mixtral8x7b,23375228852176,0,1,AGGREGATE forward all2all,200.2066,200.2066,238.4924,0.0000,38.2858
mixtral8x7b,23375228852656,0,1,AGGREGATE forward all2all,200.2066,200.2066,238.5352,0.0000,38.3285
mixtral8x7b,23375228856976,1,1,GROUP_BY forward all2all,251.1598,251.1598,251.1616,0.0000,0.0018
mixtral8x7b,23375228859856,0,2,GROUP_BY forward all2all,251.1823,251.1823,251.1841,0.0000,0.0018
mixtral8x7b,23375228860336,0,2,GROUP_BY forward all2all,251.1823,251.1823,251.1841,0.0000,0.0018
mixtral8x7b,23375228857456,1,1,GROUP_BY forward all2all,251.2025,251.2025,251.2044,0.0000,0.0018
mixtral8x7b,23375228860816,0,2,AGGREGATE forward all2all,312.5045,312.5045,326.9312,0.0000,14.4267
mixtral8x7b,23375228856496,1,1,AGGREGATE forward all2all,314.9288,314.9288,331.1714,0.0000,16.2427
mixtral8x7b,23375228861296,0,2,AGGREGATE forward all2all,312.5045,312.5045,335.0018,0.0000,22.4973
mixtral8x7b,23375228844976,2,0,AGGREGATE forward all2all,312.6152,312.6152,335.0055,0.0000,22.3903
