model,task_id,layer,mb,info,ready_ms,start_ms,finish_ms,wait_ms,duration_ms
mixtral8x7b,23375228847376,0,0,GROUP_BY forward all2all,12.5089,12.5089,12.5107,0.0000,0.0018
mixtral8x7b,23375228847856,0,0,GROUP_BY forward all2all,12.5089,12.5089,12.5107,0.0000,0.0018
mixtral8x7b,23375228854576,0,0,AGGREGATE forward all2all,113.6021,113.6021,160.3630,0.0000,46.7608
mixtral8x7b,23375228854096,0,0,AGGREGATE forward all2all,113.6021,113.6021,162.9204,0.0000,49.3182
mixtral8x7b,23375228853616,1,0,GROUP_BY forward all2all,173.0336,173.0336,173.0355,0.0000,0.0018
mixtral8x7b,23375228853136,1,0,GROUP_BY forward all2all,175.5910,175.5910,175.5929,0.0000,0.0018
mixtral8x7b,23375228858416,0,1,GROUP_BY forward all2all,175.5935,175.5935,175.5953,0.0000,0.0018
mixtral8x7b,23375228857936,0,1,GROUP_BY forward all2all,175.5935,175.5935,175.5954,0.0000,0.0018
mixtral8x7b,23375228846896,1,0,AGGREGATE forward all2all,251.3586,251.3586,273.1723,0.0000,21.8137
mixtral8x7b,23375228846416,1,0,AGGREGATE forward all2all,253.9160,253.9160,275.0046,0.0000,21.0886
mixtral8x7b,23375228845936,2,0,GROUP_BY forward all2all,285.8433,285.8433,285.8452,0.0000,0.0018
mixtral8x7b,23375228845456,2,0,GROUP_BY forward all2all,287.6757,287.6757,287.6775,0.0000,0.0018
mixtral8x7b,23375228852656,0,1,AGGREGATE forward all2all,276.6715,276.6715,299.1723,0.0000,22.5009
mixtral8x7b,23375228852176,0,1,AGGREGATE forward all2all,276.6715,276.6715,307.0055,0.0000,30.3339
mixtral8x7b,23375228857456,1,1,GROUP_BY forward all2all,311.8430,311.8430,311.8448,0.0000,0.0018
mixtral8x7b,23375228860336,0,2,GROUP_BY forward all2all,319.6615,319.6615,319.6633,0.0000,0.0018
mixtral8x7b,23375228859856,0,2,GROUP_BY forward all2all,319.6615,319.6615,319.6634,0.0000,0.0018
mixtral8x7b,23375228856976,1,1,GROUP_BY forward all2all,319.6761,319.6761,319.6780,0.0000,0.0018
mixtral8x7b,23375228844496,2,0,AGGREGATE forward all2all,369.7855,369.7855,384.4934,0.0000,14.7079
mixtral8x7b,23375228844976,2,0,AGGREGATE forward all2all,367.9531,367.9531,392.0020,0.0000,24.0489
mixtral8x7b,23375228843536,3,0,GROUP_BY forward all2all,397.1598,397.1598,397.1616,0.0000,0.0018
mixtral8x7b,23375228844016,3,0,GROUP_BY forward all2all,404.6684,404.6684,404.6702,0.0000,0.0018
mixtral8x7b,23375228856496,1,1,AGGREGATE forward all2all,390.1680,390.1680,419.0786,0.0000,28.9106
mixtral8x7b,23375228856016,1,1,AGGREGATE forward all2all,398.0011,398.0011,420.4535,0.0000,22.4524
mixtral8x7b,23375228850736,2,1,GROUP_BY forward all2all,431.7325,431.7325,431.7344,0.0000,0.0018
mixtral8x7b,23375228850256,2,1,GROUP_BY forward all2all,433.1075,433.1075,433.1093,0.0000,0.0018
mixtral8x7b,23375228861296,0,2,AGGREGATE forward all2all,420.7547,420.7547,436.1701,0.0000,15.4154
mixtral8x7b,23375228860816,0,2,AGGREGATE forward all2all,420.7548,420.7548,442.1724,0.0000,21.4176
mixtral8x7b,23375228862256,1,2,GROUP_BY forward all2all,448.8237,448.8237,448.8255,0.0000,0.0018
mixtral8x7b,23375228861776,1,2,GROUP_BY forward all2all,454.8259,454.8259,454.8278,0.0000,0.0018
mixtral8x7b,23375228868016,0,3,GROUP_BY forward all2all,454.8284,454.8284,454.8302,0.0000,0.0018
mixtral8x7b,23375228867536,0,3,GROUP_BY forward all2all,454.8284,454.8284,454.8303,0.0000,0.0018
mixtral8x7b,23375228849296,3,0,AGGREGATE forward all2all,462.7952,462.7952,480.3614,0.0000,17.5662
mixtral8x7b,23375228849776,3,0,AGGREGATE forward all2all,470.3038,470.3038,494.0094,0.0000,23.7056
mixtral8x7b,23375228849536,3,0,AGGREGATE backward all2all,492.4439,492.4439,514.0012,0.0000,21.5573
mixtral8x7b,23375228851696,2,1,AGGREGATE forward all2all,513.8576,513.8576,528.1503,0.0000,14.2927
mixtral8x7b,23375228850016,3,0,AGGREGATE backward all2all,506.0920,506.0920,528.1987,0.0000,22.1067
mixtral8x7b,23375228851216,2,1,AGGREGATE forward all2all,515.2326,515.2326,533.0043,0.0000,17.7718
