model,task_id,layer,mb,info,ready_ms,start_ms,finish_ms,wait_ms,duration_ms
llama-moe-6.7b,23375226857776,0,0,GROUP_BY forward all2all,59.8578,59.8578,60.4914,0.0000,0.6336
llama-moe-6.7b,23375226857296,0,0,GROUP_BY forward all2all,59.8578,59.8578,60.4914,0.0000,0.6336
llama-moe-6.7b,23375226873136,0,0,AGGREGATE forward all2all,116.7553,116.7553,117.5988,0.0000,0.8435
llama-moe-6.7b,23375226872656,0,0,AGGREGATE forward all2all,116.7553,116.7553,117.5988,0.0000,0.8435
llama-moe-6.7b,23375226864976,0,1,GROUP_BY forward all2all,177.5330,177.5330,178.1666,0.0000,0.6336
llama-moe-6.7b,23375226865456,0,1,GROUP_BY forward all2all,177.5330,177.5330,178.1666,0.0000,0.6336
llama-moe-6.7b,23375226856816,1,0,GROUP_BY forward all2all,177.5450,177.5450,178.1786,0.0000,0.6336
llama-moe-6.7b,23375226856336,1,0,GROUP_BY forward all2all,177.5450,177.5450,178.1786,0.0000,0.6336
llama-moe-6.7b,23375226853456,0,1,AGGREGATE forward all2all,234.4305,234.4305,235.2740,0.0000,0.8435
llama-moe-6.7b,23375226853936,0,1,AGGREGATE forward all2all,234.4305,234.4305,235.2740,0.0000,0.8435
llama-moe-6.7b,23375226855856,1,0,AGGREGATE forward all2all,234.4438,234.4438,235.2873,0.0000,0.8435
llama-moe-6.7b,23375226855376,1,0,AGGREGATE forward all2all,234.4438,234.4438,235.2873,0.0000,0.8435
llama-moe-6.7b,23375226846736,0,2,GROUP_BY forward all2all,295.2184,295.2184,295.8520,0.0000,0.6336
llama-moe-6.7b,23375226847216,0,2,GROUP_BY forward all2all,295.2184,295.2184,295.8520,0.0000,0.6336
llama-moe-6.7b,23375226852496,1,1,GROUP_BY forward all2all,295.2318,295.2318,295.8655,0.0000,0.6336
llama-moe-6.7b,23375226852976,1,1,GROUP_BY forward all2all,295.2318,295.2318,295.8655,0.0000,0.6336
llama-moe-6.7b,23375226854896,2,0,GROUP_BY forward all2all,295.2332,295.2332,295.8669,0.0000,0.6336
llama-moe-6.7b,23375226854416,2,0,GROUP_BY forward all2all,295.2332,295.2332,295.8669,0.0000,0.6336
llama-moe-6.7b,23375226846256,0,2,AGGREGATE forward all2all,352.1159,352.1159,352.9594,0.0000,0.8435
llama-moe-6.7b,23375226845776,0,2,AGGREGATE forward all2all,352.1159,352.1159,352.9594,0.0000,0.8435
llama-moe-6.7b,23375226851536,1,1,AGGREGATE forward all2all,352.1307,352.1307,352.9742,0.0000,0.8435
llama-moe-6.7b,23375226852016,1,1,AGGREGATE forward all2all,352.1307,352.1307,352.9742,0.0000,0.8435
llama-moe-6.7b,23375226860656,2,0,AGGREGATE forward all2all,352.1317,352.1317,352.9752,0.0000,0.8435
llama-moe-6.7b,23375226860176,2,0,AGGREGATE forward all2all,352.1317,352.1317,352.9752,0.0000,0.8435
llama-moe-6.7b,23375226859216,0,3,GROUP_BY forward all2all,412.8935,412.8935,413.5272,0.0000,0.6336
llama-moe-6.7b,23375226859696,0,3,GROUP_BY forward all2all,412.8935,412.8935,413.5272,0.0000,0.6336
llama-moe-6.7b,23375226861616,3,0,GROUP_BY forward all2all,412.9113,412.9113,413.5450,0.0000,0.6336
llama-moe-6.7b,23375226861136,3,0,GROUP_BY forward all2all,412.9113,412.9113,413.5450,0.0000,0.6336
llama-moe-6.7b,23375226844816,1,2,GROUP_BY forward all2all,412.9187,412.9187,413.5524,0.0000,0.6336
llama-moe-6.7b,23375226845296,1,2,GROUP_BY forward all2all,412.9187,412.9187,413.5524,0.0000,0.6336
llama-moe-6.7b,23375226851056,2,1,GROUP_BY forward all2all,412.9201,412.9201,413.5537,0.0000,0.6336
llama-moe-6.7b,23375226850576,2,1,GROUP_BY forward all2all,412.9201,412.9201,413.5537,0.0000,0.6336
llama-moe-6.7b,23375226862096,0,3,AGGREGATE forward all2all,469.7911,469.7911,470.6346,0.0000,0.8435
llama-moe-6.7b,23375226862576,0,3,AGGREGATE forward all2all,469.7911,469.7911,470.6346,0.0000,0.8435
llama-moe-6.7b,23375226864496,3,0,AGGREGATE forward all2all,469.8078,469.8078,470.6513,0.0000,0.8435
llama-moe-6.7b,23375226864016,3,0,AGGREGATE forward all2all,469.8078,469.8078,470.6513,0.0000,0.8435
llama-moe-6.7b,23375226875056,1,2,AGGREGATE forward all2all,469.8176,469.8176,470.6611,0.0000,0.8435
llama-moe-6.7b,23375226874576,1,2,AGGREGATE forward all2all,469.8176,469.8176,470.6611,0.0000,0.8435
llama-moe-6.7b,23375226850096,2,1,AGGREGATE forward all2all,469.8186,469.8186,470.6621,0.0000,0.8435
llama-moe-6.7b,23375226849616,2,1,AGGREGATE forward all2all,469.8186,469.8186,470.6621,0.0000,0.8435
llama-moe-6.7b,23375226863056,1,3,GROUP_BY forward all2all,530.5952,530.5952,531.2289,0.0000,0.6336
llama-moe-6.7b,23375226863536,1,3,GROUP_BY forward all2all,530.5952,530.5952,531.2289,0.0000,0.6336
llama-moe-6.7b,23375226874096,2,2,GROUP_BY forward all2all,530.6070,530.6070,531.2406,0.0000,0.6336
llama-moe-6.7b,23375226873616,2,2,GROUP_BY forward all2all,530.6070,530.6070,531.2406,0.0000,0.6336
llama-moe-6.7b,23375226864736,3,0,AGGREGATE backward all2all,539.1464,539.1464,540.3572,0.0000,1.2108
llama-moe-6.7b,23375226864256,3,0,AGGREGATE backward all2all,539.1479,539.1479,540.3825,0.0000,1.2346
llama-moe-6.7b,23375226849136,3,1,GROUP_BY forward all2all,539.2151,539.2151,540.4135,0.0000,1.1984
llama-moe-6.7b,23375226848656,3,1,GROUP_BY forward all2all,539.2151,539.2151,540.4151,0.0000,1.1999
llama-moe-6.7b,23375226870256,1,3,AGGREGATE forward all2all,587.4941,587.4941,588.3376,0.0000,0.8435
llama-moe-6.7b,23375226869776,1,3,AGGREGATE forward all2all,587.4941,587.4941,588.3376,0.0000,0.8435
llama-moe-6.7b,23375226872176,2,2,AGGREGATE forward all2all,587.5055,587.5055,588.3490,0.0000,0.8435
llama-moe-6.7b,23375226871696,2,2,AGGREGATE forward all2all,587.5055,587.5055,588.3490,0.0000,0.8435
llama-moe-6.7b,23375226861856,3,0,GROUP_BY backward all2all,594.5465,594.5465,595.1802,0.0000,0.6337
llama-moe-6.7b,23375226861376,3,0,GROUP_BY backward all2all,594.5718,594.5718,595.2055,0.0000,0.6337
llama-moe-6.7b,23375226848176,3,1,AGGREGATE forward all2all,601.3026,601.3026,602.1461,0.0000,0.8435
llama-moe-6.7b,23375226847696,3,1,AGGREGATE forward all2all,601.3280,601.3280,602.1715,0.0000,0.8435
llama-moe-6.7b,23375226869296,2,3,GROUP_BY forward all2all,648.2932,648.2932,648.9269,0.0000,0.6336
llama-moe-6.7b,23375226868816,2,3,GROUP_BY forward all2all,648.2932,648.2932,648.9277,0.0000,0.6345
llama-moe-6.7b,23375226860896,2,0,AGGREGATE backward all2all,667.6408,667.6408,668.2744,0.0000,0.6336
llama-moe-6.7b,23375226860416,2,0,AGGREGATE backward all2all,667.6661,667.6661,668.2998,0.0000,0.6336
llama-moe-6.7b,23375226848416,3,1,AGGREGATE backward all2all,688.4895,688.4895,689.6984,0.0000,1.2089
llama-moe-6.7b,23375226871216,3,2,GROUP_BY forward all2all,688.6332,688.6332,689.7567,0.0000,1.1235
llama-moe-6.7b,23375226870736,3,2,GROUP_BY forward all2all,688.6586,688.6586,689.8585,0.0000,1.1999
llama-moe-6.7b,23375226847936,3,1,AGGREGATE backward all2all,688.5914,688.5914,699.0052,0.0000,10.4138
llama-moe-6.7b,23375226868336,2,3,AGGREGATE forward all2all,705.1917,705.1917,706.0352,0.0000,0.8435
llama-moe-6.7b,23375226867856,2,3,AGGREGATE forward all2all,705.1925,705.1925,706.0360,0.0000,0.8435
llama-moe-6.7b,23375226855136,2,0,GROUP_BY backward all2all,720.3797,720.3797,721.0134,0.0000,0.6337
llama-moe-6.7b,23375226854656,2,0,GROUP_BY backward all2all,720.4050,720.4050,721.0387,0.0000,0.6337
llama-moe-6.7b,23375226849376,3,1,GROUP_BY backward all2all,743.8877,743.8877,744.5214,0.0000,0.6337
llama-moe-6.7b,23375226858256,3,2,AGGREGATE forward all2all,746.1213,746.1213,746.9648,0.0000,0.8435
llama-moe-6.7b,23375226858736,3,2,AGGREGATE forward all2all,750.6438,750.6438,751.4874,0.0000,0.8435
llama-moe-6.7b,23375226848896,3,1,GROUP_BY backward all2all,751.1103,751.1103,751.7441,0.0000,0.6337
llama-moe-6.7b,23375226856096,1,0,AGGREGATE backward all2all,793.4742,793.4742,794.1078,0.0000,0.6336
llama-moe-6.7b,23375226855616,1,0,AGGREGATE backward all2all,793.4995,793.4995,794.1332,0.0000,0.6336
llama-moe-6.7b,23375226858496,3,2,AGGREGATE backward all2all,803.1989,803.1989,803.8326,0.0000,0.6336
llama-moe-6.7b,23375226850336,2,1,AGGREGATE backward all2all,816.9820,816.9820,817.6156,0.0000,0.6336
