model,task_id,layer,mb,info,ready_ms,start_ms,finish_ms,wait_ms,duration_ms
mixtral8x7b,23375228847376,0,0,GROUP_BY forward all2all,61.1541,61.1541,226.3602,0.0000,165.2061
mixtral8x7b,23375228847856,0,0,GROUP_BY forward all2all,61.1541,61.1541,226.3602,0.0000,165.2061
mixtral8x7b,23375228854096,0,0,AGGREGATE forward all2all,310.0054,310.0054,520.1016,0.0000,210.0962
mixtral8x7b,23375228854576,0,0,AGGREGATE forward all2all,310.0054,310.0054,520.1016,0.0000,210.0962
mixtral8x7b,23375228853136,1,0,GROUP_BY forward all2all,581.4225,581.4225,603.5588,0.0000,22.1364
mixtral8x7b,23375228853616,1,0,GROUP_BY forward all2all,581.4224,581.4224,604.0126,0.0000,22.5902
mixtral8x7b,23375228846896,1,0,AGGREGATE forward all2all,687.6551,687.6551,711.0072,0.0000,23.3521
mixtral8x7b,23375228857936,0,1,GROUP_BY forward all2all,581.4198,581.4198,746.3618,0.0000,164.9419
mixtral8x7b,23375228858416,0,1,GROUP_BY forward all2all,581.4198,581.4198,746.3618,0.0000,164.9419
mixtral8x7b,23375228845936,2,0,GROUP_BY forward all2all,772.3277,772.3277,800.0034,0.0000,27.6757
mixtral8x7b,23375228852176,0,1,AGGREGATE forward all2all,830.0070,830.0070,868.0040,0.0000,37.9970
mixtral8x7b,23375228852656,0,1,AGGREGATE forward all2all,830.0070,830.0070,871.0051,0.0000,40.9981
mixtral8x7b,23375228846416,1,0,AGGREGATE forward all2all,687.2013,687.2013,896.1743,0.0000,208.9730
mixtral8x7b,23375228844976,2,0,AGGREGATE forward all2all,883.6491,883.6491,905.2819,0.0000,21.6328
mixtral8x7b,23375228845456,2,0,GROUP_BY forward all2all,957.4948,957.4948,980.0092,0.0000,22.5145
mixtral8x7b,23375228860336,0,2,GROUP_BY forward all2all,932.3063,932.3063,982.6286,0.0000,50.3223
mixtral8x7b,23375228844016,3,0,GROUP_BY forward all2all,966.6013,966.6013,988.1850,0.0000,21.5837
