model,task_id,layer,mb,info,ready_ms,start_ms,finish_ms,wait_ms,duration_ms
mixtral8x7b,23375228847376,0,0,GROUP_BY forward all2all,12.4926,12.4926,13.1635,0.0000,0.6709
mixtral8x7b,23375228847856,0,0,GROUP_BY forward all2all,12.4926,12.4926,13.5009,0.0000,1.0082
mixtral8x7b,23375228854096,0,0,AGGREGATE forward all2all,49.9523,49.9523,50.7032,0.0000,0.7509
mixtral8x7b,23375228854576,0,0,AGGREGATE forward all2all,50.2896,50.2896,51.3362,0.0000,1.0466
mixtral8x7b,23375228853136,1,0,GROUP_BY forward all2all,63.3668,63.3668,64.5493,0.0000,1.1825
mixtral8x7b,23375228857936,0,1,GROUP_BY forward all2all,63.9927,63.9927,64.6464,0.0000,0.6538
mixtral8x7b,23375228853616,1,0,GROUP_BY forward all2all,63.9998,63.9998,64.9624,0.0000,0.9626
mixtral8x7b,23375228858416,0,1,GROUP_BY forward all2all,63.9927,63.9927,65.0014,0.0000,1.0087
mixtral8x7b,23375228852176,0,1,AGGREGATE forward all2all,101.4352,101.4352,102.0896,0.0000,0.6544
mixtral8x7b,23375228846416,1,0,AGGREGATE forward all2all,101.3353,101.3353,102.4467,0.0000,1.1114
mixtral8x7b,23375228846896,1,0,AGGREGATE forward all2all,101.7484,101.7484,102.8494,0.0000,1.1010
mixtral8x7b,23375228852656,0,1,AGGREGATE forward all2all,101.7902,101.7902,102.8522,0.0000,1.0621
mixtral8x7b,23375228845456,2,0,GROUP_BY forward all2all,115.1098,115.1098,116.1426,0.0000,1.0327
mixtral8x7b,23375228859856,0,2,GROUP_BY forward all2all,115.4916,115.4916,116.1622,0.0000,0.6707
mixtral8x7b,23375228845936,2,0,GROUP_BY forward all2all,115.5126,115.5126,116.5153,0.0000,1.0027
mixtral8x7b,23375228856976,1,1,GROUP_BY forward all2all,115.5070,115.5070,116.5301,0.0000,1.0231
mixtral8x7b,23375228857456,1,1,GROUP_BY forward all2all,115.5158,115.5158,116.5574,0.0000,1.0416
mixtral8x7b,23375228860336,0,2,GROUP_BY forward all2all,115.4916,115.4916,116.5601,0.0000,1.0685
mixtral8x7b,23375228860816,0,2,AGGREGATE forward all2all,152.9510,152.9510,153.6074,0.0000,0.6564
mixtral8x7b,23375228844496,2,0,AGGREGATE forward all2all,152.9318,152.9318,153.9673,0.0000,1.0355
mixtral8x7b,23375228844976,2,0,AGGREGATE forward all2all,153.3045,153.3045,154.2676,0.0000,0.9631
mixtral8x7b,23375228861296,0,2,AGGREGATE forward all2all,153.3488,153.3488,154.3290,0.0000,0.9802
mixtral8x7b,23375228856016,1,1,AGGREGATE forward all2all,153.3162,153.3162,154.3297,0.0000,1.0135
mixtral8x7b,23375228856496,1,1,AGGREGATE forward all2all,153.3434,153.3434,154.3823,0.0000,1.0389
mixtral8x7b,23375228843536,3,0,GROUP_BY forward all2all,166.6294,166.6294,167.5543,0.0000,0.9249
mixtral8x7b,23375228867536,0,3,GROUP_BY forward all2all,166.9684,166.9684,167.7374,0.0000,0.7690
mixtral8x7b,23375228844016,3,0,GROUP_BY forward all2all,166.9298,166.9298,167.7809,0.0000,0.8511
mixtral8x7b,23375228850256,2,1,GROUP_BY forward all2all,166.9757,166.9757,167.9268,0.0000,0.9510
mixtral8x7b,23375228861776,1,2,GROUP_BY forward all2all,167.0228,167.0228,168.0216,0.0000,0.9988
mixtral8x7b,23375228850736,2,1,GROUP_BY forward all2all,167.0283,167.0283,168.0267,0.0000,0.9983
mixtral8x7b,23375228868016,0,3,GROUP_BY forward all2all,166.9684,166.9684,168.0671,0.0000,1.0987
mixtral8x7b,23375228862256,1,2,GROUP_BY forward all2all,167.0228,167.0228,168.0832,0.0000,1.0605
mixtral8x7b,23375228868496,0,3,AGGREGATE forward all2all,204.5261,204.5261,205.1858,0.0000,0.6596
mixtral8x7b,23375228849296,3,0,AGGREGATE forward all2all,204.3388,204.3388,205.2988,0.0000,0.9600
mixtral8x7b,23375228849776,3,0,AGGREGATE forward all2all,204.5653,204.5653,205.4376,0.0000,0.8723
mixtral8x7b,23375228851216,2,1,AGGREGATE forward all2all,204.7160,204.7160,205.6735,0.0000,0.9575
mixtral8x7b,23375228851696,2,1,AGGREGATE forward all2all,204.8159,204.8159,205.7998,0.0000,0.9839
mixtral8x7b,23375228868976,0,3,AGGREGATE forward all2all,204.8558,204.8558,205.8289,0.0000,0.9731
mixtral8x7b,23375228862736,1,2,AGGREGATE forward all2all,204.8076,204.8076,205.8463,0.0000,1.0387
mixtral8x7b,23375228863216,1,2,AGGREGATE forward all2all,204.8693,204.8693,205.8809,0.0000,1.0117
mixtral8x7b,23375228864176,2,2,GROUP_BY forward all2all,218.5270,218.5270,219.4714,0.0000,0.9444
mixtral8x7b,23375228869456,1,3,GROUP_BY forward all2all,218.5214,218.5214,219.4814,0.0000,0.9600
mixtral8x7b,23375228869936,1,3,GROUP_BY forward all2all,218.5214,218.5214,219.4815,0.0000,0.9601
mixtral8x7b,23375228863696,2,2,GROUP_BY forward all2all,218.4924,218.4924,219.4819,0.0000,0.9895
mixtral8x7b,23375228855536,3,1,GROUP_BY forward all2all,223.3060,223.3060,224.3034,0.0000,0.9974
mixtral8x7b,23375228850016,3,0,AGGREGATE backward all2all,223.2482,223.2482,224.4056,0.0000,1.1574
