model,task_id,layer,mb,info,ready_ms,start_ms,finish_ms,wait_ms,duration_ms
llama-moe-6.7b,23375226857776,0,0,GROUP_BY forward all2all,12.4378,12.4378,12.4381,0.0000,0.0004
llama-moe-6.7b,23375226857296,0,0,GROUP_BY forward all2all,12.4378,12.4378,12.4381,0.0000,0.0004
llama-moe-6.7b,23375226873136,0,0,AGGREGATE forward all2all,21.2919,21.2919,25.7449,0.0000,4.4529
llama-moe-6.7b,23375226872656,0,0,AGGREGATE forward all2all,21.2919,21.2919,25.7449,0.0000,4.4529
llama-moe-6.7b,23375226864976,0,1,GROUP_BY forward all2all,38.2590,38.2590,38.2593,0.0000,0.0004
llama-moe-6.7b,23375226865456,0,1,GROUP_BY forward all2all,38.2590,38.2590,38.2593,0.0000,0.0004
llama-moe-6.7b,23375226856816,1,0,GROUP_BY forward all2all,38.2710,38.2710,38.2714,0.0000,0.0004
llama-moe-6.7b,23375226856336,1,0,GROUP_BY forward all2all,38.2710,38.2710,38.2714,0.0000,0.0004
llama-moe-6.7b,23375226853456,0,1,AGGREGATE forward all2all,47.1131,47.1131,51.5660,0.0000,4.4529
llama-moe-6.7b,23375226853936,0,1,AGGREGATE forward all2all,47.1131,47.1131,51.5660,0.0000,4.4529
llama-moe-6.7b,23375226855856,1,0,AGGREGATE forward all2all,47.1166,47.1166,51.5695,0.0000,4.4529
llama-moe-6.7b,23375226855376,1,0,AGGREGATE forward all2all,47.1166,47.1166,51.5695,0.0000,4.4529
llama-moe-6.7b,23375226846736,0,2,GROUP_BY forward all2all,64.0904,64.0904,64.0908,0.0000,0.0004
llama-moe-6.7b,23375226847216,0,2,GROUP_BY forward all2all,64.0904,64.0904,64.0908,0.0000,0.0004
llama-moe-6.7b,23375226852496,1,1,GROUP_BY forward all2all,64.0940,64.0940,64.0944,0.0000,0.0004
llama-moe-6.7b,23375226852976,1,1,GROUP_BY forward all2all,64.0940,64.0940,64.0944,0.0000,0.0004
llama-moe-6.7b,23375226854896,2,0,GROUP_BY forward all2all,64.0954,64.0954,64.0958,0.0000,0.0004
llama-moe-6.7b,23375226854416,2,0,GROUP_BY forward all2all,64.0954,64.0954,64.0958,0.0000,0.0004
llama-moe-6.7b,23375226846256,0,2,AGGREGATE forward all2all,72.9346,72.9346,77.3875,0.0000,4.4529
llama-moe-6.7b,23375226845776,0,2,AGGREGATE forward all2all,72.9346,72.9346,77.3876,0.0000,4.4529
llama-moe-6.7b,23375226852016,1,1,AGGREGATE forward all2all,72.9396,72.9396,77.3925,0.0000,4.4529
llama-moe-6.7b,23375226851536,1,1,AGGREGATE forward all2all,72.9396,72.9396,77.3925,0.0000,4.4529
llama-moe-6.7b,23375226860656,2,0,AGGREGATE forward all2all,72.9406,72.9406,77.3936,0.0000,4.4529
llama-moe-6.7b,23375226860176,2,0,AGGREGATE forward all2all,72.9406,72.9406,77.3936,0.0000,4.4529
llama-moe-6.7b,23375226859216,0,3,GROUP_BY forward all2all,89.9017,89.9017,89.9021,0.0000,0.0004
llama-moe-6.7b,23375226859696,0,3,GROUP_BY forward all2all,89.9017,89.9017,89.9021,0.0000,0.0004
llama-moe-6.7b,23375226861616,3,0,GROUP_BY forward all2all,89.9097,89.9097,89.9100,0.0000,0.0004
llama-moe-6.7b,23375226861136,3,0,GROUP_BY forward all2all,89.9097,89.9097,89.9101,0.0000,0.0004
llama-moe-6.7b,23375226844816,1,2,GROUP_BY forward all2all,89.9170,89.9170,89.9174,0.0000,0.0004
llama-moe-6.7b,23375226845296,1,2,GROUP_BY forward all2all,89.9170,89.9170,89.9174,0.0000,0.0004
llama-moe-6.7b,23375226851056,2,1,GROUP_BY forward all2all,89.9184,89.9184,89.9188,0.0000,0.0004
llama-moe-6.7b,23375226850576,2,1,GROUP_BY forward all2all,89.9185,89.9185,89.9188,0.0000,0.0004
llama-moe-6.7b,23375226862576,0,3,AGGREGATE forward all2all,98.7558,98.7558,103.2087,0.0000,4.4529
llama-moe-6.7b,23375226862096,0,3,AGGREGATE forward all2all,98.7558,98.7558,103.2088,0.0000,4.4529
llama-moe-6.7b,23375226875056,1,2,AGGREGATE forward all2all,98.7626,98.7626,103.2156,0.0000,4.4529
llama-moe-6.7b,23375226874576,1,2,AGGREGATE forward all2all,98.7626,98.7626,103.2156,0.0000,4.4529
llama-moe-6.7b,23375226864496,3,0,AGGREGATE forward all2all,98.7627,98.7627,103.2157,0.0000,4.4529
llama-moe-6.7b,23375226864016,3,0,AGGREGATE forward all2all,98.7627,98.7627,103.2157,0.0000,4.4529
llama-moe-6.7b,23375226850096,2,1,AGGREGATE forward all2all,98.7636,98.7636,103.2165,0.0000,4.4529
llama-moe-6.7b,23375226849616,2,1,AGGREGATE forward all2all,98.7637,98.7637,103.2166,0.0000,4.4529
llama-moe-6.7b,23375226863056,1,3,GROUP_BY forward all2all,115.7297,115.7297,115.7301,0.0000,0.0004
llama-moe-6.7b,23375226863536,1,3,GROUP_BY forward all2all,115.7297,115.7297,115.7301,0.0000,0.0004
llama-moe-6.7b,23375226874096,2,2,GROUP_BY forward all2all,115.7415,115.7415,115.7418,0.0000,0.0004
llama-moe-6.7b,23375226873616,2,2,GROUP_BY forward all2all,115.7415,115.7415,115.7418,0.0000,0.0004
llama-moe-6.7b,23375226848656,3,1,GROUP_BY forward all2all,124.3595,124.3595,124.3682,0.0000,0.0086
llama-moe-6.7b,23375226849136,3,1,GROUP_BY forward all2all,124.3595,124.3595,124.3686,0.0000,0.0091
llama-moe-6.7b,23375226864736,3,0,AGGREGATE backward all2all,124.2908,124.2908,128.7437,0.0000,4.4529
llama-moe-6.7b,23375226864256,3,0,AGGREGATE backward all2all,124.2923,124.2923,128.7452,0.0000,4.4529
llama-moe-6.7b,23375226869776,1,3,AGGREGATE forward all2all,124.5853,124.5853,129.0381,0.0000,4.4529
llama-moe-6.7b,23375226870256,1,3,AGGREGATE forward all2all,124.5853,124.5853,129.0382,0.0000,4.4529
llama-moe-6.7b,23375226871696,2,2,AGGREGATE forward all2all,124.5867,124.5867,129.0602,0.0000,4.4735
llama-moe-6.7b,23375226872176,2,2,AGGREGATE forward all2all,124.5867,124.5867,129.8636,0.0000,5.2769
llama-moe-6.7b,23375226847696,3,1,AGGREGATE forward all2all,133.2110,133.2110,137.8402,0.0000,4.6293
llama-moe-6.7b,23375226861376,3,0,GROUP_BY backward all2all,137.8936,137.8936,137.8940,0.0000,0.0004
llama-moe-6.7b,23375226861856,3,0,GROUP_BY backward all2all,137.8941,137.8941,137.9011,0.0000,0.0070
llama-moe-6.7b,23375226848176,3,1,AGGREGATE forward all2all,133.2114,133.2114,138.0055,0.0000,4.7941
llama-moe-6.7b,23375226869296,2,3,GROUP_BY forward all2all,142.3878,142.3878,142.3882,0.0000,0.0004
llama-moe-6.7b,23375226868816,2,3,GROUP_BY forward all2all,142.3878,142.3878,142.3882,0.0000,0.0004
llama-moe-6.7b,23375226867856,2,3,AGGREGATE forward all2all,151.2330,151.2330,155.7260,0.0000,4.4930
llama-moe-6.7b,23375226868336,2,3,AGGREGATE forward all2all,151.2330,151.2330,156.2149,0.0000,4.9819
llama-moe-6.7b,23375226860896,2,0,AGGREGATE backward all2all,163.0181,163.0181,167.4710,0.0000,4.4529
llama-moe-6.7b,23375226855136,2,0,GROUP_BY backward all2all,172.1562,172.1562,172.1566,0.0000,0.0004
llama-moe-6.7b,23375226847936,3,1,AGGREGATE backward all2all,171.4750,171.4750,175.9279,0.0000,4.4529
llama-moe-6.7b,23375226860416,2,0,AGGREGATE backward all2all,171.6264,171.6264,176.0929,0.0000,4.4666
llama-moe-6.7b,23375226854656,2,0,GROUP_BY backward all2all,180.7782,180.7782,180.7794,0.0000,0.0013
llama-moe-6.7b,23375226871216,3,2,GROUP_BY forward all2all,183.9341,183.9341,183.9434,0.0000,0.0093
llama-moe-6.7b,23375226848416,3,1,AGGREGATE backward all2all,183.8669,183.8669,188.3198,0.0000,4.4529
llama-moe-6.7b,23375226848896,3,1,GROUP_BY backward all2all,188.5461,188.5461,188.5464,0.0000,0.0004
llama-moe-6.7b,23375226870736,3,2,GROUP_BY forward all2all,188.6099,188.6099,188.6103,0.0000,0.0004
llama-moe-6.7b,23375226849376,3,1,GROUP_BY backward all2all,197.4689,197.4689,197.4759,0.0000,0.0071
llama-moe-6.7b,23375226858736,3,2,AGGREGATE forward all2all,192.7862,192.7862,197.5774,0.0000,4.7912
llama-moe-6.7b,23375226856096,1,0,AGGREGATE backward all2all,197.1974,197.1974,201.6503,0.0000,4.4529
llama-moe-6.7b,23375226858256,3,2,AGGREGATE forward all2all,197.7254,197.7254,202.2945,0.0000,4.5692
llama-moe-6.7b,23375226857056,1,0,GROUP_BY backward all2all,206.3351,206.3351,206.3354,0.0000,0.0004
llama-moe-6.7b,23375226855616,1,0,AGGREGATE backward all2all,205.8202,205.8202,210.2731,0.0000,4.4529
llama-moe-6.7b,23375226856576,1,0,GROUP_BY backward all2all,214.9579,214.9579,214.9582,0.0000,0.0004
llama-moe-6.7b,23375226849856,2,1,AGGREGATE backward all2all,222.4927,222.4927,226.9455,0.0000,4.4529
llama-moe-6.7b,23375226850336,2,1,AGGREGATE backward all2all,222.5930,222.5930,227.0458,0.0000,4.4529
llama-moe-6.7b,23375226850816,2,1,GROUP_BY backward all2all,231.6308,231.6308,231.6311,0.0000,0.0004
llama-moe-6.7b,23375226851296,2,1,GROUP_BY backward all2all,231.7311,231.7311,231.7323,0.0000,0.0012
llama-moe-6.7b,23375226873376,0,0,AGGREGATE backward all2all,233.7761,233.7761,238.2290,0.0000,4.4529
llama-moe-6.7b,23375226858016,0,0,GROUP_BY backward all2all,242.9132,242.9132,242.9135,0.0000,0.0004
llama-moe-6.7b,23375226865936,3,3,GROUP_BY forward all2all,243.4749,243.4749,243.4853,0.0000,0.0104
llama-moe-6.7b,23375226866416,3,3,GROUP_BY forward all2all,243.4987,243.4987,243.5073,0.0000,0.0086
llama-moe-6.7b,23375226872896,0,0,AGGREGATE backward all2all,239.9989,239.9989,244.4518,0.0000,4.4529
llama-moe-6.7b,23375226858496,3,2,AGGREGATE backward all2all,243.3414,243.3414,247.7943,0.0000,4.4529
llama-moe-6.7b,23375226858976,3,2,AGGREGATE backward all2all,243.4418,243.4418,247.8946,0.0000,4.4529
llama-moe-6.7b,23375226857536,0,0,GROUP_BY backward all2all,249.1360,249.1360,249.1369,0.0000,0.0009
llama-moe-6.7b,23375226866896,3,3,AGGREGATE forward all2all,252.3281,252.3281,256.9575,0.0000,4.6294
llama-moe-6.7b,23375226870976,3,2,GROUP_BY backward all2all,257.0108,257.0108,257.0111,0.0000,0.0004
llama-moe-6.7b,23375226871456,3,2,GROUP_BY backward all2all,257.0344,257.0344,257.0402,0.0000,0.0058
llama-moe-6.7b,23375226867376,3,3,AGGREGATE forward all2all,252.3518,252.3518,257.1365,0.0000,4.7847
llama-moe-6.7b,23375226851776,1,1,AGGREGATE backward all2all,256.6719,256.6719,261.1248,0.0000,4.4529
llama-moe-6.7b,23375226852256,1,1,AGGREGATE backward all2all,256.7731,256.7731,261.2260,0.0000,4.4529
llama-moe-6.7b,23375226852736,1,1,GROUP_BY backward all2all,265.8096,265.8096,265.8099,0.0000,0.0004
llama-moe-6.7b,23375226853216,1,1,GROUP_BY backward all2all,265.9108,265.9108,265.9112,0.0000,0.0004
llama-moe-6.7b,23375226872416,2,2,AGGREGATE backward all2all,282.1572,282.1572,286.6101,0.0000,4.4529
llama-moe-6.7b,23375226874336,2,2,GROUP_BY backward all2all,291.2953,291.2953,291.2957,0.0000,0.0004
llama-moe-6.7b,23375226867136,3,3,AGGREGATE backward all2all,290.5921,290.5921,295.0450,0.0000,4.4529
llama-moe-6.7b,23375226867616,3,3,AGGREGATE backward all2all,290.6216,290.6216,295.0744,0.0000,4.4529
llama-moe-6.7b,23375226871936,2,2,AGGREGATE backward all2all,290.7435,290.7435,295.1964,0.0000,4.4529
llama-moe-6.7b,23375226853696,0,1,AGGREGATE backward all2all,290.8506,290.8506,295.3035,0.0000,4.4529
llama-moe-6.7b,23375226854176,0,1,AGGREGATE backward all2all,290.9519,290.9519,295.4047,0.0000,4.4529
llama-moe-6.7b,23375226866176,3,3,GROUP_BY backward all2all,299.7302,299.7302,299.7305,0.0000,0.0004
llama-moe-6.7b,23375226866656,3,3,GROUP_BY backward all2all,299.7596,299.7596,299.7600,0.0000,0.0004
llama-moe-6.7b,23375226873856,2,2,GROUP_BY backward all2all,299.8816,299.8816,299.8829,0.0000,0.0012
llama-moe-6.7b,23375226865216,0,1,GROUP_BY backward all2all,299.9877,299.9877,299.9881,0.0000,0.0004
llama-moe-6.7b,23375226865696,0,1,GROUP_BY backward all2all,300.0889,300.0889,300.0898,0.0000,0.0009
llama-moe-6.7b,23375226875296,1,2,AGGREGATE backward all2all,316.3365,316.3365,320.7894,0.0000,4.4529
