model,task_id,layer,mb,info,ready_ms,start_ms,finish_ms,wait_ms,duration_ms
mixtral8x7b,23375228847376,0,0,GROUP_BY forward all2all,12.4926,12.4926,14.2801,0.0000,1.7874
mixtral8x7b,23375228847856,0,0,GROUP_BY forward all2all,12.4926,12.4926,14.2801,0.0000,1.7874
mixtral8x7b,23375228854096,0,0,AGGREGATE forward all2all,51.0688,51.0688,52.8562,0.0000,1.7874
mixtral8x7b,23375228854576,0,0,AGGREGATE forward all2all,51.0688,51.0688,52.8562,0.0000,1.7874
mixtral8x7b,23375228857936,0,1,GROUP_BY forward all2all,65.5127,65.5127,67.3001,0.0000,1.7874
mixtral8x7b,23375228858416,0,1,GROUP_BY forward all2all,65.5127,65.5127,67.3001,0.0000,1.7874
mixtral8x7b,23375228853136,1,0,GROUP_BY forward all2all,65.5160,65.5160,67.3034,0.0000,1.7874
mixtral8x7b,23375228853616,1,0,GROUP_BY forward all2all,65.5160,65.5160,67.3034,0.0000,1.7874
mixtral8x7b,23375228852176,0,1,AGGREGATE forward all2all,104.0889,104.0889,105.8763,0.0000,1.7874
mixtral8x7b,23375228852656,0,1,AGGREGATE forward all2all,104.0889,104.0889,105.8763,0.0000,1.7874
mixtral8x7b,23375228846416,1,0,AGGREGATE forward all2all,104.0894,104.0894,105.8768,0.0000,1.7874
mixtral8x7b,23375228846896,1,0,AGGREGATE forward all2all,104.0894,104.0894,105.8768,0.0000,1.7874
mixtral8x7b,23375228859856,0,2,GROUP_BY forward all2all,118.5156,118.5156,120.3030,0.0000,1.7874
mixtral8x7b,23375228860336,0,2,GROUP_BY forward all2all,118.5156,118.5156,120.3030,0.0000,1.7874
mixtral8x7b,23375228856976,1,1,GROUP_BY forward all2all,118.5360,118.5360,120.3234,0.0000,1.7874
mixtral8x7b,23375228857456,1,1,GROUP_BY forward all2all,118.5360,118.5360,120.3234,0.0000,1.7874
mixtral8x7b,23375228845456,2,0,GROUP_BY forward all2all,118.5362,118.5362,120.3236,0.0000,1.7874
mixtral8x7b,23375228845936,2,0,GROUP_BY forward all2all,118.5362,118.5362,120.3236,0.0000,1.7874
mixtral8x7b,23375228860816,0,2,AGGREGATE forward all2all,157.0918,157.0918,158.8792,0.0000,1.7874
mixtral8x7b,23375228861296,0,2,AGGREGATE forward all2all,157.0918,157.0918,158.8792,0.0000,1.7874
mixtral8x7b,23375228856016,1,1,AGGREGATE forward all2all,157.1095,157.1095,158.8969,0.0000,1.7874
mixtral8x7b,23375228856496,1,1,AGGREGATE forward all2all,157.1095,157.1095,158.8969,0.0000,1.7874
mixtral8x7b,23375228844496,2,0,AGGREGATE forward all2all,157.1128,157.1128,158.9003,0.0000,1.7874
mixtral8x7b,23375228844976,2,0,AGGREGATE forward all2all,157.1128,157.1128,158.9003,0.0000,1.7874
mixtral8x7b,23375228867536,0,3,GROUP_BY forward all2all,171.5186,171.5186,173.3060,0.0000,1.7874
mixtral8x7b,23375228868016,0,3,GROUP_BY forward all2all,171.5186,171.5186,173.3060,0.0000,1.7874
mixtral8x7b,23375228861776,1,2,GROUP_BY forward all2all,171.5374,171.5374,173.3248,0.0000,1.7874
mixtral8x7b,23375228862256,1,2,GROUP_BY forward all2all,171.5374,171.5374,173.3248,0.0000,1.7874
mixtral8x7b,23375228850256,2,1,GROUP_BY forward all2all,171.5402,171.5402,173.3276,0.0000,1.7874
mixtral8x7b,23375228850736,2,1,GROUP_BY forward all2all,171.5402,171.5402,173.3276,0.0000,1.7874
mixtral8x7b,23375228843536,3,0,GROUP_BY forward all2all,171.5586,171.5586,173.3460,0.0000,1.7874
mixtral8x7b,23375228844016,3,0,GROUP_BY forward all2all,171.5586,171.5586,173.3460,0.0000,1.7874
mixtral8x7b,23375228868496,0,3,AGGREGATE forward all2all,210.0948,210.0948,211.8822,0.0000,1.7874
mixtral8x7b,23375228868976,0,3,AGGREGATE forward all2all,210.0948,210.0948,211.8822,0.0000,1.7874
mixtral8x7b,23375228862736,1,2,AGGREGATE forward all2all,210.1108,210.1108,211.8982,0.0000,1.7874
mixtral8x7b,23375228863216,1,2,AGGREGATE forward all2all,210.1108,210.1108,211.8982,0.0000,1.7874
mixtral8x7b,23375228851216,2,1,AGGREGATE forward all2all,210.1168,210.1168,211.9042,0.0000,1.7874
mixtral8x7b,23375228851696,2,1,AGGREGATE forward all2all,210.1168,210.1168,211.9042,0.0000,1.7874
mixtral8x7b,23375228849296,3,0,AGGREGATE forward all2all,210.1304,210.1304,211.9178,0.0000,1.7874
mixtral8x7b,23375228849776,3,0,AGGREGATE forward all2all,210.1304,210.1304,211.9178,0.0000,1.7874
mixtral8x7b,23375228869456,1,3,GROUP_BY forward all2all,224.5387,224.5387,226.3261,0.0000,1.7874
mixtral8x7b,23375228869936,1,3,GROUP_BY forward all2all,224.5387,224.5387,226.3261,0.0000,1.7874
mixtral8x7b,23375228863696,2,2,GROUP_BY forward all2all,224.5441,224.5441,226.3315,0.0000,1.7874
mixtral8x7b,23375228864176,2,2,GROUP_BY forward all2all,224.5441,224.5441,226.3315,0.0000,1.7874
mixtral8x7b,23375228855056,3,1,GROUP_BY forward all2all,229.7862,229.7862,233.2064,0.0000,3.4202
mixtral8x7b,23375228855536,3,1,GROUP_BY forward all2all,229.7862,229.7862,233.2064,0.0000,3.4202
mixtral8x7b,23375228849536,3,0,AGGREGATE backward all2all,229.7285,229.7285,233.3013,0.0000,3.5728
mixtral8x7b,23375228850016,3,0,AGGREGATE backward all2all,229.7285,229.7285,233.3013,0.0000,3.5728
mixtral8x7b,23375228870416,1,3,AGGREGATE forward all2all,263.1122,263.1122,264.8996,0.0000,1.7874
mixtral8x7b,23375228870896,1,3,AGGREGATE forward all2all,263.1122,263.1122,264.8996,0.0000,1.7874
mixtral8x7b,23375228864656,2,2,AGGREGATE forward all2all,263.1208,263.1208,264.9082,0.0000,1.7874
mixtral8x7b,23375228865136,2,2,AGGREGATE forward all2all,263.1208,263.1208,264.9082,0.0000,1.7874
mixtral8x7b,23375228871376,2,3,GROUP_BY forward all2all,277.5481,277.5481,279.3355,0.0000,1.7874
mixtral8x7b,23375228871856,2,3,GROUP_BY forward all2all,277.5481,277.5481,279.3355,0.0000,1.7874
mixtral8x7b,23375228843776,3,0,GROUP_BY backward all2all,295.0640,295.0640,296.8514,0.0000,1.7874
mixtral8x7b,23375228844256,3,0,GROUP_BY backward all2all,295.0640,295.0640,296.8514,0.0000,1.7874
mixtral8x7b,23375228858896,3,1,AGGREGATE forward all2all,306.3550,306.3550,308.1424,0.0000,1.7874
mixtral8x7b,23375228859376,3,1,AGGREGATE forward all2all,306.3550,306.3550,308.1424,0.0000,1.7874
mixtral8x7b,23375228872336,2,3,AGGREGATE forward all2all,316.1247,316.1247,317.9122,0.0000,1.7874
mixtral8x7b,23375228872816,2,3,AGGREGATE forward all2all,316.1247,316.1247,317.9122,0.0000,1.7874
mixtral8x7b,23375228844736,2,0,AGGREGATE backward all2all,331.6542,331.6542,333.4417,0.0000,1.7874
mixtral8x7b,23375228845216,2,0,AGGREGATE backward all2all,331.6542,331.6542,333.4417,0.0000,1.7874
mixtral8x7b,23375228865616,3,2,GROUP_BY forward all2all,349.2107,349.2107,352.7318,0.0000,3.5210
mixtral8x7b,23375228866096,3,2,GROUP_BY forward all2all,349.2107,349.2107,352.7318,0.0000,3.5210
mixtral8x7b,23375228859136,3,1,AGGREGATE backward all2all,349.1700,349.1700,352.7428,0.0000,3.5728
mixtral8x7b,23375228859616,3,1,AGGREGATE backward all2all,349.1700,349.1700,352.7428,0.0000,3.5728
mixtral8x7b,23375228845696,2,0,GROUP_BY backward all2all,375.4320,375.4320,377.2194,0.0000,1.7874
mixtral8x7b,23375228846176,2,0,GROUP_BY backward all2all,375.4320,375.4320,377.2194,0.0000,1.7874
mixtral8x7b,23375228846656,1,0,AGGREGATE backward all2all,402.5185,402.5185,404.3059,0.0000,1.7874
mixtral8x7b,23375228847136,1,0,AGGREGATE backward all2all,402.5185,402.5185,404.3059,0.0000,1.7874
mixtral8x7b,23375228855296,3,1,GROUP_BY backward all2all,414.5894,414.5894,416.3768,0.0000,1.7874
mixtral8x7b,23375228855776,3,1,GROUP_BY backward all2all,414.5894,414.5894,416.3768,0.0000,1.7874
mixtral8x7b,23375228866576,3,2,AGGREGATE forward all2all,425.8803,425.8803,427.6678,0.0000,1.7874
mixtral8x7b,23375228867056,3,2,AGGREGATE forward all2all,425.8803,425.8803,427.6678,0.0000,1.7874
mixtral8x7b,23375228853376,1,0,GROUP_BY backward all2all,446.2950,446.2950,448.0825,0.0000,1.7874
mixtral8x7b,23375228853856,1,0,GROUP_BY backward all2all,446.2950,446.2950,448.0825,0.0000,1.7874
mixtral8x7b,23375228851456,2,1,AGGREGATE backward all2all,451.1796,451.1796,452.9670,0.0000,1.7874
mixtral8x7b,23375228851936,2,1,AGGREGATE backward all2all,451.1796,451.1796,452.9670,0.0000,1.7874
mixtral8x7b,23375228842576,3,3,GROUP_BY forward all2all,468.7531,468.7531,472.1733,0.0000,3.4202
mixtral8x7b,23375228843056,3,3,GROUP_BY forward all2all,468.7531,468.7531,472.1733,0.0000,3.4202
mixtral8x7b,23375228866816,3,2,AGGREGATE backward all2all,468.6954,468.6954,472.2682,0.0000,3.5728
mixtral8x7b,23375228867296,3,2,AGGREGATE backward all2all,468.6954,468.6954,472.2682,0.0000,3.5728
mixtral8x7b,23375228854336,0,0,AGGREGATE backward all2all,473.3812,473.3812,475.1686,0.0000,1.7874
mixtral8x7b,23375228854816,0,0,AGGREGATE backward all2all,473.3812,473.3812,475.1686,0.0000,1.7874
mixtral8x7b,23375228850496,2,1,GROUP_BY backward all2all,494.9574,494.9574,496.7448,0.0000,1.7874
mixtral8x7b,23375228850976,2,1,GROUP_BY backward all2all,494.9574,494.9574,496.7448,0.0000,1.7874
mixtral8x7b,23375228847616,0,0,GROUP_BY backward all2all,517.1578,517.1578,518.9452,0.0000,1.7874
mixtral8x7b,23375228848096,0,0,GROUP_BY backward all2all,517.1578,517.1578,518.9452,0.0000,1.7874
mixtral8x7b,23375228856256,1,1,AGGREGATE backward all2all,522.0438,522.0438,523.8313,0.0000,1.7874
mixtral8x7b,23375228856736,1,1,AGGREGATE backward all2all,522.0438,522.0438,523.8313,0.0000,1.7874
mixtral8x7b,23375228865856,3,2,GROUP_BY backward all2all,534.0310,534.0310,535.8184,0.0000,1.7874
mixtral8x7b,23375228866336,3,2,GROUP_BY backward all2all,534.0310,534.0310,535.8184,0.0000,1.7874
mixtral8x7b,23375228848336,3,3,AGGREGATE forward all2all,545.3219,545.3219,547.1093,0.0000,1.7874
mixtral8x7b,23375228848816,3,3,AGGREGATE forward all2all,545.3219,545.3219,547.1093,0.0000,1.7874
mixtral8x7b,23375228857216,1,1,GROUP_BY backward all2all,565.8204,565.8204,567.6078,0.0000,1.7874
mixtral8x7b,23375228857696,1,1,GROUP_BY backward all2all,565.8204,565.8204,567.6078,0.0000,1.7874
mixtral8x7b,23375228864896,2,2,AGGREGATE backward all2all,570.6212,570.6212,572.4086,0.0000,1.7874
mixtral8x7b,23375228865376,2,2,AGGREGATE backward all2all,570.6212,570.6212,572.4086,0.0000,1.7874
mixtral8x7b,23375228848576,3,3,AGGREGATE backward all2all,575.9949,575.9949,577.7823,0.0000,1.7874
mixtral8x7b,23375228849056,3,3,AGGREGATE backward all2all,575.9949,575.9949,577.7823,0.0000,1.7874
mixtral8x7b,23375228852416,0,1,AGGREGATE backward all2all,592.9066,592.9066,594.6940,0.0000,1.7874
mixtral8x7b,23375228852896,0,1,AGGREGATE backward all2all,592.9066,592.9066,594.6940,0.0000,1.7874
mixtral8x7b,23375228863936,2,2,GROUP_BY backward all2all,614.3990,614.3990,616.1864,0.0000,1.7874
mixtral8x7b,23375228864416,2,2,GROUP_BY backward all2all,614.3990,614.3990,616.1864,0.0000,1.7874
mixtral8x7b,23375228842816,3,3,GROUP_BY backward all2all,619.7732,619.7732,621.5606,0.0000,1.7874
mixtral8x7b,23375228843296,3,3,GROUP_BY backward all2all,619.7732,619.7732,621.5606,0.0000,1.7874
mixtral8x7b,23375228858176,0,1,GROUP_BY backward all2all,636.6832,636.6832,638.4706,0.0000,1.7874
mixtral8x7b,23375228858656,0,1,GROUP_BY backward all2all,636.6832,636.6832,638.4706,0.0000,1.7874
mixtral8x7b,23375228862976,1,2,AGGREGATE backward all2all,641.4854,641.4854,643.2728,0.0000,1.7874
mixtral8x7b,23375228863456,1,2,AGGREGATE backward all2all,641.4854,641.4854,643.2728,0.0000,1.7874
mixtral8x7b,23375228872576,2,3,AGGREGATE backward all2all,646.8598,646.8598,648.6472,0.0000,1.7874
mixtral8x7b,23375228873056,2,3,AGGREGATE backward all2all,646.8598,646.8598,648.6472,0.0000,1.7874
mixtral8x7b,23375228862016,1,2,GROUP_BY backward all2all,685.2620,685.2620,687.0494,0.0000,1.7874
mixtral8x7b,23375228862496,1,2,GROUP_BY backward all2all,685.2620,685.2620,687.0494,0.0000,1.7874
mixtral8x7b,23375228871616,2,3,GROUP_BY backward all2all,690.6376,690.6376,692.4250,0.0000,1.7874
mixtral8x7b,23375228872096,2,3,GROUP_BY backward all2all,690.6376,690.6376,692.4250,0.0000,1.7874
mixtral8x7b,23375228861056,0,2,AGGREGATE backward all2all,712.3482,712.3482,714.1356,0.0000,1.7874
mixtral8x7b,23375228861536,0,2,AGGREGATE backward all2all,712.3482,712.3482,714.1356,0.0000,1.7874
mixtral8x7b,23375228870656,1,3,AGGREGATE backward all2all,717.7241,717.7241,719.5115,0.0000,1.7874
mixtral8x7b,23375228871136,1,3,AGGREGATE backward all2all,717.7241,717.7241,719.5115,0.0000,1.7874
mixtral8x7b,23375228860096,0,2,GROUP_BY backward all2all,756.1247,756.1247,757.9121,0.0000,1.7874
mixtral8x7b,23375228860576,0,2,GROUP_BY backward all2all,756.1247,756.1247,757.9121,0.0000,1.7874
mixtral8x7b,23375228869696,1,3,GROUP_BY backward all2all,761.5006,761.5006,763.2880,0.0000,1.7874
mixtral8x7b,23375228870176,1,3,GROUP_BY backward all2all,761.5006,761.5006,763.2880,0.0000,1.7874
mixtral8x7b,23375228868736,0,3,AGGREGATE backward all2all,788.5868,788.5868,790.3742,0.0000,1.7874
mixtral8x7b,23375228869216,0,3,AGGREGATE backward all2all,788.5868,788.5868,790.3742,0.0000,1.7874
mixtral8x7b,23375228867776,0,3,GROUP_BY backward all2all,832.3634,832.3634,834.1508,0.0000,1.7874
mixtral8x7b,23375228868256,0,3,GROUP_BY backward all2all,832.3634,832.3634,834.1508,0.0000,1.7874
# mixtral8x7b: rounds=128 mean=1.949 ms median=1.787 ms max=3.573 ms fwd_mean=1.944 bwd_mean=1.955 serialized_chain_rounds=47 makespan_ms=834.151
