model,task_id,layer,mb,info,ready_ms,start_ms,finish_ms,wait_ms,duration_ms
mixtral8x7b,23375228847376,0,0,GROUP_BY forward all2all,12.4960,12.4960,12.4979,0.0000,0.0018
mixtral8x7b,23375228847856,0,0,GROUP_BY forward all2all,12.4960,12.4960,12.4979,0.0000,0.0018
mixtral8x7b,23375228854096,0,0,AGGREGATE forward all2all,56.0345,56.0345,108.1712,0.0000,52.1367
mixtral8x7b,23375228854576,0,0,AGGREGATE forward all2all,56.0345,56.0345,108.3658,0.0000,52.3313
mixtral8x7b,23375228853136,1,0,GROUP_BY forward all2all,120.8333,120.8333,120.8351,0.0000,0.0018
mixtral8x7b,23375228857936,0,1,GROUP_BY forward all2all,121.0259,121.0259,121.0278,0.0000,0.0018
mixtral8x7b,23375228858416,0,1,GROUP_BY forward all2all,121.0259,121.0259,121.0278,0.0000,0.0018
mixtral8x7b,23375228853616,1,0,GROUP_BY forward all2all,121.0278,121.0278,121.0296,0.0000,0.0018
mixtral8x7b,23375228852656,0,1,AGGREGATE forward all2all,164.5491,164.5491,181.3909,0.0000,16.8418
mixtral8x7b,23375228846896,1,0,AGGREGATE forward all2all,161.3080,161.3080,183.0771,0.0000,21.7691
mixtral8x7b,23375228852176,0,1,AGGREGATE forward all2all,164.5491,164.5491,188.0028,0.0000,23.4537
mixtral8x7b,23375228845936,2,0,GROUP_BY forward all2all,195.7389,195.7389,195.7407,0.0000,0.0018
mixtral8x7b,23375228860336,0,2,GROUP_BY forward all2all,200.6458,200.6458,200.6477,0.0000,0.0018
mixtral8x7b,23375228859856,0,2,GROUP_BY forward all2all,200.6459,200.6459,200.6477,0.0000,0.0018
mixtral8x7b,23375228846416,1,0,AGGREGATE forward all2all,161.1134,161.1134,203.1511,0.0000,42.0376
mixtral8x7b,23375228857456,1,1,GROUP_BY forward all2all,215.8113,215.8113,215.8131,0.0000,0.0018
mixtral8x7b,23375228856976,1,1,GROUP_BY forward all2all,215.8113,215.8113,215.8131,0.0000,0.0018
mixtral8x7b,23375228845456,2,0,GROUP_BY forward all2all,215.8129,215.8129,215.8147,0.0000,0.0018
mixtral8x7b,23375228861296,0,2,AGGREGATE forward all2all,244.1843,244.1843,267.0061,0.0000,22.8218
mixtral8x7b,23375228860816,0,2,AGGREGATE forward all2all,244.1843,244.1843,268.0050,0.0000,23.8207
mixtral8x7b,23375228844976,2,0,AGGREGATE forward all2all,236.5573,236.5573,270.4064,0.0000,33.8491
mixtral8x7b,23375228844496,2,0,AGGREGATE forward all2all,256.6313,256.6313,278.6400,0.0000,22.0087
mixtral8x7b,23375228856496,1,1,AGGREGATE forward all2all,256.0915,256.0915,280.0049,0.0000,23.9134
mixtral8x7b,23375228856016,1,1,AGGREGATE forward all2all,256.0915,256.0915,280.0094,0.0000,23.9179
mixtral8x7b,23375228868016,0,3,GROUP_BY forward all2all,280.6481,280.6481,280.6499,0.0000,0.0018
mixtral8x7b,23375228867536,0,3,GROUP_BY forward all2all,280.6481,280.6481,280.6499,0.0000,0.0018
mixtral8x7b,23375228844016,3,0,GROUP_BY forward all2all,283.0666,283.0666,283.0684,0.0000,0.0018
mixtral8x7b,23375228843536,3,0,GROUP_BY forward all2all,291.3002,291.3002,291.3021,0.0000,0.0018
mixtral8x7b,23375228850736,2,1,GROUP_BY forward all2all,292.6496,292.6496,292.6514,0.0000,0.0018
mixtral8x7b,23375228862256,1,2,GROUP_BY forward all2all,292.6525,292.6525,292.6544,0.0000,0.0018
mixtral8x7b,23375228861776,1,2,GROUP_BY forward all2all,292.6525,292.6525,292.6544,0.0000,0.0018
