model,iteration,direction,phase,start_s,end_s,duration_s,power_w
qwen_moe_14.3b-coldest,5,bwd,alltoall_2,6.365266933,6.715269470,0.350002537,84.0000
qwen_moe_14.3b-coldest,5,bwd,experts,6.715269470,6.716084600,0.000815130,700.0000
qwen_moe_14.3b-coldest,5,bwd,alltoall_1,6.716084600,7.066087137,0.350002537,84.0000
qwen_moe_14.3b-coldest,5,bwd,gate,7.066087137,7.066237247,0.000150110,280.0000
qwen_moe_14.3b-coldest,5,bwd,attention,7.066237247,7.074455926,0.008218678,700.0000
qwen_moe_14.3b-coldest,6,fwd,attention,7.074455926,7.078564959,0.004109033,700.0000
qwen_moe_14.3b-coldest,6,fwd,gate,7.078564959,7.078656427,0.000091468,280.0000
qwen_moe_14.3b-coldest,6,fwd,alltoall_1,7.078656427,7.428658964,0.350002537,84.0000
qwen_moe_14.3b-coldest,6,fwd,experts,7.428658964,7.430132930,0.001473966,700.0000
qwen_moe_14.3b-coldest,6,fwd,alltoall_2,7.430132930,7.780135467,0.350002537,84.0000
qwen_moe_14.3b-coldest,6,fwd,addnorm,7.780135467,7.780143359,0.000007892,140.0000
qwen_moe_14.3b-coldest,6,bwd,addnorm,7.780143359,7.780158118,0.000014759,140.0000
qwen_moe_14.3b-coldest,6,bwd,alltoall_2,7.780158118,8.130160655,0.350002537,84.0000
qwen_moe_14.3b-coldest,6,bwd,experts,8.130160655,8.130975785,0.000815130,700.0000
qwen_moe_14.3b-coldest,6,bwd,alltoall_1,8.130975785,8.480978322,0.350002537,84.0000
qwen_moe_14.3b-coldest,6,bwd,gate,8.480978322,8.481128433,0.000150110,280.0000
qwen_moe_14.3b-coldest,6,bwd,attention,8.481128433,8.489347111,0.008218678,700.0000
qwen_moe_14.3b-coldest,7,fwd,attention,8.489347111,8.493456144,0.004109033,700.0000
qwen_moe_14.3b-coldest,7,fwd,gate,8.493456144,8.493547612,0.000091468,280.0000
qwen_moe_14.3b-coldest,7,fwd,alltoall_1,8.493547612,8.843550149,0.350002537,84.0000
qwen_moe_14.3b-coldest,7,fwd,experts,8.843550149,8.845024115,0.001473966,700.0000
qwen_moe_14.3b-coldest,7,fwd,alltoall_2,8.845024115,9.195026652,0.350002537,84.0000
qwen_moe_14.3b-coldest,7,fwd,addnorm,9.195026652,9.195034544,0.000007892,140.0000
qwen_moe_14.3b-coldest,7,bwd,addnorm,9.195034544,9.195049303,0.000014759,140.0000
qwen_moe_14.3b-coldest,7,bwd,alltoall_2,9.195049303,9.545051840,0.350002537,84.0000
qwen_moe_14.3b-coldest,7,bwd,experts,9.545051840,9.545866970,0.000815130,700.0000
qwen_moe_14.3b-coldest,7,bwd,alltoall_1,9.545866970,9.895869507,0.350002537,84.0000
qwen_moe_14.3b-coldest,7,bwd,gate,9.895869507,9.896019618,0.000150110,280.0000
qwen_moe_14.3b-coldest,7,bwd,attention,9.896019618,9.904238296,0.008218678,700.0000
qwen_moe_14.3b-coldest,8,fwd,attention,9.904238296,9.908347329,0.004109033,700.0000
qwen_moe_14.3b-coldest,8,fwd,gate,9.908347329,9.908438797,0.000091468,280.0000
qwen_moe_14.3b-coldest,8,fwd,alltoall_1,9.908438797,10.258441334,0.350002537,84.0000
qwen_moe_14.3b-coldest,8,fwd,experts,10.258441334,10.259915300,0.001473966,700.0000
qwen_moe_14.3b-coldest,8,fwd,alltoall_2,10.259915300,10.609917837,0.350002537,84.0000
qwen_moe_14.3b-coldest,8,fwd,addnorm,10.609917837,10.609925730,0.000007892,140.0000
qwen_moe_14.3b-coldest,8,bwd,addnorm,10.609925730,10.609940488,0.000014759,140.0000
qwen_moe_14.3b-coldest,8,bwd,alltoall_2,10.609940488,10.959943025,0.350002537,84.0000
qwen_moe_14.3b-coldest,8,bwd,experts,10.959943025,10.960758155,0.000815130,700.0000
