iteration,round_id,layer,mb,info,ready_s,start_s,finish_s
1,23375226854896,2,0,GROUP_BY forward all2all,0.056876456,0.056876456,0.056876774
1,23375226854416,2,0,GROUP_BY forward all2all,0.056876471,0.056876471,0.056876788
1,23375226860656,2,0,AGGREGATE forward all2all,0.065721622,0.065721622,0.066565128
1,23375226860176,2,0,AGGREGATE forward all2all,0.065721637,0.065721637,0.066565142
1,23375226851056,2,1,GROUP_BY forward all2all,0.079090002,0.079090002,0.079090320
1,23375226850576,2,1,GROUP_BY forward all2all,0.079090017,0.079090017,0.079090334
1,23375226850096,2,1,AGGREGATE forward all2all,0.087935168,0.087935168,0.088778674
1,23375226849616,2,1,AGGREGATE forward all2all,0.087935183,0.087935183,0.088778689
1,23375226874096,2,2,GROUP_BY forward all2all,0.101303549,0.101303549,0.101303866
1,23375226873616,2,2,GROUP_BY forward all2all,0.101303563,0.101303563,0.101303880
1,23375226872176,2,2,AGGREGATE forward all2all,0.110148715,0.110148715,0.110992220
1,23375226871696,2,2,AGGREGATE forward all2all,0.110148729,0.110148729,0.110992235
1,23375226869296,2,3,GROUP_BY forward all2all,0.123516777,0.123516777,0.123517095
1,23375226868816,2,3,GROUP_BY forward all2all,0.123516791,0.123516791,0.123517109
1,23375226868336,2,3,AGGREGATE forward all2all,0.132361943,0.132361943,0.133205449
1,23375226867856,2,3,AGGREGATE forward all2all,0.132361957,0.132361957,0.133205463
1,23375226860416,2,0,AGGREGATE backward all2all,0.169564442,0.169564442,0.170198091
1,23375226860896,2,0,AGGREGATE backward all2all,0.169564448,0.169564448,0.170198097
1,23375226854656,2,0,GROUP_BY backward all2all,0.174883327,0.174883327,0.174883644
1,23375226855136,2,0,GROUP_BY backward all2all,0.174883332,0.174883332,0.174883650
1,23375226850336,2,1,AGGREGATE backward all2all,0.229124613,0.229124613,0.229758262
1,23375226849856,2,1,AGGREGATE backward all2all,0.229124627,0.229124627,0.229759419
1,23375226851296,2,1,GROUP_BY backward all2all,0.234443497,0.234443497,0.234443815
1,23375226850816,2,1,GROUP_BY backward all2all,0.234444655,0.234444655,0.234444972
1,23375226872416,2,2,AGGREGATE backward all2all,0.276300177,0.276300177,0.276933826
1,23375226871936,2,2,AGGREGATE backward all2all,0.276300191,0.276300191,0.276934122
1,23375226874336,2,2,GROUP_BY backward all2all,0.281619061,0.281619061,0.281619378
1,23375226873856,2,2,GROUP_BY backward all2all,0.281619357,0.281619357,0.281619675
1,23375226868576,2,3,AGGREGATE backward all2all,0.306660097,0.306660097,0.307293746
1,23375226868096,2,3,AGGREGATE backward all2all,0.306660393,0.306660393,0.307294367
1,23375226869536,2,3,GROUP_BY backward all2all,0.311978981,0.311978981,0.311979299
1,23375226869056,2,3,GROUP_BY backward all2all,0.311979602,0.311979602,0.311979920
2,23375226854896,2,0,GROUP_BY forward all2all,0.484549065,0.484549065,0.484549383
2,23375226854416,2,0,GROUP_BY forward all2all,0.484549080,0.484549080,0.484549397
2,23375226860656,2,0,AGGREGATE forward all2all,0.493394231,0.493394231,0.494237737
2,23375226860176,2,0,AGGREGATE forward all2all,0.493394246,0.493394246,0.494237752
2,23375226851056,2,1,GROUP_BY forward all2all,0.506762612,0.506762612,0.506762929
