model,iteration,direction,phase,start_s,end_s,duration_s,power_w
qwen_moe_14.3b-hottest,5,bwd,alltoall_2,6.424303023,6.774305560,0.350002537,84.0000
qwen_moe_14.3b-hottest,5,bwd,experts,6.774305560,6.779647549,0.005341989,700.0000
qwen_moe_14.3b-hottest,5,bwd,alltoall_1,6.779647549,7.129650086,0.350002537,84.0000
qwen_moe_14.3b-hottest,5,bwd,gate,7.129650086,7.129800196,0.000150110,280.0000
qwen_moe_14.3b-hottest,5,bwd,attention,7.129800196,7.138018874,0.008218678,700.0000
qwen_moe_14.3b-hottest,6,fwd,attention,7.138018874,7.142127908,0.004109033,700.0000
qwen_moe_14.3b-hottest,6,fwd,gate,7.142127908,7.142219376,0.000091468,280.0000
qwen_moe_14.3b-hottest,6,fwd,alltoall_1,7.142219376,7.492221913,0.350002537,84.0000
qwen_moe_14.3b-hottest,6,fwd,experts,7.492221913,7.501881609,0.009659697,700.0000
qwen_moe_14.3b-hottest,6,fwd,alltoall_2,7.501881609,7.851884146,0.350002537,84.0000
qwen_moe_14.3b-hottest,6,fwd,addnorm,7.851884146,7.851892039,0.000007892,140.0000
qwen_moe_14.3b-hottest,6,bwd,addnorm,7.851892039,7.851906798,0.000014759,140.0000
qwen_moe_14.3b-hottest,6,bwd,alltoall_2,7.851906798,8.201909335,0.350002537,84.0000
qwen_moe_14.3b-hottest,6,bwd,experts,8.201909335,8.207251324,0.005341989,700.0000
qwen_moe_14.3b-hottest,6,bwd,alltoall_1,8.207251324,8.557253861,0.350002537,84.0000
qwen_moe_14.3b-hottest,6,bwd,gate,8.557253861,8.557403971,0.000150110,280.0000
qwen_moe_14.3b-hottest,6,bwd,attention,8.557403971,8.565622649,0.008218678,700.0000
qwen_moe_14.3b-hottest,7,fwd,attention,8.565622649,8.569731683,0.004109033,700.0000
qwen_moe_14.3b-hottest,7,fwd,gate,8.569731683,8.569823151,0.000091468,280.0000
qwen_moe_14.3b-hottest,7,fwd,alltoall_1,8.569823151,8.919825688,0.350002537,84.0000
qwen_moe_14.3b-hottest,7,fwd,experts,8.919825688,8.929485384,0.009659697,700.0000
qwen_moe_14.3b-hottest,7,fwd,alltoall_2,8.929485384,9.279487921,0.350002537,84.0000
qwen_moe_14.3b-hottest,7,fwd,addnorm,9.279487921,9.279495814,0.000007892,140.0000
qwen_moe_14.3b-hottest,7,bwd,addnorm,9.279495814,9.279510573,0.000014759,140.0000
qwen_moe_14.3b-hottest,7,bwd,alltoall_2,9.279510573,9.629513110,0.350002537,84.0000
qwen_moe_14.3b-hottest,7,bwd,experts,9.629513110,9.634855099,0.005341989,700.0000
qwen_moe_14.3b-hottest,7,bwd,alltoall_1,9.634855099,9.984857636,0.350002537,84.0000
qwen_moe_14.3b-hottest,7,bwd,gate,9.984857636,9.985007746,0.000150110,280.0000
qwen_moe_14.3b-hottest,7,bwd,attention,9.985007746,9.993226424,0.008218678,700.0000
qwen_moe_14.3b-hottest,8,fwd,attention,9.993226424,9.997335458,0.004109033,700.0000
qwen_moe_14.3b-hottest,8,fwd,gate,9.997335458,9.997426926,0.000091468,280.0000
qwen_moe_14.3b-hottest,8,fwd,alltoall_1,9.997426926,10.347429463,0.350002537,84.0000
qwen_moe_14.3b-hottest,8,fwd,experts,10.347429463,10.357089159,0.009659697,700.0000
qwen_moe_14.3b-hottest,8,fwd,alltoall_2,10.357089159,10.707091696,0.350002537,84.0000
qwen_moe_14.3b-hottest,8,fwd,addnorm,10.707091696,10.707099589,0.000007892,140.0000
qwen_moe_14.3b-hottest,8,bwd,addnorm,10.707099589,10.707114347,0.000014759,140.0000
qwen_moe_14.3b-hottest,8,bwd,alltoall_2,10.707114347,11.057116884,0.350002537,84.0000
qwen_moe_14.3b-hottest,8,bwd,experts,11.057116884,11.062458873,0.005341989,700.0000
qwen_moe_14.3b-hottest,8,bwd,alltoall_1,11.062458873,11.412461410,0.350002537,84.0000
qwen_moe_14.3b-hottest,8,bwd,gate,11.412461410,11.412611521,0.000150110,280.0000
qwen_moe_14.3b-hottest,8,bwd,attention,11.412611521,11.420830199,0.008218678,700.0000
qwen_moe_14.3b-hottest,9,fwd,attention,11.420830199,11.424939232,0.004109033,700.0000
qwen_moe_14.3b-hottest,9,fwd,gate,11.424939232,11.425030700,0.000091468,280.0000
qwen_moe_14.3b-hottest,9,fwd,alltoall_1,11.425030700,11.775033237,0.350002537,84.0000
qwen_moe_14.3b-hottest,9,fwd,experts,11.775033237,11.784692934,0.009659697,700.0000
qwen_moe_14.3b-hottest,9,fwd,alltoall_2,11.784692934,12.134695471,0.350002537,84.0000
qwen_moe_14.3b-hottest,9,fwd,addnorm,12.134695471,12.134703364,0.000007892,140.0000
qwen_moe_14.3b-hottest,9,bwd,addnorm,12.134703364,12.134718122,0.000014759,140.0000
qwen_moe_14.3b-hottest,9,bwd,alltoall_2,12.134718122,12.484720659,0.350002537,84.0000
qwen_moe_14.3b-hottest,9,bwd,experts,12.484720659,12.490062648,0.005341989,700.0000
qwen_moe_14.3b-hottest,9,bwd,alltoall_1,12.490062648,12.840065185,0.350002537,84.0000
qwen_moe_14.3b-hottest,9,bwd,gate,12.840065185,12.840215296,0.000150110,280.0000
qwen_moe_14.3b-hottest,9,bwd,attention,12.840215296,12.848433974,0.008218678,700.0000
qwen_moe_14.3b-hottest,10,fwd,attention,12.848433974,12.852543007,0.004109033,700.0000
qwen_moe_14.3b-hottest,10,fwd,gate,12.852543007,12.852634475,0.000091468,280.0000
qwen_moe_14.3b-hottest,10,fwd,alltoall_1,12.852634475,13.202637012,0.350002537,84.0000
qwen_moe_14.3b-hottest,10,fwd,experts,13.202637012,13.212296709,0.009659697,700.0000
qwen_moe_14.3b-hottest,10,fwd,alltoall_2,13.212296709,13.562299246,0.350002537,84.0000
qwen_moe_14.3b-hottest,10,fwd,addnorm,13.562299246,13.562307138,0.000007892,140.0000
qwen_moe_14.3b-hottest,10,bwd,addnorm,13.562307138,13.562321897,0.000014759,140.0000
qwen_moe_14.3b-hottest,10,bwd,alltoall_2,13.562321897,13.912324434,0.350002537,84.0000
qwen_moe_14.3b-hottest,10,bwd,experts,13.912324434,13.917666423,0.005341989,700.0000
qwen_moe_14.3b-hottest,10,bwd,alltoall_1,13.917666423,14.267668960,0.350002537,84.0000
qwen_moe_14.3b-hottest,10,bwd,gate,14.267668960,14.267819071,0.000150110,280.0000
qwen_moe_14.3b-hottest,10,bwd,attention,14.267819071,14.276037749,0.008218678,700.0000
