model,iteration,direction,phase,start_s,end_s,duration_s,power_w
llama-dev80,1,sim,idle,0.000000000,0.044428620,0.044428620,84.0000
llama-dev80,1,sim,attention,0.044428620,0.056736586,0.012307966,700.0000
llama-dev80,1,sim,addnorm,0.056736586,0.056812991,0.000076405,140.0000
llama-dev80,1,sim,gate,0.056812991,0.056876456,0.000063466,280.0000
llama-dev80,1,sim,idle,0.056876456,0.056876774,0.000000318,84.0000
llama-dev80,1,sim,gate,0.056876774,0.058961046,0.002084272,280.0000
llama-dev80,1,sim,experts,0.058961046,0.065716316,0.006755271,700.0000
llama-dev80,1,sim,idle,0.065716316,0.066565128,0.000848812,84.0000
llama-dev80,1,sim,addnorm,0.066565128,0.066641527,0.000076399,140.0000
llama-dev80,1,sim,idle,0.066641527,0.066642166,0.000000639,84.0000
llama-dev80,1,sim,attention,0.066642166,0.078950132,0.012307966,700.0000
llama-dev80,1,sim,addnorm,0.078950132,0.079026537,0.000076405,140.0000
llama-dev80,1,sim,gate,0.079026537,0.079090002,0.000063466,280.0000
llama-dev80,1,sim,idle,0.079090002,0.079090320,0.000000318,84.0000
llama-dev80,1,sim,gate,0.079090320,0.081174592,0.002084272,280.0000
llama-dev80,1,sim,experts,0.081174592,0.087929863,0.006755271,700.0000
llama-dev80,1,sim,idle,0.087929863,0.088778674,0.000848812,84.0000
llama-dev80,1,sim,addnorm,0.088778674,0.088855074,0.000076399,140.0000
llama-dev80,1,sim,idle,0.088855074,0.088855712,0.000000639,84.0000
llama-dev80,1,sim,attention,0.088855712,0.101163678,0.012307966,700.0000
llama-dev80,1,sim,addnorm,0.101163678,0.101240083,0.000076405,140.0000
llama-dev80,1,sim,gate,0.101240083,0.101303549,0.000063466,280.0000
llama-dev80,1,sim,idle,0.101303549,0.101303866,0.000000318,84.0000
llama-dev80,1,sim,gate,0.101303866,0.103388138,0.002084272,280.0000
llama-dev80,1,sim,experts,0.103388138,0.110143409,0.006755271,700.0000
llama-dev80,1,sim,idle,0.110143409,0.110992220,0.000848812,84.0000
llama-dev80,1,sim,addnorm,0.110992220,0.111068620,0.000076399,140.0000
llama-dev80,1,sim,idle,0.111068620,0.111068941,0.000000321,84.0000
llama-dev80,1,sim,attention,0.111068941,0.123376907,0.012307966,700.0000
llama-dev80,1,sim,addnorm,0.123376907,0.123453311,0.000076405,140.0000
llama-dev80,1,sim,gate,0.123453311,0.123516777,0.000063466,280.0000
llama-dev80,1,sim,idle,0.123516777,0.123517095,0.000000318,84.0000
llama-dev80,1,sim,gate,0.123517095,0.125601367,0.002084272,280.0000
llama-dev80,1,sim,experts,0.125601367,0.132356637,0.006755271,700.0000
llama-dev80,1,sim,idle,0.132356637,0.133205449,0.000848812,84.0000
llama-dev80,1,sim,addnorm,0.133205449,0.133281848,0.000076399,140.0000
llama-dev80,1,sim,idle,0.133281848,0.169336122,0.036054274,84.0000
llama-dev80,1,sim,addnorm,0.169336122,0.169487500,0.000151378,140.0000
llama-dev80,1,sim,gate,0.169487500,0.169491212,0.000003712,280.0000
llama-dev80,1,sim,idle,0.169491212,0.170198097,0.000706885,84.0000
llama-dev80,1,sim,gate,0.170198097,0.170289582,0.000091485,280.0000
llama-dev80,1,sim,experts,0.170289582,0.174834554,0.004544973,700.0000
llama-dev80,1,sim,idle,0.174834554,0.174883650,0.000049095,84.0000
llama-dev80,1,sim,gate,0.174883650,0.175005685,0.000122035,280.0000
llama-dev80,1,sim,addnorm,0.175005685,0.175157059,0.000151374,140.0000
llama-dev80,1,sim,attention,0.175157059,0.199772990,0.024615932,700.0000
llama-dev80,1,sim,idle,0.199772990,0.228896288,0.029123297,84.0000
llama-dev80,1,sim,addnorm,0.228896288,0.229047665,0.000151378,140.0000
llama-dev80,1,sim,gate,0.229047665,0.229051377,0.000003712,280.0000
llama-dev80,1,sim,idle,0.229051377,0.229758262,0.000706885,84.0000
llama-dev80,1,sim,gate,0.229758262,0.229849747,0.000091485,280.0000
llama-dev80,1,sim,experts,0.229849747,0.234394719,0.004544973,700.0000
llama-dev80,1,sim,idle,0.234394719,0.234443815,0.000049095,84.0000
llama-dev80,1,sim,gate,0.234443815,0.234565850,0.000122035,280.0000
llama-dev80,1,sim,addnorm,0.234565850,0.234717224,0.000151374,140.0000
llama-dev80,1,sim,attention,0.234717224,0.259333156,0.024615932,700.0000
llama-dev80,1,sim,idle,0.259333156,0.276144811,0.016811655,84.0000
llama-dev80,1,sim,addnorm,0.276144811,0.276296188,0.000151378,140.0000
llama-dev80,1,sim,gate,0.276296188,0.276299900,0.000003712,280.0000
llama-dev80,1,sim,idle,0.276299900,0.276933826,0.000633925,84.0000
llama-dev80,1,sim,gate,0.276933826,0.277025310,0.000091485,280.0000
llama-dev80,1,sim,experts,0.277025310,0.281570283,0.004544973,700.0000
llama-dev80,1,sim,idle,0.281570283,0.281619378,0.000049095,84.0000
llama-dev80,1,sim,gate,0.281619378,0.281741414,0.000122035,280.0000
llama-dev80,1,sim,addnorm,0.281741414,0.281892787,0.000151374,140.0000
llama-dev80,1,sim,attention,0.281892787,0.306508719,0.024615932,700.0000
llama-dev80,1,sim,addnorm,0.306508719,0.306660097,0.000151378,140.0000
llama-dev80,1,sim,gate,0.306660097,0.306663809,0.000003712,280.0000
llama-dev80,1,sim,idle,0.306663809,0.307293746,0.000629937,84.0000
llama-dev80,1,sim,gate,0.307293746,0.307385231,0.000091485,280.0000
llama-dev80,1,sim,experts,0.307385231,0.311930203,0.004544973,700.0000
llama-dev80,1,sim,idle,0.311930203,0.311979299,0.000049095,84.0000
llama-dev80,1,sim,gate,0.311979299,0.312101334,0.000122035,280.0000
llama-dev80,1,sim,addnorm,0.312101334,0.312252708,0.000151374,140.0000
llama-dev80,1,sim,attention,0.312252708,0.336868640,0.024615932,700.0000
llama-dev80,1,sim,idle,0.336868640,0.427672609,0.090803969,84.0000
llama-dev80,2,sim,idle,0.427672609,0.472101229,0.044428620,84.0000
llama-dev80,2,sim,attention,0.472101229,0.484409195,0.012307966,700.0000
llama-dev80,2,sim,addnorm,0.484409195,0.484485600,0.000076405,140.0000
llama-dev80,2,sim,gate,0.484485600,0.484549065,0.000063466,280.0000
llama-dev80,2,sim,idle,0.484549065,0.484549383,0.000000318,84.0000
llama-dev80,2,sim,gate,0.484549383,0.486633655,0.002084272,280.0000
llama-dev80,2,sim,experts,0.486633655,0.493388926,0.006755271,700.0000
llama-dev80,2,sim,idle,0.493388926,0.494237737,0.000848812,84.0000
llama-dev80,2,sim,addnorm,0.494237737,0.494314137,0.000076399,140.0000
llama-dev80,2,sim,idle,0.494314137,0.494314775,0.000000639,84.0000
llama-dev80,2,sim,attention,0.494314775,0.506622741,0.012307966,700.0000
llama-dev80,2,sim,addnorm,0.506622741,0.506699146,0.000076405,140.0000
llama-dev80,2,sim,gate,0.506699146,0.506762612,0.000063466,280.0000
llama-dev80,2,sim,idle,0.506762612,0.506762929,0.000000318,84.0000
llama-dev80,2,sim,gate,0.506762929,0.508847201,0.002084272,280.0000
llama-dev80,2,sim,experts,0.508847201,0.515602472,0.006755271,700.0000
llama-dev80,2,sim,idle,0.515602472,0.516451283,0.000848812,84.0000
llama-dev80,2,sim,addnorm,0.516451283,0.516527683,0.000076399,140.0000
llama-dev80,2,sim,idle,0.516527683,0.516528321,0.000000639,84.0000
llama-dev80,2,sim,attention,0.516528321,0.528836287,0.012307966,700.0000
llama-dev80,2,sim,addnorm,0.528836287,0.528912692,0.000076405,140.0000
llama-dev80,2,sim,gate,0.528912692,0.528976158,0.000063466,280.0000
llama-dev80,2,sim,idle,0.528976158,0.528976475,0.000000318,84.0000
llama-dev80,2,sim,gate,0.528976475,0.531060747,0.002084272,280.0000
llama-dev80,2,sim,experts,0.531060747,0.537816018,0.006755271,700.0000
llama-dev80,2,sim,idle,0.537816018,0.538664829,0.000848812,84.0000
llama-dev80,2,sim,addnorm,0.538664829,0.538741229,0.000076399,140.0000
llama-dev80,2,sim,idle,0.538741229,0.538741550,0.000000321,84.0000
llama-dev80,2,sim,attention,0.538741550,0.551049516,0.012307966,700.0000
llama-dev80,2,sim,addnorm,0.551049516,0.551125921,0.000076405,140.0000
llama-dev80,2,sim,gate,0.551125921,0.551189386,0.000063466,280.0000
llama-dev80,2,sim,idle,0.551189386,0.551189704,0.000000318,84.0000
llama-dev80,2,sim,gate,0.551189704,0.553273976,0.002084272,280.0000
llama-dev80,2,sim,experts,0.553273976,0.560029246,0.006755271,700.0000
llama-dev80,2,sim,idle,0.560029246,0.560878058,0.000848812,84.0000
llama-dev80,2,sim,addnorm,0.560878058,0.560954457,0.000076399,140.0000
llama-dev80,2,sim,idle,0.560954457,0.597008732,0.036054274,84.0000
llama-dev80,2,sim,addnorm,0.597008732,0.597160109,0.000151378,140.0000
llama-dev80,2,sim,gate,0.597160109,0.597163821,0.000003712,280.0000
llama-dev80,2,sim,idle,0.597163821,0.597870706,0.000706885,84.0000
llama-dev80,2,sim,gate,0.597870706,0.597962191,0.000091485,280.0000
llama-dev80,2,sim,experts,0.597962191,0.602507163,0.004544973,700.0000
llama-dev80,2,sim,idle,0.602507163,0.602556259,0.000049095,84.0000
llama-dev80,2,sim,gate,0.602556259,0.602678294,0.000122035,280.0000
