
 STORAGE COMPLETE FOR   6900 DATA POINTS 
   0.13627       65.4223     
   0.13726       65.4908     
   0.13824       65.5568     
   0.13923       65.6203     
   0.14021       65.6814     
   0.14120       65.7402     
   0.14218       65.7967     
   0.14317       65.8511     
   0.14415       65.9034     
   0.14514       65.9536     
   0.14612       66.0020     
   0.14711       66.0484     
   0.14809       66.0931     
   0.14907       66.1360     
   0.15006       66.1772     
   0.15104       66.2169     
   0.15203       66.2550     
   0.15204       66.2555     
   0.15205       66.2559     
   0.15207       66.2562     
   0.15208       66.2563     
   0.15209       66.2563     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:55:35  SEP 17, 2026 CP=   5037.809

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.15210       66.2562     
   0.15316       66.2763     
   0.15422       66.3089     
   0.15528       66.3432     
   0.15634       66.3772     
   0.15739       66.4104     
   0.15845       66.4426     
   0.15951       66.4737     
   0.16057       66.5036     
   0.16159       66.5315     
   0.16262       66.5584     
   0.16365       66.5842     
   0.16467       66.6090     
   0.16570       66.6328     
   0.16672       66.6557     
   0.16775       66.6776     
   0.16877       66.6987     
   0.16980       66.7190     
   0.17083       66.7384     
   0.17185       66.7570     
   0.17288       66.7749     
   0.17291       66.7750     
   0.17293       66.7746     
   0.17296       66.7733     
   0.17299       66.7713     
   0.17302       66.7685     
   0.17305       66.7651     
   0.17308       66.7611     
   0.17310       66.7567     
   0.17312       66.7545     
   0.17313       66.7523     
   0.17315       66.7499     
   0.17316       66.7476     
   0.17317       66.7452     
   0.17331       66.7140     
   0.17345       66.6776     
   0.17359       66.6375     
   0.17374       66.5947     
   0.17388       66.5499     
   0.17402       66.5035     
   0.17416       66.4557     
   0.17430       66.4067     
   0.17443       66.3644     
   0.17456       66.3249     
   0.17469       66.2870     
   0.17482       66.2500     
   0.17495       66.2134     
   0.17508       66.1771     
   0.17521       66.1410     
   0.17535       66.1049     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:55:35  SEP 17, 2026 CP=   5037.809

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.17565       66.0583     
   0.17594       66.0314     
   0.17624       66.0145     
   0.17654       66.0037     
   0.17684       65.9970     
   0.17714       65.9936     
   0.17744       65.9928     
   0.17774       65.9941     
   0.17788       65.9851     
   0.17802       65.9681     
   0.17816       65.9461     
   0.17831       65.9211     
   0.17845       65.8942     
   0.17859       65.8658     
   0.17873       65.8363     
   0.17887       65.8061     
   0.17987       65.7679     
   0.18086       65.7779     
   0.18185       65.8056     
   0.18285       65.8422     
   0.18384       65.8835     
   0.18484       65.9273     
   0.18583       65.9720     
   0.18683       66.0167     
   0.18782       66.0608     
   0.18784       66.0614     
   0.18785       66.0620     
   0.18787       66.0624     
   0.18788       66.0626     
   0.18790       66.0627     
   0.18792       66.0626     
   0.18793       66.0623     
   0.18795       66.0618     
   0.18796       66.0610     
   0.18798       66.0599     
   0.18800       66.0585     
   0.18802       66.0568     
   0.18804       66.0549     
   0.18806       66.0527     
   0.18808       66.0504     
   0.18810       66.0478     
   0.18908       66.0460     
   0.19007       66.0743     
   0.19105       66.1093     
   0.19204       66.1463     
   0.19302       66.1837     
   0.19401       66.2208     
   0.19499       66.2573     
   0.19597       66.2929     
   0.19696       66.3274     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:55:35  SEP 17, 2026 CP=   5037.810

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.19794       66.3608     
   0.19893       66.3930     
   0.19991       66.4242     
   0.20090       66.4541     
   0.20188       66.4830     
   0.20287       66.5107     
   0.20385       66.5374     
   0.20484       66.5631     
   0.20582       66.5878     
   0.20681       66.6116     
   0.20779       66.6344     
   0.20877       66.6563     
   0.20976       66.6774     
   0.21074       66.6977     
   0.21173       66.7172     
   0.21271       66.7359     
   0.21273       66.7362     
   0.21274       66.7363     
   0.21275       66.7363     
   0.21276       66.7363     
   0.21278       66.7360     
   0.21279       66.7356     
   0.21385       66.7358     
   0.21491       66.7493     
   0.21596       66.7654     
   0.21702       66.7818     
   0.21808       66.7982     
   0.21914       66.8143     
   0.22020       66.8299     
   0.22125       66.8451     
   0.22228       66.8592     
   0.22331       66.8729     
   0.22433       66.8860     
   0.22536       66.8987     
   0.22638       66.9108     
   0.22741       66.9225     
   0.22843       66.9337     
   0.22946       66.9444     
   0.23049       66.9548     
   0.23151       66.9647     
   0.23254       66.9742     
   0.23356       66.9833     
   0.23359       66.9832     
   0.23362       66.9825     
   0.23365       66.9810     
   0.23368       66.9787     
   0.23370       66.9757     
   0.23373       66.9721     
   0.23376       66.9679     
   0.23379       66.9632     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:55:35  SEP 17, 2026 CP=   5037.810

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.23380       66.9613     
   0.23381       66.9593     
   0.23382       66.9572     
   0.23384       66.9552     
   0.23385       66.9531     
   0.23386       66.9512     
   0.23400       66.9175     
   0.23415       66.8783     
   0.23429       66.8353     
   0.23444       66.7895     
   0.23459       66.7417     
   0.23473       66.6921     
   0.23488       66.6412     
   0.23502       66.5890     
   0.23515       66.5455     
   0.23528       66.5047     
   0.23542       66.4656     
   0.23555       66.4274     
   0.23568       66.3896     
   0.23581       66.3522     
   0.23594       66.3150     
   0.23607       66.2778     
   0.23637       66.2287     
   0.23667       66.1994     
   0.23697       66.1802     
   0.23727       66.1672     
   0.23757       66.1583     
   0.23787       66.1528     
   0.23817       66.1499     
   0.23847       66.1492     
   0.23861       66.1392     
   0.23875       66.1213     
   0.23889       66.0984     
   0.23903       66.0725     
   0.23917       66.0446     
   0.23931       66.0153     
   0.23945       65.9849     
   0.23959       65.9538     
   0.24059       65.9097     
   0.24158       65.9140     
   0.24258       65.9363     
   0.24357       65.9677     
   0.24457       66.0041     
   0.24556       66.0432     
   0.24656       66.0833     
   0.24755       66.1236     
   0.24855       66.1635     
   0.24856       66.1641     
   0.24858       66.1646     
   0.24859       66.1650     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:55:35  SEP 17, 2026 CP=   5037.810

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.24861       66.1652     
   0.24862       66.1652     
   0.24864       66.1650     
   0.24866       66.1646     
   0.24867       66.1641     
   0.24869       66.1632     
   0.24871       66.1620     
   0.24873       66.1605     
   0.24875       66.1588     
   0.24876       66.1568     
   0.24878       66.1545     
   0.24880       66.1521     
   0.24882       66.1494     
   0.24981       66.1437     
   0.25079       66.1682     
   0.25178       66.1996     
   0.25276       66.2331     
   0.25374       66.2671     
   0.25473       66.3010     
   0.25571       66.3344     
   0.25670       66.3669     
   0.25768       66.3986     
   0.25867       66.4292     
   0.25965       66.4588     
   0.26064       66.4874     
   0.26162       66.5149     
   0.26261       66.5414     
   0.26359       66.5669     
   0.26458       66.5914     
   0.26556       66.6150     
   0.26655       66.6377     
   0.26753       66.6595     
   0.26851       66.6805     
   0.26950       66.7007     
   0.27048       66.7200     
   0.27147       66.7387     
   0.27245       66.7566     
   0.27344       66.7738     
   0.27345       66.7740     
   0.27346       66.7741     
   0.27348       66.7741     
   0.27349       66.7740     
   0.27350       66.7737     
   0.27351       66.7733     
   0.27457       66.7719     
   0.27563       66.7840     
   0.27669       66.7986     
   0.27775       66.8137     
   0.27880       66.8288     
   0.27986       66.8436     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:55:35  SEP 17, 2026 CP=   5037.810

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.28092       66.8580     
   0.28198       66.8719     
   0.28200       66.8721     
   0.28202       66.8720     
   0.28204       66.8716     
   0.28205       66.8709     
   0.28207       66.8698     
   0.28209       66.8684     
   0.28211       66.8666     
   0.28213       66.8645     
   0.28213       66.8641     
   0.28221       66.8510     
   0.28229       66.8349     
   0.28237       66.8165     
   0.28245       66.7963     
   0.28253       66.7748     
   0.28261       66.7523     
   0.28268       66.7288     
   0.28276       66.7046     
   0.28278       66.7005     
   0.28279       66.6965     
   0.28280       66.6925     
   0.28282       66.6886     
   0.28283       66.6847     
   0.28284       66.6808     
   0.28285       66.6769     
   0.28343       66.6171     
   0.28400       66.5932     
   0.28458       66.5830     
   0.28515       66.5797     
   0.28572       66.5809     
   0.28630       66.5851     
   0.28687       66.5915     
   0.28745       66.5996     
   0.28753       66.5957     
   0.28761       66.5863     
   0.28769       66.5724     
   0.28777       66.5554     
   0.28785       66.5360     
   0.28794       66.5149     
   0.28802       66.4925     
   0.28810       66.4690     
   0.28811       66.4646     
   0.28813       66.4602     
   0.28814       66.4558     
   0.28816       66.4515     
   0.28818       66.4472     
   0.28819       66.4430     
   0.28821       66.4389     
   0.28822       66.4348     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:55:35  SEP 17, 2026 CP=   5037.810

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.28824       66.4297     
   0.28826       66.4247     
   0.28828       66.4196     
   0.28830       66.4145     
   0.28832       66.4094     
   0.28833       66.4042     
   0.28835       66.3989     
   0.28837       66.3936     
   0.28936       66.3267     
   0.29034       66.3149     
   0.29133       66.3223     
   0.29231       66.3390     
   0.29330       66.3611     
   0.29428       66.3861     
   0.29526       66.4128     
   0.29625       66.4400     
   0.29723       66.4673     
   0.29822       66.4943     
   0.29920       66.5207     
   0.30019       66.5464     
   0.30117       66.5714     
   0.30216       66.5955     
   0.30314       66.6187     
   0.30413       66.6412     
   0.30511       66.6628     
   0.30610       66.6836     
   0.30708       66.7036     
   0.30807       66.7228     
   0.30905       66.7413     
   0.31003       66.7591     
   0.31102       66.7762     
   0.31200       66.7927     
   0.31299       66.8085     
   0.31398       66.5414     
   0.31498       66.1933     
   0.31598       65.8173     
   0.31697       65.4318     
   0.31797       65.0460     
   0.31897       64.6651     
   0.31996       64.2925     
   0.32096       63.9301     
   0.32196       63.5790     
   0.32295       63.2398     
   0.32395       62.9126     
   0.32495       62.5974     
   0.32594       62.2940     
   0.32694       62.0021     
   0.32794       61.7214     
   0.32893       61.4516     
   0.32993       61.1922     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:55:35  SEP 17, 2026 CP=   5037.810

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.33093       60.9429     
   0.33192       60.7034     
   0.33292       60.4732     
   0.33391       60.2520     
   0.33491       60.0395     
   0.33591       59.8353     
   0.33690       59.6391     
   0.33790       59.4505     
   0.33890       59.2694     
   0.33989       59.0954     
   0.34089       58.9282     
   0.34189       58.7675     
   0.34288       58.6131     
   0.34388       58.4648     
   0.34488       58.3223     
   0.34587       58.1854     
   0.34687       58.0539     
   0.34787       57.9275     
   0.34886       57.8061     
   0.34986       57.6894     
   0.35086       57.5773     
   0.35185       57.4696     
   0.35285       57.3661     
   0.35384       57.2667     
   0.35484       57.1711     
   0.35584       57.0793     
   0.35683       56.9912     
   0.35783       56.9064     
   0.35883       56.8250     
   0.35982       56.7468     
   0.36082       56.6716     
   0.36182       56.5994     
   0.36281       56.5301     
   0.36381       56.4634     
   0.36481       56.3994     
   0.36580       56.3378     
   0.36680       56.2787     
   0.36780       56.2219     
   0.36879       56.1673     
   0.36979       56.1149     
   0.37078       56.0645     
   0.37178       56.0161     
   0.37278       55.9696     
   0.37377       55.9249     
   0.37477       55.8820     
   0.37577       55.8407     
   0.37676       55.8011     
   0.37776       55.7630     
   0.37876       55.7264     
   0.37975       55.6913     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:55:35  SEP 17, 2026 CP=   5037.810

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.38075       55.6575     
   0.38175       55.6250     
   0.38274       55.5938     
   0.38374       55.5639     
   0.38474       55.5351     
   0.38573       55.5074     
   0.38673       55.4809     
   0.38773       55.4553     
   0.38872       55.4308     
   0.38972       55.4072     
   0.39071       55.3846     
   0.39171       55.3628     
   0.39271       55.3419     
   0.39370       55.3219     
   0.39470       55.3026     
   0.39570       55.2840     
   0.39669       55.2662     
   0.39769       55.2491     
   0.39869       55.2326     
   0.39968       55.2168     
   0.40068       55.2017     
   0.40168       55.1871     
   0.40267       55.1731     
   0.40367       55.1596     
   0.40467       55.1467     
   0.40566       55.1342     
   0.40666       55.1223     
   0.40766       55.1108     
   0.40865       55.0998     
   0.40965       55.0892     
   0.41064       55.0790     
   0.41164       55.0693     
   0.41264       55.0599     
   0.41363       55.0508     
   0.41463       55.0422     
   0.41563       55.0338     
   0.41662       55.0258     
   0.41762       55.0181     
   0.41862       55.0107     
   0.41961       55.0036     
   0.42061       54.9968     
   0.42160       54.9903     
   0.42259       54.9840     
   0.42359       54.9780     
   0.42458       54.9722     
   0.42557       54.9666     
   0.42657       54.9613     
   0.42756       54.9561     
   0.42855       54.9512     
   0.42955       54.9464     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:55:35  SEP 17, 2026 CP=   5037.811

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.43054       54.9419     
   0.43153       54.9375     
   0.43252       54.9333     
   0.43352       54.9292     
   0.43451       54.9253     
   0.43550       54.9216     
   0.43650       54.9180     
   0.43749       54.9145     
   0.43848       54.9112     
   0.43948       54.9080     
   0.44047       54.9049     
   0.44146       54.9020     
   0.44246       54.8992     
   0.44345       54.8965     
   0.44444       54.8938     
   0.44544       54.8913     
   0.44643       54.8889     
   0.44742       54.8866     
   0.44842       54.8844     
   0.44941       54.8822     
   0.45040       54.8802     
   0.45140       54.8782     
   0.45239       54.8763     
   0.45338       54.8745     
   0.45438       54.8727     
   0.45537       54.8710     
   0.45636       54.8694     
   0.45736       54.8679     
   0.45835       54.8664     
   0.45934       54.8649     
   0.46034       54.8635     
   0.46133       54.8622     
   0.46232       54.8609     
   0.46332       54.8597     
   0.46431       54.8585     
   0.46530       54.8574     
   0.46630       54.8563     
   0.46729       54.8553     
   0.46828       54.8543     
   0.46927       54.8533     
   0.47027       54.8524     
   0.47126       54.8515     
   0.47225       54.8506     
   0.47325       54.8498     
   0.47424       54.8490     
   0.47523       54.8483     
   0.47623       54.8475     
   0.47722       54.8468     
   0.47821       54.8462     
   0.47921       54.8455     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:55:35  SEP 17, 2026 CP=   5037.811

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.48020       54.8449     
   0.48119       54.8443     
   0.48219       54.8437     
   0.48318       54.8432     
   0.48417       54.8426     
   0.48517       54.8421     
   0.48616       54.8416     
   0.48715       54.8412     
   0.48815       54.8407     
   0.48917       55.1334     
   0.49020       55.5081     
   0.49122       55.9100     
   0.49225       56.3203     
   0.49327       56.7298     
   0.49430       57.1328     
   0.49533       57.5261     
   0.49635       57.9079     
   0.49738       58.2770     
   0.49840       58.6332     
   0.49943       58.9762     
   0.50045       59.3062     
   0.50047       59.3102     
   0.50048       59.3142     
   0.50049       59.3181     
   0.50051       59.3219     
   0.50052       59.3255     
   0.50053       59.3289     
   0.50054       59.3323     
   0.50056       59.3355     
   0.50057       59.3386     
   0.50058       59.3416     
   0.50059       59.3437     
   0.50067       59.3563     
   0.50075       59.3654     
   0.50083       59.3719     
   0.50091       59.3763     
   0.50098       59.3792     
   0.50106       59.3808     
   0.50114       59.3814     
   0.50122       59.3811     
   0.50148       59.3865     
   0.50174       59.3945     
   0.50200       59.4024     
   0.50226       59.4090     
   0.50252       59.4144     
   0.50278       59.4183     
   0.50304       59.4209     
   0.50330       59.4225     
   0.50415       59.5746     
   0.50499       59.7699     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:55:35  SEP 17, 2026 CP=   5037.811

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.50584       59.9797     
   0.50668       60.1948     
   0.50753       60.4109     
   0.50837       60.6253     
   0.50922       60.8363     
   0.51006       61.0430     
   0.51017       61.0602     
   0.51027       61.0691     
   0.51038       61.0720     
   0.51048       61.0708     
   0.51059       61.0668     
   0.51069       61.0606     
   0.51080       61.0528     
   0.51090       61.0436     
   0.51092       61.0425     
   0.51093       61.0414     
   0.51094       61.0402     
   0.51096       61.0391     
   0.51097       61.0379     
   0.51098       61.0368     
   0.51204       61.1863     
   0.51310       61.3885     
   0.51415       61.6024     
   0.51521       61.8176     
   0.51627       62.0302     
   0.51733       62.2378     
   0.51839       62.4393     
   0.51945       62.6340     
   0.52047       62.8162     
   0.52150       62.9916     
   0.52252       63.1605     
   0.52355       63.3228     
   0.52457       63.4787     
   0.52560       63.6285     
   0.52662       63.7723     
   0.52765       63.9104     
   0.52868       64.0429     
   0.52970       64.1701     
   0.53073       64.2923     
   0.53175       64.4095     
   0.53178       64.4124     
   0.53181       64.4146     
   0.53184       64.4161     
   0.53187       64.4168     
   0.53190       64.4168     
   0.53192       64.4161     
   0.53195       64.4149     
   0.53198       64.4132     
   0.53199       64.4123     
   0.53201       64.4113     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:55:35  SEP 17, 2026 CP=   5037.811

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.53202       64.4103     
   0.53203       64.4092     
   0.53205       64.4081     
   0.53220       64.3893     
   0.53234       64.3648     
