model,iteration,direction,phase,start_s,end_s,duration_s,power_w
llama-dev64,1,sim,idle,0.000000000,0.081342662,0.081342662,84.0000
llama-dev64,1,sim,attention,0.081342662,0.093650628,0.012307966,700.0000
llama-dev64,1,sim,addnorm,0.093650628,0.093727033,0.000076405,140.0000
llama-dev64,1,sim,gate,0.093727033,0.093790498,0.000063466,280.0000
llama-dev64,1,sim,idle,0.093790498,0.103843364,0.010052866,84.0000
llama-dev64,1,sim,gate,0.103843364,0.105927636,0.002084272,280.0000
llama-dev64,1,sim,experts,0.105927636,0.112682907,0.006755271,700.0000
llama-dev64,1,sim,idle,0.112682907,0.121941079,0.009258172,84.0000
llama-dev64,1,sim,addnorm,0.121941079,0.122017478,0.000076399,140.0000
llama-dev64,1,sim,idle,0.122017478,0.122018284,0.000000806,84.0000
llama-dev64,1,sim,attention,0.122018284,0.134326250,0.012307966,700.0000
llama-dev64,1,sim,addnorm,0.134326250,0.134402655,0.000076405,140.0000
llama-dev64,1,sim,gate,0.134402655,0.134466121,0.000063466,280.0000
llama-dev64,1,sim,idle,0.134466121,0.144518987,0.010052866,84.0000
llama-dev64,1,sim,gate,0.144518987,0.146603259,0.002084272,280.0000
llama-dev64,1,sim,experts,0.146603259,0.153358529,0.006755271,700.0000
llama-dev64,1,sim,idle,0.153358529,0.162616701,0.009258172,84.0000
llama-dev64,1,sim,addnorm,0.162616701,0.162693101,0.000076399,140.0000
llama-dev64,1,sim,idle,0.162693101,0.162693739,0.000000639,84.0000
llama-dev64,1,sim,attention,0.162693739,0.175001705,0.012307966,700.0000
llama-dev64,1,sim,addnorm,0.175001705,0.175078110,0.000076405,140.0000
llama-dev64,1,sim,gate,0.175078110,0.175141576,0.000063466,280.0000
llama-dev64,1,sim,idle,0.175141576,0.185194442,0.010052866,84.0000
llama-dev64,1,sim,gate,0.185194442,0.187278714,0.002084272,280.0000
llama-dev64,1,sim,experts,0.187278714,0.194033985,0.006755271,700.0000
llama-dev64,1,sim,idle,0.194033985,0.203293867,0.009259882,84.0000
llama-dev64,1,sim,addnorm,0.203293867,0.203370266,0.000076399,140.0000
llama-dev64,1,sim,idle,0.203370266,0.204178048,0.000807782,84.0000
llama-dev64,1,sim,attention,0.204178048,0.216486014,0.012307966,700.0000
llama-dev64,1,sim,addnorm,0.216486014,0.216562419,0.000076405,140.0000
llama-dev64,1,sim,gate,0.216562419,0.216625885,0.000063466,280.0000
llama-dev64,1,sim,idle,0.216625885,0.226678751,0.010052866,84.0000
llama-dev64,1,sim,gate,0.226678751,0.228763023,0.002084272,280.0000
llama-dev64,1,sim,experts,0.228763023,0.235518294,0.006755271,700.0000
llama-dev64,1,sim,idle,0.235518294,0.236599154,0.001080860,84.0000
llama-dev64,1,sim,addnorm,0.236599154,0.236750531,0.000151378,140.0000
llama-dev64,1,sim,gate,0.236750531,0.236754243,0.000003712,280.0000
llama-dev64,1,sim,idle,0.236754243,0.245331835,0.008577591,84.0000
llama-dev64,1,sim,addnorm,0.245331835,0.245408234,0.000076399,140.0000
llama-dev64,1,sim,idle,0.245408234,0.247783931,0.002375697,84.0000
llama-dev64,1,sim,gate,0.247783931,0.247875416,0.000091485,280.0000
llama-dev64,1,sim,experts,0.247875416,0.252420389,0.004544973,700.0000
llama-dev64,1,sim,idle,0.252420389,0.261147116,0.008726727,84.0000
llama-dev64,1,sim,gate,0.261147116,0.261269151,0.000122035,280.0000
llama-dev64,1,sim,addnorm,0.261269151,0.261420525,0.000151374,140.0000
llama-dev64,1,sim,attention,0.261420525,0.286036457,0.024615932,700.0000
llama-dev64,1,sim,idle,0.286036457,0.329383333,0.043346877,84.0000
llama-dev64,1,sim,addnorm,0.329383333,0.329534711,0.000151378,140.0000
llama-dev64,1,sim,gate,0.329534711,0.329538423,0.000003712,280.0000
llama-dev64,1,sim,idle,0.329538423,0.339587577,0.010049154,84.0000
llama-dev64,1,sim,gate,0.339587577,0.339679062,0.000091485,280.0000
llama-dev64,1,sim,experts,0.339679062,0.344224035,0.004544973,700.0000
llama-dev64,1,sim,idle,0.344224035,0.352925679,0.008701644,84.0000
llama-dev64,1,sim,gate,0.352925679,0.353047714,0.000122035,280.0000
llama-dev64,1,sim,addnorm,0.353047714,0.353199088,0.000151374,140.0000
llama-dev64,1,sim,attention,0.353199088,0.377815020,0.024615932,700.0000
llama-dev64,1,sim,addnorm,0.377815020,0.377966397,0.000151378,140.0000
llama-dev64,1,sim,gate,0.377966397,0.377970109,0.000003712,280.0000
llama-dev64,1,sim,idle,0.377970109,0.388040880,0.010070770,84.0000
