model,iteration,direction,phase,start_s,end_s,duration_s,power_w
llama-dev64,1,sim,idle,0.000000000,0.045685384,0.045685384,84.0000
llama-dev64,1,sim,attention,0.045685384,0.057993350,0.012307966,700.0000
llama-dev64,1,sim,addnorm,0.057993350,0.058069755,0.000076405,140.0000
llama-dev64,1,sim,gate,0.058069755,0.058133221,0.000063466,280.0000
llama-dev64,1,sim,idle,0.058133221,0.058766870,0.000633649,84.0000
llama-dev64,1,sim,gate,0.058766870,0.060851142,0.002084272,280.0000
llama-dev64,1,sim,experts,0.060851142,0.067606413,0.006755271,700.0000
llama-dev64,1,sim,idle,0.067606413,0.068455224,0.000848812,84.0000
llama-dev64,1,sim,addnorm,0.068455224,0.068531624,0.000076399,140.0000
llama-dev64,1,sim,idle,0.068531624,0.068532262,0.000000639,84.0000
llama-dev64,1,sim,attention,0.068532262,0.080840228,0.012307966,700.0000
llama-dev64,1,sim,addnorm,0.080840228,0.080916633,0.000076405,140.0000
llama-dev64,1,sim,gate,0.080916633,0.080980098,0.000063466,280.0000
llama-dev64,1,sim,idle,0.080980098,0.081613748,0.000633649,84.0000
llama-dev64,1,sim,gate,0.081613748,0.083698020,0.002084272,280.0000
llama-dev64,1,sim,experts,0.083698020,0.090453290,0.006755271,700.0000
llama-dev64,1,sim,idle,0.090453290,0.091302102,0.000848812,84.0000
llama-dev64,1,sim,addnorm,0.091302102,0.091378501,0.000076399,140.0000
llama-dev64,1,sim,idle,0.091378501,0.091379140,0.000000639,84.0000
llama-dev64,1,sim,attention,0.091379140,0.103687106,0.012307966,700.0000
llama-dev64,1,sim,addnorm,0.103687106,0.103763511,0.000076405,140.0000
llama-dev64,1,sim,gate,0.103763511,0.103826976,0.000063466,280.0000
llama-dev64,1,sim,idle,0.103826976,0.104460625,0.000633649,84.0000
llama-dev64,1,sim,gate,0.104460625,0.106544897,0.002084272,280.0000
llama-dev64,1,sim,experts,0.106544897,0.113300168,0.006755271,700.0000
llama-dev64,1,sim,idle,0.113300168,0.114148979,0.000848812,84.0000
llama-dev64,1,sim,addnorm,0.114148979,0.114225379,0.000076399,140.0000
llama-dev64,1,sim,attention,0.114225379,0.126533345,0.012307966,700.0000
llama-dev64,1,sim,addnorm,0.126533345,0.126609750,0.000076405,140.0000
llama-dev64,1,sim,gate,0.126609750,0.126673215,0.000063466,280.0000
llama-dev64,1,sim,idle,0.126673215,0.127306864,0.000633649,84.0000
llama-dev64,1,sim,gate,0.127306864,0.129391136,0.002084272,280.0000
llama-dev64,1,sim,experts,0.129391136,0.136146407,0.006755271,700.0000
llama-dev64,1,sim,idle,0.136146407,0.136995219,0.000848812,84.0000
llama-dev64,1,sim,addnorm,0.136995219,0.137071618,0.000076399,140.0000
llama-dev64,1,sim,idle,0.137071618,0.152026286,0.014954668,84.0000
llama-dev64,1,sim,addnorm,0.152026286,0.152177664,0.000151378,140.0000
llama-dev64,1,sim,gate,0.152177664,0.152181376,0.000003712,280.0000
llama-dev64,1,sim,idle,0.152181376,0.152813405,0.000632030,84.0000
llama-dev64,1,sim,gate,0.152813405,0.152904890,0.000091485,280.0000
llama-dev64,1,sim,experts,0.152904890,0.157449863,0.004544973,700.0000
llama-dev64,1,sim,idle,0.157449863,0.158132868,0.000683005,84.0000
llama-dev64,1,sim,gate,0.158132868,0.158254903,0.000122035,280.0000
llama-dev64,1,sim,addnorm,0.158254903,0.158406277,0.000151374,140.0000
llama-dev64,1,sim,attention,0.158406277,0.183022209,0.024615932,700.0000
llama-dev64,1,sim,idle,0.183022209,0.212711198,0.029688989,84.0000
llama-dev64,1,sim,addnorm,0.212711198,0.212862576,0.000151378,140.0000
llama-dev64,1,sim,gate,0.212862576,0.212866288,0.000003712,280.0000
llama-dev64,1,sim,idle,0.212866288,0.213498328,0.000632041,84.0000
llama-dev64,1,sim,gate,0.213498328,0.213589813,0.000091485,280.0000
llama-dev64,1,sim,experts,0.213589813,0.218134786,0.004544973,700.0000
llama-dev64,1,sim,idle,0.218134786,0.218817649,0.000682863,84.0000
llama-dev64,1,sim,gate,0.218817649,0.218939684,0.000122035,280.0000
llama-dev64,1,sim,addnorm,0.218939684,0.219091058,0.000151374,140.0000
llama-dev64,1,sim,attention,0.219091058,0.243706990,0.024615932,700.0000
llama-dev64,1,sim,idle,0.243706990,0.273435598,0.029728608,84.0000
llama-dev64,1,sim,addnorm,0.273435598,0.273586976,0.000151378,140.0000
llama-dev64,1,sim,gate,0.273586976,0.273590688,0.000003712,280.0000
llama-dev64,1,sim,idle,0.273590688,0.274223504,0.000632817,84.0000
llama-dev64,1,sim,gate,0.274223504,0.274314989,0.000091485,280.0000
llama-dev64,1,sim,experts,0.274314989,0.278859962,0.004544973,700.0000
llama-dev64,1,sim,idle,0.278859962,0.279542851,0.000682890,84.0000
llama-dev64,1,sim,gate,0.279542851,0.279664886,0.000122035,280.0000
llama-dev64,1,sim,addnorm,0.279664886,0.279816260,0.000151374,140.0000
llama-dev64,1,sim,attention,0.279816260,0.304432192,0.024615932,700.0000
llama-dev64,1,sim,idle,0.304432192,0.312988408,0.008556216,84.0000
llama-dev64,1,sim,addnorm,0.312988408,0.313139786,0.000151378,140.0000
