iteration,round_id,layer,mb,info,ready_s,start_s,finish_s
1,23375228844016,3,0,GROUP_BY forward all2all,0.298662978,0.298662978,0.298664824
1,23375228843536,3,0,GROUP_BY forward all2all,0.310850563,0.310850563,0.310852409
1,23375228849776,3,0,AGGREGATE forward all2all,0.339716271,0.339716271,0.357709557
1,23375228849296,3,0,AGGREGATE forward all2all,0.351903856,0.351903856,0.373261560
1,23375228850016,3,0,AGGREGATE backward all2all,0.364328623,0.364328623,0.386278178
1,23375228849536,3,0,AGGREGATE backward all2all,0.379881054,0.379881054,0.402003925
1,23375228855056,3,1,GROUP_BY forward all2all,0.427258818,0.427258818,0.427262551
1,23375228855536,3,1,GROUP_BY forward all2all,0.437994204,0.437994204,0.437999143
1,23375228844256,3,0,GROUP_BY backward all2all,0.443271830,0.443271830,0.443273676
1,23375228843776,3,0,GROUP_BY backward all2all,0.463389816,0.463389816,0.463392127
1,23375228859376,3,1,AGGREGATE forward all2all,0.498572905,0.498572905,0.516528883
1,23375228858896,3,1,AGGREGATE forward all2all,0.506040829,0.506040829,0.524943522
1,23375228859616,3,1,AGGREGATE backward all2all,0.523147953,0.523147953,0.545009405
1,23375228866096,3,2,GROUP_BY forward all2all,0.542975037,0.542975037,0.542976883
1,23375228859136,3,1,AGGREGATE backward all2all,0.543229444,0.543229444,0.567003607
1,23375228865616,3,2,GROUP_BY forward all2all,0.543270478,0.543270478,0.543286150
1,23375228866576,3,2,AGGREGATE forward all2all,0.603155122,0.603155122,0.634005717
1,23375228855776,3,1,GROUP_BY backward all2all,0.608170808,0.608170808,0.608172654
1,23375228867056,3,2,AGGREGATE forward all2all,0.616143787,0.616143787,0.643001031
1,23375228855296,3,1,GROUP_BY backward all2all,0.628954754,0.628954754,0.628957030
1,23375228867296,3,2,AGGREGATE backward all2all,0.649620097,0.649620097,0.671154712
1,23375228866816,3,2,AGGREGATE backward all2all,0.672250399,0.672250399,0.695002894
1,23375228842576,3,3,GROUP_BY forward all2all,0.672308477,0.672308477,0.672324397
1,23375228843056,3,3,GROUP_BY forward all2all,0.691422854,0.691422854,0.691426587
1,23375228866336,3,2,GROUP_BY backward all2all,0.727553852,0.727553852,0.727555698
1,23375228848336,3,3,AGGREGATE forward all2all,0.732186740,0.732186740,0.758008335
1,23375228865856,3,2,GROUP_BY backward all2all,0.757643050,0.757643050,0.757645250
1,23375228848816,3,3,AGGREGATE forward all2all,0.770204865,0.770204865,0.794009521
1,23375228848576,3,3,AGGREGATE backward all2all,0.789271405,0.789271405,0.805008416
1,23375228849056,3,3,AGGREGATE backward all2all,0.800629015,0.800629015,0.823009940
1,23375228842816,3,3,GROUP_BY backward all2all,0.851266224,0.851266224,0.851268070
1,23375228843296,3,3,GROUP_BY backward all2all,0.869267749,0.869267749,0.869269595
2,23375228844016,3,0,GROUP_BY forward all2all,1.471061160,1.471061160,1.471063006
2,23375228843536,3,0,GROUP_BY forward all2all,1.483248744,1.483248744,1.483250590
2,23375228849776,3,0,AGGREGATE forward all2all,1.512114453,1.512114453,1.530107739
2,23375228849296,3,0,AGGREGATE forward all2all,1.524302037,1.524302037,1.545659742
2,23375228850016,3,0,AGGREGATE backward all2all,1.536726805,1.536726805,1.558676360
2,23375228849536,3,0,AGGREGATE backward all2all,1.552279236,1.552279236,1.574402107
2,23375228855056,3,1,GROUP_BY forward all2all,1.599657000,1.599657000,1.599660733
2,23375228855536,3,1,GROUP_BY forward all2all,1.610392386,1.610392386,1.610397325
2,23375228844256,3,0,GROUP_BY backward all2all,1.615670011,1.615670011,1.615671857
2,23375228843776,3,0,GROUP_BY backward all2all,1.635787997,1.635787997,1.635790308
2,23375228859376,3,1,AGGREGATE forward all2all,1.670971086,1.670971086,1.688927065
