model,iteration,direction,phase,start_s,end_s,duration_s,power_w
mixtral-dev68,1,sim,idle,0.000000000,0.101332421,0.101332421,84.0000
mixtral-dev68,1,sim,attention,0.101332421,0.113640387,0.012307966,700.0000
mixtral-dev68,1,sim,idle,0.113640387,0.113640549,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.113640549,0.113784754,0.000144205,140.0000
mixtral-dev68,1,sim,idle,0.113784754,0.113784915,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.113784915,0.113787456,0.000002540,140.0000
mixtral-dev68,1,sim,idle,0.113787456,0.113787617,0.000000162,84.0000
mixtral-dev68,1,sim,gate,0.113787617,0.113826040,0.000038422,280.0000
mixtral-dev68,1,sim,idle,0.113826040,0.113828524,0.000002484,84.0000
mixtral-dev68,1,sim,idle,0.113828524,0.113828685,0.000000162,84.0000
mixtral-dev68,1,sim,gate,0.113828685,0.113845789,0.000017104,280.0000
mixtral-dev68,1,sim,idle,0.113845789,0.113847635,0.000001846,84.0000
mixtral-dev68,1,sim,experts,0.113847635,0.124687636,0.010840001,700.0000
mixtral-dev68,1,sim,idle,0.124687636,0.130193256,0.005505620,84.0000
mixtral-dev68,1,sim,experts,0.130193256,0.139844644,0.009651388,700.0000
mixtral-dev68,1,sim,idle,0.139844644,0.141418366,0.001573722,84.0000
mixtral-dev68,1,sim,experts,0.141418366,0.154895544,0.013477177,700.0000
mixtral-dev68,1,sim,idle,0.154895544,0.207013791,0.052118248,84.0000
mixtral-dev68,1,sim,idle,0.207013791,0.207013953,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.207013953,0.207158158,0.000144205,140.0000
mixtral-dev68,1,sim,idle,0.207158158,0.207158319,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.207158319,0.207160857,0.000002538,140.0000
mixtral-dev68,1,sim,idle,0.207160857,0.210150923,0.002990066,84.0000
mixtral-dev68,1,sim,attention,0.210150923,0.222458889,0.012307966,700.0000
mixtral-dev68,1,sim,idle,0.222458889,0.222459050,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.222459050,0.222603255,0.000144205,140.0000
mixtral-dev68,1,sim,idle,0.222603255,0.222603417,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.222603417,0.222605957,0.000002540,140.0000
mixtral-dev68,1,sim,idle,0.222605957,0.222606119,0.000000162,84.0000
mixtral-dev68,1,sim,gate,0.222606119,0.222644541,0.000038422,280.0000
mixtral-dev68,1,sim,idle,0.222644541,0.222647025,0.000002484,84.0000
mixtral-dev68,1,sim,idle,0.222647025,0.222647187,0.000000162,84.0000
mixtral-dev68,1,sim,gate,0.222647187,0.222664291,0.000017104,280.0000
mixtral-dev68,1,sim,idle,0.222664291,0.222666137,0.000001846,84.0000
mixtral-dev68,1,sim,experts,0.222666137,0.233506137,0.010840001,700.0000
mixtral-dev68,1,sim,idle,0.233506137,0.239011757,0.005505620,84.0000
mixtral-dev68,1,sim,experts,0.239011757,0.248663146,0.009651388,700.0000
mixtral-dev68,1,sim,idle,0.248663146,0.250236868,0.001573722,84.0000
mixtral-dev68,1,sim,experts,0.250236868,0.263714045,0.013477177,700.0000
mixtral-dev68,1,sim,idle,0.263714045,0.281118578,0.017404533,84.0000
mixtral-dev68,1,sim,idle,0.281118578,0.281118740,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.281118740,0.281262945,0.000144205,140.0000
mixtral-dev68,1,sim,idle,0.281262945,0.281263107,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.281263107,0.281265644,0.000002538,140.0000
mixtral-dev68,1,sim,idle,0.281265644,0.284321720,0.003056076,84.0000
mixtral-dev68,1,sim,attention,0.284321720,0.296629686,0.012307966,700.0000
mixtral-dev68,1,sim,idle,0.296629686,0.296629848,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.296629848,0.296774052,0.000144205,140.0000
mixtral-dev68,1,sim,idle,0.296774052,0.296774214,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.296774214,0.296776755,0.000002540,140.0000
mixtral-dev68,1,sim,idle,0.296776755,0.296776916,0.000000162,84.0000
mixtral-dev68,1,sim,gate,0.296776916,0.296815339,0.000038422,280.0000
mixtral-dev68,1,sim,idle,0.296815339,0.296817823,0.000002484,84.0000
mixtral-dev68,1,sim,idle,0.296817823,0.296817984,0.000000162,84.0000
mixtral-dev68,1,sim,gate,0.296817984,0.296835088,0.000017104,280.0000
mixtral-dev68,1,sim,experts,0.296835088,0.307675089,0.010840001,700.0000
mixtral-dev68,1,sim,idle,0.307675089,0.313180709,0.005505620,84.0000
mixtral-dev68,1,sim,experts,0.313180709,0.322832097,0.009651388,700.0000
mixtral-dev68,1,sim,idle,0.322832097,0.324405819,0.001573722,84.0000
mixtral-dev68,1,sim,experts,0.324405819,0.337882996,0.013477177,700.0000
mixtral-dev68,1,sim,idle,0.337882996,0.355702037,0.017819041,84.0000
mixtral-dev68,1,sim,idle,0.355702037,0.355702199,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.355702199,0.355846404,0.000144205,140.0000
mixtral-dev68,1,sim,idle,0.355846404,0.355846565,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.355846565,0.355849103,0.000002538,140.0000
mixtral-dev68,1,sim,idle,0.355849103,0.376330029,0.020480926,84.0000
mixtral-dev68,1,sim,attention,0.376330029,0.388637995,0.012307966,700.0000
mixtral-dev68,1,sim,idle,0.388637995,0.388638156,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.388638156,0.388782361,0.000144205,140.0000
mixtral-dev68,1,sim,idle,0.388782361,0.388782523,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.388782523,0.388785063,0.000002540,140.0000
mixtral-dev68,1,sim,idle,0.388785063,0.388785225,0.000000162,84.0000
mixtral-dev68,1,sim,gate,0.388785225,0.388823647,0.000038422,280.0000
mixtral-dev68,1,sim,idle,0.388823647,0.388826131,0.000002484,84.0000
mixtral-dev68,1,sim,idle,0.388826131,0.388826293,0.000000162,84.0000
mixtral-dev68,1,sim,gate,0.388826293,0.388843397,0.000017104,280.0000
mixtral-dev68,1,sim,experts,0.388843397,0.399683397,0.010840001,700.0000
mixtral-dev68,1,sim,idle,0.399683397,0.405189017,0.005505620,84.0000
mixtral-dev68,1,sim,experts,0.405189017,0.414840406,0.009651388,700.0000
mixtral-dev68,1,sim,idle,0.414840406,0.416414128,0.001573722,84.0000
mixtral-dev68,1,sim,experts,0.416414128,0.429891305,0.013477177,700.0000
mixtral-dev68,1,sim,idle,0.429891305,0.451454063,0.021562758,84.0000
mixtral-dev68,1,sim,idle,0.451454063,0.451454224,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.451454224,0.451598429,0.000144205,140.0000
mixtral-dev68,1,sim,idle,0.451598429,0.451598591,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.451598591,0.451601128,0.000002538,140.0000
mixtral-dev68,1,sim,idle,0.451601128,0.597402681,0.145801552,84.0000
mixtral-dev68,1,sim,addnorm,0.597402681,0.597404769,0.000002089,140.0000
mixtral-dev68,1,sim,idle,0.597404769,0.597404931,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.597404931,0.597697699,0.000292768,140.0000
mixtral-dev68,1,sim,idle,0.597697699,0.597697861,0.000000162,84.0000
mixtral-dev68,1,sim,idle,0.597697861,0.597698022,0.000000162,84.0000
mixtral-dev68,1,sim,gate,0.597698022,0.597701341,0.000003318,280.0000
mixtral-dev68,1,sim,idle,0.597701341,0.619004711,0.021303370,84.0000
mixtral-dev68,1,sim,gate,0.619004711,0.619183841,0.000179130,280.0000
mixtral-dev68,1,sim,idle,0.619183841,0.619184002,0.000000162,84.0000
mixtral-dev68,1,sim,experts,0.619184002,0.638402491,0.019218489,700.0000
mixtral-dev68,1,sim,idle,0.638402491,0.639976214,0.001573722,84.0000
mixtral-dev68,1,sim,experts,0.639976214,0.659755073,0.019778859,700.0000
mixtral-dev68,1,sim,idle,0.659755073,0.666438611,0.006683538,84.0000
mixtral-dev68,1,sim,idle,0.666438611,0.666438776,0.000000165,84.0000
mixtral-dev68,1,sim,idle,0.666438776,0.666438942,0.000000166,84.0000
mixtral-dev68,1,sim,gate,0.666438942,0.666531540,0.000092598,280.0000
mixtral-dev68,1,sim,idle,0.666531540,0.666534272,0.000002732,84.0000
mixtral-dev68,1,sim,addnorm,0.666534272,0.666536358,0.000002086,140.0000
mixtral-dev68,1,sim,idle,0.666536358,0.666536525,0.000000167,84.0000
mixtral-dev68,1,sim,addnorm,0.666536525,0.666829293,0.000292768,140.0000
mixtral-dev68,1,sim,idle,0.666829293,0.666829455,0.000000162,84.0000
mixtral-dev68,1,sim,attention,0.666829455,0.691445387,0.024615932,700.0000
mixtral-dev68,1,sim,idle,0.691445387,0.742267125,0.050821738,84.0000
mixtral-dev68,1,sim,addnorm,0.742267125,0.742269214,0.000002089,140.0000
mixtral-dev68,1,sim,idle,0.742269214,0.742269375,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.742269375,0.742562143,0.000292768,140.0000
mixtral-dev68,1,sim,idle,0.742562143,0.742562305,0.000000162,84.0000
mixtral-dev68,1,sim,idle,0.742562305,0.742562470,0.000000165,84.0000
mixtral-dev68,1,sim,gate,0.742562470,0.742565788,0.000003318,280.0000
mixtral-dev68,1,sim,idle,0.742565788,0.757270711,0.014704923,84.0000
mixtral-dev68,1,sim,gate,0.757270711,0.757449841,0.000179130,280.0000
mixtral-dev68,1,sim,idle,0.757449841,0.757450003,0.000000162,84.0000
mixtral-dev68,1,sim,experts,0.757450003,0.776668492,0.019218489,700.0000
mixtral-dev68,1,sim,idle,0.776668492,0.778242214,0.001573722,84.0000
mixtral-dev68,1,sim,experts,0.778242214,0.798021073,0.019778859,700.0000
mixtral-dev68,1,sim,idle,0.798021073,0.803529247,0.005508174,84.0000
mixtral-dev68,1,sim,idle,0.803529247,0.803529408,0.000000162,84.0000
