model,iteration,direction,phase,start_s,end_s,duration_s,power_w
mixtral8x7b-hottest,6,bwd,alltoall_2,8.726384204,9.076386741,0.350002537,84.0000
mixtral8x7b-hottest,6,bwd,experts,9.076386741,9.156511153,0.080124412,700.0000
mixtral8x7b-hottest,6,bwd,alltoall_1,9.156511153,9.506513690,0.350002537,84.0000
mixtral8x7b-hottest,6,bwd,gate,9.506513690,9.507361900,0.000848210,280.0000
mixtral8x7b-hottest,6,bwd,attention,9.507361900,9.532270596,0.024908696,700.0000
mixtral8x7b-hottest,7,fwd,attention,9.532270596,9.544722665,0.012452068,700.0000
mixtral8x7b-hottest,7,fwd,gate,9.544722665,9.545176088,0.000453423,280.0000
mixtral8x7b-hottest,7,fwd,alltoall_1,9.545176088,9.895178625,0.350002537,84.0000
mixtral8x7b-hottest,7,fwd,experts,9.895178625,9.964647299,0.069468674,700.0000
mixtral8x7b-hottest,7,fwd,alltoall_2,9.964647299,10.314649836,0.350002537,84.0000
mixtral8x7b-hottest,7,fwd,addnorm,10.314649836,10.314799023,0.000149187,140.0000
mixtral8x7b-hottest,7,bwd,addnorm,10.314799023,10.315095970,0.000296947,140.0000
mixtral8x7b-hottest,7,bwd,alltoall_2,10.315095970,10.665098507,0.350002537,84.0000
mixtral8x7b-hottest,7,bwd,experts,10.665098507,10.745222919,0.080124412,700.0000
mixtral8x7b-hottest,7,bwd,alltoall_1,10.745222919,11.095225456,0.350002537,84.0000
mixtral8x7b-hottest,7,bwd,gate,11.095225456,11.096073666,0.000848210,280.0000
mixtral8x7b-hottest,7,bwd,attention,11.096073666,11.120982362,0.024908696,700.0000
mixtral8x7b-hottest,8,fwd,attention,11.120982362,11.133434431,0.012452068,700.0000
mixtral8x7b-hottest,8,fwd,gate,11.133434431,11.133887854,0.000453423,280.0000
mixtral8x7b-hottest,8,fwd,alltoall_1,11.133887854,11.483890391,0.350002537,84.0000
mixtral8x7b-hottest,8,fwd,experts,11.483890391,11.553359065,0.069468674,700.0000
mixtral8x7b-hottest,8,fwd,alltoall_2,11.553359065,11.903361602,0.350002537,84.0000
mixtral8x7b-hottest,8,fwd,addnorm,11.903361602,11.903510789,0.000149187,140.0000
mixtral8x7b-hottest,8,bwd,addnorm,11.903510789,11.903807736,0.000296947,140.0000
mixtral8x7b-hottest,8,bwd,alltoall_2,11.903807736,12.253810273,0.350002537,84.0000
mixtral8x7b-hottest,8,bwd,experts,12.253810273,12.333934685,0.080124412,700.0000
mixtral8x7b-hottest,8,bwd,alltoall_1,12.333934685,12.683937222,0.350002537,84.0000
mixtral8x7b-hottest,8,bwd,gate,12.683937222,12.684785432,0.000848210,280.0000
mixtral8x7b-hottest,8,bwd,attention,12.684785432,12.709694129,0.024908696,700.0000
mixtral8x7b-hottest,9,fwd,attention,12.709694129,12.722146197,0.012452068,700.0000
mixtral8x7b-hottest,9,fwd,gate,12.722146197,12.722599620,0.000453423,280.0000
mixtral8x7b-hottest,9,fwd,alltoall_1,12.722599620,13.072602157,0.350002537,84.0000
mixtral8x7b-hottest,9,fwd,experts,13.072602157,13.142070831,0.069468674,700.0000
mixtral8x7b-hottest,9,fwd,alltoall_2,13.142070831,13.492073368,0.350002537,84.0000
mixtral8x7b-hottest,9,fwd,addnorm,13.492073368,13.492222555,0.000149187,140.0000
mixtral8x7b-hottest,9,bwd,addnorm,13.492222555,13.492519502,0.000296947,140.0000
mixtral8x7b-hottest,9,bwd,alltoall_2,13.492519502,13.842522039,0.350002537,84.0000
mixtral8x7b-hottest,9,bwd,experts,13.842522039,13.922646451,0.080124412,700.0000
mixtral8x7b-hottest,9,bwd,alltoall_1,13.922646451,14.272648988,0.350002537,84.0000
mixtral8x7b-hottest,9,bwd,gate,14.272648988,14.273497198,0.000848210,280.0000
mixtral8x7b-hottest,9,bwd,attention,14.273497198,14.298405895,0.024908696,700.0000
mixtral8x7b-hottest,10,fwd,attention,14.298405895,14.310857963,0.012452068,700.0000
mixtral8x7b-hottest,10,fwd,gate,14.310857963,14.311311386,0.000453423,280.0000
mixtral8x7b-hottest,10,fwd,alltoall_1,14.311311386,14.661313923,0.350002537,84.0000
mixtral8x7b-hottest,10,fwd,experts,14.661313923,14.730782597,0.069468674,700.0000
mixtral8x7b-hottest,10,fwd,alltoall_2,14.730782597,15.080785134,0.350002537,84.0000
mixtral8x7b-hottest,10,fwd,addnorm,15.080785134,15.080934321,0.000149187,140.0000
mixtral8x7b-hottest,10,bwd,addnorm,15.080934321,15.081231268,0.000296947,140.0000
mixtral8x7b-hottest,10,bwd,alltoall_2,15.081231268,15.431233805,0.350002537,84.0000
mixtral8x7b-hottest,10,bwd,experts,15.431233805,15.511358217,0.080124412,700.0000
mixtral8x7b-hottest,10,bwd,alltoall_1,15.511358217,15.861360754,0.350002537,84.0000
mixtral8x7b-hottest,10,bwd,gate,15.861360754,15.862208964,0.000848210,280.0000
mixtral8x7b-hottest,10,bwd,attention,15.862208964,15.887117661,0.024908696,700.0000
