iteration,round_id,layer,mb,info,ready_s,start_s,finish_s
1,23375226854896,2,0,GROUP_BY forward all2all,0.058133206,0.058133206,0.058766856
1,23375226854416,2,0,GROUP_BY forward all2all,0.058133221,0.058133221,0.058766870
1,23375226860656,2,0,AGGREGATE forward all2all,0.067611704,0.067611704,0.068455210
1,23375226860176,2,0,AGGREGATE forward all2all,0.067611718,0.067611718,0.068455224
1,23375226851056,2,1,GROUP_BY forward all2all,0.080980084,0.080980084,0.081613733
1,23375226850576,2,1,GROUP_BY forward all2all,0.080980098,0.080980098,0.081613748
1,23375226850096,2,1,AGGREGATE forward all2all,0.090458582,0.090458582,0.091302087
1,23375226849616,2,1,AGGREGATE forward all2all,0.090458596,0.090458596,0.091302102
1,23375226874096,2,2,GROUP_BY forward all2all,0.103826962,0.103826962,0.104460611
1,23375226873616,2,2,GROUP_BY forward all2all,0.103826976,0.103826976,0.104460625
1,23375226872176,2,2,AGGREGATE forward all2all,0.113305459,0.113305459,0.114148965
1,23375226871696,2,2,AGGREGATE forward all2all,0.113305474,0.113305474,0.114148979
1,23375226868816,2,3,GROUP_BY forward all2all,0.126673215,0.126673215,0.127306864
1,23375226869296,2,3,GROUP_BY forward all2all,0.126673215,0.126673215,0.127306864
1,23375226867856,2,3,AGGREGATE forward all2all,0.136151713,0.136151713,0.136995219
1,23375226868336,2,3,AGGREGATE forward all2all,0.136151713,0.136151713,0.136995219
1,23375226860896,2,0,AGGREGATE backward all2all,0.152160445,0.152160445,0.152794094
1,23375226860416,2,0,AGGREGATE backward all2all,0.152179658,0.152179658,0.152813405
1,23375226855136,2,0,GROUP_BY backward all2all,0.157479329,0.157479329,0.158113533
1,23375226854656,2,0,GROUP_BY backward all2all,0.157498640,0.157498640,0.158132868
1,23375226850336,2,1,AGGREGATE backward all2all,0.212664504,0.212664504,0.213298153
1,23375226849856,2,1,AGGREGATE backward all2all,0.212864570,0.212864570,0.213498328
1,23375226851296,2,1,GROUP_BY backward all2all,0.217983388,0.217983388,0.218617801
1,23375226850816,2,1,GROUP_BY backward all2all,0.218183564,0.218183564,0.218817649
1,23375226872416,2,2,AGGREGATE backward all2all,0.273178050,0.273178050,0.273811699
1,23375226871936,2,2,AGGREGATE backward all2all,0.273588970,0.273588970,0.274223504
1,23375226874336,2,2,GROUP_BY backward all2all,0.278496934,0.278496934,0.279131359
1,23375226873856,2,2,GROUP_BY backward all2all,0.278908739,0.278908739,0.279542851
1,23375226868576,2,3,AGGREGATE backward all2all,0.312722067,0.312722067,0.313355716
1,23375226868096,2,3,AGGREGATE backward all2all,0.313139786,0.313139786,0.313773435
1,23375226869536,2,3,GROUP_BY backward all2all,0.318040951,0.318040951,0.318690485
1,23375226869056,2,3,GROUP_BY backward all2all,0.318458670,0.318458670,0.319093631
2,23375226854896,2,0,GROUP_BY forward all2all,0.477746109,0.477746109,0.478379758
2,23375226854416,2,0,GROUP_BY forward all2all,0.477746123,0.477746123,0.478379772
2,23375226860656,2,0,AGGREGATE forward all2all,0.487224606,0.487224606,0.488068112
2,23375226860176,2,0,AGGREGATE forward all2all,0.487224621,0.487224621,0.488068126
2,23375226851056,2,1,GROUP_BY forward all2all,0.500592986,0.500592986,0.501226635
2,23375226850576,2,1,GROUP_BY forward all2all,0.500593001,0.500593001,0.501226650
2,23375226850096,2,1,AGGREGATE forward all2all,0.510071484,0.510071484,0.510914990
2,23375226849616,2,1,AGGREGATE forward all2all,0.510071498,0.510071498,0.510915004
2,23375226874096,2,2,GROUP_BY forward all2all,0.523439864,0.523439864,0.524073513
2,23375226873616,2,2,GROUP_BY forward all2all,0.523439878,0.523439878,0.524073527
2,23375226872176,2,2,AGGREGATE forward all2all,0.532918361,0.532918361,0.533761867
2,23375226871696,2,2,AGGREGATE forward all2all,0.532918376,0.532918376,0.533761882
2,23375226868816,2,3,GROUP_BY forward all2all,0.546286117,0.546286117,0.546919767
2,23375226869296,2,3,GROUP_BY forward all2all,0.546286117,0.546286117,0.546919767
