model,iteration,direction,phase,start_s,end_s,duration_s,power_w
llama-dev49,1,sim,idle,0.000000000,0.040665517,0.040665517,84.0000
llama-dev49,1,sim,attention,0.040665517,0.052973483,0.012307966,700.0000
llama-dev49,1,sim,addnorm,0.052973483,0.053049874,0.000076391,140.0000
llama-dev49,1,sim,gate,0.053049874,0.053113637,0.000063763,280.0000
llama-dev49,1,sim,idle,0.053113637,0.063166503,0.010052866,84.0000
llama-dev49,1,sim,gate,0.063166503,0.065250996,0.002084493,280.0000
llama-dev49,1,sim,experts,0.065250996,0.072006564,0.006755568,700.0000
llama-dev49,1,sim,idle,0.072006564,0.081264663,0.009258098,84.0000
llama-dev49,1,sim,addnorm,0.081264663,0.081341056,0.000076393,140.0000
llama-dev49,1,sim,attention,0.081341056,0.093649022,0.012307966,700.0000
llama-dev49,1,sim,addnorm,0.093649022,0.093725412,0.000076391,140.0000
llama-dev49,1,sim,gate,0.093725412,0.093789176,0.000063763,280.0000
llama-dev49,1,sim,idle,0.093789176,0.103842042,0.010052866,84.0000
llama-dev49,1,sim,gate,0.103842042,0.105926535,0.002084493,280.0000
llama-dev49,1,sim,experts,0.105926535,0.112682103,0.006755568,700.0000
llama-dev49,1,sim,idle,0.112682103,0.121940201,0.009258098,84.0000
llama-dev49,1,sim,addnorm,0.121940201,0.122016595,0.000076393,140.0000
llama-dev49,1,sim,attention,0.122016595,0.134324561,0.012307966,700.0000
llama-dev49,1,sim,addnorm,0.134324561,0.134400951,0.000076391,140.0000
llama-dev49,1,sim,gate,0.134400951,0.134464715,0.000063763,280.0000
llama-dev49,1,sim,idle,0.134464715,0.144517581,0.010052866,84.0000
llama-dev49,1,sim,gate,0.144517581,0.146602074,0.002084493,280.0000
llama-dev49,1,sim,experts,0.146602074,0.153357642,0.006755568,700.0000
llama-dev49,1,sim,idle,0.153357642,0.162615740,0.009258098,84.0000
llama-dev49,1,sim,addnorm,0.162615740,0.162692133,0.000076393,140.0000
llama-dev49,1,sim,attention,0.162692133,0.175000099,0.012307966,700.0000
llama-dev49,1,sim,addnorm,0.175000099,0.175076490,0.000076391,140.0000
llama-dev49,1,sim,gate,0.175076490,0.175129898,0.000053408,280.0000
llama-dev49,1,sim,gate,0.175129898,0.175140253,0.000010355,280.0000
llama-dev49,1,sim,idle,0.175140253,0.185182764,0.010042511,84.0000
llama-dev49,1,sim,gate,0.185182764,0.187267257,0.002084493,280.0000
llama-dev49,1,sim,experts,0.187267257,0.194022825,0.006755568,700.0000
llama-dev49,1,sim,idle,0.194022825,0.203280840,0.009258015,84.0000
llama-dev49,1,sim,addnorm,0.203280840,0.203357234,0.000076393,140.0000
llama-dev49,1,sim,idle,0.203357234,0.303930638,0.100573405,84.0000
llama-dev49,1,sim,addnorm,0.303930638,0.304082115,0.000151477,140.0000
llama-dev49,1,sim,gate,0.304082115,0.304085536,0.000003421,280.0000
llama-dev49,1,sim,idle,0.304085536,0.314134981,0.010049445,84.0000
llama-dev49,1,sim,gate,0.314134981,0.314226476,0.000091494,280.0000
llama-dev49,1,sim,experts,0.314226476,0.318818354,0.004591878,700.0000
llama-dev49,1,sim,idle,0.318818354,0.327770081,0.008951727,84.0000
llama-dev49,1,sim,gate,0.327770081,0.327892152,0.000122070,280.0000
llama-dev49,1,sim,addnorm,0.327892152,0.328043619,0.000151467,140.0000
llama-dev49,1,sim,attention,0.328043619,0.352659551,0.024615932,700.0000
llama-dev49,1,sim,idle,0.352659551,0.356373706,0.003714155,84.0000
llama-dev49,1,sim,addnorm,0.356373706,0.356525183,0.000151477,140.0000
llama-dev49,1,sim,gate,0.356525183,0.356528604,0.000003421,280.0000
llama-dev49,1,sim,idle,0.356528604,0.366578049,0.010049445,84.0000
llama-dev49,1,sim,gate,0.366578049,0.366669543,0.000091494,280.0000
llama-dev49,1,sim,experts,0.366669543,0.371261422,0.004591878,700.0000
llama-dev49,1,sim,idle,0.371261422,0.380106410,0.008844988,84.0000
llama-dev49,1,sim,gate,0.380106410,0.380228481,0.000122070,280.0000
llama-dev49,1,sim,addnorm,0.380228481,0.380379948,0.000151467,140.0000
llama-dev49,1,sim,attention,0.380379948,0.404995880,0.024615932,700.0000
llama-dev49,1,sim,idle,0.404995880,0.449991841,0.044995962,84.0000
llama-dev49,1,sim,addnorm,0.449991841,0.450143319,0.000151477,140.0000
llama-dev49,1,sim,gate,0.450143319,0.450146739,0.000003421,280.0000
llama-dev49,1,sim,idle,0.450146739,0.460196185,0.010049445,84.0000
llama-dev49,1,sim,gate,0.460196185,0.460287679,0.000091494,280.0000
llama-dev49,1,sim,experts,0.460287679,0.464879558,0.004591878,700.0000
llama-dev49,1,sim,idle,0.464879558,0.473774219,0.008894661,84.0000
llama-dev49,1,sim,gate,0.473774219,0.473896289,0.000122070,280.0000
llama-dev49,1,sim,addnorm,0.473896289,0.474047757,0.000151467,140.0000
llama-dev49,1,sim,attention,0.474047757,0.498663688,0.024615932,700.0000
llama-dev49,1,sim,idle,0.498663688,0.506339749,0.007676061,84.0000
llama-dev49,1,sim,addnorm,0.506339749,0.506491226,0.000151477,140.0000
llama-dev49,1,sim,gate,0.506491226,0.506494647,0.000003421,280.0000
llama-dev49,1,sim,idle,0.506494647,0.516544093,0.010049445,84.0000
llama-dev49,1,sim,gate,0.516544093,0.516635587,0.000091494,280.0000
llama-dev49,1,sim,experts,0.516635587,0.521227466,0.004591878,700.0000
llama-dev49,1,sim,idle,0.521227466,0.530171716,0.008944250,84.0000
llama-dev49,1,sim,gate,0.530171716,0.530293786,0.000122070,280.0000
llama-dev49,1,sim,addnorm,0.530293786,0.530445254,0.000151467,140.0000
llama-dev49,1,sim,attention,0.530445254,0.555061185,0.024615932,700.0000
llama-dev49,1,sim,idle,0.555061185,0.603491696,0.048430511,84.0000
llama-dev49,2,sim,idle,0.603491696,0.644157213,0.040665517,84.0000
llama-dev49,2,sim,attention,0.644157213,0.656465179,0.012307966,700.0000
llama-dev49,2,sim,addnorm,0.656465179,0.656541570,0.000076391,140.0000
llama-dev49,2,sim,gate,0.656541570,0.656605333,0.000063763,280.0000
llama-dev49,2,sim,idle,0.656605333,0.666658200,0.010052866,84.0000
llama-dev49,2,sim,gate,0.666658200,0.668742692,0.002084493,280.0000
llama-dev49,2,sim,experts,0.668742692,0.675498260,0.006755568,700.0000
llama-dev49,2,sim,idle,0.675498260,0.684756359,0.009258098,84.0000
llama-dev49,2,sim,addnorm,0.684756359,0.684832752,0.000076393,140.0000
llama-dev49,2,sim,attention,0.684832752,0.697140718,0.012307966,700.0000
llama-dev49,2,sim,addnorm,0.697140718,0.697217109,0.000076391,140.0000
llama-dev49,2,sim,gate,0.697217109,0.697280872,0.000063763,280.0000
llama-dev49,2,sim,idle,0.697280872,0.707333738,0.010052866,84.0000
llama-dev49,2,sim,gate,0.707333738,0.709418231,0.002084493,280.0000
llama-dev49,2,sim,experts,0.709418231,0.716173799,0.006755568,700.0000
llama-dev49,2,sim,idle,0.716173799,0.725431898,0.009258098,84.0000
