iteration,round_id,layer,mb,info,ready_s,start_s,finish_s
1,23375226861136,3,0,GROUP_BY forward all2all,0.103257211,0.103257211,0.107710077
1,23375226861616,3,0,GROUP_BY forward all2all,0.103257364,0.103257364,0.107710230
1,23375226864016,3,0,AGGREGATE forward all2all,0.116552874,0.116552874,0.121005824
1,23375226864496,3,0,AGGREGATE forward all2all,0.116553027,0.116553027,0.121005893
1,23375226864256,3,0,AGGREGATE backward all2all,0.142080929,0.142080929,0.150840195
1,23375226864736,3,0,AGGREGATE backward all2all,0.142082522,0.142082522,0.150988098
1,23375226848656,3,1,GROUP_BY forward all2all,0.142149665,0.142149665,0.150986505
1,23375226849136,3,1,GROUP_BY forward all2all,0.142149734,0.142149734,0.150739249
1,23375226861376,3,0,GROUP_BY backward all2all,0.156480396,0.156480396,0.160933346
1,23375226848176,3,1,AGGREGATE forward all2all,0.162068923,0.162068923,0.169775844
1,23375226861856,3,0,GROUP_BY backward all2all,0.164264702,0.164264702,0.171569647
1,23375226847696,3,1,AGGREGATE forward all2all,0.164365648,0.164365648,0.168972010
1,23375226848416,3,1,AGGREGATE backward all2all,0.178591277,0.178591277,0.183044143
1,23375226847936,3,1,AGGREGATE backward all2all,0.210331465,0.210331465,0.219179493
1,23375226870736,3,2,GROUP_BY forward all2all,0.210398678,0.210398678,0.219237042
1,23375226849376,3,1,GROUP_BY backward all2all,0.220428698,0.220428698,0.227620315
1,23375226871216,3,2,GROUP_BY forward all2all,0.220494059,0.220494059,0.227573211
1,23375226848896,3,1,GROUP_BY backward all2all,0.225948776,0.225948776,0.230577894
1,23375226858256,3,2,AGGREGATE forward all2all,0.232704946,0.232704946,0.237157896
1,23375226858736,3,2,AGGREGATE forward all2all,0.236416008,0.236416008,0.240868874
1,23375226858496,3,2,AGGREGATE backward all2all,0.266286321,0.266286321,0.270739187
1,23375226858976,3,2,AGGREGATE backward all2all,0.282381826,0.282381826,0.291054382
1,23375226866416,3,3,GROUP_BY forward all2all,0.282438802,0.282438802,0.291287425
1,23375226870976,3,2,GROUP_BY backward all2all,0.286915684,0.286915684,0.293785962
1,23375226865936,3,3,GROUP_BY forward all2all,0.286969284,0.286969284,0.293663865
1,23375226871456,3,2,GROUP_BY backward all2all,0.296694583,0.296694583,0.301497821
1,23375226866896,3,3,AGGREGATE forward all2all,0.302506662,0.302506662,0.306959612
1,23375226867376,3,3,AGGREGATE forward all2all,0.304579835,0.304579835,0.309216897
1,23375226867136,3,3,AGGREGATE backward all2all,0.336088036,0.336088036,0.340540903
1,23375226867616,3,3,AGGREGATE backward all2all,0.338161209,0.338161209,0.342614075
1,23375226866176,3,3,GROUP_BY backward all2all,0.345226087,0.345226087,0.350010136
1,23375226866656,3,3,GROUP_BY backward all2all,0.347299260,0.347299260,0.352112381
2,23375226861136,3,0,GROUP_BY forward all2all,0.596324877,0.596324877,0.600777743
2,23375226861616,3,0,GROUP_BY forward all2all,0.596325029,0.596325029,0.600777896
2,23375226864016,3,0,AGGREGATE forward all2all,0.609620540,0.609620540,0.614073490
2,23375226864496,3,0,AGGREGATE forward all2all,0.609620693,0.609620693,0.614073559
2,23375226864256,3,0,AGGREGATE backward all2all,0.635148594,0.635148594,0.643907860
