model,iteration,direction,phase,start_s,end_s,duration_s,power_w
llama_moe_6.7b-median,1,fwd,attention,0.000000000,0.012382846,0.012382846,700.0000
llama_moe_6.7b-median,1,fwd,gate,0.012382846,0.013144659,0.000761813,280.0000
llama_moe_6.7b-median,1,fwd,alltoall_1,0.013144659,0.363147196,0.350002537,84.0000
llama_moe_6.7b-median,1,fwd,experts,0.363147196,0.371093276,0.007946081,700.0000
llama_moe_6.7b-median,1,fwd,alltoall_2,0.371093276,0.721095813,0.350002537,84.0000
llama_moe_6.7b-median,1,fwd,addnorm,0.721095813,0.721173741,0.000077928,140.0000
llama_moe_6.7b-median,1,bwd,addnorm,0.721173741,0.721326403,0.000152661,140.0000
llama_moe_6.7b-median,1,bwd,alltoall_2,0.721326403,1.071328940,0.350002537,84.0000
llama_moe_6.7b-median,1,bwd,experts,1.071328940,1.075538140,0.004209200,700.0000
llama_moe_6.7b-median,1,bwd,alltoall_1,1.075538140,1.425540677,0.350002537,84.0000
llama_moe_6.7b-median,1,bwd,gate,1.425540677,1.427084193,0.001543516,280.0000
llama_moe_6.7b-median,1,bwd,attention,1.427084193,1.451850163,0.024765970,700.0000
llama_moe_6.7b-median,2,fwd,attention,1.451850163,1.464233009,0.012382846,700.0000
llama_moe_6.7b-median,2,fwd,gate,1.464233009,1.464994822,0.000761813,280.0000
llama_moe_6.7b-median,2,fwd,alltoall_1,1.464994822,1.814997359,0.350002537,84.0000
llama_moe_6.7b-median,2,fwd,experts,1.814997359,1.822943439,0.007946081,700.0000
llama_moe_6.7b-median,2,fwd,alltoall_2,1.822943439,2.172945976,0.350002537,84.0000
llama_moe_6.7b-median,2,fwd,addnorm,2.172945976,2.173023904,0.000077928,140.0000
llama_moe_6.7b-median,2,bwd,addnorm,2.173023904,2.173176566,0.000152661,140.0000
llama_moe_6.7b-median,2,bwd,alltoall_2,2.173176566,2.523179103,0.350002537,84.0000
llama_moe_6.7b-median,2,bwd,experts,2.523179103,2.527388303,0.004209200,700.0000
llama_moe_6.7b-median,2,bwd,alltoall_1,2.527388303,2.877390840,0.350002537,84.0000
llama_moe_6.7b-median,2,bwd,gate,2.877390840,2.878934356,0.001543516,280.0000
llama_moe_6.7b-median,2,bwd,attention,2.878934356,2.903700326,0.024765970,700.0000
llama_moe_6.7b-median,3,fwd,attention,2.903700326,2.916083172,0.012382846,700.0000
llama_moe_6.7b-median,3,fwd,gate,2.916083172,2.916844985,0.000761813,280.0000
llama_moe_6.7b-median,3,fwd,alltoall_1,2.916844985,3.266847522,0.350002537,84.0000
llama_moe_6.7b-median,3,fwd,experts,3.266847522,3.274793602,0.007946081,700.0000
llama_moe_6.7b-median,3,fwd,alltoall_2,3.274793602,3.624796139,0.350002537,84.0000
llama_moe_6.7b-median,3,fwd,addnorm,3.624796139,3.624874067,0.000077928,140.0000
llama_moe_6.7b-median,3,bwd,addnorm,3.624874067,3.625026729,0.000152661,140.0000
llama_moe_6.7b-median,3,bwd,alltoall_2,3.625026729,3.975029266,0.350002537,84.0000
