model,iteration,direction,phase,start_s,end_s,duration_s,power_w
mixtral-dev80,1,sim,idle,0.000000000,0.101332421,0.101332421,84.0000
mixtral-dev80,1,sim,attention,0.101332421,0.113640387,0.012307966,700.0000
mixtral-dev80,1,sim,idle,0.113640387,0.113640549,0.000000162,84.0000
mixtral-dev80,1,sim,addnorm,0.113640549,0.113784754,0.000144205,140.0000
mixtral-dev80,1,sim,idle,0.113784754,0.113784915,0.000000162,84.0000
mixtral-dev80,1,sim,addnorm,0.113784915,0.113787456,0.000002540,140.0000
mixtral-dev80,1,sim,idle,0.113787456,0.113787617,0.000000162,84.0000
mixtral-dev80,1,sim,gate,0.113787617,0.113826040,0.000038422,280.0000
mixtral-dev80,1,sim,idle,0.113826040,0.113828524,0.000002484,84.0000
mixtral-dev80,1,sim,idle,0.113828524,0.113828685,0.000000162,84.0000
mixtral-dev80,1,sim,gate,0.113828685,0.113845789,0.000017104,280.0000
mixtral-dev80,1,sim,idle,0.113845789,0.113847635,0.000001846,84.0000
mixtral-dev80,1,sim,experts,0.113847635,0.124689251,0.010841615,700.0000
mixtral-dev80,1,sim,idle,0.124689251,0.130194871,0.005505620,84.0000
mixtral-dev80,1,sim,experts,0.130194871,0.139846403,0.009651533,700.0000
mixtral-dev80,1,sim,idle,0.139846403,0.141420125,0.001573722,84.0000
mixtral-dev80,1,sim,experts,0.141420125,0.154877808,0.013457682,700.0000
mixtral-dev80,1,sim,idle,0.154877808,0.207013791,0.052135983,84.0000
mixtral-dev80,1,sim,idle,0.207013791,0.207013953,0.000000162,84.0000
mixtral-dev80,1,sim,addnorm,0.207013953,0.207158158,0.000144205,140.0000
mixtral-dev80,1,sim,idle,0.207158158,0.207158319,0.000000162,84.0000
mixtral-dev80,1,sim,addnorm,0.207158319,0.207160857,0.000002538,140.0000
mixtral-dev80,1,sim,idle,0.207160857,0.210150923,0.002990066,84.0000
mixtral-dev80,1,sim,attention,0.210150923,0.222458889,0.012307966,700.0000
mixtral-dev80,1,sim,idle,0.222458889,0.222459050,0.000000162,84.0000
mixtral-dev80,1,sim,addnorm,0.222459050,0.222603255,0.000144205,140.0000
mixtral-dev80,1,sim,idle,0.222603255,0.222603417,0.000000162,84.0000
mixtral-dev80,1,sim,addnorm,0.222603417,0.222605957,0.000002540,140.0000
mixtral-dev80,1,sim,idle,0.222605957,0.222606119,0.000000162,84.0000
mixtral-dev80,1,sim,gate,0.222606119,0.222644541,0.000038422,280.0000
mixtral-dev80,1,sim,idle,0.222644541,0.222647025,0.000002484,84.0000
mixtral-dev80,1,sim,idle,0.222647025,0.222647187,0.000000162,84.0000
mixtral-dev80,1,sim,gate,0.222647187,0.222664291,0.000017104,280.0000
mixtral-dev80,1,sim,idle,0.222664291,0.222666137,0.000001846,84.0000
mixtral-dev80,1,sim,experts,0.222666137,0.233507752,0.010841615,700.0000
mixtral-dev80,1,sim,idle,0.233507752,0.239013372,0.005505620,84.0000
mixtral-dev80,1,sim,experts,0.239013372,0.248664905,0.009651533,700.0000
mixtral-dev80,1,sim,idle,0.248664905,0.250238627,0.001573722,84.0000
mixtral-dev80,1,sim,experts,0.250238627,0.263696309,0.013457682,700.0000
mixtral-dev80,1,sim,idle,0.263696309,0.281118578,0.017422269,84.0000
mixtral-dev80,1,sim,idle,0.281118578,0.281118740,0.000000162,84.0000
mixtral-dev80,1,sim,addnorm,0.281118740,0.281262945,0.000144205,140.0000
mixtral-dev80,1,sim,idle,0.281262945,0.281263107,0.000000162,84.0000
mixtral-dev80,1,sim,addnorm,0.281263107,0.281265644,0.000002538,140.0000
mixtral-dev80,1,sim,idle,0.281265644,0.284321720,0.003056076,84.0000
mixtral-dev80,1,sim,attention,0.284321720,0.296629686,0.012307966,700.0000
mixtral-dev80,1,sim,idle,0.296629686,0.296629848,0.000000162,84.0000
mixtral-dev80,1,sim,addnorm,0.296629848,0.296774052,0.000144205,140.0000
mixtral-dev80,1,sim,idle,0.296774052,0.296774214,0.000000162,84.0000
mixtral-dev80,1,sim,addnorm,0.296774214,0.296776755,0.000002540,140.0000
mixtral-dev80,1,sim,idle,0.296776755,0.296776916,0.000000162,84.0000
mixtral-dev80,1,sim,gate,0.296776916,0.296815339,0.000038422,280.0000
mixtral-dev80,1,sim,idle,0.296815339,0.296817823,0.000002484,84.0000
mixtral-dev80,1,sim,idle,0.296817823,0.296817984,0.000000162,84.0000
mixtral-dev80,1,sim,gate,0.296817984,0.296835088,0.000017104,280.0000
mixtral-dev80,1,sim,experts,0.296835088,0.307676704,0.010841615,700.0000
mixtral-dev80,1,sim,idle,0.307676704,0.313182324,0.005505620,84.0000
mixtral-dev80,1,sim,experts,0.313182324,0.322833856,0.009651533,700.0000
