iteration,round_id,layer,mb,info,ready_s,start_s,finish_s
1,23375228853616,1,0,GROUP_BY forward all2all,0.107153720,0.107153720,0.124001650
1,23375228853136,1,0,GROUP_BY forward all2all,0.125845794,0.125845794,0.569159866
1,23375228846896,1,0,AGGREGATE forward all2all,0.165054688,0.165054688,0.187079129
1,23375228847136,1,0,AGGREGATE backward all2all,0.578871308,0.578871308,0.593688126
1,23375228846416,1,0,AGGREGATE forward all2all,0.610212904,0.610212904,0.658144361
1,23375228853856,1,0,GROUP_BY backward all2all,0.639944290,0.639944290,0.657002577
1,23375228856976,1,1,GROUP_BY forward all2all,0.670804794,0.670804794,0.693004118
1,23375228857456,1,1,GROUP_BY forward all2all,0.694522460,0.694522460,0.717006129
1,23375228856016,1,1,AGGREGATE forward all2all,0.734057156,0.734057156,0.757002910
1,23375228856496,1,1,AGGREGATE forward all2all,0.758059167,0.758059167,0.775852950
1,23375228862256,1,2,GROUP_BY forward all2all,0.788496280,0.788496280,0.803688046
1,23375228861776,1,2,GROUP_BY forward all2all,0.788496280,0.788496280,0.810060275
1,23375228863216,1,2,AGGREGATE forward all2all,0.844741084,0.844741084,0.873128339
1,23375228862736,1,2,AGGREGATE forward all2all,0.851113314,0.851113314,0.868851842
1,23375228869456,1,3,GROUP_BY forward all2all,0.885771669,0.885771669,0.900947558
1,23375228869936,1,3,GROUP_BY forward all2all,0.885771669,0.885771669,0.908002223
1,23375228870416,1,3,AGGREGATE forward all2all,0.942000596,0.942000596,0.966002697
1,23375228870896,1,3,AGGREGATE forward all2all,0.949055261,0.949055261,0.971173158
1,23375228846656,1,0,AGGREGATE backward all2all,1.236305464,1.236305464,1.251545165
1,23375228856736,1,1,AGGREGATE backward all2all,1.261474789,1.261474789,1.278002876
1,23375228853376,1,0,GROUP_BY backward all2all,1.298321818,1.298321818,1.311808693
1,23375228857696,1,1,GROUP_BY backward all2all,1.324487893,1.324487893,1.338292729
1,23375228856256,1,1,AGGREGATE backward all2all,1.372435279,1.372435279,1.395004398
1,23375228857216,1,1,GROUP_BY backward all2all,1.441260561,1.441260561,1.463071777
1,23375228863456,1,2,AGGREGATE backward all2all,1.453310242,1.453310242,1.468910112
1,23375228862496,1,2,GROUP_BY backward all2all,1.516128922,1.516128922,1.531010826
1,23375228862976,1,2,AGGREGATE backward all2all,1.578980101,1.578980101,1.600271839
1,23375228871136,1,3,AGGREGATE backward all2all,1.625307508,1.625307508,1.647236849
1,23375228862016,1,2,GROUP_BY backward all2all,1.646528003,1.646528003,1.660189516
1,23375228870656,1,3,AGGREGATE backward all2all,1.685491211,1.685491211,1.702002522
1,23375228870176,1,3,GROUP_BY backward all2all,1.693493013,1.693493013,1.713001100
1,23375228869696,1,3,GROUP_BY backward all2all,1.748258686,1.748258686,1.770172908
2,23375228853616,1,0,GROUP_BY forward all2all,2.062023766,2.062023766,2.078871696
2,23375228853136,1,0,GROUP_BY forward all2all,2.080715841,2.080715841,2.524029912
2,23375228846896,1,0,AGGREGATE forward all2all,2.119924734,2.119924734,2.141949176
2,23375228847136,1,0,AGGREGATE backward all2all,2.533741354,2.533741354,2.548558172
2,23375228846416,1,0,AGGREGATE forward all2all,2.565082950,2.565082950,2.613014407
2,23375228853856,1,0,GROUP_BY backward all2all,2.594814336,2.594814336,2.611872624
2,23375228856976,1,1,GROUP_BY forward all2all,2.625674841,2.625674841,2.647874165
2,23375228857456,1,1,GROUP_BY forward all2all,2.649392507,2.649392507,2.671876175
2,23375228856016,1,1,AGGREGATE forward all2all,2.688927203,2.688927203,2.711872956
2,23375228856496,1,1,AGGREGATE forward all2all,2.712929213,2.712929213,2.730722996
2,23375228862256,1,2,GROUP_BY forward all2all,2.743366326,2.743366326,2.758558092
2,23375228861776,1,2,GROUP_BY forward all2all,2.743366326,2.743366326,2.764930322
2,23375228863216,1,2,AGGREGATE forward all2all,2.799611130,2.799611130,2.827998386
2,23375228862736,1,2,AGGREGATE forward all2all,2.805983360,2.805983360,2.823721888
2,23375228869456,1,3,GROUP_BY forward all2all,2.840641716,2.840641716,2.855817604
2,23375228869936,1,3,GROUP_BY forward all2all,2.840641716,2.840641716,2.862872269
2,23375228870416,1,3,AGGREGATE forward all2all,2.896870643,2.896870643,2.920872743
2,23375228870896,1,3,AGGREGATE forward all2all,2.903925307,2.903925307,2.926043204
2,23375228846656,1,0,AGGREGATE backward all2all,3.191175510,3.191175510,3.206415211
2,23375228856736,1,1,AGGREGATE backward all2all,3.216344836,3.216344836,3.232872922
2,23375228853376,1,0,GROUP_BY backward all2all,3.253191864,3.253191864,3.266678739
2,23375228857696,1,1,GROUP_BY backward all2all,3.279357940,3.279357940,3.293162775
2,23375228856256,1,1,AGGREGATE backward all2all,3.327305325,3.327305325,3.349874444
2,23375228857216,1,1,GROUP_BY backward all2all,3.396130608,3.396130608,3.417941823
2,23375228863456,1,2,AGGREGATE backward all2all,3.408180288,3.408180288,3.423780158
2,23375228862496,1,2,GROUP_BY backward all2all,3.470998969,3.470998969,3.485880872
2,23375228862976,1,2,AGGREGATE backward all2all,3.533850147,3.533850147,3.555141886
2,23375228871136,1,3,AGGREGATE backward all2all,3.580177554,3.580177554,3.602106896
2,23375228862016,1,2,GROUP_BY backward all2all,3.601398050,3.601398050,3.615059562
2,23375228870656,1,3,AGGREGATE backward all2all,3.640361257,3.640361257,3.656872568
2,23375228870176,1,3,GROUP_BY backward all2all,3.648363059,3.648363059,3.667871146
2,23375228869696,1,3,GROUP_BY backward all2all,3.703128732,3.703128732,3.725042954
3,23375228853616,1,0,GROUP_BY forward all2all,4.016893813,4.016893813,4.033741742
3,23375228853136,1,0,GROUP_BY forward all2all,4.035585887,4.035585887,4.478899958
3,23375228846896,1,0,AGGREGATE forward all2all,4.074794781,4.074794781,4.096819222
3,23375228847136,1,0,AGGREGATE backward all2all,4.488611401,4.488611401,4.503428218
3,23375228846416,1,0,AGGREGATE forward all2all,4.519952997,4.519952997,4.567884453
3,23375228853856,1,0,GROUP_BY backward all2all,4.549684382,4.549684382,4.566742670
3,23375228856976,1,1,GROUP_BY forward all2all,4.580544887,4.580544887,4.602744211
3,23375228857456,1,1,GROUP_BY forward all2all,4.604262553,4.604262553,4.626746221
3,23375228856016,1,1,AGGREGATE forward all2all,4.643797249,4.643797249,4.666743003
3,23375228856496,1,1,AGGREGATE forward all2all,4.667799259,4.667799259,4.685593043
3,23375228862256,1,2,GROUP_BY forward all2all,4.698236372,4.698236372,4.713428138
3,23375228861776,1,2,GROUP_BY forward all2all,4.698236372,4.698236372,4.719800368
3,23375228863216,1,2,AGGREGATE forward all2all,4.754481176,4.754481176,4.782868432
3,23375228862736,1,2,AGGREGATE forward all2all,4.760853406,4.760853406,4.778591935
3,23375228869456,1,3,GROUP_BY forward all2all,4.795511762,4.795511762,4.810687651
3,23375228869936,1,3,GROUP_BY forward all2all,4.795511762,4.795511762,4.817742315
3,23375228870416,1,3,AGGREGATE forward all2all,4.851740689,4.851740689,4.875742790
3,23375228870896,1,3,AGGREGATE forward all2all,4.858795354,4.858795354,4.880913251
3,23375228846656,1,0,AGGREGATE backward all2all,5.146045557,5.146045557,5.161285257
3,23375228856736,1,1,AGGREGATE backward all2all,5.171214882,5.171214882,5.187742968
3,23375228853376,1,0,GROUP_BY backward all2all,5.208061910,5.208061910,5.221548786
3,23375228857696,1,1,GROUP_BY backward all2all,5.234227986,5.234227986,5.248032821
3,23375228856256,1,1,AGGREGATE backward all2all,5.282175372,5.282175372,5.304744490
3,23375228857216,1,1,GROUP_BY backward all2all,5.351000654,5.351000654,5.372811869
3,23375228863456,1,2,AGGREGATE backward all2all,5.363050335,5.363050335,5.378650204
3,23375228862496,1,2,GROUP_BY backward all2all,5.425869015,5.425869015,5.440750918
3,23375228862976,1,2,AGGREGATE backward all2all,5.488720193,5.488720193,5.510011932
3,23375228871136,1,3,AGGREGATE backward all2all,5.535047600,5.535047600,5.556976942
3,23375228862016,1,2,GROUP_BY backward all2all,5.556268096,5.556268096,5.569929609
3,23375228870656,1,3,AGGREGATE backward all2all,5.595231304,5.595231304,5.611742614
3,23375228870176,1,3,GROUP_BY backward all2all,5.603233106,5.603233106,5.622741192
3,23375228869696,1,3,GROUP_BY backward all2all,5.657998778,5.657998778,5.679913000
4,23375228853616,1,0,GROUP_BY forward all2all,5.971763859,5.971763859,5.988611789
4,23375228853136,1,0,GROUP_BY forward all2all,5.990455933,5.990455933,6.433770005
4,23375228846896,1,0,AGGREGATE forward all2all,6.029664827,6.029664827,6.051689268
4,23375228847136,1,0,AGGREGATE backward all2all,6.443481447,6.443481447,6.458298265
4,23375228846416,1,0,AGGREGATE forward all2all,6.474823043,6.474823043,6.522754499
4,23375228853856,1,0,GROUP_BY backward all2all,6.504554429,6.504554429,6.521612716
4,23375228856976,1,1,GROUP_BY forward all2all,6.535414933,6.535414933,6.557614257
