model,iteration,direction,phase,start_s,end_s,duration_s,power_w
llama-dev33,1,sim,gate,0.430902066,0.431024137,0.000122070,280.0000
llama-dev33,1,sim,addnorm,0.431024137,0.431175604,0.000151467,140.0000
llama-dev33,1,sim,attention,0.431175604,0.455791536,0.024615932,700.0000
llama-dev33,1,sim,idle,0.455791536,0.494422130,0.038630595,84.0000
llama-dev33,2,sim,idle,0.494422130,0.524687878,0.030265747,84.0000
llama-dev33,2,sim,attention,0.524687878,0.536995844,0.012307966,700.0000
llama-dev33,2,sim,addnorm,0.536995844,0.537072234,0.000076391,140.0000
llama-dev33,2,sim,gate,0.537072234,0.537135998,0.000063763,280.0000
llama-dev33,2,sim,idle,0.537135998,0.541588864,0.004452866,84.0000
llama-dev33,2,sim,gate,0.541588864,0.543673357,0.002084493,280.0000
llama-dev33,2,sim,experts,0.543673357,0.550428925,0.006755568,700.0000
llama-dev33,2,sim,idle,0.550428925,0.554886940,0.004458015,84.0000
llama-dev33,2,sim,addnorm,0.554886940,0.554963333,0.000076393,140.0000
llama-dev33,2,sim,idle,0.554963333,0.554963500,0.000000167,84.0000
llama-dev33,2,sim,attention,0.554963500,0.567271466,0.012307966,700.0000
llama-dev33,2,sim,addnorm,0.567271466,0.567347857,0.000076391,140.0000
llama-dev33,2,sim,gate,0.567347857,0.567411620,0.000063763,280.0000
llama-dev33,2,sim,idle,0.567411620,0.571864486,0.004452866,84.0000
llama-dev33,2,sim,gate,0.571864486,0.573948979,0.002084493,280.0000
llama-dev33,2,sim,experts,0.573948979,0.580704547,0.006755568,700.0000
llama-dev33,2,sim,idle,0.580704547,0.585162646,0.004458098,84.0000
llama-dev33,2,sim,addnorm,0.585162646,0.585239039,0.000076393,140.0000
llama-dev33,2,sim,attention,0.585239039,0.597547005,0.012307966,700.0000
llama-dev33,2,sim,addnorm,0.597547005,0.597623396,0.000076391,140.0000
llama-dev33,2,sim,gate,0.597623396,0.597687159,0.000063763,280.0000
llama-dev33,2,sim,idle,0.597687159,0.602140025,0.004452866,84.0000
llama-dev33,2,sim,gate,0.602140025,0.604224518,0.002084493,280.0000
llama-dev33,2,sim,experts,0.604224518,0.610980086,0.006755568,700.0000
llama-dev33,2,sim,idle,0.610980086,0.615438101,0.004458015,84.0000
llama-dev33,2,sim,addnorm,0.615438101,0.615514494,0.000076393,140.0000
llama-dev33,2,sim,attention,0.615514494,0.627822460,0.012307966,700.0000
llama-dev33,2,sim,addnorm,0.627822460,0.627898851,0.000076391,140.0000
llama-dev33,2,sim,gate,0.627898851,0.627952259,0.000053408,280.0000
llama-dev33,2,sim,gate,0.627952259,0.627962614,0.000010355,280.0000
llama-dev33,2,sim,idle,0.627962614,0.632405125,0.004442511,84.0000
llama-dev33,2,sim,gate,0.632405125,0.634489618,0.002084493,280.0000
llama-dev33,2,sim,experts,0.634489618,0.641245186,0.006755568,700.0000
llama-dev33,2,sim,idle,0.641245186,0.645703285,0.004458098,84.0000
llama-dev33,2,sim,addnorm,0.645703285,0.645779678,0.000076393,140.0000
llama-dev33,2,sim,idle,0.645779678,0.734730765,0.088951087,84.0000
llama-dev33,2,sim,addnorm,0.734730765,0.734882242,0.000151477,140.0000
llama-dev33,2,sim,gate,0.734882242,0.734885663,0.000003421,280.0000
llama-dev33,2,sim,idle,0.734885663,0.739335108,0.004449445,84.0000
llama-dev33,2,sim,gate,0.739335108,0.739426603,0.000091494,280.0000
llama-dev33,2,sim,experts,0.739426603,0.744018481,0.004591878,700.0000
llama-dev33,2,sim,idle,0.744018481,0.748472858,0.004454377,84.0000
llama-dev33,2,sim,gate,0.748472858,0.748594929,0.000122070,280.0000
llama-dev33,2,sim,addnorm,0.748594929,0.748746396,0.000151467,140.0000
llama-dev33,2,sim,attention,0.748746396,0.773362328,0.024615932,700.0000
llama-dev33,2,sim,idle,0.773362328,0.782876362,0.009514034,84.0000
llama-dev33,2,sim,addnorm,0.782876362,0.783027839,0.000151477,140.0000
llama-dev33,2,sim,gate,0.783027839,0.783031260,0.000003421,280.0000
llama-dev33,2,sim,idle,0.783031260,0.787480706,0.004449445,84.0000
llama-dev33,2,sim,gate,0.787480706,0.787572200,0.000091494,280.0000
llama-dev33,2,sim,experts,0.787572200,0.792164078,0.004591878,700.0000
llama-dev33,2,sim,idle,0.792164078,0.796618456,0.004454377,84.0000
llama-dev33,2,sim,gate,0.796618456,0.796740526,0.000122070,280.0000
llama-dev33,2,sim,addnorm,0.796740526,0.796891993,0.000151467,140.0000
llama-dev33,2,sim,attention,0.796891993,0.821507925,0.024615932,700.0000
llama-dev33,2,sim,idle,0.821507925,0.864409812,0.042901887,84.0000
llama-dev33,2,sim,addnorm,0.864409812,0.864561289,0.000151477,140.0000
llama-dev33,2,sim,gate,0.864561289,0.864564710,0.000003421,280.0000
llama-dev33,2,sim,idle,0.864564710,0.869014155,0.004449445,84.0000
llama-dev33,2,sim,gate,0.869014155,0.869105650,0.000091494,280.0000
llama-dev33,2,sim,experts,0.869105650,0.873697528,0.004591878,700.0000
llama-dev33,2,sim,idle,0.873697528,0.878151906,0.004454377,84.0000
llama-dev33,2,sim,gate,0.878151906,0.878273976,0.000122070,280.0000
llama-dev33,2,sim,addnorm,0.878273976,0.878425443,0.000151467,140.0000
llama-dev33,2,sim,attention,0.878425443,0.903041375,0.024615932,700.0000
llama-dev33,2,sim,idle,0.903041375,0.911582187,0.008540812,84.0000
llama-dev33,2,sim,addnorm,0.911582187,0.911733664,0.000151477,140.0000
llama-dev33,2,sim,gate,0.911733664,0.911737085,0.000003421,280.0000
llama-dev33,2,sim,idle,0.911737085,0.916186530,0.004449445,84.0000
llama-dev33,2,sim,gate,0.916186530,0.916278024,0.000091494,280.0000
llama-dev33,2,sim,experts,0.916278024,0.920869903,0.004591878,700.0000
llama-dev33,2,sim,idle,0.920869903,0.925324197,0.004454294,84.0000
llama-dev33,2,sim,gate,0.925324197,0.925446267,0.000122070,280.0000
llama-dev33,2,sim,addnorm,0.925446267,0.925597734,0.000151467,140.0000
llama-dev33,2,sim,attention,0.925597734,0.950213666,0.024615932,700.0000
llama-dev33,2,sim,idle,0.950213666,0.988844261,0.038630595,84.0000
llama-dev33,3,sim,idle,0.988844261,1.019110008,0.030265747,84.0000
llama-dev33,3,sim,attention,1.019110008,1.031417974,0.012307966,700.0000
llama-dev33,3,sim,addnorm,1.031417974,1.031494365,0.000076391,140.0000
llama-dev33,3,sim,gate,1.031494365,1.031558128,0.000063763,280.0000
llama-dev33,3,sim,idle,1.031558128,1.036010994,0.004452866,84.0000
llama-dev33,3,sim,gate,1.036010994,1.038095487,0.002084493,280.0000
llama-dev33,3,sim,experts,1.038095487,1.044851055,0.006755568,700.0000
llama-dev33,3,sim,idle,1.044851055,1.049309070,0.004458015,84.0000
llama-dev33,3,sim,addnorm,1.049309070,1.049385463,0.000076393,140.0000
llama-dev33,3,sim,idle,1.049385463,1.049385630,0.000000167,84.0000
llama-dev33,3,sim,attention,1.049385630,1.061693596,0.012307966,700.0000
llama-dev33,3,sim,addnorm,1.061693596,1.061769987,0.000076391,140.0000
llama-dev33,3,sim,gate,1.061769987,1.061833750,0.000063763,280.0000
llama-dev33,3,sim,idle,1.061833750,1.066286617,0.004452866,84.0000
llama-dev33,3,sim,gate,1.066286617,1.068371109,0.002084493,280.0000
llama-dev33,3,sim,experts,1.068371109,1.075126678,0.006755568,700.0000
llama-dev33,3,sim,idle,1.075126678,1.079584776,0.004458098,84.0000
llama-dev33,3,sim,addnorm,1.079584776,1.079661169,0.000076393,140.0000
llama-dev33,3,sim,attention,1.079661169,1.091969135,0.012307966,700.0000
llama-dev33,3,sim,addnorm,1.091969135,1.092045526,0.000076391,140.0000
llama-dev33,3,sim,gate,1.092045526,1.092109289,0.000063763,280.0000
llama-dev33,3,sim,idle,1.092109289,1.096562155,0.004452866,84.0000
llama-dev33,3,sim,gate,1.096562155,1.098646648,0.002084493,280.0000
llama-dev33,3,sim,experts,1.098646648,1.105402216,0.006755568,700.0000
llama-dev33,3,sim,idle,1.105402216,1.109860231,0.004458015,84.0000
llama-dev33,3,sim,addnorm,1.109860231,1.109936625,0.000076393,140.0000
llama-dev33,3,sim,attention,1.109936625,1.122244590,0.012307966,700.0000
llama-dev33,3,sim,addnorm,1.122244590,1.122320981,0.000076391,140.0000
llama-dev33,3,sim,gate,1.122320981,1.122374389,0.000053408,280.0000
llama-dev33,3,sim,gate,1.122374389,1.122384744,0.000010355,280.0000
llama-dev33,3,sim,idle,1.122384744,1.126827255,0.004442511,84.0000
llama-dev33,3,sim,gate,1.126827255,1.128911748,0.002084493,280.0000
llama-dev33,3,sim,experts,1.128911748,1.135667316,0.006755568,700.0000
llama-dev33,3,sim,idle,1.135667316,1.140125415,0.004458098,84.0000
llama-dev33,3,sim,addnorm,1.140125415,1.140201808,0.000076393,140.0000
llama-dev33,3,sim,idle,1.140201808,1.229152895,0.088951087,84.0000
llama-dev33,3,sim,addnorm,1.229152895,1.229304372,0.000151477,140.0000
llama-dev33,3,sim,gate,1.229304372,1.229307793,0.000003421,280.0000
llama-dev33,3,sim,idle,1.229307793,1.233757239,0.004449445,84.0000
llama-dev33,3,sim,gate,1.233757239,1.233848733,0.000091494,280.0000
llama-dev33,3,sim,experts,1.233848733,1.238440611,0.004591878,700.0000
llama-dev33,3,sim,idle,1.238440611,1.242894989,0.004454377,84.0000
llama-dev33,3,sim,gate,1.242894989,1.243017059,0.000122070,280.0000
llama-dev33,3,sim,addnorm,1.243017059,1.243168526,0.000151467,140.0000
llama-dev33,3,sim,attention,1.243168526,1.267784458,0.024615932,700.0000
llama-dev33,3,sim,idle,1.267784458,1.277298493,0.009514034,84.0000
llama-dev33,3,sim,addnorm,1.277298493,1.277449970,0.000151477,140.0000
llama-dev33,3,sim,gate,1.277449970,1.277453390,0.000003421,280.0000
llama-dev33,3,sim,idle,1.277453390,1.281902836,0.004449445,84.0000
llama-dev33,3,sim,gate,1.281902836,1.281994330,0.000091494,280.0000
llama-dev33,3,sim,experts,1.281994330,1.286586209,0.004591878,700.0000
llama-dev33,3,sim,idle,1.286586209,1.291040586,0.004454377,84.0000
llama-dev33,3,sim,gate,1.291040586,1.291162656,0.000122070,280.0000
llama-dev33,3,sim,addnorm,1.291162656,1.291314124,0.000151467,140.0000
llama-dev33,3,sim,attention,1.291314124,1.315930056,0.024615932,700.0000
llama-dev33,3,sim,idle,1.315930056,1.358831942,0.042901887,84.0000
llama-dev33,3,sim,addnorm,1.358831942,1.358983419,0.000151477,140.0000
llama-dev33,3,sim,gate,1.358983419,1.358986840,0.000003421,280.0000
llama-dev33,3,sim,idle,1.358986840,1.363436286,0.004449445,84.0000
llama-dev33,3,sim,gate,1.363436286,1.363527780,0.000091494,280.0000
llama-dev33,3,sim,experts,1.363527780,1.368119658,0.004591878,700.0000
llama-dev33,3,sim,idle,1.368119658,1.372574036,0.004454377,84.0000
llama-dev33,3,sim,gate,1.372574036,1.372696106,0.000122070,280.0000
llama-dev33,3,sim,addnorm,1.372696106,1.372847573,0.000151467,140.0000
llama-dev33,3,sim,attention,1.372847573,1.397463505,0.024615932,700.0000
llama-dev33,3,sim,idle,1.397463505,1.406004317,0.008540812,84.0000
llama-dev33,3,sim,addnorm,1.406004317,1.406155794,0.000151477,140.0000
llama-dev33,3,sim,gate,1.406155794,1.406159215,0.000003421,280.0000
llama-dev33,3,sim,idle,1.406159215,1.410608660,0.004449445,84.0000
llama-dev33,3,sim,gate,1.410608660,1.410700155,0.000091494,280.0000
llama-dev33,3,sim,experts,1.410700155,1.415292033,0.004591878,700.0000
llama-dev33,3,sim,idle,1.415292033,1.419746327,0.004454294,84.0000
llama-dev33,3,sim,gate,1.419746327,1.419868397,0.000122070,280.0000
llama-dev33,3,sim,addnorm,1.419868397,1.420019864,0.000151467,140.0000
llama-dev33,3,sim,attention,1.420019864,1.444635796,0.024615932,700.0000
llama-dev33,3,sim,idle,1.444635796,1.483266391,0.038630595,84.0000
llama-dev33,4,sim,idle,1.483266391,1.513532138,0.030265747,84.0000
llama-dev33,4,sim,attention,1.513532138,1.525840104,0.012307966,700.0000
llama-dev33,4,sim,addnorm,1.525840104,1.525916495,0.000076391,140.0000
llama-dev33,4,sim,gate,1.525916495,1.525980258,0.000063763,280.0000
llama-dev33,4,sim,idle,1.525980258,1.530433124,0.004452866,84.0000
llama-dev33,4,sim,gate,1.530433124,1.532517617,0.002084493,280.0000
llama-dev33,4,sim,experts,1.532517617,1.539273185,0.006755568,700.0000
llama-dev33,4,sim,idle,1.539273185,1.543731200,0.004458015,84.0000
llama-dev33,4,sim,addnorm,1.543731200,1.543807594,0.000076393,140.0000
llama-dev33,4,sim,idle,1.543807594,1.543807761,0.000000167,84.0000
llama-dev33,4,sim,attention,1.543807761,1.556115727,0.012307966,700.0000
llama-dev33,4,sim,addnorm,1.556115727,1.556192117,0.000076391,140.0000
llama-dev33,4,sim,gate,1.556192117,1.556255881,0.000063763,280.0000
llama-dev33,4,sim,idle,1.556255881,1.560708747,0.004452866,84.0000
llama-dev33,4,sim,gate,1.560708747,1.562793240,0.002084493,280.0000
llama-dev33,4,sim,experts,1.562793240,1.569548808,0.006755568,700.0000
llama-dev33,4,sim,idle,1.569548808,1.574006906,0.004458098,84.0000
llama-dev33,4,sim,addnorm,1.574006906,1.574083300,0.000076393,140.0000
llama-dev33,4,sim,attention,1.574083300,1.586391266,0.012307966,700.0000
llama-dev33,4,sim,addnorm,1.586391266,1.586467656,0.000076391,140.0000
llama-dev33,4,sim,gate,1.586467656,1.586531419,0.000063763,280.0000
llama-dev33,4,sim,idle,1.586531419,1.590984286,0.004452866,84.0000
llama-dev33,4,sim,gate,1.590984286,1.593068779,0.002084493,280.0000
llama-dev33,4,sim,experts,1.593068779,1.599824347,0.006755568,700.0000
llama-dev33,4,sim,idle,1.599824347,1.604282362,0.004458015,84.0000
llama-dev33,4,sim,addnorm,1.604282362,1.604358755,0.000076393,140.0000
llama-dev33,4,sim,attention,1.604358755,1.616666721,0.012307966,700.0000
llama-dev33,4,sim,addnorm,1.616666721,1.616743112,0.000076391,140.0000
llama-dev33,4,sim,gate,1.616743112,1.616796520,0.000053408,280.0000
llama-dev33,4,sim,gate,1.616796520,1.616806875,0.000010355,280.0000
llama-dev33,4,sim,idle,1.616806875,1.621249386,0.004442511,84.0000
llama-dev33,4,sim,gate,1.621249386,1.623333879,0.002084493,280.0000
llama-dev33,4,sim,experts,1.623333879,1.630089447,0.006755568,700.0000
llama-dev33,4,sim,idle,1.630089447,1.634547545,0.004458098,84.0000
llama-dev33,4,sim,addnorm,1.634547545,1.634623938,0.000076393,140.0000
llama-dev33,4,sim,idle,1.634623938,1.723575025,0.088951087,84.0000
