model,iteration,direction,phase,start_s,end_s,duration_s,power_w
mixtral-dev68,1,sim,idle,0.000000000,0.113332426,0.113332426,84.0000
mixtral-dev68,1,sim,attention,0.113332426,0.125640392,0.012307966,700.0000
mixtral-dev68,1,sim,idle,0.125640392,0.125640554,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.125640554,0.125784758,0.000144205,140.0000
mixtral-dev68,1,sim,idle,0.125784758,0.125784920,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.125784920,0.125787461,0.000002540,140.0000
mixtral-dev68,1,sim,idle,0.125787461,0.125787622,0.000000162,84.0000
mixtral-dev68,1,sim,gate,0.125787622,0.125826045,0.000038422,280.0000
mixtral-dev68,1,sim,idle,0.125826045,0.125828529,0.000002484,84.0000
mixtral-dev68,1,sim,idle,0.125828529,0.125828690,0.000000162,84.0000
mixtral-dev68,1,sim,gate,0.125828690,0.125845794,0.000017104,280.0000
mixtral-dev68,1,sim,idle,0.125845794,0.569159866,0.443314071,84.0000
mixtral-dev68,1,sim,experts,0.569159866,0.579999866,0.010840001,700.0000
mixtral-dev68,1,sim,idle,0.579999866,0.585505486,0.005505620,84.0000
mixtral-dev68,1,sim,experts,0.585505486,0.595156875,0.009651388,700.0000
mixtral-dev68,1,sim,idle,0.595156875,0.596730597,0.001573722,84.0000
mixtral-dev68,1,sim,experts,0.596730597,0.610207774,0.013477177,700.0000
mixtral-dev68,1,sim,idle,0.610207774,0.658144361,0.047936587,84.0000
mixtral-dev68,1,sim,idle,0.658144361,0.658144522,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.658144522,0.658288727,0.000144205,140.0000
mixtral-dev68,1,sim,idle,0.658288727,0.658288889,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.658288889,0.658291426,0.000002538,140.0000
mixtral-dev68,1,sim,attention,0.658291426,0.670599392,0.012307966,700.0000
mixtral-dev68,1,sim,idle,0.670599392,0.670599554,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.670599554,0.670743759,0.000144205,140.0000
mixtral-dev68,1,sim,idle,0.670743759,0.670743920,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.670743920,0.670746461,0.000002540,140.0000
mixtral-dev68,1,sim,idle,0.670746461,0.670746622,0.000000162,84.0000
mixtral-dev68,1,sim,gate,0.670746622,0.670785045,0.000038422,280.0000
mixtral-dev68,1,sim,idle,0.670785045,0.670787529,0.000002484,84.0000
mixtral-dev68,1,sim,idle,0.670787529,0.670787690,0.000000162,84.0000
mixtral-dev68,1,sim,gate,0.670787690,0.670804794,0.000017104,280.0000
mixtral-dev68,1,sim,idle,0.670804794,0.693004118,0.022199324,84.0000
mixtral-dev68,1,sim,experts,0.693004118,0.703844119,0.010840001,700.0000
mixtral-dev68,1,sim,idle,0.703844119,0.709349739,0.005505620,84.0000
mixtral-dev68,1,sim,experts,0.709349739,0.719001127,0.009651388,700.0000
mixtral-dev68,1,sim,idle,0.719001127,0.720574849,0.001573722,84.0000
mixtral-dev68,1,sim,experts,0.720574849,0.734052026,0.013477177,700.0000
mixtral-dev68,1,sim,idle,0.734052026,0.757002910,0.022950884,84.0000
mixtral-dev68,1,sim,idle,0.757002910,0.757003072,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.757003072,0.757147277,0.000144205,140.0000
mixtral-dev68,1,sim,idle,0.757147277,0.757147438,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.757147438,0.757149976,0.000002538,140.0000
mixtral-dev68,1,sim,idle,0.757149976,0.776000016,0.018850040,84.0000
mixtral-dev68,1,sim,attention,0.776000016,0.788307982,0.012307966,700.0000
mixtral-dev68,1,sim,idle,0.788307982,0.788308143,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.788308143,0.788452348,0.000144205,140.0000
mixtral-dev68,1,sim,idle,0.788452348,0.788452510,0.000000162,84.0000
mixtral-dev68,1,sim,addnorm,0.788452510,0.788455050,0.000002540,140.0000
mixtral-dev68,1,sim,idle,0.788455050,0.788455212,0.000000162,84.0000
mixtral-dev68,1,sim,gate,0.788455212,0.788493634,0.000038422,280.0000
mixtral-dev68,1,sim,idle,0.788493634,0.788496118,0.000002484,84.0000
mixtral-dev68,1,sim,idle,0.788496118,0.788496280,0.000000162,84.0000
mixtral-dev68,1,sim,gate,0.788496280,0.788513384,0.000017104,280.0000
mixtral-dev68,1,sim,idle,0.788513384,0.810060275,0.021546892,84.0000
mixtral-dev68,1,sim,experts,0.810060275,0.820900276,0.010840001,700.0000
mixtral-dev68,1,sim,idle,0.820900276,0.826405896,0.005505620,84.0000
mixtral-dev68,1,sim,experts,0.826405896,0.836057284,0.009651388,700.0000
mixtral-dev68,1,sim,idle,0.836057284,0.837631006,0.001573722,84.0000
mixtral-dev68,1,sim,experts,0.837631006,0.851108184,0.013477177,700.0000
mixtral-dev68,1,sim,idle,0.851108184,0.868851842,0.017743658,84.0000
