model,iteration,direction,phase,start_s,end_s,duration_s,power_w
llama-dev107,1,sim,idle,0.000000000,0.066643212,0.066643212,84.0000
llama-dev107,1,sim,attention,0.066643212,0.078951178,0.012307966,700.0000
llama-dev107,1,sim,addnorm,0.078951178,0.079027655,0.000076477,140.0000
llama-dev107,1,sim,gate,0.079027655,0.079081255,0.000053600,280.0000
llama-dev107,1,sim,gate,0.079081255,0.081176324,0.002095069,280.0000
llama-dev107,1,sim,experts,0.081176324,0.087934094,0.006757770,700.0000
llama-dev107,1,sim,idle,0.087934094,0.088777795,0.000843701,84.0000
llama-dev107,1,sim,addnorm,0.088777795,0.088854273,0.000076478,140.0000
llama-dev107,1,sim,experts,0.088854273,0.097318654,0.008464381,700.0000
llama-dev107,1,sim,attention,0.097318654,0.109626620,0.012307966,700.0000
llama-dev107,1,sim,addnorm,0.109626620,0.109854423,0.000227803,140.0000
llama-dev107,1,sim,gate,0.109854423,0.109921636,0.000067213,280.0000
llama-dev107,1,sim,idle,0.109921636,0.109923318,0.000001682,84.0000
llama-dev107,1,sim,gate,0.109923318,0.112099471,0.002176154,280.0000
llama-dev107,1,sim,experts,0.112099471,0.123448771,0.011349299,700.0000
llama-dev107,1,sim,addnorm,0.123448771,0.123523724,0.000074954,140.0000
llama-dev107,1,sim,addnorm,0.123523724,0.123525249,0.000001525,140.0000
llama-dev107,1,sim,experts,0.123525249,0.126317707,0.002792457,700.0000
llama-dev107,1,sim,gate,0.126317707,0.126439640,0.000121933,280.0000
llama-dev107,1,sim,experts,0.126439640,0.132111563,0.005671923,700.0000
llama-dev107,1,sim,addnorm,0.132111563,0.132114194,0.000002631,140.0000
llama-dev107,1,sim,attention,0.132114194,0.144422160,0.012307966,700.0000
llama-dev107,1,sim,addnorm,0.144422160,0.144797133,0.000374973,140.0000
llama-dev107,1,sim,attention,0.144797133,0.169413065,0.024615932,700.0000
llama-dev107,1,sim,addnorm,0.169413065,0.169414588,0.000001524,140.0000
llama-dev107,1,sim,gate,0.169414588,0.169481801,0.000067213,280.0000
llama-dev107,1,sim,idle,0.169481801,0.169483503,0.000001702,84.0000
llama-dev107,1,sim,gate,0.169483503,0.171659656,0.002176154,280.0000
llama-dev107,1,sim,experts,0.171659656,0.183008956,0.011349299,700.0000
llama-dev107,1,sim,addnorm,0.183008956,0.183083909,0.000074954,140.0000
llama-dev107,1,sim,addnorm,0.183083909,0.183085434,0.000001525,140.0000
llama-dev107,1,sim,experts,0.183085434,0.185877892,0.002792457,700.0000
