
 STORAGE COMPLETE FOR   7870 DATA POINTS 

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME     MAXIMUM    AT TIME

   2 NSOL  2466 TEMP      TEMP       54.83      0.1000E-002  65.54       3.461     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:57:12  SEP 17, 2026 CP=   5634.510

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.10000E-02   54.8296     
   0.19926E-02   54.8296     
   0.29852E-02   54.8296     
   0.39778E-02   54.8296     
   0.49703E-02   54.8296     
   0.59629E-02   54.8296     
   0.69555E-02   54.8296     
   0.79481E-02   54.8296     
   0.89407E-02   54.8296     
   0.99333E-02   54.8296     
   0.10926E-01   54.8296     
   0.11918E-01   54.8296     
   0.12911E-01   54.8296     
   0.13904E-01   54.8296     
   0.14896E-01   54.8296     
   0.15889E-01   54.8296     
   0.16881E-01   54.8296     
   0.17874E-01   54.8296     
   0.18867E-01   54.8296     
   0.19859E-01   54.8296     
   0.20852E-01   54.8296     
   0.21844E-01   54.8296     
   0.22837E-01   54.8296     
   0.23863E-01   55.1227     
   0.24888E-01   55.4978     
   0.25914E-01   55.9001     
   0.26939E-01   56.3109     
   0.27965E-01   56.7207     
   0.28991E-01   57.1241     
   0.30016E-01   57.5177     
   0.31042E-01   57.8999     
   0.32068E-01   58.2694     
   0.33093E-01   58.6258     
   0.34119E-01   58.9691     
   0.35145E-01   59.2994     
   0.35158E-01   59.3034     
   0.35170E-01   59.3074     
   0.35183E-01   59.3113     
   0.35196E-01   59.3151     
   0.35208E-01   59.3187     
   0.35221E-01   59.3221     
   0.35234E-01   59.3254     
   0.35247E-01   59.3285     
   0.35259E-01   59.3314     
   0.35272E-01   59.3342     
   0.35285E-01   59.3370     
   0.35364E-01   59.3497     
   0.35443E-01   59.3589     
   0.35523E-01   59.3654     
   0.35602E-01   59.3698     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:57:12  SEP 17, 2026 CP=   5634.510

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.35681E-01   59.3726     
   0.35760E-01   59.3742     
   0.35839E-01   59.3747     
   0.35919E-01   59.3743     
   0.36179E-01   59.3796     
   0.36440E-01   59.3875     
   0.36700E-01   59.3952     
   0.36961E-01   59.4019     
   0.37221E-01   59.4071     
   0.37482E-01   59.4110     
   0.37743E-01   59.4137     
   0.38003E-01   59.4152     
   0.38848E-01   59.5673     
   0.39692E-01   59.7627     
   0.40536E-01   59.9726     
   0.41381E-01   60.1878     
   0.42225E-01   60.4040     
   0.43070E-01   60.6185     
   0.43914E-01   60.8297     
   0.44759E-01   61.0365     
   0.44865E-01   61.0537     
   0.44971E-01   61.0626     
   0.45077E-01   61.0655     
   0.45183E-01   61.0643     
   0.45289E-01   61.0602     
   0.45395E-01   61.0540     
   0.45501E-01   61.0461     
   0.45607E-01   61.0369     
   0.45620E-01   61.0357     
   0.45633E-01   61.0346     
   0.45646E-01   61.0334     
   0.45658E-01   61.0323     
   0.45671E-01   61.0311     
   0.45684E-01   61.0300     
   0.46709E-01   61.1734     
   0.47735E-01   61.3687     
   0.48761E-01   61.5761     
   0.49786E-01   61.7853     
   0.50812E-01   61.9922     
   0.51838E-01   62.1947     
   0.52863E-01   62.3917     
   0.53889E-01   62.5823     
   0.54915E-01   62.7664     
   0.55940E-01   62.9438     
   0.56966E-01   63.1145     
   0.57992E-01   63.2786     
   0.58004E-01   63.2806     
   0.58017E-01   63.2825     
   0.58030E-01   63.2843     
   0.58043E-01   63.2860     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:57:12  SEP 17, 2026 CP=   5634.510

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.58055E-01   63.2876     
   0.58068E-01   63.2889     
   0.58081E-01   63.2901     
   0.58094E-01   63.2912     
   0.58106E-01   63.2921     
   0.58119E-01   63.2928     
   0.58132E-01   63.2935     
   0.58211E-01   63.2935     
   0.58290E-01   63.2900     
   0.58369E-01   63.2839     
   0.58449E-01   63.2757     
   0.58528E-01   63.2660     
   0.58607E-01   63.2550     
   0.58686E-01   63.2430     
   0.58765E-01   63.2302     
   0.59026E-01   63.1949     
   0.59287E-01   63.1626     
   0.59547E-01   63.1306     
   0.59808E-01   63.0979     
   0.60068E-01   63.0643     
   0.60329E-01   63.0297     
   0.60589E-01   62.9942     
   0.60850E-01   62.9580     
   0.61694E-01   62.9918     
   0.62539E-01   63.0728     
   0.63383E-01   63.1722     
   0.64228E-01   63.2805     
   0.65072E-01   63.3934     
   0.65917E-01   63.5080     
   0.66761E-01   63.6226     
   0.67606E-01   63.7361     
   0.67712E-01   63.7417     
   0.67818E-01   63.7390     
   0.67924E-01   63.7303     
   0.68030E-01   63.7176     
   0.68136E-01   63.7020     
   0.68242E-01   63.6844     
   0.68348E-01   63.6651     
   0.68454E-01   63.6445     
   0.68467E-01   63.6420     
   0.68480E-01   63.6395     
   0.68492E-01   63.6370     
   0.68505E-01   63.6345     
   0.68518E-01   63.6320     
   0.68531E-01   63.6295     
   0.69556E-01   63.6681     
   0.70582E-01   63.7629     
   0.71608E-01   63.8738     
   0.72633E-01   63.9904     
   0.73659E-01   64.1085     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:57:12  SEP 17, 2026 CP=   5634.510

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.74685E-01   64.2257     
   0.75710E-01   64.3408     
   0.76736E-01   64.4529     
   0.77762E-01   64.5616     
   0.78787E-01   64.6666     
   0.79813E-01   64.7679     
   0.80839E-01   64.8654     
   0.80851E-01   64.8665     
   0.80864E-01   64.8677     
   0.80877E-01   64.8687     
   0.80889E-01   64.8695     
   0.80902E-01   64.8702     
   0.80915E-01   64.8708     
   0.80928E-01   64.8711     
   0.80940E-01   64.8714     
   0.80953E-01   64.8714     
   0.80966E-01   64.8714     
   0.80979E-01   64.8712     
   0.81058E-01   64.8661     
   0.81137E-01   64.8576     
   0.81216E-01   64.8463     
   0.81296E-01   64.8331     
   0.81375E-01   64.8184     
   0.81454E-01   64.8024     
   0.81533E-01   64.7854     
   0.81612E-01   64.7676     
   0.81873E-01   64.7160     
   0.82133E-01   64.6677     
   0.82394E-01   64.6199     
   0.82655E-01   64.5714     
   0.82915E-01   64.5222     
   0.83176E-01   64.4722     
   0.83436E-01   64.4215     
   0.83697E-01   64.3702     
   0.84541E-01   64.3569     
   0.85386E-01   64.3923     
   0.86230E-01   64.4475     
   0.87075E-01   64.5132     
   0.87919E-01   64.5849     
   0.88764E-01   64.6597     
   0.89608E-01   64.7359     
   0.90452E-01   64.8121     
   0.90559E-01   64.8131     
   0.90665E-01   64.8057     
   0.90771E-01   64.7924     
   0.90877E-01   64.7751     
   0.90983E-01   64.7550     
   0.91089E-01   64.7328     
   0.91195E-01   64.7090     
   0.91301E-01   64.6839     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:57:12  SEP 17, 2026 CP=   5634.511

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.91314E-01   64.6808     
   0.91327E-01   64.6778     
   0.91339E-01   64.6748     
   0.91352E-01   64.6717     
   0.91365E-01   64.6687     
   0.91377E-01   64.6656     
   0.92403E-01   64.6625     
   0.93429E-01   64.7172     
   0.94454E-01   64.7896     
   0.95480E-01   64.8693     
