model,iteration,direction,phase,start_s,end_s,duration_s,power_w
mixtral-dev112,1,sim,idle,0.000000000,0.094640352,0.094640352,84.0000
mixtral-dev112,1,sim,attention,0.094640352,0.106948318,0.012307966,700.0000
mixtral-dev112,1,sim,idle,0.106948318,0.106948479,0.000000162,84.0000
mixtral-dev112,1,sim,addnorm,0.106948479,0.107092684,0.000144205,140.0000
mixtral-dev112,1,sim,idle,0.107092684,0.107092846,0.000000162,84.0000
mixtral-dev112,1,sim,addnorm,0.107092846,0.107095386,0.000002540,140.0000
mixtral-dev112,1,sim,idle,0.107095386,0.107095548,0.000000162,84.0000
mixtral-dev112,1,sim,gate,0.107095548,0.107133970,0.000038422,280.0000
mixtral-dev112,1,sim,idle,0.107133970,0.107136454,0.000002484,84.0000
mixtral-dev112,1,sim,idle,0.107136454,0.107136616,0.000000162,84.0000
mixtral-dev112,1,sim,gate,0.107136616,0.107153720,0.000017104,280.0000
mixtral-dev112,1,sim,idle,0.107153720,0.124001650,0.016847930,84.0000
mixtral-dev112,1,sim,experts,0.124001650,0.134843265,0.010841615,700.0000
mixtral-dev112,1,sim,idle,0.134843265,0.140348885,0.005505620,84.0000
mixtral-dev112,1,sim,experts,0.140348885,0.150000418,0.009651533,700.0000
mixtral-dev112,1,sim,idle,0.150000418,0.151574140,0.001573722,84.0000
mixtral-dev112,1,sim,experts,0.151574140,0.165031822,0.013457682,700.0000
mixtral-dev112,1,sim,idle,0.165031822,0.187079129,0.022047307,84.0000
mixtral-dev112,1,sim,idle,0.187079129,0.187079291,0.000000162,84.0000
mixtral-dev112,1,sim,addnorm,0.187079291,0.187223496,0.000144205,140.0000
mixtral-dev112,1,sim,idle,0.187223496,0.187223657,0.000000162,84.0000
mixtral-dev112,1,sim,addnorm,0.187223657,0.187226195,0.000002538,140.0000
mixtral-dev112,1,sim,idle,0.187226195,0.578576128,0.391349932,84.0000
mixtral-dev112,1,sim,addnorm,0.578576128,0.578578216,0.000002089,140.0000
