model,iteration,direction,phase,start_s,end_s,duration_s,power_w
mixtral-dev219,1,sim,idle,0.000000000,0.836793837,0.836793837,84.0000
mixtral-dev219,1,sim,attention,0.836793837,0.849101802,0.012307966,700.0000
mixtral-dev219,1,sim,idle,0.849101802,0.849101964,0.000000162,84.0000
mixtral-dev219,1,sim,addnorm,0.849101964,0.849245974,0.000144010,140.0000
mixtral-dev219,1,sim,idle,0.849245974,0.849246135,0.000000162,84.0000
mixtral-dev219,1,sim,addnorm,0.849246135,0.849248669,0.000002533,140.0000
mixtral-dev219,1,sim,idle,0.849248669,0.849248830,0.000000162,84.0000
mixtral-dev219,1,sim,gate,0.849248830,0.849286229,0.000037398,280.0000
mixtral-dev219,1,sim,idle,0.849286229,0.849288713,0.000002484,84.0000
mixtral-dev219,1,sim,idle,0.849288713,0.849288874,0.000000162,84.0000
mixtral-dev219,1,sim,gate,0.849288874,0.849305921,0.000017046,280.0000
mixtral-dev219,1,sim,idle,0.849305921,0.871078575,0.021772654,84.0000
mixtral-dev219,1,sim,experts,0.871078575,0.881917954,0.010839379,700.0000
mixtral-dev219,1,sim,idle,0.881917954,0.887423574,0.005505620,84.0000
mixtral-dev219,1,sim,experts,0.887423574,0.897074989,0.009651415,700.0000
mixtral-dev219,1,sim,idle,0.897074989,0.898648711,0.001573722,84.0000
mixtral-dev219,1,sim,experts,0.898648711,0.912129861,0.013481149,700.0000
mixtral-dev219,1,sim,idle,0.912129861,0.934314621,0.022184761,84.0000
mixtral-dev219,1,sim,idle,0.934314621,0.934314783,0.000000162,84.0000
mixtral-dev219,1,sim,addnorm,0.934314783,0.934458792,0.000144010,140.0000
mixtral-dev219,1,sim,idle,0.934458792,0.934458954,0.000000162,84.0000
mixtral-dev219,1,sim,addnorm,0.934458954,0.934461496,0.000002542,140.0000
mixtral-dev219,1,sim,idle,0.934461496,0.934461658,0.000000162,84.0000
mixtral-dev219,1,sim,experts,0.934461658,0.936055635,0.001593978,700.0000
