iteration,round_id,layer,mb,info,ready_s,start_s,finish_s
1,23375226856816,1,0,GROUP_BY forward all2all,0.034661538,0.034661538,0.034661855
1,23375226856336,1,0,GROUP_BY forward all2all,0.034661538,0.034661538,0.034661855
1,23375226855856,1,0,AGGREGATE forward all2all,0.043507065,0.043507065,0.044350571
1,23375226855376,1,0,AGGREGATE forward all2all,0.043507065,0.043507065,0.044350571
1,23375226852496,1,1,GROUP_BY forward all2all,0.056875084,0.056875084,0.056875401
1,23375226852976,1,1,GROUP_BY forward all2all,0.056875084,0.056875084,0.056875401
1,23375226852016,1,1,AGGREGATE forward all2all,0.065720611,0.065720611,0.066564117
1,23375226851536,1,1,AGGREGATE forward all2all,0.065720611,0.065720611,0.066564117
1,23375226844816,1,2,GROUP_BY forward all2all,0.079088630,0.079088630,0.079088948
1,23375226845296,1,2,GROUP_BY forward all2all,0.079088630,0.079088630,0.079088948
1,23375226875056,1,2,AGGREGATE forward all2all,0.087934157,0.087934157,0.088777663
1,23375226874576,1,2,AGGREGATE forward all2all,0.087934157,0.087934157,0.088777663
1,23375226863056,1,3,GROUP_BY forward all2all,0.101291821,0.101291821,0.101292139
1,23375226863536,1,3,GROUP_BY forward all2all,0.101291821,0.101291821,0.101292139
1,23375226870256,1,3,AGGREGATE forward all2all,0.110147386,0.110147386,0.110990892
1,23375226869776,1,3,AGGREGATE forward all2all,0.110147386,0.110147386,0.110990892
1,23375226855616,1,0,AGGREGATE backward all2all,0.199924462,0.199924462,0.200558111
1,23375226856096,1,0,AGGREGATE backward all2all,0.199924468,0.199924468,0.200558117
1,23375226856576,1,0,GROUP_BY backward all2all,0.205242912,0.205242912,0.205243229
1,23375226857056,1,0,GROUP_BY backward all2all,0.205242917,0.205242917,0.205243235
1,23375226852256,1,1,AGGREGATE backward all2all,0.259484633,0.259484633,0.260118282
1,23375226851776,1,1,AGGREGATE backward all2all,0.259485790,0.259485790,0.260119439
1,23375226853216,1,1,GROUP_BY backward all2all,0.264803082,0.264803082,0.264803462
1,23375226852736,1,1,GROUP_BY backward all2all,0.264804240,0.264804240,0.264804557
1,23375226875296,1,2,AGGREGATE backward all2all,0.306660196,0.306660196,0.307293846
1,23375226874816,1,2,AGGREGATE backward all2all,0.306660493,0.306660493,0.307294142
1,23375226845536,1,2,GROUP_BY backward all2all,0.311978646,0.311978646,0.311978963
1,23375226845056,1,2,GROUP_BY backward all2all,0.311978942,0.311978942,0.311979260
1,23375226870016,1,3,AGGREGATE backward all2all,0.337020738,0.337020738,0.337654387
1,23375226863296,1,3,GROUP_BY backward all2all,0.342339187,0.342339187,0.342339505
1,23375226870496,1,3,AGGREGATE backward all2all,0.358904577,0.358904577,0.359538226
1,23375226863776,1,3,GROUP_BY backward all2all,0.364223026,0.364223026,0.364223344
