
 STORAGE COMPLETE FOR   7970 DATA POINTS 

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME     MAXIMUM    AT TIME

   2 NSOL  2466 TEMP      TEMP       54.83      0.5856E-001  64.45       2.879     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:57:31  SEP 17, 2026 CP=   5784.201

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.10000E-02   54.8296     
   0.19924E-02   54.8296     
   0.29848E-02   54.8296     
   0.39771E-02   54.8296     
   0.49695E-02   54.8296     
   0.59619E-02   54.8296     
   0.69543E-02   54.8296     
   0.79466E-02   54.8296     
   0.89390E-02   54.8296     
   0.99314E-02   54.8296     
   0.10924E-01   54.8296     
   0.11916E-01   54.8296     
   0.12909E-01   54.8296     
   0.13901E-01   54.8296     
   0.14893E-01   54.8296     
   0.15886E-01   54.8296     
   0.16878E-01   54.8296     
   0.17870E-01   54.8296     
   0.18863E-01   54.8296     
   0.19855E-01   54.8296     
   0.20848E-01   54.8296     
   0.21840E-01   54.8296     
   0.22832E-01   54.8296     
   0.23825E-01   54.8296     
   0.24817E-01   54.8296     
   0.25809E-01   54.8296     
   0.26802E-01   54.8296     
   0.27794E-01   54.8296     
   0.28787E-01   54.8296     
   0.29779E-01   54.8296     
   0.30771E-01   54.8296     
   0.31764E-01   54.8296     
   0.32756E-01   54.8296     
   0.33748E-01   54.8296     
   0.34741E-01   54.8296     
   0.35733E-01   54.8296     
   0.36726E-01   54.8296     
   0.37718E-01   54.8296     
   0.38710E-01   54.8296     
   0.39703E-01   54.8296     
   0.40695E-01   54.8296     
   0.41687E-01   54.8296     
   0.42680E-01   54.8296     
   0.43672E-01   54.8296     
   0.44665E-01   54.8296     
   0.45657E-01   54.8296     
   0.46649E-01   54.8296     
   0.47642E-01   54.8296     
   0.48634E-01   54.8296     
   0.49627E-01   54.8296     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:57:31  SEP 17, 2026 CP=   5784.201

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.50619E-01   54.8296     
   0.51611E-01   54.8296     
   0.52604E-01   54.8296     
   0.53596E-01   54.8296     
   0.54588E-01   54.8296     
   0.55581E-01   54.8296     
   0.56573E-01   54.8296     
   0.57566E-01   54.8296     
   0.58558E-01   54.8296     
   0.59550E-01   54.8296     
   0.60543E-01   54.8296     
   0.61568E-01   55.1227     
   0.62594E-01   55.4978     
   0.63620E-01   55.9001     
   0.64645E-01   56.3109     
   0.65671E-01   56.7207     
   0.66697E-01   57.1241     
   0.67722E-01   57.5177     
   0.68748E-01   57.8999     
   0.69774E-01   58.2694     
   0.70799E-01   58.6258     
   0.71825E-01   58.9691     
   0.72851E-01   59.2994     
   0.72863E-01   59.3034     
   0.72876E-01   59.3074     
   0.72889E-01   59.3113     
   0.72902E-01   59.3151     
   0.72914E-01   59.3187     
   0.72927E-01   59.3221     
   0.72940E-01   59.3253     
   0.72952E-01   59.3284     
   0.72965E-01   59.3314     
   0.72978E-01   59.3342     
   0.72990E-01   59.3369     
   0.73547E-01   59.3593     
   0.74104E-01   59.3413     
   0.74660E-01   59.3019     
   0.75217E-01   59.2487     
   0.75774E-01   59.1861     
   0.76330E-01   59.1168     
   0.76887E-01   59.0428     
   0.77443E-01   58.9656     
   0.77704E-01   58.9423     
   0.77964E-01   58.9265     
   0.78225E-01   58.9144     
   0.78485E-01   58.9045     
   0.78746E-01   58.8960     
   0.79007E-01   58.8887     
   0.79267E-01   58.8822     
   0.79528E-01   58.8764     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:57:31  SEP 17, 2026 CP=   5784.202

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.80372E-01   59.0181     
   0.81216E-01   59.2120     
   0.82061E-01   59.4265     
   0.82905E-01   59.6504     
   0.83750E-01   59.8778     
   0.84594E-01   60.1052     
   0.85438E-01   60.3303     
   0.86283E-01   60.5515     
   0.86840E-01   60.5656     
   0.87397E-01   60.5264     
   0.87955E-01   60.4628     
   0.88512E-01   60.3850     
   0.89069E-01   60.2977     
   0.89627E-01   60.2041     
   0.90184E-01   60.1062     
   0.90741E-01   60.0055     
   0.90754E-01   60.0032     
   0.90767E-01   60.0009     
   0.90779E-01   59.9986     
   0.90792E-01   59.9964     
   0.90805E-01   59.9941     
   0.90817E-01   59.9919     
   0.90818E-01   59.9917     
   0.91844E-01   60.0981     
   0.92870E-01   60.2859     
   0.93895E-01   60.5038     
   0.94921E-01   60.7346     
   0.95947E-01   60.9698     
   0.96972E-01   61.2043     
   0.97998E-01   61.4351     
   0.99024E-01   61.6604     
   0.10005       61.8790     
   0.10107       62.0904     
   0.10210       62.2944     
   0.10313       62.4908     
   0.10314       62.4932     
   0.10315       62.4956     
   0.10316       62.4978     
   0.10318       62.4999     
   0.10319       62.5018     
   0.10320       62.5036     
   0.10322       62.5052     
   0.10323       62.5066     
   0.10324       62.5079     
   0.10325       62.5091     
   0.10327       62.5102     
   0.10382       62.4619     
   0.10438       62.3748     
   0.10494       62.2679     
   0.10549       62.1487     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:57:31  SEP 17, 2026 CP=   5784.202

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.10605       62.0215     
   0.10661       61.8890     
   0.10716       61.7533     
   0.10772       61.6157     
   0.10798       61.5645     
   0.10824       61.5209     
   0.10850       61.4815     
   0.10876       61.4445     
   0.10902       61.4092     
   0.10928       61.3753     
   0.10954       61.3426     
   0.10980       61.3109     
   0.11065       61.3712     
   0.11149       61.4865     
   0.11234       61.6250     
   0.11318       61.7754     
   0.11403       61.9318     
   0.11487       62.0906     
   0.11571       62.2493     
   0.11656       62.4064     
   0.11712       62.3791     
   0.11767       62.2995     
   0.11823       62.1964     
   0.11879       62.0798     
   0.11934       61.9548     
   0.11990       61.8242     
   0.12046       61.6901     
   0.12102       61.5541     
   0.12103       61.5510     
   0.12104       61.5479     
   0.12105       61.5448     
   0.12107       61.5418     
   0.12108       61.5387     
   0.12109       61.5356     
   0.12109       61.5355     
   0.12212       61.5796     
   0.12315       61.7077     
   0.12417       61.8683     
   0.12520       62.0442     
   0.12622       62.2266     
   0.12725       62.4104     
   0.12827       62.5926     
   0.12930       62.7713     
   0.13032       62.9451     
   0.13135       63.1136     
   0.13238       63.2763     
   0.13340       63.4332     
   0.13341       63.4351     
   0.13343       63.4369     
   0.13344       63.4387     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     13:57:31  SEP 17, 2026 CP=   5784.202

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.13345       63.4403     
   0.13347       63.4417     
   0.13348       63.4430     
   0.13349       63.4441     
   0.13350       63.4451     
   0.13352       63.4459     
   0.13353       63.4465     
   0.13354       63.4471     
   0.13410       63.3780     
   0.13465       63.2705     
   0.13521       63.1436     
   0.13577       63.0049     
   0.13632       62.8586     
   0.13688       62.7075     
   0.13744       62.5535     
   0.13799       62.3981     
   0.13825       62.3386     
   0.13852       62.2869     
   0.13878       62.2394     
   0.13904       62.1944     
   0.13930       62.1512     
   0.13956       62.1095     
   0.13982       62.0690     
   0.14008       62.0296     
   0.14092       62.0659     
   0.14177       62.1580     
   0.14261       62.2741     
   0.14346       62.4028     
   0.14430       62.5382     
   0.14515       62.6768     
