iteration,round_id,layer,mb,info,ready_s,start_s,finish_s
1,23375226861616,3,0,GROUP_BY forward all2all,0.089909698,0.089909698,0.089910049
1,23375226861136,3,0,GROUP_BY forward all2all,0.089909712,0.089909712,0.089910064
1,23375226864496,3,0,AGGREGATE forward all2all,0.098762732,0.098762732,0.103215682
1,23375226864016,3,0,AGGREGATE forward all2all,0.098762746,0.098762746,0.103215696
1,23375226864736,3,0,AGGREGATE backward all2all,0.124290786,0.124290786,0.128743675
1,23375226864256,3,0,AGGREGATE backward all2all,0.124292324,0.124292324,0.128745213
1,23375226849136,3,1,GROUP_BY forward all2all,0.124359523,0.124359523,0.124368599
1,23375226848656,3,1,GROUP_BY forward all2all,0.124359537,0.124359537,0.124368157
1,23375226847696,3,1,AGGREGATE forward all2all,0.133210954,0.133210954,0.137840235
1,23375226848176,3,1,AGGREGATE forward all2all,0.133211396,0.133211396,0.138005480
1,23375226861376,3,0,GROUP_BY backward all2all,0.137893610,0.137893610,0.137893961
1,23375226861856,3,0,GROUP_BY backward all2all,0.137894052,0.137894052,0.137901091
1,23375226847936,3,1,AGGREGATE backward all2all,0.171474984,0.171474984,0.175927851
1,23375226848416,3,1,AGGREGATE backward all2all,0.183866908,0.183866908,0.188319797
1,23375226871216,3,2,GROUP_BY forward all2all,0.183934121,0.183934121,0.183943401
1,23375226848896,3,1,GROUP_BY backward all2all,0.188546064,0.188546064,0.188546416
1,23375226870736,3,2,GROUP_BY forward all2all,0.188609901,0.188609901,0.188610252
1,23375226858736,3,2,AGGREGATE forward all2all,0.192786198,0.192786198,0.197577376
1,23375226849376,3,1,GROUP_BY backward all2all,0.197468854,0.197468854,0.197475937
1,23375226858256,3,2,AGGREGATE forward all2all,0.197725350,0.197725350,0.202294541
1,23375226858496,3,2,AGGREGATE backward all2all,0.243341433,0.243341433,0.247794322
1,23375226858976,3,2,AGGREGATE backward all2all,0.243441755,0.243441755,0.247894643
1,23375226865936,3,3,GROUP_BY forward all2all,0.243474887,0.243474887,0.243485309
1,23375226866416,3,3,GROUP_BY forward all2all,0.243498731,0.243498731,0.243507289
1,23375226866896,3,3,AGGREGATE forward all2all,0.252328106,0.252328106,0.256957470
1,23375226867376,3,3,AGGREGATE forward all2all,0.252351764,0.252351764,0.257136482
1,23375226870976,3,2,GROUP_BY backward all2all,0.257010762,0.257010762,0.257011113
1,23375226871456,3,2,GROUP_BY backward all2all,0.257034420,0.257034420,0.257040191
1,23375226867136,3,3,AGGREGATE backward all2all,0.290592136,0.290592136,0.295045003
1,23375226867616,3,3,AGGREGATE backward all2all,0.290621566,0.290621566,0.295074432
1,23375226866176,3,3,GROUP_BY backward all2all,0.299730187,0.299730187,0.299730538
1,23375226866656,3,3,GROUP_BY backward all2all,0.299759616,0.299759616,0.299759970
2,23375226861616,3,0,GROUP_BY forward all2all,0.542297589,0.542297589,0.542297941
2,23375226861136,3,0,GROUP_BY forward all2all,0.542297604,0.542297604,0.542297955
2,23375226864496,3,0,AGGREGATE forward all2all,0.551150623,0.551150623,0.555603573
2,23375226864016,3,0,AGGREGATE forward all2all,0.551150638,0.551150638,0.555603588
2,23375226864736,3,0,AGGREGATE backward all2all,0.576678678,0.576678678,0.581131567
2,23375226864256,3,0,AGGREGATE backward all2all,0.576680216,0.576680216,0.581133105
2,23375226849136,3,1,GROUP_BY forward all2all,0.576747414,0.576747414,0.576756491
2,23375226848656,3,1,GROUP_BY forward all2all,0.576747429,0.576747429,0.576756048
2,23375226847696,3,1,AGGREGATE forward all2all,0.585598846,0.585598846,0.590228126
2,23375226848176,3,1,AGGREGATE forward all2all,0.585599288,0.585599288,0.590393371
2,23375226861376,3,0,GROUP_BY backward all2all,0.590281501,0.590281501,0.590281853
2,23375226861856,3,0,GROUP_BY backward all2all,0.590281944,0.590281944,0.590288982
2,23375226847936,3,1,AGGREGATE backward all2all,0.623862876,0.623862876,0.628315742
2,23375226848416,3,1,AGGREGATE backward all2all,0.636254800,0.636254800,0.640707688
2,23375226871216,3,2,GROUP_BY forward all2all,0.636322012,0.636322012,0.636331292
2,23375226848896,3,1,GROUP_BY backward all2all,0.640933956,0.640933956,0.640934307
2,23375226870736,3,2,GROUP_BY forward all2all,0.640997793,0.640997793,0.640998144
2,23375226858736,3,2,AGGREGATE forward all2all,0.645174089,0.645174089,0.649965267
2,23375226849376,3,1,GROUP_BY backward all2all,0.649856745,0.649856745,0.649863829
2,23375226858256,3,2,AGGREGATE forward all2all,0.650113242,0.650113242,0.654682433
2,23375226858496,3,2,AGGREGATE backward all2all,0.695729325,0.695729325,0.700182214
2,23375226858976,3,2,AGGREGATE backward all2all,0.695829646,0.695829646,0.700282535
2,23375226865936,3,3,GROUP_BY forward all2all,0.695862778,0.695862778,0.695873200
2,23375226866416,3,3,GROUP_BY forward all2all,0.695886622,0.695886622,0.695895181
2,23375226866896,3,3,AGGREGATE forward all2all,0.704715998,0.704715998,0.709345362
2,23375226867376,3,3,AGGREGATE forward all2all,0.704739656,0.704739656,0.709524373
2,23375226870976,3,2,GROUP_BY backward all2all,0.709398653,0.709398653,0.709399005
2,23375226871456,3,2,GROUP_BY backward all2all,0.709422312,0.709422312,0.709428083
2,23375226867136,3,3,AGGREGATE backward all2all,0.742980028,0.742980028,0.747432894
2,23375226867616,3,3,AGGREGATE backward all2all,0.743009457,0.743009457,0.747462324
2,23375226866176,3,3,GROUP_BY backward all2all,0.752118078,0.752118078,0.752118430
2,23375226866656,3,3,GROUP_BY backward all2all,0.752147508,0.752147508,0.752147861
3,23375226861616,3,0,GROUP_BY forward all2all,0.994685481,0.994685481,0.994685832
3,23375226861136,3,0,GROUP_BY forward all2all,0.994685495,0.994685495,0.994685847
3,23375226864496,3,0,AGGREGATE forward all2all,1.003538515,1.003538515,1.007991465
3,23375226864016,3,0,AGGREGATE forward all2all,1.003538529,1.003538529,1.007991479
3,23375226864736,3,0,AGGREGATE backward all2all,1.029066569,1.029066569,1.033519458
3,23375226864256,3,0,AGGREGATE backward all2all,1.029068107,1.029068107,1.033520996
3,23375226849136,3,1,GROUP_BY forward all2all,1.029135306,1.029135306,1.029144382
3,23375226848656,3,1,GROUP_BY forward all2all,1.029135320,1.029135320,1.029143940
3,23375226847696,3,1,AGGREGATE forward all2all,1.037986737,1.037986737,1.042616018
3,23375226848176,3,1,AGGREGATE forward all2all,1.037987179,1.037987179,1.042781263
3,23375226861376,3,0,GROUP_BY backward all2all,1.042669393,1.042669393,1.042669744
3,23375226861856,3,0,GROUP_BY backward all2all,1.042669835,1.042669835,1.042676874
3,23375226847936,3,1,AGGREGATE backward all2all,1.076250767,1.076250767,1.080703634
3,23375226848416,3,1,AGGREGATE backward all2all,1.088642691,1.088642691,1.093095580
3,23375226871216,3,2,GROUP_BY forward all2all,1.088709904,1.088709904,1.088719184
3,23375226848896,3,1,GROUP_BY backward all2all,1.093321847,1.093321847,1.093322199
3,23375226870736,3,2,GROUP_BY forward all2all,1.093385684,1.093385684,1.093386035
3,23375226858736,3,2,AGGREGATE forward all2all,1.097561981,1.097561981,1.102353159
3,23375226849376,3,1,GROUP_BY backward all2all,1.102244637,1.102244637,1.102251720
3,23375226858256,3,2,AGGREGATE forward all2all,1.102501134,1.102501134,1.107070324
3,23375226858496,3,2,AGGREGATE backward all2all,1.148117217,1.148117217,1.152570105
3,23375226858976,3,2,AGGREGATE backward all2all,1.148217538,1.148217538,1.152670426
3,23375226865936,3,3,GROUP_BY forward all2all,1.148250670,1.148250670,1.148261092
3,23375226866416,3,3,GROUP_BY forward all2all,1.148274514,1.148274514,1.148283072
3,23375226866896,3,3,AGGREGATE forward all2all,1.157103889,1.157103889,1.161733253
3,23375226867376,3,3,AGGREGATE forward all2all,1.157127547,1.157127547,1.161912265
3,23375226870976,3,2,GROUP_BY backward all2all,1.161786545,1.161786545,1.161786896
3,23375226871456,3,2,GROUP_BY backward all2all,1.161810203,1.161810203,1.161815974
3,23375226867136,3,3,AGGREGATE backward all2all,1.195367919,1.195367919,1.199820786
3,23375226867616,3,3,AGGREGATE backward all2all,1.195397349,1.195397349,1.199850215
3,23375226866176,3,3,GROUP_BY backward all2all,1.204505970,1.204505970,1.204506321
3,23375226866656,3,3,GROUP_BY backward all2all,1.204535399,1.204535399,1.204535753
4,23375226861616,3,0,GROUP_BY forward all2all,1.447073373,1.447073373,1.447073724
4,23375226861136,3,0,GROUP_BY forward all2all,1.447073387,1.447073387,1.447073738
4,23375226864496,3,0,AGGREGATE forward all2all,1.455926406,1.455926406,1.460379356
