model,iteration,direction,phase,start_s,end_s,duration_s,power_w
mixtral-dev219,1,sim,idle,0.000000000,0.298338478,0.298338478,84.0000
mixtral-dev219,1,sim,attention,0.298338478,0.310646444,0.012307966,700.0000
mixtral-dev219,1,sim,idle,0.310646444,0.310646606,0.000000162,84.0000
mixtral-dev219,1,sim,addnorm,0.310646606,0.310790616,0.000144010,140.0000
mixtral-dev219,1,sim,idle,0.310790616,0.310790777,0.000000162,84.0000
mixtral-dev219,1,sim,addnorm,0.310790777,0.310793311,0.000002533,140.0000
mixtral-dev219,1,sim,idle,0.310793311,0.310793472,0.000000162,84.0000
mixtral-dev219,1,sim,gate,0.310793472,0.310830871,0.000037398,280.0000
mixtral-dev219,1,sim,idle,0.310830871,0.310833355,0.000002484,84.0000
mixtral-dev219,1,sim,idle,0.310833355,0.310833516,0.000000162,84.0000
mixtral-dev219,1,sim,gate,0.310833516,0.310850563,0.000017046,280.0000
mixtral-dev219,1,sim,idle,0.310850563,0.310852409,0.000001846,84.0000
mixtral-dev219,1,sim,experts,0.310852409,0.321691788,0.010839379,700.0000
mixtral-dev219,1,sim,idle,0.321691788,0.327197407,0.005505620,84.0000
mixtral-dev219,1,sim,experts,0.327197407,0.336848822,0.009651415,700.0000
mixtral-dev219,1,sim,idle,0.336848822,0.338422544,0.001573722,84.0000
mixtral-dev219,1,sim,experts,0.338422544,0.351903694,0.013481149,700.0000
mixtral-dev219,1,sim,idle,0.351903694,0.373261560,0.021357866,84.0000
mixtral-dev219,1,sim,idle,0.373261560,0.373261722,0.000000162,84.0000
mixtral-dev219,1,sim,addnorm,0.373261722,0.373405731,0.000144010,140.0000
mixtral-dev219,1,sim,idle,0.373405731,0.373405893,0.000000162,84.0000
mixtral-dev219,1,sim,addnorm,0.373405893,0.373408435,0.000002542,140.0000
mixtral-dev219,1,sim,idle,0.373408435,0.373408597,0.000000162,84.0000
mixtral-dev219,1,sim,experts,0.373408597,0.375002574,0.001593978,700.0000
mixtral-dev219,1,sim,idle,0.375002574,0.375789903,0.000787329,84.0000
mixtral-dev219,1,sim,experts,0.375789903,0.378798038,0.003008134,700.0000
mixtral-dev219,1,sim,idle,0.378798038,0.379585367,0.000787329,84.0000
mixtral-dev219,1,sim,addnorm,0.379585367,0.379587451,0.000002084,140.0000
mixtral-dev219,1,sim,idle,0.379587451,0.379587614,0.000000162,84.0000
mixtral-dev219,1,sim,addnorm,0.379587614,0.379880465,0.000292851,140.0000
mixtral-dev219,1,sim,idle,0.379880465,0.379880627,0.000000162,84.0000
mixtral-dev219,1,sim,idle,0.379880627,0.379880788,0.000000162,84.0000
mixtral-dev219,1,sim,gate,0.379880788,0.379884091,0.000003302,280.0000
mixtral-dev219,1,sim,idle,0.379884091,0.395336918,0.015452827,84.0000
mixtral-dev219,1,sim,attention,0.395336918,0.407644884,0.012307966,700.0000
