model,iteration,direction,phase,start_s,end_s,duration_s,power_w
mixtral-dev100,1,sim,idle,0.000000000,0.207719299,0.207719299,84.0000
mixtral-dev100,1,sim,attention,0.207719299,0.220027265,0.012307966,700.0000
mixtral-dev100,1,sim,idle,0.220027265,0.220027421,0.000000157,84.0000
mixtral-dev100,1,sim,addnorm,0.220027421,0.220171626,0.000144205,140.0000
mixtral-dev100,1,sim,idle,0.220171626,0.220171783,0.000000157,84.0000
mixtral-dev100,1,sim,addnorm,0.220171783,0.220174324,0.000002540,140.0000
mixtral-dev100,1,sim,idle,0.220174324,0.220174480,0.000000157,84.0000
mixtral-dev100,1,sim,gate,0.220174480,0.220212903,0.000038422,280.0000
mixtral-dev100,1,sim,idle,0.220212903,0.220214059,0.000001156,84.0000
mixtral-dev100,1,sim,idle,0.220214059,0.220214216,0.000000157,84.0000
mixtral-dev100,1,sim,gate,0.220214216,0.220231320,0.000017104,280.0000
mixtral-dev100,1,sim,idle,0.220231320,0.336009674,0.115778354,84.0000
mixtral-dev100,1,sim,experts,0.336009674,0.346849674,0.010840001,700.0000
mixtral-dev100,1,sim,idle,0.346849674,0.347633769,0.000784095,84.0000
mixtral-dev100,1,sim,experts,0.347633769,0.357285157,0.009651388,700.0000
mixtral-dev100,1,sim,idle,0.357285157,0.357509856,0.000224698,84.0000
mixtral-dev100,1,sim,experts,0.357509856,0.370987033,0.013477177,700.0000
mixtral-dev100,1,sim,idle,0.370987033,0.416004234,0.045017201,84.0000
mixtral-dev100,1,sim,idle,0.416004234,0.416004391,0.000000157,84.0000
mixtral-dev100,1,sim,addnorm,0.416004391,0.416148595,0.000144205,140.0000
mixtral-dev100,1,sim,idle,0.416148595,0.416148752,0.000000157,84.0000
mixtral-dev100,1,sim,addnorm,0.416148752,0.416151290,0.000002538,140.0000
mixtral-dev100,1,sim,idle,0.416151290,0.460209715,0.044058425,84.0000
mixtral-dev100,1,sim,attention,0.460209715,0.472517681,0.012307966,700.0000
mixtral-dev100,1,sim,idle,0.472517681,0.472517837,0.000000157,84.0000
