model,iteration,direction,phase,start_s,end_s,duration_s,power_w
llama-dev49,1,sim,idle,0.000000000,0.025822881,0.025822881,84.0000
llama-dev49,1,sim,attention,0.025822881,0.038130847,0.012307966,700.0000
llama-dev49,1,sim,addnorm,0.038130847,0.038207238,0.000076391,140.0000
llama-dev49,1,sim,gate,0.038207238,0.038271001,0.000063763,280.0000
llama-dev49,1,sim,idle,0.038271001,0.038271352,0.000000351,84.0000
llama-dev49,1,sim,gate,0.038271352,0.040355845,0.002084493,280.0000
llama-dev49,1,sim,experts,0.040355845,0.047111413,0.006755568,700.0000
llama-dev49,1,sim,idle,0.047111413,0.051569512,0.004458098,84.0000
llama-dev49,1,sim,addnorm,0.051569512,0.051645905,0.000076393,140.0000
llama-dev49,1,sim,attention,0.051645905,0.063953871,0.012307966,700.0000
llama-dev49,1,sim,addnorm,0.063953871,0.064030262,0.000076391,140.0000
llama-dev49,1,sim,gate,0.064030262,0.064094025,0.000063763,280.0000
llama-dev49,1,sim,idle,0.064094025,0.064094376,0.000000351,84.0000
llama-dev49,1,sim,gate,0.064094376,0.066178869,0.002084493,280.0000
llama-dev49,1,sim,experts,0.066178869,0.072934437,0.006755568,700.0000
llama-dev49,1,sim,idle,0.072934437,0.077392536,0.004458098,84.0000
llama-dev49,1,sim,addnorm,0.077392536,0.077468929,0.000076393,140.0000
llama-dev49,1,sim,attention,0.077468929,0.089776895,0.012307966,700.0000
llama-dev49,1,sim,addnorm,0.089776895,0.089853285,0.000076391,140.0000
llama-dev49,1,sim,gate,0.089853285,0.089917049,0.000063763,280.0000
llama-dev49,1,sim,idle,0.089917049,0.089917400,0.000000351,84.0000
llama-dev49,1,sim,gate,0.089917400,0.092001893,0.002084493,280.0000
llama-dev49,1,sim,experts,0.092001893,0.098757461,0.006755568,700.0000
llama-dev49,1,sim,idle,0.098757461,0.103215559,0.004458098,84.0000
llama-dev49,1,sim,addnorm,0.103215559,0.103291953,0.000076393,140.0000
llama-dev49,1,sim,attention,0.103291953,0.115599919,0.012307966,700.0000
llama-dev49,1,sim,addnorm,0.115599919,0.115676309,0.000076391,140.0000
llama-dev49,1,sim,gate,0.115676309,0.115729717,0.000053408,280.0000
llama-dev49,1,sim,gate,0.115729717,0.117824565,0.002094848,280.0000
