model,iteration,direction,phase,start_s,end_s,duration_s,power_w
llama-dev107,1,sim,idle,0.000000000,0.090819168,0.090819168,84.0000
llama-dev107,1,sim,attention,0.090819168,0.103127134,0.012307966,700.0000
llama-dev107,1,sim,addnorm,0.103127134,0.103203611,0.000076477,140.0000
llama-dev107,1,sim,gate,0.103203611,0.103257211,0.000053600,280.0000
llama-dev107,1,sim,gate,0.103257211,0.103267448,0.000010237,280.0000
llama-dev107,1,sim,idle,0.103267448,0.107710077,0.004442629,84.0000
llama-dev107,1,sim,gate,0.107710077,0.109794909,0.002084832,280.0000
llama-dev107,1,sim,experts,0.109794909,0.116552679,0.006757770,700.0000
llama-dev107,1,sim,idle,0.116552679,0.121005824,0.004453145,84.0000
llama-dev107,1,sim,addnorm,0.121005824,0.121082303,0.000076478,140.0000
llama-dev107,1,sim,experts,0.121082303,0.129546683,0.008464381,700.0000
llama-dev107,1,sim,addnorm,0.129546683,0.129548000,0.000001316,140.0000
llama-dev107,1,sim,attention,0.129548000,0.141855966,0.012307966,700.0000
llama-dev107,1,sim,addnorm,0.141855966,0.142080929,0.000224963,140.0000
llama-dev107,1,sim,addnorm,0.142080929,0.142082452,0.000001524,140.0000
llama-dev107,1,sim,gate,0.142082452,0.142149665,0.000067213,280.0000
llama-dev107,1,sim,idle,0.142149665,0.150840195,0.008690529,84.0000
llama-dev107,1,sim,gate,0.150840195,0.150931516,0.000091322,280.0000
llama-dev107,1,sim,experts,0.150931516,0.153326992,0.002395475,700.0000
llama-dev107,1,sim,gate,0.153326992,0.154282713,0.000955722,280.0000
llama-dev107,1,sim,experts,0.154282713,0.156478768,0.002196055,700.0000
llama-dev107,1,sim,gate,0.156478768,0.157607878,0.001129110,280.0000
llama-dev107,1,sim,experts,0.157607878,0.164365648,0.006757770,700.0000
llama-dev107,1,sim,gate,0.164365648,0.164487581,0.000121933,280.0000
llama-dev107,1,sim,addnorm,0.164487581,0.164638905,0.000151324,140.0000
llama-dev107,1,sim,attention,0.164638905,0.189254837,0.024615932,700.0000
llama-dev107,1,sim,addnorm,0.189254837,0.189331315,0.000076478,140.0000
llama-dev107,1,sim,experts,0.189331315,0.197795696,0.008464381,700.0000
llama-dev107,1,sim,attention,0.197795696,0.210103662,0.012307966,700.0000
llama-dev107,1,sim,addnorm,0.210103662,0.210331465,0.000227803,140.0000
llama-dev107,1,sim,gate,0.210331465,0.210398678,0.000067213,280.0000
llama-dev107,1,sim,idle,0.210398678,0.219179493,0.008780815,84.0000
llama-dev107,1,sim,gate,0.219179493,0.220226536,0.001047043,280.0000
llama-dev107,1,sim,experts,0.220226536,0.222622012,0.002395475,700.0000
llama-dev107,1,sim,gate,0.222622012,0.223751122,0.001129110,280.0000
llama-dev107,1,sim,experts,0.223751122,0.232704946,0.008953824,700.0000
llama-dev107,1,sim,gate,0.232704946,0.232826879,0.000121933,280.0000
llama-dev107,1,sim,addnorm,0.232826879,0.232978204,0.000151324,140.0000
llama-dev107,1,sim,attention,0.232978204,0.257594136,0.024615932,700.0000
llama-dev107,1,sim,addnorm,0.257594136,0.257670614,0.000076478,140.0000
llama-dev107,1,sim,experts,0.257670614,0.266134995,0.008464381,700.0000
llama-dev107,1,sim,addnorm,0.266134995,0.266286321,0.000151326,140.0000
llama-dev107,1,sim,gate,0.266286321,0.266289697,0.000003376,280.0000
llama-dev107,1,sim,idle,0.266289697,0.269846056,0.003556360,84.0000
llama-dev107,1,sim,attention,0.269846056,0.282154022,0.012307966,700.0000
llama-dev107,1,sim,gate,0.282154022,0.282245344,0.000091322,280.0000
llama-dev107,1,sim,addnorm,0.282245344,0.282320298,0.000074954,140.0000
llama-dev107,1,sim,experts,0.282320298,0.284715773,0.002395475,700.0000
llama-dev107,1,sim,addnorm,0.284715773,0.284717296,0.000001524,140.0000
llama-dev107,1,sim,experts,0.284717296,0.286913351,0.002196055,700.0000
llama-dev107,1,sim,gate,0.286913351,0.286966951,0.000053600,280.0000
llama-dev107,1,sim,gate,0.286966951,0.286977188,0.000010237,280.0000
llama-dev107,1,sim,idle,0.286977188,0.293663865,0.006686677,84.0000
llama-dev107,1,sim,gate,0.293663865,0.294619586,0.000955722,280.0000
llama-dev107,1,sim,gate,0.294619586,0.295748697,0.001129110,280.0000
llama-dev107,1,sim,experts,0.295748697,0.302506467,0.006757770,700.0000
llama-dev107,1,sim,gate,0.302506467,0.302628399,0.000121933,280.0000
llama-dev107,1,sim,addnorm,0.302628399,0.302779724,0.000151324,140.0000
llama-dev107,1,sim,attention,0.302779724,0.327395656,0.024615932,700.0000
llama-dev107,1,sim,addnorm,0.327395656,0.327472134,0.000076478,140.0000
