model,iteration,direction,phase,start_s,end_s,duration_s,power_w
llama-dev49,1,sim,addnorm,0.429669672,0.429821139,0.000151467,140.0000
llama-dev49,1,sim,attention,0.429821139,0.454437071,0.024615932,700.0000
llama-dev49,1,sim,idle,0.454437071,0.493067666,0.038630595,84.0000
llama-dev49,2,sim,idle,0.493067666,0.523333183,0.030265517,84.0000
llama-dev49,2,sim,attention,0.523333183,0.535641148,0.012307966,700.0000
llama-dev49,2,sim,addnorm,0.535641148,0.535717539,0.000076391,140.0000
llama-dev49,2,sim,gate,0.535717539,0.535781302,0.000063763,280.0000
llama-dev49,2,sim,idle,0.535781302,0.540234169,0.004452866,84.0000
llama-dev49,2,sim,gate,0.540234169,0.542318661,0.002084493,280.0000
llama-dev49,2,sim,experts,0.542318661,0.549074230,0.006755568,700.0000
llama-dev49,2,sim,idle,0.549074230,0.553532328,0.004458098,84.0000
llama-dev49,2,sim,addnorm,0.553532328,0.553608721,0.000076393,140.0000
llama-dev49,2,sim,attention,0.553608721,0.565916687,0.012307966,700.0000
llama-dev49,2,sim,addnorm,0.565916687,0.565993078,0.000076391,140.0000
llama-dev49,2,sim,gate,0.565993078,0.566056841,0.000063763,280.0000
llama-dev49,2,sim,idle,0.566056841,0.570509708,0.004452866,84.0000
llama-dev49,2,sim,gate,0.570509708,0.572594200,0.002084493,280.0000
llama-dev49,2,sim,experts,0.572594200,0.579349768,0.006755568,700.0000
llama-dev49,2,sim,idle,0.579349768,0.583807867,0.004458098,84.0000
llama-dev49,2,sim,addnorm,0.583807867,0.583884260,0.000076393,140.0000
llama-dev49,2,sim,attention,0.583884260,0.596192226,0.012307966,700.0000
llama-dev49,2,sim,addnorm,0.596192226,0.596268617,0.000076391,140.0000
llama-dev49,2,sim,gate,0.596268617,0.596332380,0.000063763,280.0000
llama-dev49,2,sim,idle,0.596332380,0.600785246,0.004452866,84.0000
llama-dev49,2,sim,gate,0.600785246,0.602869739,0.002084493,280.0000
llama-dev49,2,sim,experts,0.602869739,0.609625307,0.006755568,700.0000
llama-dev49,2,sim,idle,0.609625307,0.614083406,0.004458098,84.0000
llama-dev49,2,sim,addnorm,0.614083406,0.614159799,0.000076393,140.0000
llama-dev49,2,sim,attention,0.614159799,0.626467765,0.012307966,700.0000
llama-dev49,2,sim,addnorm,0.626467765,0.626544156,0.000076391,140.0000
llama-dev49,2,sim,gate,0.626544156,0.626597564,0.000053408,280.0000
llama-dev49,2,sim,gate,0.626597564,0.626607919,0.000010355,280.0000
llama-dev49,2,sim,idle,0.626607919,0.631050430,0.004442511,84.0000
llama-dev49,2,sim,gate,0.631050430,0.633134923,0.002084493,280.0000
llama-dev49,2,sim,experts,0.633134923,0.639890491,0.006755568,700.0000
llama-dev49,2,sim,idle,0.639890491,0.644348589,0.004458098,84.0000
llama-dev49,2,sim,addnorm,0.644348589,0.644424983,0.000076393,140.0000
llama-dev49,2,sim,idle,0.644424983,0.735937868,0.091512885,84.0000
llama-dev49,2,sim,addnorm,0.735937868,0.736089345,0.000151477,140.0000
llama-dev49,2,sim,gate,0.736089345,0.736092766,0.000003421,280.0000
llama-dev49,2,sim,idle,0.736092766,0.740542211,0.004449445,84.0000
llama-dev49,2,sim,gate,0.740542211,0.740633706,0.000091494,280.0000
llama-dev49,2,sim,experts,0.740633706,0.745225584,0.004591878,700.0000
llama-dev49,2,sim,idle,0.745225584,0.749872199,0.004646615,84.0000
llama-dev49,2,sim,gate,0.749872199,0.749994270,0.000122070,280.0000
llama-dev49,2,sim,addnorm,0.749994270,0.750145737,0.000151467,140.0000
llama-dev49,2,sim,attention,0.750145737,0.774761669,0.024615932,700.0000
llama-dev49,2,sim,idle,0.774761669,0.793752795,0.018991126,84.0000
llama-dev49,2,sim,addnorm,0.793752795,0.793904272,0.000151477,140.0000
llama-dev49,2,sim,gate,0.793904272,0.793907693,0.000003421,280.0000
llama-dev49,2,sim,idle,0.793907693,0.798357138,0.004449445,84.0000
llama-dev49,2,sim,gate,0.798357138,0.798448633,0.000091494,280.0000
llama-dev49,2,sim,experts,0.798448633,0.803040511,0.004591878,700.0000
llama-dev49,2,sim,idle,0.803040511,0.807615308,0.004574797,84.0000
llama-dev49,2,sim,gate,0.807615308,0.807737378,0.000122070,280.0000
llama-dev49,2,sim,addnorm,0.807737378,0.807888846,0.000151467,140.0000
llama-dev49,2,sim,attention,0.807888846,0.832504777,0.024615932,700.0000
llama-dev49,2,sim,idle,0.832504777,0.861924158,0.029419381,84.0000
llama-dev49,2,sim,addnorm,0.861924158,0.862075635,0.000151477,140.0000
llama-dev49,2,sim,gate,0.862075635,0.862079056,0.000003421,280.0000
llama-dev49,2,sim,idle,0.862079056,0.866528501,0.004449445,84.0000
llama-dev49,2,sim,gate,0.866528501,0.866619996,0.000091494,280.0000
llama-dev49,2,sim,experts,0.866619996,0.871211874,0.004591878,700.0000
llama-dev49,2,sim,idle,0.871211874,0.875886719,0.004674845,84.0000
llama-dev49,2,sim,gate,0.875886719,0.876008789,0.000122070,280.0000
llama-dev49,2,sim,addnorm,0.876008789,0.876160256,0.000151467,140.0000
llama-dev49,2,sim,attention,0.876160256,0.900776188,0.024615932,700.0000
llama-dev49,2,sim,idle,0.900776188,0.908701005,0.007924817,84.0000
llama-dev49,2,sim,addnorm,0.908701005,0.908852482,0.000151477,140.0000
llama-dev49,2,sim,gate,0.908852482,0.908855903,0.000003421,280.0000
llama-dev49,2,sim,idle,0.908855903,0.913305349,0.004449445,84.0000
llama-dev49,2,sim,gate,0.913305349,0.913396843,0.000091494,280.0000
llama-dev49,2,sim,experts,0.913396843,0.917988721,0.004591878,700.0000
llama-dev49,2,sim,idle,0.917988721,0.922615267,0.004626546,84.0000
llama-dev49,2,sim,gate,0.922615267,0.922737337,0.000122070,280.0000
llama-dev49,2,sim,addnorm,0.922737337,0.922888805,0.000151467,140.0000
llama-dev49,2,sim,attention,0.922888805,0.947504737,0.024615932,700.0000
llama-dev49,2,sim,idle,0.947504737,0.986135331,0.038630595,84.0000
llama-dev49,3,sim,idle,0.986135331,1.016400848,0.030265517,84.0000
llama-dev49,3,sim,attention,1.016400848,1.028708814,0.012307966,700.0000
llama-dev49,3,sim,addnorm,1.028708814,1.028785205,0.000076391,140.0000
llama-dev49,3,sim,gate,1.028785205,1.028848968,0.000063763,280.0000
llama-dev49,3,sim,idle,1.028848968,1.033301834,0.004452866,84.0000
llama-dev49,3,sim,gate,1.033301834,1.035386327,0.002084493,280.0000
llama-dev49,3,sim,experts,1.035386327,1.042141895,0.006755568,700.0000
llama-dev49,3,sim,idle,1.042141895,1.046599994,0.004458098,84.0000
llama-dev49,3,sim,addnorm,1.046599994,1.046676387,0.000076393,140.0000
llama-dev49,3,sim,attention,1.046676387,1.058984353,0.012307966,700.0000
llama-dev49,3,sim,addnorm,1.058984353,1.059060744,0.000076391,140.0000
