
 STORAGE COMPLETE FOR   6280 DATA POINTS 

         SUMMARY OF VARIABLES STORED THIS STEP AND EXTREME VALUES
 VARI TYPE    IDENTIFIERS   NAME     MINIMUM    AT TIME     MAXIMUM    AT TIME

   2 NSOL  2466 TEMP      TEMP       54.83      0.6366E-001  67.00       3.223     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     12:52:50  SEP 17, 2026 CP=   4049.225

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.10000E-02   54.8296     
   0.19946E-02   54.8296     
   0.29892E-02   54.8296     
   0.39838E-02   54.8296     
   0.49784E-02   54.8296     
   0.59730E-02   54.8296     
   0.69676E-02   54.8296     
   0.79622E-02   54.8296     
   0.89568E-02   54.8296     
   0.99513E-02   54.8296     
   0.10946E-01   54.8296     
   0.11941E-01   54.8296     
   0.12935E-01   54.8296     
   0.13930E-01   54.8296     
   0.14924E-01   54.8296     
   0.15919E-01   54.8296     
   0.16914E-01   54.8296     
   0.17908E-01   54.8296     
   0.18903E-01   54.8296     
   0.19897E-01   54.8296     
   0.20892E-01   54.8296     
   0.21886E-01   54.8296     
   0.22881E-01   54.8296     
   0.23876E-01   54.8296     
   0.24870E-01   54.8296     
   0.25865E-01   54.8296     
   0.26859E-01   54.8296     
   0.27854E-01   54.8296     
   0.28849E-01   54.8296     
   0.29843E-01   54.8296     
   0.30838E-01   54.8296     
   0.31832E-01   54.8296     
   0.32827E-01   54.8296     
   0.33822E-01   54.8296     
   0.34816E-01   54.8296     
   0.35811E-01   54.8296     
   0.36805E-01   54.8296     
   0.37800E-01   54.8296     
   0.38795E-01   54.8296     
   0.39789E-01   54.8296     
   0.40784E-01   54.8296     
   0.41778E-01   54.8296     
   0.42773E-01   54.8296     
   0.43768E-01   54.8296     
   0.44762E-01   54.8296     
   0.45757E-01   54.8296     
   0.46751E-01   54.8296     
   0.47746E-01   54.8296     
   0.48741E-01   54.8296     
   0.49735E-01   54.8296     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     12:52:50  SEP 17, 2026 CP=   4049.226

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.50730E-01   54.8296     
   0.51724E-01   54.8296     
   0.52719E-01   54.8296     
   0.53713E-01   54.8296     
   0.54708E-01   54.8296     
   0.55703E-01   54.8296     
   0.56697E-01   54.8296     
   0.57692E-01   54.8296     
   0.58686E-01   54.8296     
   0.59681E-01   54.8296     
   0.60676E-01   54.8296     
   0.61670E-01   54.8296     
   0.62665E-01   54.8296     
   0.63659E-01   54.8296     
   0.64654E-01   54.8296     
   0.65649E-01   54.8296     
   0.66643E-01   54.8296     
   0.67669E-01   55.1227     
   0.68695E-01   55.4978     
   0.69720E-01   55.9001     
   0.70746E-01   56.3109     
   0.71772E-01   56.7207     
   0.72797E-01   57.1241     
   0.73823E-01   57.5177     
   0.74849E-01   57.8999     
   0.75874E-01   58.2694     
   0.76900E-01   58.6258     
   0.77926E-01   58.9691     
   0.78951E-01   59.2994     
   0.78964E-01   59.3034     
   0.78977E-01   59.3074     
   0.78989E-01   59.3113     
   0.79002E-01   59.3151     
   0.79015E-01   59.3187     
   0.79028E-01   59.3221     
   0.79041E-01   59.3255     
   0.79054E-01   59.3288     
   0.79068E-01   59.3319     
   0.79081E-01   59.3348     
   0.79343E-01   59.3733     
   0.79605E-01   59.4020     
   0.79867E-01   59.4245     
   0.80129E-01   59.4424     
   0.80391E-01   59.4569     
   0.80653E-01   59.4684     
   0.80914E-01   59.4775     
   0.81176E-01   59.4845     
   0.82021E-01   59.6476     
   0.82866E-01   59.8495     
   0.83710E-01   60.0630     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     12:52:50  SEP 17, 2026 CP=   4049.226

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.84555E-01   60.2797     
   0.85400E-01   60.4960     
   0.86245E-01   60.7097     
   0.87089E-01   60.9194     
   0.87934E-01   61.1243     
   0.88040E-01   61.1413     
   0.88145E-01   61.1499     
   0.88250E-01   61.1526     
   0.88356E-01   61.1512     
   0.88461E-01   61.1469     
   0.88567E-01   61.1405     
   0.88672E-01   61.1325     
   0.88778E-01   61.1230     
   0.88791E-01   61.1219     
   0.88803E-01   61.1207     
   0.88816E-01   61.1195     
   0.88829E-01   61.1183     
   0.88842E-01   61.1172     
   0.88854E-01   61.1160     
   0.89912E-01   61.2628     
   0.90970E-01   61.4621     
   0.92028E-01   61.6731     
   0.93086E-01   61.8856     
   0.94145E-01   62.0954     
   0.95203E-01   62.3004     
   0.96261E-01   62.4993     
   0.97319E-01   62.6916     
   0.98344E-01   62.8714     
   0.99370E-01   63.0447     
   0.10040       63.2114     
   0.10142       63.3716     
   0.10245       63.5256     
   0.10347       63.6735     
   0.10450       63.8155     
   0.10552       63.9518     
   0.10655       64.0827     
   0.10758       64.2083     
   0.10860       64.3289     
   0.10963       64.4446     
   0.10966       64.4475     
   0.10968       64.4497     
   0.10971       64.4512     
   0.10974       64.4518     
   0.10977       64.4518     
   0.10980       64.4511     
   0.10983       64.4498     
   0.10985       64.4481     
   0.10987       64.4471     
   0.10988       64.4461     
   0.10989       64.4451     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     12:52:50  SEP 17, 2026 CP=   4049.226

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.10991       64.4440     
   0.10992       64.4429     
   0.10992       64.4427     
   0.11020       64.4146     
   0.11047       64.3820     
   0.11074       64.3459     
   0.11101       64.3067     
   0.11128       64.2652     
   0.11156       64.2216     
   0.11183       64.1764     
   0.11210       64.1299     
   0.11313       64.1451     
   0.11416       64.2131     
   0.11519       64.3003     
   0.11623       64.3962     
   0.11726       64.4958     
   0.11829       64.5963     
   0.11932       64.6959     
   0.12035       64.7935     
   0.12139       64.8885     
   0.12242       64.9806     
   0.12345       65.0695     
   0.12346       65.0705     
   0.12347       65.0715     
   0.12349       65.0724     
   0.12350       65.0731     
   0.12351       65.0737     
   0.12352       65.0742     
   0.12353       65.0742     
   0.12387       65.0908     
   0.12422       65.1144     
   0.12457       65.1405     
   0.12492       65.1673     
   0.12527       65.1943     
   0.12562       65.2213     
   0.12597       65.2481     
   0.12632       65.2747     
   0.12633       65.2758     
   0.12635       65.2768     
   0.12636       65.2777     
   0.12638       65.2785     
   0.12639       65.2790     
   0.12641       65.2794     
   0.12642       65.2796     
   0.12644       65.2796     
   0.12715       65.3137     
   0.12786       65.3594     
   0.12857       65.4073     
   0.12928       65.4552     
   0.12998       65.5026     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R2          25.2     ***
 Ansys Mechanical Enterprise Academic Research     
 00236611  VERSION=LINUX x64     12:52:50  SEP 17, 2026 CP=   4049.226

                                                                               



          ***** MAPDL POST26 VARIABLE LISTING *****


    TIME       2466 TEMP    
                  TEMP    
   0.13069       65.5491     
   0.13140       65.5947     
   0.13211       65.6393     
   0.13211       65.6395     
   0.13314       65.7011     
   0.13417       65.7608     
   0.13519       65.8185     
   0.13622       65.8739     
   0.13724       65.9273     
   0.13827       65.9785     
   0.13929       66.0277     
   0.14032       66.0749     
   0.14135       66.1203     
   0.14237       66.1638     
   0.14340       66.2056     
   0.14442       66.2457     
   0.14447       66.2462     
   0.14452       66.2448     
   0.14456       66.2416     
   0.14461       66.2367     
   0.14466       66.2305     
   0.14470       66.2232     
   0.14475       66.2150     
   0.14480       66.2062     
   0.14578       66.1862     
   0.14677       66.2036     
   0.14775       66.2304     
   0.14874       66.2607     
   0.14972       66.2923     
   0.15070       66.3244     
