iteration,round_id,layer,mb,info,ready_s,start_s,finish_s
3,23375226861376,3,0,GROUP_BY backward all2all,0.959608725,0.959608725,0.960260510
3,23375226848176,3,1,AGGREGATE forward all2all,0.966345682,0.966345682,0.967189188
3,23375226847696,3,1,AGGREGATE forward all2all,0.966364895,0.966364895,0.967208401
3,23375226848416,3,1,AGGREGATE backward all2all,1.012235023,1.012235023,1.013324288
3,23375226847936,3,1,AGGREGATE backward all2all,1.012330713,1.012330713,1.013524354
3,23375226871216,3,2,GROUP_BY forward all2all,1.012378713,1.012378713,1.013502165
3,23375226870736,3,2,GROUP_BY forward all2all,1.012397926,1.012397926,1.013597855
3,23375226849376,3,1,GROUP_BY backward all2all,1.018964490,1.018964490,1.019602943
3,23375226848896,3,1,GROUP_BY backward all2all,1.020293637,1.020293637,1.020943650
3,23375226858736,3,2,AGGREGATE forward all2all,1.026849741,1.026849741,1.027693247
3,23375226858256,3,2,AGGREGATE forward all2all,1.027049807,1.027049807,1.027893313
3,23375226858976,3,2,AGGREGATE backward all2all,1.060431116,1.060431116,1.061064765
3,23375226858496,3,2,AGGREGATE backward all2all,1.073015625,1.073015625,1.074248754
3,23375226865936,3,3,GROUP_BY forward all2all,1.073072601,1.073072601,1.074282767
3,23375226871456,3,2,GROUP_BY backward all2all,1.077549483,1.077549483,1.078548379
3,23375226866416,3,3,GROUP_BY forward all2all,1.077603083,1.077603083,1.078520490
3,23375226870976,3,2,GROUP_BY backward all2all,1.081018037,1.081018037,1.081669649
3,23375226867376,3,3,AGGREGATE forward all2all,1.087363287,1.087363287,1.088206793
3,23375226866896,3,3,AGGREGATE forward all2all,1.087774207,1.087774207,1.088617713
3,23375226867616,3,3,AGGREGATE backward all2all,1.120944662,1.120944662,1.121578311
3,23375226867136,3,3,AGGREGATE backward all2all,1.121355582,1.121355582,1.121989231
3,23375226866656,3,3,GROUP_BY backward all2all,1.126263495,1.126263495,1.126907305
3,23375226866176,3,3,GROUP_BY backward all2all,1.126674415,1.126674415,1.127325024
4,23375226861616,3,0,GROUP_BY forward all2all,1.339810029,1.339810029,1.340443678
4,23375226861136,3,0,GROUP_BY forward all2all,1.339810044,1.339810044,1.340443693
4,23375226864496,3,0,AGGREGATE forward all2all,1.349286475,1.349286475,1.350129981
4,23375226864016,3,0,AGGREGATE forward all2all,1.349286490,1.349286490,1.350129996
4,23375226864736,3,0,AGGREGATE backward all2all,1.371205086,1.371205086,1.372433132
4,23375226864256,3,0,AGGREGATE backward all2all,1.371206624,1.371206624,1.372452345
4,23375226849136,3,1,GROUP_BY forward all2all,1.371273822,1.371273822,1.372472228
4,23375226848656,3,1,GROUP_BY forward all2all,1.371273837,1.371273837,1.372473766
4,23375226861856,3,0,GROUP_BY backward all2all,1.379202415,1.379202415,1.379859016
4,23375226861376,3,0,GROUP_BY backward all2all,1.379221627,1.379221627,1.379873413
4,23375226848176,3,1,AGGREGATE forward all2all,1.385958585,1.385958585,1.386802091
4,23375226847696,3,1,AGGREGATE forward all2all,1.385977798,1.385977798,1.386821303
4,23375226848416,3,1,AGGREGATE backward all2all,1.431847925,1.431847925,1.432937191
4,23375226847936,3,1,AGGREGATE backward all2all,1.431943615,1.431943615,1.433137257
4,23375226871216,3,2,GROUP_BY forward all2all,1.431991615,1.431991615,1.433115067
4,23375226870736,3,2,GROUP_BY forward all2all,1.432010828,1.432010828,1.433210757
4,23375226849376,3,1,GROUP_BY backward all2all,1.438577392,1.438577392,1.439215846
4,23375226848896,3,1,GROUP_BY backward all2all,1.439906539,1.439906539,1.440556552
4,23375226858736,3,2,AGGREGATE forward all2all,1.446462644,1.446462644,1.447306149
4,23375226858256,3,2,AGGREGATE forward all2all,1.446662710,1.446662710,1.447506215
4,23375226858976,3,2,AGGREGATE backward all2all,1.480044018,1.480044018,1.480677667
4,23375226858496,3,2,AGGREGATE backward all2all,1.492628527,1.492628527,1.493861657
4,23375226865936,3,3,GROUP_BY forward all2all,1.492685503,1.492685503,1.493895669
4,23375226871456,3,2,GROUP_BY backward all2all,1.497162385,1.497162385,1.498161281
4,23375226866416,3,3,GROUP_BY forward all2all,1.497215985,1.497215985,1.498133392
4,23375226870976,3,2,GROUP_BY backward all2all,1.500630939,1.500630939,1.501282551
4,23375226867376,3,3,AGGREGATE forward all2all,1.506976189,1.506976189,1.507819695
4,23375226866896,3,3,AGGREGATE forward all2all,1.507387110,1.507387110,1.508230615
4,23375226867616,3,3,AGGREGATE backward all2all,1.540557564,1.540557564,1.541191213
4,23375226867136,3,3,AGGREGATE backward all2all,1.540968484,1.540968484,1.541602133
