iteration,round_id,layer,mb,info,ready_s,start_s,finish_s
1,23375226854896,2,0,GROUP_BY forward all2all,0.062433206,0.062433206,0.063066856
1,23375226854416,2,0,GROUP_BY forward all2all,0.062433221,0.062433221,0.063066870
1,23375226860656,2,0,AGGREGATE forward all2all,0.072711704,0.072711704,0.073555210
1,23375226860176,2,0,AGGREGATE forward all2all,0.072711718,0.072711718,0.073555224
1,23375226851056,2,1,GROUP_BY forward all2all,0.086980084,0.086980084,0.087613733
1,23375226850576,2,1,GROUP_BY forward all2all,0.086980098,0.086980098,0.087613748
1,23375226850096,2,1,AGGREGATE forward all2all,0.097258582,0.097258582,0.098102087
1,23375226849616,2,1,AGGREGATE forward all2all,0.097258596,0.097258596,0.098102102
1,23375226874096,2,2,GROUP_BY forward all2all,0.111526962,0.111526962,0.112160611
1,23375226873616,2,2,GROUP_BY forward all2all,0.111526976,0.111526976,0.112160625
1,23375226872176,2,2,AGGREGATE forward all2all,0.121805459,0.121805459,0.122648965
1,23375226871696,2,2,AGGREGATE forward all2all,0.121805474,0.121805474,0.122648979
1,23375226868816,2,3,GROUP_BY forward all2all,0.136073215,0.136073215,0.136706864
1,23375226869296,2,3,GROUP_BY forward all2all,0.136073215,0.136073215,0.136706864
1,23375226867856,2,3,AGGREGATE forward all2all,0.146351713,0.146351713,0.147195219
1,23375226868336,2,3,AGGREGATE forward all2all,0.146351713,0.146351713,0.147195219
1,23375226860896,2,0,AGGREGATE backward all2all,0.160438979,0.160438979,0.161072628
1,23375226860416,2,0,AGGREGATE backward all2all,0.160483311,0.160483311,0.161117152
1,23375226855136,2,0,GROUP_BY backward all2all,0.166257863,0.166257863,0.166891591
1,23375226854656,2,0,GROUP_BY backward all2all,0.166302387,0.166302387,0.166936115
1,23375226850336,2,1,AGGREGATE backward all2all,0.221781117,0.221781117,0.222414766
1,23375226849856,2,1,AGGREGATE backward all2all,0.221934939,0.221934939,0.222568589
1,23375226851296,2,1,GROUP_BY backward all2all,0.227600001,0.227600001,0.228233729
1,23375226850816,2,1,GROUP_BY backward all2all,0.227753824,0.227753824,0.228387552
1,23375226872416,2,2,AGGREGATE backward all2all,0.273679874,0.273679874,0.274313523
1,23375226874336,2,2,GROUP_BY backward all2all,0.279498758,0.279498758,0.280132486
1,23375226871936,2,2,AGGREGATE backward all2all,0.283444976,0.283444976,0.284078766
1,23375226873856,2,2,GROUP_BY backward all2all,0.289264001,0.289264001,0.289897729
1,23375226868096,2,3,AGGREGATE backward all2all,0.324289622,0.324289622,0.324923911
