model,iteration,direction,phase,start_s,end_s,duration_s,power_w
llama_moe_6.7b-coldest,1,fwd,attention,0.000000000,0.012382846,0.012382846,700.0000
llama_moe_6.7b-coldest,1,fwd,gate,0.012382846,0.013144659,0.000761813,280.0000
llama_moe_6.7b-coldest,1,fwd,alltoall_1,0.013144659,0.363147196,0.350002537,84.0000
llama_moe_6.7b-coldest,1,fwd,experts,0.363147196,0.365986874,0.002839678,700.0000
llama_moe_6.7b-coldest,1,fwd,alltoall_2,0.365986874,0.715989411,0.350002537,84.0000
llama_moe_6.7b-coldest,1,fwd,addnorm,0.715989411,0.716067339,0.000077928,140.0000
llama_moe_6.7b-coldest,1,bwd,addnorm,0.716067339,0.716220000,0.000152661,140.0000
llama_moe_6.7b-coldest,1,bwd,alltoall_2,0.716220000,1.066222537,0.350002537,84.0000
llama_moe_6.7b-coldest,1,bwd,experts,1.066222537,1.067726772,0.001504235,700.0000
llama_moe_6.7b-coldest,1,bwd,alltoall_1,1.067726772,1.417729309,0.350002537,84.0000
llama_moe_6.7b-coldest,1,bwd,gate,1.417729309,1.419272825,0.001543516,280.0000
llama_moe_6.7b-coldest,1,bwd,attention,1.419272825,1.444038795,0.024765970,700.0000
llama_moe_6.7b-coldest,2,fwd,attention,1.444038795,1.456421641,0.012382846,700.0000
llama_moe_6.7b-coldest,2,fwd,gate,1.456421641,1.457183454,0.000761813,280.0000
llama_moe_6.7b-coldest,2,fwd,alltoall_1,1.457183454,1.807185991,0.350002537,84.0000
llama_moe_6.7b-coldest,2,fwd,experts,1.807185991,1.810025669,0.002839678,700.0000
llama_moe_6.7b-coldest,2,fwd,alltoall_2,1.810025669,2.160028206,0.350002537,84.0000
llama_moe_6.7b-coldest,2,fwd,addnorm,2.160028206,2.160106134,0.000077928,140.0000
llama_moe_6.7b-coldest,2,bwd,addnorm,2.160106134,2.160258795,0.000152661,140.0000
llama_moe_6.7b-coldest,2,bwd,alltoall_2,2.160258795,2.510261332,0.350002537,84.0000
llama_moe_6.7b-coldest,2,bwd,experts,2.510261332,2.511765567,0.001504235,700.0000
llama_moe_6.7b-coldest,2,bwd,alltoall_1,2.511765567,2.861768104,0.350002537,84.0000
llama_moe_6.7b-coldest,2,bwd,gate,2.861768104,2.863311620,0.001543516,280.0000
llama_moe_6.7b-coldest,2,bwd,attention,2.863311620,2.888077590,0.024765970,700.0000
