iter,label,layer,direction,kind,start_s,end_s,duration_ms,nbytes
3,expert,2,bwd,gemm,1789849145.654068,1789849145.722441,68.3728,0
3,combine,2,fwd,a2a,1789849145.396248,1789849145.410481,14.2330,541368320
3,dispatch,3,fwd,a2a,1789849145.437375,1789849145.439288,1.9133,536870912
3,expert,3,fwd,gemm,1789849145.439291,1789849145.473434,34.1433,0
3,expert,3,bwd,gemm,1789849145.501300,1789849145.569339,68.0386,0
3,combine,3,fwd,a2a,1789849145.473438,1789849145.486832,13.3939,544342016
3,combine,3,bwd,a2a,1789849145.495844,1789849145.501297,5.4528,536870912
3,dispatch,3,bwd,a2a,1789849145.569341,1789849145.597292,27.9511,544342016
3,combine,2,bwd,a2a,1789849145.635440,1789849145.654065,18.6255,536870912
3,dispatch,2,bwd,a2a,1789849145.722444,1789849145.748907,26.4630,541368320
3,combine,1,bwd,a2a,1789849145.787607,1789849145.802525,14.9183,536870912
3,dispatch,1,bwd,a2a,1789849145.870287,1789849145.895357,25.0696,539549696
3,combine,0,bwd,a2a,1789849145.933423,1789849145.952891,19.4689,536870912
3,dispatch,0,bwd,a2a,1789849146.018948,1789849146.062533,43.5843,539697152
4,dispatch,0,fwd,a2a,1789849146.141722,1789849146.144190,2.4674,536870912
4,expert,0,fwd,gemm,1789849146.144193,1789849146.178032,33.8389,0
4,expert,0,bwd,gemm,1789849147.271276,1789849147.337255,65.9790,0
4,combine,0,fwd,a2a,1789849146.178035,1789849146.232861,54.8266,537444352
4,dispatch,1,fwd,a2a,1789849146.281627,1789849146.284311,2.6835,536870912
4,expert,1,fwd,gemm,1789849146.284314,1789849146.318670,34.3564,0
4,expert,1,bwd,gemm,1789849147.142555,1789849147.209151,66.5956,0
4,combine,1,fwd,a2a,1789849146.318673,1789849146.364856,46.1829,545325056
4,dispatch,2,fwd,a2a,1789849146.413580,1789849146.416325,2.7448,536870912
4,expert,2,fwd,gemm,1789849146.416328,1789849146.449672,33.3438,0
4,expert,2,bwd,gemm,1789849146.905565,1789849146.971633,66.0678,0
4,combine,2,fwd,a2a,1789849146.449675,1789849146.500774,51.0992,531095552
4,dispatch,3,fwd,a2a,1789849146.554238,1789849146.556465,2.2266,536870912
4,expert,3,fwd,gemm,1789849146.556468,1789849146.590806,34.3387,0
4,expert,3,bwd,gemm,1789849146.657214,1789849146.724509,67.2951,0
4,combine,3,fwd,a2a,1789849146.590810,1789849146.634709,43.8996,547700736
4,combine,3,bwd,a2a,1789849146.643265,1789849146.657212,13.9466,536870912
4,dispatch,3,bwd,a2a,1789849146.724513,1789849146.830251,105.7381,547700736
4,combine,2,bwd,a2a,1789849146.867173,1789849146.905562,38.3895,536870912
4,dispatch,2,bwd,a2a,1789849146.971636,1789849147.066423,94.7872,531095552
4,combine,1,bwd,a2a,1789849147.103282,1789849147.142552,39.2702,536870912
4,dispatch,1,bwd,a2a,1789849147.209154,1789849147.228581,19.4270,545325056
4,combine,0,bwd,a2a,1789849147.267048,1789849147.271273,4.2254,536870912
4,dispatch,0,bwd,a2a,1789849147.337258,1789849147.382343,45.0853,537444352
5,dispatch,0,fwd,a2a,1789849147.444572,1789849147.446685,2.1126,536870912
5,expert,0,fwd,gemm,1789849147.446687,1789849147.480502,33.8143,0
5,expert,0,bwd,gemm,1789849148.563029,1789849148.629208,66.1791,0
5,combine,0,fwd,a2a,1789849147.480505,1789849147.726405,245.9001,540442624
5,dispatch,1,fwd,a2a,1789849147.746820,1789849147.748755,1.9355,536870912
5,expert,1,fwd,gemm,1789849147.748758,1789849147.781983,33.2244,0
5,expert,1,bwd,gemm,1789849148.360746,1789849148.427262,66.5160,0
5,combine,1,fwd,a2a,1789849147.781986,1789849147.801050,19.0644,534675456
5,dispatch,2,fwd,a2a,1789849147.827213,1789849147.828929,1.7164,536870912
5,expert,2,fwd,gemm,1789849147.828932,1789849147.863210,34.2782,0
5,expert,2,bwd,gemm,1789849148.170191,1789849148.235932,65.7419,0
5,combine,2,fwd,a2a,1789849147.863213,1789849147.879990,16.7765,538435584
5,dispatch,3,fwd,a2a,1789849147.907517,1789849147.909320,1.8026,536870912
5,expert,3,fwd,gemm,1789849147.909323,1789849147.943659,34.3360,0
5,expert,3,bwd,gemm,1789849147.982803,1789849148.051964,69.1611,0
5,combine,3,fwd,a2a,1789849147.943662,1789849147.971275,27.6130,549658624
5,combine,3,bwd,a2a,1789849147.980268,1789849147.982800,2.5324,536870912
5,dispatch,3,bwd,a2a,1789849148.051967,1789849148.108760,56.7932,549658624
5,combine,2,bwd,a2a,1789849148.146652,1789849148.170188,23.5354,536870912
5,dispatch,2,bwd,a2a,1789849148.235935,1789849148.299726,63.7908,538435584
5,combine,1,bwd,a2a,1789849148.336768,1789849148.360743,23.9755,536870912
5,dispatch,1,bwd,a2a,1789849148.427265,1789849148.497587,70.3219,534675456
5,combine,0,bwd,a2a,1789849148.534510,1789849148.563026,28.5159,536870912
5,dispatch,0,bwd,a2a,1789849148.629211,1789849148.702628,73.4170,540442624
6,dispatch,0,fwd,a2a,1789849148.788048,1789849148.790024,1.9757,536870912
6,expert,0,fwd,gemm,1789849148.790027,1789849148.823832,33.8057,0
6,expert,0,bwd,gemm,1789849150.030856,1789849150.097471,66.6149,0
6,combine,0,fwd,a2a,1789849148.823835,1789849148.866138,42.3032,542867456
6,dispatch,1,fwd,a2a,1789849148.907430,1789849148.909722,2.2917,536870912
6,expert,1,fwd,gemm,1789849148.909725,1789849148.943564,33.8388,0
6,expert,1,bwd,gemm,1789849149.730098,1789849149.795697,65.5985,0
6,combine,1,fwd,a2a,1789849148.943567,1789849148.985272,41.7048,537378816
6,dispatch,2,fwd,a2a,1789849149.026387,1789849149.028361,1.9736,536870912
6,expert,2,fwd,gemm,1789849149.028364,1789849149.062154,33.7907,0
6,expert,2,bwd,gemm,1789849149.457392,1789849149.524291,66.8996,0
6,combine,2,fwd,a2a,1789849149.062157,1789849149.100048,37.8906,541925376
6,dispatch,3,fwd,a2a,1789849149.144214,1789849149.146221,2.0075,536870912
6,expert,3,fwd,gemm,1789849149.146225,1789849149.181133,34.9081,0
6,expert,3,bwd,gemm,1789849149.235471,1789849149.303643,68.1719,0
6,combine,3,fwd,a2a,1789849149.181136,1789849149.216761,35.6253,554246144
6,combine,3,bwd,a2a,1789849149.225478,1789849149.235468,9.9908,536870912
6,dispatch,3,bwd,a2a,1789849149.303646,1789849149.376077,72.4310,554246144
6,combine,2,bwd,a2a,1789849149.413125,1789849149.457389,44.2638,536870912
6,dispatch,2,bwd,a2a,1789849149.524294,1789849149.636420,112.1255,541925376
6,combine,1,bwd,a2a,1789849149.673400,1789849149.730096,56.6954,536870912
6,dispatch,1,bwd,a2a,1789849149.795700,1789849149.931493,135.7926,537378816
6,combine,0,bwd,a2a,1789849149.968444,1789849150.030854,62.4099,536870912
6,dispatch,0,bwd,a2a,1789849150.097474,1789849150.254424,156.9499,542867456
7,dispatch,0,fwd,a2a,1789849150.377416,1789849150.380524,3.1073,536870912
7,expert,0,fwd,gemm,1789849150.380527,1789849150.414318,33.7912,0
7,expert,0,bwd,gemm,1789849151.786396,1789849151.854080,67.6845,0
7,combine,0,fwd,a2a,1789849150.414321,1789849150.484948,70.6269,543694848
7,dispatch,1,fwd,a2a,1789849150.534486,1789849150.537026,2.5398,536870912
7,expert,1,fwd,gemm,1789849150.537029,1789849150.570809,33.7799,0
7,expert,1,bwd,gemm,1789849151.518191,1789849151.585909,67.7179,0
7,combine,1,fwd,a2a,1789849150.570812,1789849150.636322,65.5101,540360704
7,dispatch,2,fwd,a2a,1789849150.688601,1789849150.691691,3.0899,536870912
7,expert,2,fwd,gemm,1789849150.691694,1789849150.725489,33.7955,0
7,expert,2,bwd,gemm,1789849151.243924,1789849151.311043,67.1185,0
7,combine,2,fwd,a2a,1789849150.725492,1789849150.788579,63.0865,539287552
7,dispatch,3,fwd,a2a,1789849150.840770,1789849150.842988,2.2186,536870912
7,expert,3,fwd,gemm,1789849150.842992,1789849150.877805,34.8136,0
7,expert,3,bwd,gemm,1789849150.963104,1789849151.031456,68.3512,0
7,combine,3,fwd,a2a,1789849150.877809,1789849150.938099,60.2901,555630592
7,combine,3,bwd,a2a,1789849150.947322,1789849150.963101,15.7791,536870912
7,dispatch,3,bwd,a2a,1789849151.031459,1789849151.154875,123.4163,555630592
7,combine,2,bwd,a2a,1789849151.191686,1789849151.243922,52.2356,536870912
7,dispatch,2,bwd,a2a,1789849151.311046,1789849151.430894,119.8484,539287552
7,combine,1,bwd,a2a,1789849151.467715,1789849151.518188,50.4733,536870912
7,dispatch,1,bwd,a2a,1789849151.585912,1789849151.700701,114.7886,540360704
7,combine,0,bwd,a2a,1789849151.737319,1789849151.786393,49.0740,536870912
7,dispatch,0,bwd,a2a,1789849151.854083,1789849151.933663,79.5797,543694848
8,dispatch,0,fwd,a2a,1789849152.045840,1789849152.048181,2.3412,536870912
8,expert,0,fwd,gemm,1789849152.048184,1789849152.082399,34.2149,0
8,expert,0,bwd,gemm,1789849153.215736,1789849153.285073,69.3369,0
8,combine,0,fwd,a2a,1789849152.082402,1789849152.134520,52.1180,547307520
8,dispatch,1,fwd,a2a,1789849152.181683,1789849152.183788,2.1046,536870912
8,expert,1,fwd,gemm,1789849152.183791,1789849152.217593,33.8025,0
8,expert,1,bwd,gemm,1789849152.904071,1789849152.969753,65.6818,0
8,combine,1,fwd,a2a,1789849152.217596,1789849152.265245,47.6494,538918912
8,dispatch,2,fwd,a2a,1789849152.309794,1789849152.311868,2.0739,536870912
8,expert,2,fwd,gemm,1789849152.311872,1789849152.345704,33.8324,0
8,expert,2,bwd,gemm,1789849152.680714,1789849152.747009,66.2943,0
8,combine,2,fwd,a2a,1789849152.345707,1789849152.386132,40.4258,542818304
8,dispatch,3,fwd,a2a,1789849152.427686,1789849152.429545,1.8594,536870912
8,expert,3,fwd,gemm,1789849152.429548,1789849152.464471,34.9232,0
8,expert,3,bwd,gemm,1789849152.494416,1789849152.564540,70.1235,0
8,combine,3,fwd,a2a,1789849152.464474,1789849152.480528,16.0535,554713088
8,combine,3,bwd,a2a,1789849152.489326,1789849152.494413,5.0870,536870912
8,dispatch,3,bwd,a2a,1789849152.564543,1789849152.625030,60.4876,554713088
8,combine,2,bwd,a2a,1789849152.662063,1789849152.680712,18.6484,536870912
8,dispatch,2,bwd,a2a,1789849152.747012,1789849152.833404,86.3924,542818304
8,combine,1,bwd,a2a,1789849152.870166,1789849152.904068,33.9024,536870912
8,dispatch,1,bwd,a2a,1789849152.969756,1789849153.112144,142.3884,538918912
8,combine,0,bwd,a2a,1789849153.148974,1789849153.215734,66.7597,536870912
8,dispatch,0,bwd,a2a,1789849153.285076,1789849153.422281,137.2043,547307520
9,dispatch,0,fwd,a2a,1789849153.533365,1789849153.535537,2.1717,536870912
9,expert,0,fwd,gemm,1789849153.535540,1789849153.569814,34.2742,0
9,expert,0,bwd,gemm,1789849154.902384,1789849154.969732,67.3480,0
9,combine,0,fwd,a2a,1789849153.569817,1789849153.626939,57.1221,546422784
9,dispatch,1,fwd,a2a,1789849153.678306,1789849153.680715,2.4095,536870912
9,expert,1,fwd,gemm,1789849153.680718,1789849153.714491,33.7726,0
9,expert,1,bwd,gemm,1789849154.639271,1789849154.705735,66.4641,0
9,combine,1,fwd,a2a,1789849153.714494,1789849153.771733,57.2387,540737536
9,dispatch,2,fwd,a2a,1789849153.824603,1789849153.828054,3.4508,536870912
9,expert,2,fwd,gemm,1789849153.828057,1789849153.861374,33.3171,0
9,expert,2,bwd,gemm,1789849154.368942,1789849154.433994,65.0518,0
9,combine,2,fwd,a2a,1789849153.861377,1789849153.923057,61.6806,535961600
9,dispatch,3,fwd,a2a,1789849153.974932,1789849153.978107,3.1747,536870912
9,expert,3,fwd,gemm,1789849153.978110,1789849154.011910,33.8005,0
9,expert,3,bwd,gemm,1789849154.096245,1789849154.164540,68.2943,0
9,combine,3,fwd,a2a,1789849154.011914,1789849154.068389,56.4756,544415744
9,combine,3,bwd,a2a,1789849154.076898,1789849154.096243,19.3451,536870912
9,dispatch,3,bwd,a2a,1789849154.164543,1789849154.281863,117.3204,544415744
9,combine,2,bwd,a2a,1789849154.318664,1789849154.368939,50.2746,536870912
9,dispatch,2,bwd,a2a,1789849154.433997,1789849154.554930,120.9333,535961600
9,combine,1,bwd,a2a,1789849154.591683,1789849154.639269,47.5857,536870912
9,dispatch,1,bwd,a2a,1789849154.705739,1789849154.815531,109.7924,540737536
9,combine,0,bwd,a2a,1789849154.852243,1789849154.902380,50.1376,536870912
9,dispatch,0,bwd,a2a,1789849154.969735,1789849155.078885,109.1502,546422784
10,dispatch,0,fwd,a2a,1789849155.185565,1789849155.187973,2.4077,536870912
10,expert,0,fwd,gemm,1789849155.187976,1789849155.221752,33.7768,0
10,expert,0,bwd,gemm,1789849156.404211,1789849156.470355,66.1435,0
10,combine,0,fwd,a2a,1789849155.221756,1789849155.267172,45.4168,544030720
10,dispatch,1,fwd,a2a,1789849155.313915,1789849155.316842,2.9269,536870912
10,expert,1,fwd,gemm,1789849155.316845,1789849155.350677,33.8326,0
10,expert,1,bwd,gemm,1789849156.162843,1789849156.230178,67.3343,0
10,combine,1,fwd,a2a,1789849155.350681,1789849155.396930,46.2499,543555584
10,dispatch,2,fwd,a2a,1789849155.446210,1789849155.448685,2.4748,536870912
10,expert,2,fwd,gemm,1789849155.448688,1789849155.482526,33.8382,0
10,expert,2,bwd,gemm,1789849155.909238,1789849155.975151,65.9127,0
10,combine,2,fwd,a2a,1789849155.482529,1789849155.529136,46.6070,537722880
10,dispatch,3,fwd,a2a,1789849155.574039,1789849155.576387,2.3477,536870912
10,expert,3,fwd,gemm,1789849155.576390,1789849155.610206,33.8161,0
10,expert,3,bwd,gemm,1789849155.670585,1789849155.736400,65.8155,0
10,combine,3,fwd,a2a,1789849155.610209,1789849155.647197,36.9877,541646848
10,combine,3,bwd,a2a,1789849155.655764,1789849155.670582,14.8182,536870912
10,dispatch,3,bwd,a2a,1789849155.736403,1789849155.834856,98.4526,541646848
10,combine,2,bwd,a2a,1789849155.871683,1789849155.909235,37.5516,536870912
10,dispatch,2,bwd,a2a,1789849155.975153,1789849156.079280,104.1265,537722880
10,combine,1,bwd,a2a,1789849156.116376,1789849156.162840,46.4647,536870912
10,dispatch,1,bwd,a2a,1789849156.230181,1789849156.325571,95.3900,543555584
10,combine,0,bwd,a2a,1789849156.362360,1789849156.404208,41.8485,536870912
10,dispatch,0,bwd,a2a,1789849156.470358,1789849156.570828,100.4705,544030720
11,dispatch,0,fwd,a2a,1789849156.663795,1789849156.666013,2.2179,536870912
11,expert,0,fwd,gemm,1789849156.666016,1789849156.699769,33.7531,0
11,expert,0,bwd,gemm,1789849157.774431,1789849157.840858,66.4274,0
11,combine,0,fwd,a2a,1789849156.699772,1789849156.742222,42.4492,542171136
11,dispatch,1,fwd,a2a,1789849156.790288,1789849156.793262,2.9740,536870912
11,expert,1,fwd,gemm,1789849156.793265,1789849156.826501,33.2360,0
11,expert,1,bwd,gemm,1789849157.558215,1789849157.625176,66.9615,0
11,combine,1,fwd,a2a,1789849156.826504,1789849156.870935,44.4316,532815872
11,dispatch,2,fwd,a2a,1789849156.904758,1789849156.907431,2.6734,536870912
11,expert,2,fwd,gemm,1789849156.907434,1789849156.941291,33.8563,0
11,expert,2,bwd,gemm,1789849157.346463,1789849157.412297,65.8334,0
11,combine,2,fwd,a2a,1789849156.941294,1789849156.984781,43.4871,537436160
11,dispatch,3,fwd,a2a,1789849157.030066,1789849157.032890,2.8239,536870912
11,expert,3,fwd,gemm,1789849157.032893,1789849157.067232,34.3381,0
11,expert,3,bwd,gemm,1789849157.125171,1789849157.193444,68.2728,0
11,combine,3,fwd,a2a,1789849157.067235,1789849157.099594,32.3593,548724736
11,combine,3,bwd,a2a,1789849157.108244,1789849157.125168,16.9240,536870912
11,dispatch,3,bwd,a2a,1789849157.193447,1789849157.274059,80.6123,548724736
11,combine,2,bwd,a2a,1789849157.311024,1789849157.346460,35.4366,536870912
11,dispatch,2,bwd,a2a,1789849157.412299,1789849157.484681,72.3812,537436160
11,combine,1,bwd,a2a,1789849157.522249,1789849157.558212,35.9630,536870912
11,dispatch,1,bwd,a2a,1789849157.625180,1789849157.700002,74.8228,532815872
11,combine,0,bwd,a2a,1789849157.737181,1789849157.774428,37.2468,536870912
11,dispatch,0,bwd,a2a,1789849157.840861,1789849158.000078,159.2171,542171136
12,dispatch,0,fwd,a2a,1789849158.146088,1789849158.150916,4.8287,536870912
12,expert,0,fwd,gemm,1789849158.150919,1789849158.184711,33.7914,0
12,expert,0,bwd,gemm,1789849159.784549,1789849159.851470,66.9205,0
12,combine,0,fwd,a2a,1789849158.184714,1789849158.272840,88.1256,539041792
12,dispatch,1,fwd,a2a,1789849158.333855,1789849158.336292,2.4368,536870912
12,expert,1,fwd,gemm,1789849158.336295,1789849158.370032,33.7364,0
12,expert,1,bwd,gemm,1789849159.489460,1789849159.556879,67.4194,0
12,combine,1,fwd,a2a,1789849158.370035,1789849158.448926,78.8910,541335552
12,dispatch,2,fwd,a2a,1789849158.509666,1789849158.512321,2.6550,536870912
12,expert,2,fwd,gemm,1789849158.512324,1789849158.546128,33.8044,0
12,expert,2,bwd,gemm,1789849159.173334,1789849159.238781,65.4469,0
12,combine,2,fwd,a2a,1789849158.546131,1789849158.631133,85.0015,537640960
12,dispatch,3,fwd,a2a,1789849158.692548,1789849158.695765,3.2169,536870912
12,expert,3,fwd,gemm,1789849158.695768,1789849158.729579,33.8108,0
12,expert,3,bwd,gemm,1789849158.839538,1789849158.905957,66.4192,0
12,combine,3,fwd,a2a,1789849158.729582,1789849158.806949,77.3673,545054720
12,combine,3,bwd,a2a,1789849158.815410,1789849158.839536,24.1257,536870912
12,dispatch,3,bwd,a2a,1789849158.905961,1789849159.069252,163.2914,545054720
12,combine,2,bwd,a2a,1789849159.106106,1789849159.173331,67.2256,536870912
12,dispatch,2,bwd,a2a,1789849159.238784,1789849159.391314,152.5298,537640960
12,combine,1,bwd,a2a,1789849159.428082,1789849159.489457,61.3746,536870912
12,dispatch,1,bwd,a2a,1789849159.556882,1789849159.689995,133.1124,541335552
12,combine,0,bwd,a2a,1789849159.726793,1789849159.784546,57.7531,536870912
12,dispatch,0,bwd,a2a,1789849159.851472,1789849159.984074,132.6019,539041792
13,dispatch,0,fwd,a2a,1789849160.094991,1789849160.097703,2.7113,536870912
13,expert,0,fwd,gemm,1789849160.097706,1789849160.131455,33.7489,0
13,expert,0,bwd,gemm,1789849161.427349,1789849161.493292,65.9427,0
13,combine,0,fwd,a2a,1789849160.131458,1789849160.185749,54.2913,540573696
13,dispatch,1,fwd,a2a,1789849160.236688,1789849160.239325,2.6370,536870912
13,expert,1,fwd,gemm,1789849160.239328,1789849160.273186,33.8579,0
13,expert,1,bwd,gemm,1789849161.160460,1789849161.227465,67.0053,0
13,combine,1,fwd,a2a,1789849160.273189,1789849160.323894,50.7050,544620544
13,dispatch,2,fwd,a2a,1789849160.371450,1789849160.373829,2.3791,536870912
13,expert,2,fwd,gemm,1789849160.373832,1789849160.407742,33.9092,0
13,expert,2,bwd,gemm,1789849160.887469,1789849160.954226,66.7577,0
13,combine,2,fwd,a2a,1789849160.407745,1789849160.460941,53.1967,536887296
13,dispatch,3,fwd,a2a,1789849160.509830,1789849160.511842,2.0124,536870912
13,expert,3,fwd,gemm,1789849160.511846,1789849160.546249,34.4038,0
13,expert,3,bwd,gemm,1789849160.621991,1789849160.691142,69.1509,0
13,combine,3,fwd,a2a,1789849160.546252,1789849160.597713,51.4610,552361984
13,combine,3,bwd,a2a,1789849160.606215,1789849160.621989,15.7736,536870912
13,dispatch,3,bwd,a2a,1789849160.691145,1789849160.800749,109.6034,552361984
13,combine,2,bwd,a2a,1789849160.837382,1789849160.887466,50.0844,536870912
13,dispatch,2,bwd,a2a,1789849160.954230,1789849161.072951,118.7211,536887296
13,combine,1,bwd,a2a,1789849161.109762,1789849161.160457,50.6952,536870912
13,dispatch,1,bwd,a2a,1789849161.227468,1789849161.345657,118.1886,544620544
13,combine,0,bwd,a2a,1789849161.382594,1789849161.427346,44.7523,536870912
13,dispatch,0,bwd,a2a,1789849161.493294,1789849161.603849,110.5544,540573696
14,dispatch,0,fwd,a2a,1789849161.699555,1789849161.702208,2.6528,536870912
14,expert,0,fwd,gemm,1789849161.702211,1789849161.736012,33.8003,0
14,expert,0,bwd,gemm,1789849163.438020,1789849163.505765,67.7451,0
14,combine,0,fwd,a2a,1789849161.736015,1789849161.775398,39.3833,539959296
14,dispatch,1,fwd,a2a,1789849161.807041,1789849161.808975,1.9344,536870912
14,expert,1,fwd,gemm,1789849161.808979,1789849161.843355,34.3762,0
14,expert,1,bwd,gemm,1789849163.056175,1789849163.124704,68.5297,0
14,combine,1,fwd,a2a,1789849161.843358,1789849161.866302,22.9448,545636352
14,dispatch,2,fwd,a2a,1789849161.908512,1789849161.911149,2.6377,536870912
14,expert,2,fwd,gemm,1789849161.911152,1789849161.944489,33.3371,0
14,expert,2,bwd,gemm,1789849162.649486,1789849162.716039,66.5535,0
14,combine,2,fwd,a2a,1789849161.944492,1789849162.019860,75.3676,536059904
