iter,label,layer,direction,kind,start_s,end_s,duration_ms,nbytes
1,dispatch,1,fwd,a2a,1789849143.457038,1789849143.459220,2.1823,536870912
1,expert,1,fwd,gemm,1789849143.459223,1789849143.494383,35.1603,0
1,expert,1,bwd,gemm,1789849143.970204,1789849144.037507,67.3024,0
1,combine,1,fwd,a2a,1789849143.494386,1789849143.498016,3.6295,538288128
1,dispatch,2,fwd,a2a,1789849143.519184,1789849143.520925,1.7407,536870912
1,expert,2,fwd,gemm,1789849143.520928,1789849143.556517,35.5892,0
1,expert,2,bwd,gemm,1789849143.836241,1789849143.903797,67.5562,0
1,combine,2,fwd,a2a,1789849143.556520,1789849143.580097,23.5766,545718272
1,dispatch,3,fwd,a2a,1789849143.601412,1789849143.603436,2.0231,536870912
1,expert,3,fwd,gemm,1789849143.603438,1789849143.637514,34.0756,0
1,expert,3,bwd,gemm,1789849143.694531,1789849143.761986,67.4549,0
1,combine,3,fwd,a2a,1789849143.637518,1789849143.683798,46.2807,542695424
1,combine,3,bwd,a2a,1789849143.692303,1789849143.694529,2.2260,536870912
1,dispatch,3,bwd,a2a,1789849143.761989,1789849143.792724,30.7345,542695424
1,combine,2,bwd,a2a,1789849143.830775,1789849143.836237,5.4625,536870912
1,dispatch,2,bwd,a2a,1789849143.903800,1789849143.925068,21.2689,545718272
1,combine,1,bwd,a2a,1789849143.963224,1789849143.970201,6.9778,536870912
1,dispatch,1,bwd,a2a,1789849144.037510,1789849144.075170,37.6601,538288128
1,combine,0,bwd,a2a,1789849144.112761,1789849144.122706,9.9455,536870912
1,dispatch,0,bwd,a2a,1789849144.188064,1789849144.217700,29.6362,526303232
2,dispatch,0,fwd,a2a,1789849144.276801,1789849144.278783,1.9819,536870912
2,expert,0,fwd,gemm,1789849144.278786,1789849144.311797,33.0104,0
2,expert,0,bwd,gemm,1789849145.041291,1789849145.105839,64.5481,0
2,combine,0,fwd,a2a,1789849144.311800,1789849144.330398,18.5979,528007168
2,dispatch,1,fwd,a2a,1789849144.355900,1789849144.357687,1.7878,536870912
2,expert,1,fwd,gemm,1789849144.357691,1789849144.391264,33.5730,0
2,expert,1,bwd,gemm,1789849144.900731,1789849144.967641,66.9100,0
2,combine,1,fwd,a2a,1789849144.391267,1789849144.438322,47.0549,536723456
2,dispatch,2,fwd,a2a,1789849144.461004,1789849144.462827,1.8231,536870912
2,expert,2,fwd,gemm,1789849144.462831,1789849144.499650,36.8195,0
2,expert,2,bwd,gemm,1789849144.747302,1789849144.851511,104.2092,0
2,combine,2,fwd,a2a,1789849144.499654,1789849144.514743,15.0891,551714816
2,dispatch,3,fwd,a2a,1789849144.540326,1789849144.542114,1.7883,536870912
2,expert,3,fwd,gemm,1789849144.542118,1789849144.576685,34.5669,0
2,expert,3,bwd,gemm,1789849144.599892,1789849144.668305,68.4137,0
2,combine,3,fwd,a2a,1789849144.576688,1789849144.587090,10.4013,548110336
2,combine,3,bwd,a2a,1789849144.595901,1789849144.599889,3.9873,536870912
2,dispatch,3,bwd,a2a,1789849144.668308,1789849144.700691,32.3822,548110336
2,combine,2,bwd,a2a,1789849144.738848,1789849144.747298,8.4506,536870912
2,dispatch,2,bwd,a2a,1789849144.851514,1789849144.853267,1.7529,551714816
2,combine,1,bwd,a2a,1789849144.893945,1789849144.900728,6.7833,536870912
2,dispatch,1,bwd,a2a,1789849144.967644,1789849144.989949,22.3055,536723456
2,combine,0,bwd,a2a,1789849145.029606,1789849145.041288,11.6818,536870912
2,dispatch,0,bwd,a2a,1789849145.105842,1789849145.137061,31.2193,528007168
3,dispatch,0,fwd,a2a,1789849145.204650,1789849145.206914,2.2637,536870912
3,expert,0,fwd,gemm,1789849145.206917,1789849145.240526,33.6090,0
3,expert,0,bwd,gemm,1789849145.953845,1789849146.019801,65.9569,0
3,combine,0,fwd,a2a,1789849145.240529,1789849145.255010,14.4811,528556032
3,dispatch,1,fwd,a2a,1789849145.283007,1789849145.285441,2.4343,536870912
3,expert,1,fwd,gemm,1789849145.285444,1789849145.318980,33.5359,0
3,expert,1,bwd,gemm,1789849145.802620,1789849145.869280,66.6599,0
3,combine,1,fwd,a2a,1789849145.318984,1789849145.332947,13.9629,534159360
3,dispatch,2,fwd,a2a,1789849145.360196,1789849145.361964,1.7680,536870912
3,expert,2,fwd,gemm,1789849145.361967,1789849145.401061,39.0938,0
3,expert,2,bwd,gemm,1789849145.654042,1789849145.722531,68.4881,0
3,combine,2,fwd,a2a,1789849145.401065,1789849145.410066,9.0011,552886272
3,dispatch,3,fwd,a2a,1789849145.437377,1789849145.439170,1.7929,536870912
3,expert,3,fwd,gemm,1789849145.439173,1789849145.473825,34.6524,0
3,expert,3,bwd,gemm,1789849145.501046,1789849145.569946,68.9002,0
3,combine,3,fwd,a2a,1789849145.473829,1789849145.487209,13.3795,549478400
3,combine,3,bwd,a2a,1789849145.496186,1789849145.501043,4.8568,536870912
3,dispatch,3,bwd,a2a,1789849145.569950,1789849145.597663,27.7132,549478400
3,combine,2,bwd,a2a,1789849145.639670,1789849145.654040,14.3696,536870912
3,dispatch,2,bwd,a2a,1789849145.722534,1789849145.748415,25.8809,552886272
3,combine,1,bwd,a2a,1789849145.786452,1789849145.802617,16.1650,536870912
3,dispatch,1,bwd,a2a,1789849145.869283,1789849145.895318,26.0348,534159360
3,combine,0,bwd,a2a,1789849145.936037,1789849145.953841,17.8047,536870912
3,dispatch,0,bwd,a2a,1789849146.019804,1789849146.062851,43.0467,528556032
4,dispatch,0,fwd,a2a,1789849146.141758,1789849146.144085,2.3273,536870912
4,expert,0,fwd,gemm,1789849146.144089,1789849146.177662,33.5733,0
4,expert,0,bwd,gemm,1789849147.271126,1789849147.336432,65.3055,0
4,combine,0,fwd,a2a,1789849146.177665,1789849146.232248,54.5825,529383424
4,dispatch,1,fwd,a2a,1789849146.281644,1789849146.284791,3.1473,536870912
4,expert,1,fwd,gemm,1789849146.284794,1789849146.318284,33.4895,0
4,expert,1,bwd,gemm,1789849147.142974,1789849147.207863,64.8891,0
4,combine,1,fwd,a2a,1789849146.318287,1789849146.363323,45.0360,531275776
4,dispatch,2,fwd,a2a,1789849146.413606,1789849146.416110,2.5038,536870912
4,expert,2,fwd,gemm,1789849146.416113,1789849146.450645,34.5319,0
4,expert,2,bwd,gemm,1789849146.905306,1789849146.973853,68.5464,0
4,combine,2,fwd,a2a,1789849146.450648,1789849146.501276,50.6277,550928384
4,dispatch,3,fwd,a2a,1789849146.554204,1789849146.556997,2.7931,536870912
4,expert,3,fwd,gemm,1789849146.557000,1789849146.590991,33.9914,0
4,expert,3,bwd,gemm,1789849146.657760,1789849146.724016,66.2557,0
4,combine,3,fwd,a2a,1789849146.590994,1789849146.633821,42.8270,542539776
4,combine,3,bwd,a2a,1789849146.642415,1789849146.657757,15.3425,536870912
4,dispatch,3,bwd,a2a,1789849146.724019,1789849146.829357,105.3384,542539776
4,combine,2,bwd,a2a,1789849146.866177,1789849146.905303,39.1262,536870912
4,dispatch,2,bwd,a2a,1789849146.973856,1789849147.066872,93.0161,550928384
4,combine,1,bwd,a2a,1789849147.103555,1789849147.142971,39.4156,536870912
4,dispatch,1,bwd,a2a,1789849147.207866,1789849147.228341,20.4747,531275776
4,combine,0,bwd,a2a,1789849147.266284,1789849147.271123,4.8397,536870912
4,dispatch,0,bwd,a2a,1789849147.336435,1789849147.381950,45.5153,529383424
5,dispatch,0,fwd,a2a,1789849147.444596,1789849147.446659,2.0630,536870912
5,expert,0,fwd,gemm,1789849147.446662,1789849147.479766,33.1039,0
5,expert,0,bwd,gemm,1789849148.562917,1789849148.626766,63.8488,0
5,combine,0,fwd,a2a,1789849147.479769,1789849147.726499,246.7295,521535488
5,dispatch,1,fwd,a2a,1789849147.746818,1789849147.748621,1.8034,536870912
5,expert,1,fwd,gemm,1789849147.748624,1789849147.782622,33.9981,0
5,expert,1,bwd,gemm,1789849148.361100,1789849148.427066,65.9659,0
5,combine,1,fwd,a2a,1789849147.782625,1789849147.800338,17.7124,539664384
5,dispatch,2,fwd,a2a,1789849147.827209,1789849147.828934,1.7253,536870912
5,expert,2,fwd,gemm,1789849147.828937,1789849147.863023,34.0864,0
5,expert,2,bwd,gemm,1789849148.169905,1789849148.236360,66.4541,0
5,combine,2,fwd,a2a,1789849147.863026,1789849147.879853,16.8273,543055872
5,dispatch,3,fwd,a2a,1789849147.907516,1789849147.909509,1.9926,536870912
5,expert,3,fwd,gemm,1789849147.909512,1789849147.943619,34.1077,0
5,expert,3,bwd,gemm,1789849147.982655,1789849148.050585,67.9300,0
5,combine,3,fwd,a2a,1789849147.943622,1789849147.970738,27.1163,544423936
5,combine,3,bwd,a2a,1789849147.979365,1789849147.982652,3.2868,536870912
5,dispatch,3,bwd,a2a,1789849148.050588,1789849148.108166,57.5775,544423936
5,combine,2,bwd,a2a,1789849148.145414,1789849148.169903,24.4885,536870912
5,dispatch,2,bwd,a2a,1789849148.236363,1789849148.299499,63.1358,543055872
5,combine,1,bwd,a2a,1789849148.336567,1789849148.361097,24.5293,536870912
5,dispatch,1,bwd,a2a,1789849148.427069,1789849148.497252,70.1825,539664384
5,combine,0,bwd,a2a,1789849148.534803,1789849148.562914,28.1106,536870912
5,dispatch,0,bwd,a2a,1789849148.626769,1789849148.702620,75.8508,521535488
6,dispatch,0,fwd,a2a,1789849148.788092,1789849148.790008,1.9159,536870912
6,expert,0,fwd,gemm,1789849148.790011,1789849148.823106,33.0947,0
6,expert,0,bwd,gemm,1789849150.030701,1789849150.094925,64.2244,0
6,combine,0,fwd,a2a,1789849148.823109,1789849148.866244,43.1345,527630336
6,dispatch,1,fwd,a2a,1789849148.907438,1789849148.910243,2.8055,536870912
6,expert,1,fwd,gemm,1789849148.910246,1789849148.943815,33.5680,0
6,expert,1,bwd,gemm,1789849149.730701,1789849149.796904,66.2027,0
6,combine,1,fwd,a2a,1789849148.943818,1789849148.984750,40.9323,533594112
6,dispatch,2,fwd,a2a,1789849149.026415,1789849149.028331,1.9158,536870912
6,expert,2,fwd,gemm,1789849149.028334,1789849149.062960,34.6255,0
6,expert,2,bwd,gemm,1789849149.457401,1789849149.524343,66.9417,0
6,combine,2,fwd,a2a,1789849149.062963,1789849149.100078,37.1154,547020800
6,dispatch,3,fwd,a2a,1789849149.144235,1789849149.146067,1.8319,536870912
6,expert,3,fwd,gemm,1789849149.146070,1789849149.180626,34.5563,0
6,expert,3,bwd,gemm,1789849149.235028,1789849149.302403,67.3747,0
6,combine,3,fwd,a2a,1789849149.180629,1789849149.216503,35.8731,549142528
6,combine,3,bwd,a2a,1789849149.225013,1789849149.235025,10.0127,536870912
6,dispatch,3,bwd,a2a,1789849149.302406,1789849149.375760,73.3539,549142528
6,combine,2,bwd,a2a,1789849149.413342,1789849149.457398,44.0558,536870912
6,dispatch,2,bwd,a2a,1789849149.524346,1789849149.636461,112.1154,547020800
6,combine,1,bwd,a2a,1789849149.673429,1789849149.730698,57.2689,536870912
6,dispatch,1,bwd,a2a,1789849149.796907,1789849149.930822,133.9151,533594112
6,combine,0,bwd,a2a,1789849149.967665,1789849150.030698,63.0325,536870912
6,dispatch,0,bwd,a2a,1789849150.094928,1789849150.254464,159.5355,527630336
7,dispatch,0,fwd,a2a,1789849150.377434,1789849150.381436,4.0012,536870912
7,expert,0,fwd,gemm,1789849150.381439,1789849150.414409,32.9705,0
7,expert,0,bwd,gemm,1789849151.787114,1789849151.851276,64.1619,0
7,combine,0,fwd,a2a,1789849150.414412,1789849150.485401,70.9881,526671872
7,dispatch,1,fwd,a2a,1789849150.534496,1789849150.537011,2.5153,536870912
7,expert,1,fwd,gemm,1789849150.537014,1789849150.571127,34.1131,0
7,expert,1,bwd,gemm,1789849151.518754,1789849151.584709,65.9545,0
7,combine,1,fwd,a2a,1789849150.571130,1789849150.635775,64.6444,537321472
7,dispatch,2,fwd,a2a,1789849150.688685,1789849150.692712,4.0276,536870912
7,expert,2,fwd,gemm,1789849150.692715,1789849150.726767,34.0520,0
7,expert,2,bwd,gemm,1789849151.244877,1789849151.311098,66.2210,0
7,combine,2,fwd,a2a,1789849150.726770,1789849150.788278,61.5073,541655040
7,dispatch,3,fwd,a2a,1789849150.840767,1789849150.843895,3.1280,536870912
7,expert,3,fwd,gemm,1789849150.843898,1789849150.877951,34.0528,0
7,expert,3,bwd,gemm,1789849150.964105,1789849151.030264,66.1590,0
7,combine,3,fwd,a2a,1789849150.877954,1789849150.937650,59.6964,542736384
7,combine,3,bwd,a2a,1789849150.946114,1789849150.964102,17.9879,536870912
7,dispatch,3,bwd,a2a,1789849151.030267,1789849151.154227,123.9601,542736384
7,combine,2,bwd,a2a,1789849151.191073,1789849151.244874,53.8015,536870912
7,dispatch,2,bwd,a2a,1789849151.311101,1789849151.430628,119.5266,541655040
7,combine,1,bwd,a2a,1789849151.467480,1789849151.518751,51.2715,536870912
7,dispatch,1,bwd,a2a,1789849151.584712,1789849151.700241,115.5293,537321472
7,combine,0,bwd,a2a,1789849151.737122,1789849151.787111,49.9891,536870912
7,dispatch,0,bwd,a2a,1789849151.851279,1789849151.933920,82.6410,526671872
8,dispatch,0,fwd,a2a,1789849152.045863,1789849152.049422,3.5587,536870912
8,expert,0,fwd,gemm,1789849152.049425,1789849152.083014,33.5888,0
8,expert,0,bwd,gemm,1789849153.217113,1789849153.282885,65.7720,0
8,combine,0,fwd,a2a,1789849152.083017,1789849152.134317,51.3006,529047552
8,dispatch,1,fwd,a2a,1789849152.181708,1789849152.184782,3.0740,536870912
8,expert,1,fwd,gemm,1789849152.184785,1789849152.218818,34.0330,0
8,expert,1,bwd,gemm,1789849152.905411,1789849152.971453,66.0418,0
8,combine,1,fwd,a2a,1789849152.218821,1789849152.264427,45.6058,538624000
8,dispatch,2,fwd,a2a,1789849152.309824,1789849152.311732,1.9080,536870912
8,expert,2,fwd,gemm,1789849152.311735,1789849152.346296,34.5611,0
8,expert,2,bwd,gemm,1789849152.680633,1789849152.747816,67.1828,0
8,combine,2,fwd,a2a,1789849152.346299,1789849152.384900,38.6015,547667968
8,dispatch,3,fwd,a2a,1789849152.427714,1789849152.429543,1.8295,536870912
8,expert,3,fwd,gemm,1789849152.429546,1789849152.464113,34.5665,0
8,expert,3,bwd,gemm,1789849152.494383,1789849152.562800,68.4171,0
8,combine,3,fwd,a2a,1789849152.464116,1789849152.480898,16.7825,547340288
8,combine,3,bwd,a2a,1789849152.489395,1789849152.494380,4.9853,536870912
8,dispatch,3,bwd,a2a,1789849152.562803,1789849152.625374,62.5709,547340288
8,combine,2,bwd,a2a,1789849152.663338,1789849152.680630,17.2925,536870912
8,dispatch,2,bwd,a2a,1789849152.747819,1789849152.832314,84.4946,547667968
8,combine,1,bwd,a2a,1789849152.869355,1789849152.905408,36.0531,536870912
8,dispatch,1,bwd,a2a,1789849152.971456,1789849153.111298,139.8417,538624000
8,combine,0,bwd,a2a,1789849153.148216,1789849153.217110,68.8942,536870912
8,dispatch,0,bwd,a2a,1789849153.282888,1789849153.422048,139.1595,529047552
9,dispatch,0,fwd,a2a,1789849153.533399,1789849153.536344,2.9456,536870912
9,expert,0,fwd,gemm,1789849153.536347,1789849153.569299,32.9511,0
9,expert,0,bwd,gemm,1789849154.903118,1789849154.967976,64.8585,0
9,combine,0,fwd,a2a,1789849153.569302,1789849153.627067,57.7655,522625024
9,dispatch,1,fwd,a2a,1789849153.678268,1789849153.680737,2.4689,536870912
9,expert,1,fwd,gemm,1789849153.680740,1789849153.714843,34.1037,0
9,expert,1,bwd,gemm,1789849154.639314,1789849154.705389,66.0748,0
9,combine,1,fwd,a2a,1789849153.714846,1789849153.771746,56.9001,537714688
9,dispatch,2,fwd,a2a,1789849153.824618,1789849153.827356,2.7375,536870912
9,expert,2,fwd,gemm,1789849153.827359,1789849153.861926,34.5670,0
9,expert,2,bwd,gemm,1789849154.368287,1789849154.435822,67.5352,0
9,combine,2,fwd,a2a,1789849153.861929,1789849153.923611,61.6828,550133760
9,dispatch,3,fwd,a2a,1789849153.974998,1789849153.977519,2.5208,536870912
9,expert,3,fwd,gemm,1789849153.977522,1789849154.012075,34.5533,0
9,expert,3,bwd,gemm,1789849154.095735,1789849154.162610,66.8750,0
9,combine,3,fwd,a2a,1789849154.012078,1789849154.068555,56.4765,547463168
9,combine,3,bwd,a2a,1789849154.076996,1789849154.095732,18.7361,536870912
9,dispatch,3,bwd,a2a,1789849154.162613,1789849154.282027,119.4139,547463168
9,combine,2,bwd,a2a,1789849154.318943,1789849154.368284,49.3412,536870912
9,dispatch,2,bwd,a2a,1789849154.435825,1789849154.555451,119.6256,550133760
9,combine,1,bwd,a2a,1789849154.592378,1789849154.639311,46.9330,536870912
9,dispatch,1,bwd,a2a,1789849154.705392,1789849154.815570,110.1782,537714688
9,combine,0,bwd,a2a,1789849154.852386,1789849154.903115,50.7285,536870912
9,dispatch,0,bwd,a2a,1789849154.967979,1789849155.079052,111.0723,522625024
10,dispatch,0,fwd,a2a,1789849155.185591,1789849155.187790,2.1998,536870912
10,expert,0,fwd,gemm,1789849155.187793,1789849155.221270,33.4765,0
10,expert,0,bwd,gemm,1789849156.404285,1789849156.469127,64.8419,0
10,combine,0,fwd,a2a,1789849155.221273,1789849155.267248,45.9753,530120704
10,dispatch,1,fwd,a2a,1789849155.313945,1789849155.315791,1.8468,536870912
10,expert,1,fwd,gemm,1789849155.315795,1789849155.349268,33.4733,0
10,expert,1,bwd,gemm,1789849156.161725,1789849156.227227,65.5024,0
10,combine,1,fwd,a2a,1789849155.349272,1789849155.397073,47.8014,533905408
10,dispatch,2,fwd,a2a,1789849155.446223,1789849155.448189,1.9662,536870912
10,expert,2,fwd,gemm,1789849155.448193,1789849155.482799,34.6063,0
10,expert,2,bwd,gemm,1789849155.908701,1789849155.976058,67.3566,0
10,combine,2,fwd,a2a,1789849155.482802,1789849155.529238,46.4358,547274752
10,dispatch,3,fwd,a2a,1789849155.574070,1789849155.576959,2.8888,536870912
10,expert,3,fwd,gemm,1789849155.576962,1789849155.610987,34.0248,0
10,expert,3,bwd,gemm,1789849155.671210,1789849155.738528,67.3182,0
10,combine,3,fwd,a2a,1789849155.610990,1789849155.646246,35.2556,541401088
10,combine,3,bwd,a2a,1789849155.654925,1789849155.671206,16.2814,536870912
10,dispatch,3,bwd,a2a,1789849155.738531,1789849155.833975,95.4443,541401088
10,combine,2,bwd,a2a,1789849155.870796,1789849155.908698,37.9019,536870912
10,dispatch,2,bwd,a2a,1789849155.976061,1789849156.079391,103.3305,547274752
10,combine,1,bwd,a2a,1789849156.116257,1789849156.161722,45.4657,536870912
10,dispatch,1,bwd,a2a,1789849156.227231,1789849156.325720,98.4893,533905408
10,combine,0,bwd,a2a,1789849156.362823,1789849156.404282,41.4589,536870912
10,dispatch,0,bwd,a2a,1789849156.469130,1789849156.570868,101.7386,530120704
11,dispatch,0,fwd,a2a,1789849156.663828,1789849156.666345,2.5174,536870912
11,expert,0,fwd,gemm,1789849156.666348,1789849156.699910,33.5612,0
11,expert,0,bwd,gemm,1789849157.774634,1789849157.840220,65.5853,0
11,combine,0,fwd,a2a,1789849156.699913,1789849156.742548,42.6353,528867328
11,dispatch,1,fwd,a2a,1789849156.790304,1789849156.792235,1.9305,536870912
11,expert,1,fwd,gemm,1789849156.792238,1789849156.825239,33.0013,0
11,expert,1,bwd,gemm,1789849157.557146,1789849157.621787,64.6415,0
11,combine,1,fwd,a2a,1789849156.825242,1789849156.871048,45.8062,526901248
11,dispatch,2,fwd,a2a,1789849156.904768,1789849156.906693,1.9253,536870912
11,expert,2,fwd,gemm,1789849156.906697,1789849156.941242,34.5455,0
11,expert,2,bwd,gemm,1789849157.345726,1789849157.413363,67.6368,0
11,combine,2,fwd,a2a,1789849156.941245,1789849156.985622,44.3770,550551552
11,dispatch,3,fwd,a2a,1789849157.030096,1789849157.032843,2.7470,536870912
11,expert,3,fwd,gemm,1789849157.032846,1789849157.067388,34.5418,0
11,expert,3,bwd,gemm,1789849157.125107,1789849157.194395,69.2874,0
11,combine,3,fwd,a2a,1789849157.067391,1789849157.100246,32.8556,548143104
11,combine,3,bwd,a2a,1789849157.109117,1789849157.125104,15.9874,536870912
11,dispatch,3,bwd,a2a,1789849157.194398,1789849157.274684,80.2863,548143104
11,combine,2,bwd,a2a,1789849157.311603,1789849157.345723,34.1206,536870912
11,dispatch,2,bwd,a2a,1789849157.413366,1789849157.485372,72.0056,550551552
11,combine,1,bwd,a2a,1789849157.522483,1789849157.557143,34.6600,536870912
11,dispatch,1,bwd,a2a,1789849157.621790,1789849157.700181,78.3902,526901248
11,combine,0,bwd,a2a,1789849157.737427,1789849157.774632,37.2048,536870912
11,dispatch,0,bwd,a2a,1789849157.840223,1789849158.000437,160.2139,528867328
12,dispatch,0,fwd,a2a,1789849158.146116,1789849158.149476,3.3597,536870912
12,expert,0,fwd,gemm,1789849158.149479,1789849158.182449,32.9703,0
12,expert,0,bwd,gemm,1789849159.783290,1789849159.847657,64.3673,0
12,combine,0,fwd,a2a,1789849158.182452,1789849158.272086,89.6337,525131776
12,dispatch,1,fwd,a2a,1789849158.333874,1789849158.338355,4.4807,536870912
12,expert,1,fwd,gemm,1789849158.338358,1789849158.372368,34.0105,0
12,expert,1,bwd,gemm,1789849159.491261,1789849159.557401,66.1405,0
12,combine,1,fwd,a2a,1789849158.372371,1789849158.448994,76.6226,539795456
12,dispatch,2,fwd,a2a,1789849158.509686,1789849158.512348,2.6620,536870912
12,expert,2,fwd,gemm,1789849158.512351,1789849158.546878,34.5267,0
12,expert,2,bwd,gemm,1789849159.173318,1789849159.240526,67.2079,0
12,combine,2,fwd,a2a,1789849158.546880,1789849158.632072,85.1916,549289984
12,dispatch,3,fwd,a2a,1789849158.692578,1789849158.695704,3.1260,536870912
12,expert,3,fwd,gemm,1789849158.695707,1789849158.729700,33.9927,0
12,expert,3,bwd,gemm,1789849158.839579,1789849158.905457,65.8778,0
12,combine,3,fwd,a2a,1789849158.729702,1789849158.806896,77.1935,540868608
12,combine,3,bwd,a2a,1789849158.815408,1789849158.839576,24.1677,536870912
12,dispatch,3,bwd,a2a,1789849158.905460,1789849159.069325,163.8655,540868608
12,combine,2,bwd,a2a,1789849159.106165,1789849159.173315,67.1496,536870912
12,dispatch,2,bwd,a2a,1789849159.240529,1789849159.392279,151.7502,549289984
12,combine,1,bwd,a2a,1789849159.429059,1789849159.491258,62.1986,536870912
12,dispatch,1,bwd,a2a,1789849159.557404,1789849159.690011,132.6064,539795456
12,combine,0,bwd,a2a,1789849159.726804,1789849159.783287,56.4828,536870912
12,dispatch,0,bwd,a2a,1789849159.847660,1789849159.983532,135.8716,525131776
13,dispatch,0,fwd,a2a,1789849160.095023,1789849160.098464,3.4417,536870912
13,expert,0,fwd,gemm,1789849160.098468,1789849160.131396,32.9283,0
13,expert,0,bwd,gemm,1789849161.427987,1789849161.494098,66.1106,0
13,combine,0,fwd,a2a,1789849160.131399,1789849160.185668,54.2687,526393344
13,dispatch,1,fwd,a2a,1789849160.236702,1789849160.239136,2.4335,536870912
13,expert,1,fwd,gemm,1789849160.239139,1789849160.272637,33.4985,0
13,expert,1,bwd,gemm,1789849161.160466,1789849161.225451,64.9854,0
13,combine,1,fwd,a2a,1789849160.272640,1789849160.324035,51.3948,532996096
13,dispatch,2,fwd,a2a,1789849160.371462,1789849160.373435,1.9728,536870912
13,expert,2,fwd,gemm,1789849160.373438,1789849160.408086,34.6478,0
13,expert,2,bwd,gemm,1789849160.887020,1789849160.954116,67.0959,0
13,combine,2,fwd,a2a,1789849160.408089,1789849160.458797,50.7079,547717120
13,dispatch,3,fwd,a2a,1789849160.509890,1789849160.512174,2.2846,536870912
13,expert,3,fwd,gemm,1789849160.512177,1789849160.546715,34.5376,0
13,expert,3,bwd,gemm,1789849160.622393,1789849160.689909,67.5156,0
13,combine,3,fwd,a2a,1789849160.546718,1789849160.597030,50.3123,549871616
13,combine,3,bwd,a2a,1789849160.605673,1789849160.622391,16.7178,536870912
13,dispatch,3,bwd,a2a,1789849160.689912,1789849160.800099,110.1873,549871616
13,combine,2,bwd,a2a,1789849160.837026,1789849160.887017,49.9908,536870912
13,dispatch,2,bwd,a2a,1789849160.954119,1789849161.070637,116.5176,547717120
13,combine,1,bwd,a2a,1789849161.107597,1789849161.160463,52.8664,536870912
13,dispatch,1,bwd,a2a,1789849161.225455,1789849161.345968,120.5130,532996096
13,combine,0,bwd,a2a,1789849161.382901,1789849161.427984,45.0828,536870912
13,dispatch,0,bwd,a2a,1789849161.494101,1789849161.603783,109.6821,526393344
14,dispatch,0,fwd,a2a,1789849161.699472,1789849161.701778,2.3060,536870912
14,expert,0,fwd,gemm,1789849161.701782,1789849161.734793,33.0118,0
14,expert,0,bwd,gemm,1789849163.437551,1789849163.501889,64.3376,0
14,combine,0,fwd,a2a,1789849161.734796,1789849161.775347,40.5511,524492800
14,dispatch,1,fwd,a2a,1789849161.807036,1789849161.808981,1.9447,536870912
14,expert,1,fwd,gemm,1789849161.808984,1789849161.842521,33.5375,0
14,expert,1,bwd,gemm,1789849163.056496,1789849163.121431,64.9353,0
14,combine,1,fwd,a2a,1789849161.842524,1789849161.866091,23.5665,533127168
14,dispatch,2,fwd,a2a,1789849161.908514,1789849161.912065,3.5508,536870912
14,expert,2,fwd,gemm,1789849161.912068,1789849161.946692,34.6243,0
14,expert,2,bwd,gemm,1789849162.650780,1789849162.717579,66.7983,0
14,combine,2,fwd,a2a,1789849161.946695,1789849162.019674,72.9787,546439168
