iter,label,layer,direction,kind,start_s,end_s,duration_ms,nbytes
3,combine,3,bwd,a2a,1789849145.496303,1789849145.501059,4.7561,536870912
3,dispatch,3,bwd,a2a,1789849145.567090,1789849145.597549,30.4595,529244160
3,combine,2,bwd,a2a,1789849145.635697,1789849145.654287,18.5903,536870912
3,dispatch,2,bwd,a2a,1789849145.722502,1789849145.748429,25.9265,541032448
3,combine,1,bwd,a2a,1789849145.786788,1789849145.802191,15.4038,536870912
3,dispatch,1,bwd,a2a,1789849145.871077,1789849145.895653,24.5754,552484864
3,combine,0,bwd,a2a,1789849145.934449,1789849145.953518,19.0696,536870912
3,dispatch,0,bwd,a2a,1789849146.023020,1789849146.063114,40.0944,549175296
4,dispatch,0,fwd,a2a,1789849146.141713,1789849146.144741,3.0274,536870912
4,expert,0,fwd,gemm,1789849146.144744,1789849146.179660,34.9159,0
4,expert,0,bwd,gemm,1789849147.271532,1789849147.341284,69.7516,0
4,combine,0,fwd,a2a,1789849146.179663,1789849146.232230,52.5668,545669120
4,dispatch,1,fwd,a2a,1789849146.281639,1789849146.284837,3.1985,536870912
4,expert,1,fwd,gemm,1789849146.284840,1789849146.319578,34.7381,0
4,expert,1,bwd,gemm,1789849147.143047,1789849147.211120,68.0733,0
4,combine,1,fwd,a2a,1789849146.319582,1789849146.364122,44.5408,550436864
4,dispatch,2,fwd,a2a,1789849146.413581,1789849146.415533,1.9520,536870912
4,expert,2,fwd,gemm,1789849146.415537,1789849146.449729,34.1925,0
4,expert,2,bwd,gemm,1789849146.904869,1789849146.971967,67.0982,0
4,combine,2,fwd,a2a,1789849146.449732,1789849146.499893,50.1615,541696000
4,dispatch,3,fwd,a2a,1789849146.554194,1789849146.556048,1.8543,536870912
4,expert,3,fwd,gemm,1789849146.556051,1789849146.589688,33.6365,0
4,expert,3,bwd,gemm,1789849146.656663,1789849146.723310,66.6471,0
4,combine,3,fwd,a2a,1789849146.589691,1789849146.633843,44.1525,533446656
4,combine,3,bwd,a2a,1789849146.642418,1789849146.656660,14.2425,536870912
4,dispatch,3,bwd,a2a,1789849146.723313,1789849146.829444,106.1306,533446656
4,combine,2,bwd,a2a,1789849146.866315,1789849146.904866,38.5503,536870912
4,dispatch,2,bwd,a2a,1789849146.971970,1789849147.065559,93.5895,541696000
4,combine,1,bwd,a2a,1789849147.102669,1789849147.143044,40.3758,536870912
4,dispatch,1,bwd,a2a,1789849147.211124,1789849147.228513,17.3891,550436864
4,combine,0,bwd,a2a,1789849147.267231,1789849147.271529,4.2977,536870912
4,dispatch,0,bwd,a2a,1789849147.341287,1789849147.382075,40.7884,545669120
5,dispatch,0,fwd,a2a,1789849147.444650,1789849147.446417,1.7672,536870912
5,expert,0,fwd,gemm,1789849147.446420,1789849147.481192,34.7720,0
5,expert,0,bwd,gemm,1789849148.562801,1789849148.631789,68.9885,0
5,combine,0,fwd,a2a,1789849147.481195,1789849147.726016,244.8205,550674432
5,dispatch,1,fwd,a2a,1789849147.746820,1789849147.748733,1.9129,536870912
5,expert,1,fwd,gemm,1789849147.748736,1789849147.782909,34.1732,0
5,expert,1,bwd,gemm,1789849148.360940,1789849148.428766,67.8260,0
5,combine,1,fwd,a2a,1789849147.782912,1789849147.800613,17.7011,540336128
5,dispatch,2,fwd,a2a,1789849147.827212,1789849147.829056,1.8439,536870912
5,expert,2,fwd,gemm,1789849147.829059,1789849147.863305,34.2458,0
5,expert,2,bwd,gemm,1789849148.170227,1789849148.239502,69.2755,0
5,combine,2,fwd,a2a,1789849147.863308,1789849147.879990,16.6822,543621120
5,dispatch,3,fwd,a2a,1789849147.907523,1789849147.909591,2.0680,536870912
5,expert,3,fwd,gemm,1789849147.909595,1789849147.943370,33.7751,0
5,expert,3,bwd,gemm,1789849147.982782,1789849148.048394,65.6115,0
5,combine,3,fwd,a2a,1789849147.943372,1789849147.970802,27.4295,530178048
5,combine,3,bwd,a2a,1789849147.979368,1789849147.982780,3.4112,536870912
5,dispatch,3,bwd,a2a,1789849148.048397,1789849148.108211,59.8141,530178048
5,combine,2,bwd,a2a,1789849148.145739,1789849148.170223,24.4842,536870912
5,dispatch,2,bwd,a2a,1789849148.239505,1789849148.299713,60.2075,543621120
5,combine,1,bwd,a2a,1789849148.337356,1789849148.360937,23.5807,536870912
5,dispatch,1,bwd,a2a,1789849148.428769,1789849148.497107,68.3381,540336128
5,combine,0,bwd,a2a,1789849148.534522,1789849148.562798,28.2757,536870912
5,dispatch,0,bwd,a2a,1789849148.631793,1789849148.703099,71.3066,550674432
6,dispatch,0,fwd,a2a,1789849148.788142,1789849148.789865,1.7223,536870912
6,expert,0,fwd,gemm,1789849148.789868,1789849148.824670,34.8019,0
6,expert,0,bwd,gemm,1789849150.030889,1789849150.098710,67.8213,0
6,combine,0,fwd,a2a,1789849148.824673,1789849148.866144,41.4710,550010880
6,dispatch,1,fwd,a2a,1789849148.907428,1789849148.910222,2.7939,536870912
6,expert,1,fwd,gemm,1789849148.910225,1789849148.945153,34.9276,0
6,expert,1,bwd,gemm,1789849149.730744,1789849149.800574,69.8301,0
6,combine,1,fwd,a2a,1789849148.945156,1789849148.985745,40.5898,545603584
6,dispatch,2,fwd,a2a,1789849149.026394,1789849149.028644,2.2504,536870912
6,expert,2,fwd,gemm,1789849149.028647,1789849149.062929,34.2821,0
6,expert,2,bwd,gemm,1789849149.457811,1789849149.525488,67.6772,0
6,combine,2,fwd,a2a,1789849149.062932,1789849149.100289,37.3561,542670848
6,dispatch,3,fwd,a2a,1789849149.144229,1789849149.146625,2.3956,536870912
6,expert,3,fwd,gemm,1789849149.146628,1789849149.179820,33.1917,0
6,expert,3,bwd,gemm,1789849149.235918,1789849149.300396,64.4777,0
6,combine,3,fwd,a2a,1789849149.179823,1789849149.216512,36.6895,524042240
6,combine,3,bwd,a2a,1789849149.225060,1789849149.235915,10.8555,536870912
6,dispatch,3,bwd,a2a,1789849149.300399,1789849149.375851,75.4519,524042240
6,combine,2,bwd,a2a,1789849149.413554,1789849149.457808,44.2543,536870912
6,dispatch,2,bwd,a2a,1789849149.525491,1789849149.636617,111.1257,542670848
6,combine,1,bwd,a2a,1789849149.673533,1789849149.730741,57.2082,536870912
6,dispatch,1,bwd,a2a,1789849149.800577,1789849149.932124,131.5471,545603584
6,combine,0,bwd,a2a,1789849149.969193,1789849150.030886,61.6924,536870912
6,dispatch,0,bwd,a2a,1789849150.098713,1789849150.254408,155.6950,550010880
7,dispatch,0,fwd,a2a,1789849150.377447,1789849150.380528,3.0805,536870912
7,expert,0,fwd,gemm,1789849150.380531,1789849150.415245,34.7137,0
7,expert,0,bwd,gemm,1789849151.786376,1789849151.854477,68.1009,0
7,combine,0,fwd,a2a,1789849150.415248,1789849150.484910,69.6620,552837120
7,dispatch,1,fwd,a2a,1789849150.534478,1789849150.536975,2.4973,536870912
7,expert,1,fwd,gemm,1789849150.536978,1789849150.571767,34.7882,0
7,expert,1,bwd,gemm,1789849151.518983,1789849151.586632,67.6489,0
7,combine,1,fwd,a2a,1789849150.571770,1789849150.635525,63.7557,547209216
7,dispatch,2,fwd,a2a,1789849150.688624,1789849150.690878,2.2546,536870912
7,expert,2,fwd,gemm,1789849150.690882,1789849150.725063,34.1813,0
7,expert,2,bwd,gemm,1789849151.243047,1789849151.310974,67.9265,0
7,combine,2,fwd,a2a,1789849150.725066,1789849150.787472,62.4056,541188096
7,dispatch,3,fwd,a2a,1789849150.840746,1789849150.843501,2.7551,536870912
7,expert,3,fwd,gemm,1789849150.843504,1789849150.876573,33.0685,0
7,expert,3,bwd,gemm,1789849150.963628,1789849151.029227,65.5991,0
7,combine,3,fwd,a2a,1789849150.876576,1789849150.937241,60.6650,524484608
7,combine,3,bwd,a2a,1789849150.945729,1789849150.963625,17.8969,536870912
7,dispatch,3,bwd,a2a,1789849151.029231,1789849151.154059,124.8286,524484608
7,combine,2,bwd,a2a,1789849151.191025,1789849151.243044,52.0198,536870912
7,dispatch,2,bwd,a2a,1789849151.310977,1789849151.430016,119.0387,541188096
7,combine,1,bwd,a2a,1789849151.467008,1789849151.518980,51.9714,536870912
7,dispatch,1,bwd,a2a,1789849151.586635,1789849151.700040,113.4058,547209216
7,combine,0,bwd,a2a,1789849151.737041,1789849151.786374,49.3320,536870912
7,dispatch,0,bwd,a2a,1789849151.854480,1789849151.933638,79.1572,552837120
8,dispatch,0,fwd,a2a,1789849152.045909,1789849152.048593,2.6839,536870912
8,expert,0,fwd,gemm,1789849152.048596,1789849152.083368,34.7725,0
8,expert,0,bwd,gemm,1789849153.216127,1789849153.284588,68.4601,0
8,combine,0,fwd,a2a,1789849152.083371,1789849152.133784,50.4126,547364864
8,dispatch,1,fwd,a2a,1789849152.181688,1789849152.184122,2.4342,536870912
8,expert,1,fwd,gemm,1789849152.184125,1789849152.218829,34.7041,0
8,expert,1,bwd,gemm,1789849152.904448,1789849152.972431,67.9831,0
8,combine,1,fwd,a2a,1789849152.218832,1789849152.264500,45.6679,550060032
8,dispatch,2,fwd,a2a,1789849152.309800,1789849152.312389,2.5889,536870912
8,expert,2,fwd,gemm,1789849152.312392,1789849152.346604,34.2118,0
8,expert,2,bwd,gemm,1789849152.681037,1789849152.749474,68.4366,0
8,combine,2,fwd,a2a,1789849152.346607,1789849152.385453,38.8453,543899648
8,dispatch,3,fwd,a2a,1789849152.427695,1789849152.429832,2.1372,536870912
8,expert,3,fwd,gemm,1789849152.429835,1789849152.463567,33.7312,0
8,expert,3,bwd,gemm,1789849152.494610,1789849152.561345,66.7344,0
8,combine,3,fwd,a2a,1789849152.463570,1789849152.479958,16.3882,531177472
8,combine,3,bwd,a2a,1789849152.488403,1789849152.494607,6.2043,536870912
8,dispatch,3,bwd,a2a,1789849152.561348,1789849152.624526,63.1780,531177472
8,combine,2,bwd,a2a,1789849152.661776,1789849152.681034,19.2588,536870912
8,dispatch,2,bwd,a2a,1789849152.749477,1789849152.832749,83.2717,543899648
8,combine,1,bwd,a2a,1789849152.869955,1789849152.904445,34.4902,536870912
8,dispatch,1,bwd,a2a,1789849152.972434,1789849153.111334,138.8995,550060032
8,combine,0,bwd,a2a,1789849153.148368,1789849153.216124,67.7565,536870912
8,dispatch,0,bwd,a2a,1789849153.284591,1789849153.421526,136.9352,547364864
9,dispatch,0,fwd,a2a,1789849153.533424,1789849153.535995,2.5708,536870912
9,expert,0,fwd,gemm,1789849153.535998,1789849153.570693,34.6951,0
9,expert,0,bwd,gemm,1789849154.902761,1789849154.971077,68.3160,0
9,combine,0,fwd,a2a,1789849153.570696,1789849153.626310,55.6140,552198144
9,dispatch,1,fwd,a2a,1789849153.678246,1789849153.680728,2.4828,536870912
9,expert,1,fwd,gemm,1789849153.680731,1789849153.714973,34.2415,0
9,expert,1,bwd,gemm,1789849154.639312,1789849154.706734,67.4215,0
9,combine,1,fwd,a2a,1789849153.714976,1789849153.771708,56.7316,544260096
9,dispatch,2,fwd,a2a,1789849153.824606,1789849153.827450,2.8439,536870912
9,expert,2,fwd,gemm,1789849153.827453,1789849153.861672,34.2191,0
9,expert,2,bwd,gemm,1789849154.368403,1789849154.435509,67.1059,0
9,combine,2,fwd,a2a,1789849153.861675,1789849153.923623,61.9476,544661504
9,dispatch,3,fwd,a2a,1789849153.974994,1789849153.977806,2.8117,536870912
9,expert,3,fwd,gemm,1789849153.977809,1789849154.011501,33.6919,0
9,expert,3,bwd,gemm,1789849154.095904,1789849154.161355,65.4514,0
9,combine,3,fwd,a2a,1789849154.011504,1789849154.069327,57.8228,530644992
9,combine,3,bwd,a2a,1789849154.077895,1789849154.095901,18.0065,536870912
9,dispatch,3,bwd,a2a,1789849154.161359,1789849154.282682,121.3239,530644992
9,combine,2,bwd,a2a,1789849154.319817,1789849154.368401,48.5840,536870912
9,dispatch,2,bwd,a2a,1789849154.435512,1789849154.555444,119.9311,544661504
9,combine,1,bwd,a2a,1789849154.592573,1789849154.639309,46.7362,536870912
9,dispatch,1,bwd,a2a,1789849154.706737,1789849154.815563,108.8257,544260096
9,combine,0,bwd,a2a,1789849154.852698,1789849154.902758,50.0604,536870912
9,dispatch,0,bwd,a2a,1789849154.971081,1789849155.078263,107.1828,552198144
10,dispatch,0,fwd,a2a,1789849155.185611,1789849155.188341,2.7303,536870912
10,expert,0,fwd,gemm,1789849155.188344,1789849155.223175,34.8302,0
10,expert,0,bwd,gemm,1789849156.404531,1789849156.472081,67.5509,0
10,combine,0,fwd,a2a,1789849155.223178,1789849155.267516,44.3385,545447936
10,dispatch,1,fwd,a2a,1789849155.313912,1789849155.316387,2.4750,536870912
10,expert,1,fwd,gemm,1789849155.316391,1789849155.351257,34.8667,0
10,expert,1,bwd,gemm,1789849156.162299,1789849156.230937,68.6383,0
10,combine,1,fwd,a2a,1789849155.351260,1789849155.397640,46.3802,546086912
10,dispatch,2,fwd,a2a,1789849155.446209,1789849155.449066,2.8565,536870912
10,expert,2,fwd,gemm,1789849155.449069,1789849155.483286,34.2170,0
10,expert,2,bwd,gemm,1789849155.909752,1789849155.976886,67.1346,0
10,combine,2,fwd,a2a,1789849155.483289,1789849155.529751,46.4616,543850496
10,dispatch,3,fwd,a2a,1789849155.574048,1789849155.576015,1.9665,536870912
10,expert,3,fwd,gemm,1789849155.576018,1789849155.609702,33.6838,0
10,expert,3,bwd,gemm,1789849155.670054,1789849155.738270,68.2163,0
10,combine,3,fwd,a2a,1789849155.609705,1789849155.646290,36.5856,534962176
10,combine,3,bwd,a2a,1789849155.654798,1789849155.670051,15.2529,536870912
10,dispatch,3,bwd,a2a,1789849155.738273,1789849155.834055,95.7820,534962176
10,combine,2,bwd,a2a,1789849155.871180,1789849155.909749,38.5688,536870912
10,dispatch,2,bwd,a2a,1789849155.976889,1789849156.079950,103.0602,543850496
10,combine,1,bwd,a2a,1789849156.117080,1789849156.162295,45.2157,536870912
10,dispatch,1,bwd,a2a,1789849156.230940,1789849156.326240,95.3002,546086912
10,combine,0,bwd,a2a,1789849156.363286,1789849156.404527,41.2412,536870912
10,dispatch,0,bwd,a2a,1789849156.472085,1789849156.571095,99.0109,545447936
11,dispatch,0,fwd,a2a,1789849156.663800,1789849156.666345,2.5450,536870912
11,expert,0,fwd,gemm,1789849156.666348,1789849156.701153,34.8052,0
11,expert,0,bwd,gemm,1789849157.774781,1789849157.843680,68.8984,0
11,combine,0,fwd,a2a,1789849156.701156,1789849156.741850,40.6937,552910848
11,dispatch,1,fwd,a2a,1789849156.790309,1789849156.792708,2.3990,536870912
11,expert,1,fwd,gemm,1789849156.792711,1789849156.826949,34.2371,0
11,expert,1,bwd,gemm,1789849157.557619,1789849157.626269,68.6500,0
11,combine,1,fwd,a2a,1789849156.826952,1789849156.870868,43.9159,544825344
11,dispatch,2,fwd,a2a,1789849156.904771,1789849156.907020,2.2490,536870912
11,expert,2,fwd,gemm,1789849156.907023,1789849156.941276,34.2537,0
11,expert,2,bwd,gemm,1789849157.346040,1789849157.414296,68.2559,0
11,combine,2,fwd,a2a,1789849156.941279,1789849156.985440,44.1608,539975680
11,dispatch,3,fwd,a2a,1789849157.030081,1789849157.033211,3.1305,536870912
11,expert,3,fwd,gemm,1789849157.033215,1789849157.066988,33.7738,0
11,expert,3,bwd,gemm,1789849157.125448,1789849157.192025,66.5773,0
11,combine,3,fwd,a2a,1789849157.066992,1789849157.099877,32.8854,528719872
11,combine,3,bwd,a2a,1789849157.108480,1789849157.125445,16.9648,536870912
11,dispatch,3,bwd,a2a,1789849157.192029,1789849157.274277,82.2484,528719872
11,combine,2,bwd,a2a,1789849157.311669,1789849157.346037,34.3684,536870912
11,dispatch,2,bwd,a2a,1789849157.414299,1789849157.485223,70.9233,539975680
11,combine,1,bwd,a2a,1789849157.522759,1789849157.557616,34.8571,536870912
11,dispatch,1,bwd,a2a,1789849157.626272,1789849157.700557,74.2854,544825344
11,combine,0,bwd,a2a,1789849157.737904,1789849157.774778,36.8749,536870912
11,dispatch,0,bwd,a2a,1789849157.843683,1789849157.999309,155.6261,552910848
12,dispatch,0,fwd,a2a,1789849158.146127,1789849158.150168,4.0415,536870912
12,expert,0,fwd,gemm,1789849158.150171,1789849158.184845,34.6737,0
12,expert,0,bwd,gemm,1789849159.783925,1789849159.852704,68.7785,0
12,combine,0,fwd,a2a,1789849158.184848,1789849158.273905,89.0572,549052416
12,dispatch,1,fwd,a2a,1789849158.333866,1789849158.336689,2.8229,536870912
12,expert,1,fwd,gemm,1789849158.336692,1789849158.370858,34.1659,0
12,expert,1,bwd,gemm,1789849159.489780,1789849159.556849,67.0691,0
12,combine,1,fwd,a2a,1789849158.370861,1789849158.448043,77.1818,542638080
12,dispatch,2,fwd,a2a,1789849158.509741,1789849158.512599,2.8581,536870912
12,expert,2,fwd,gemm,1789849158.512603,1789849158.546236,33.6332,0
12,expert,2,bwd,gemm,1789849159.173593,1789849159.240372,66.7792,0
12,combine,2,fwd,a2a,1789849158.546239,1789849158.631537,85.2975,532430848
12,dispatch,3,fwd,a2a,1789849158.692599,1789849158.695675,3.0757,536870912
12,expert,3,fwd,gemm,1789849158.695678,1789849158.729343,33.6649,0
12,expert,3,bwd,gemm,1789849158.839443,1789849158.905311,65.8682,0
12,combine,3,fwd,a2a,1789849158.729346,1789849158.806923,77.5772,531300352
12,combine,3,bwd,a2a,1789849158.815402,1789849158.839440,24.0376,536870912
12,dispatch,3,bwd,a2a,1789849158.905314,1789849159.069274,163.9604,531300352
12,combine,2,bwd,a2a,1789849159.106271,1789849159.173590,67.3184,536870912
12,dispatch,2,bwd,a2a,1789849159.240375,1789849159.391656,151.2810,532430848
12,combine,1,bwd,a2a,1789849159.428647,1789849159.489777,61.1301,536870912
12,dispatch,1,bwd,a2a,1789849159.556853,1789849159.689297,132.4447,542638080
12,combine,0,bwd,a2a,1789849159.726394,1789849159.783922,57.5279,536870912
12,dispatch,0,bwd,a2a,1789849159.852707,1789849159.984967,132.2596,549052416
13,dispatch,0,fwd,a2a,1789849160.095052,1789849160.097655,2.6028,536870912
13,expert,0,fwd,gemm,1789849160.097658,1789849160.132304,34.6459,0
13,expert,0,bwd,gemm,1789849161.427359,1789849161.495325,67.9660,0
13,combine,0,fwd,a2a,1789849160.132307,1789849160.185658,53.3510,551231488
13,dispatch,1,fwd,a2a,1789849160.236645,1789849160.239846,3.2017,536870912
13,expert,1,fwd,gemm,1789849160.239850,1789849160.274108,34.2581,0
13,expert,1,bwd,gemm,1789849161.161206,1789849161.227920,66.7135,0
13,combine,1,fwd,a2a,1789849160.274111,1789849160.323430,49.3193,539164672
13,dispatch,2,fwd,a2a,1789849160.371450,1789849160.373919,2.4685,536870912
13,expert,2,fwd,gemm,1789849160.373922,1789849160.408143,34.2209,0
13,expert,2,bwd,gemm,1789849160.887529,1789849160.954132,66.6033,0
13,combine,2,fwd,a2a,1789849160.408146,1789849160.460190,52.0441,539631616
13,dispatch,3,fwd,a2a,1789849160.509836,1789849160.512300,2.4641,536870912
13,expert,3,fwd,gemm,1789849160.512304,1789849160.545429,33.1256,0
13,expert,3,bwd,gemm,1789849160.622714,1789849160.687515,64.8019,0
13,combine,3,fwd,a2a,1789849160.545432,1789849160.596933,51.5003,527884288
13,combine,3,bwd,a2a,1789849160.605403,1789849160.622710,17.3073,536870912
13,dispatch,3,bwd,a2a,1789849160.687519,1789849160.799990,112.4710,527884288
13,combine,2,bwd,a2a,1789849160.836998,1789849160.887526,50.5273,536870912
13,dispatch,2,bwd,a2a,1789849160.954135,1789849161.072135,117.9997,539631616
13,combine,1,bwd,a2a,1789849161.109385,1789849161.161203,51.8186,536870912
13,dispatch,1,bwd,a2a,1789849161.227923,1789849161.345123,117.1996,539164672
13,combine,0,bwd,a2a,1789849161.382296,1789849161.427356,45.0604,536870912
13,dispatch,0,bwd,a2a,1789849161.495328,1789849161.603795,108.4667,551231488
14,dispatch,0,fwd,a2a,1789849161.699541,1789849161.701831,2.2902,536870912
14,expert,0,fwd,gemm,1789849161.701834,1789849161.736535,34.7006,0
14,expert,0,bwd,gemm,1789849163.437551,1789849163.506243,68.6915,0
14,combine,0,fwd,a2a,1789849161.736538,1789849161.775784,39.2460,548544512
14,dispatch,1,fwd,a2a,1789849161.807038,1789849161.808825,1.7880,536870912
14,expert,1,fwd,gemm,1789849161.808829,1789849161.843662,34.8329,0
14,expert,1,bwd,gemm,1789849163.056146,1789849163.123756,67.6104,0
14,combine,1,fwd,a2a,1789849161.843665,1789849161.866347,22.6828,546594816
14,dispatch,2,fwd,a2a,1789849161.908507,1789849161.911283,2.7755,536870912
14,expert,2,fwd,gemm,1789849161.911286,1789849161.946154,34.8682,0
14,expert,2,bwd,gemm,1789849162.649678,1789849162.718771,69.0924,0
14,combine,2,fwd,a2a,1789849161.946157,1789849162.019991,73.8334,546643968
