iter,label,layer,direction,kind,start_s,end_s,duration_ms,nbytes
1,combine,0,bwd,a2a,1789849144.113202,1789849144.122628,9.4264,536870912
1,dispatch,0,bwd,a2a,1789849144.189375,1789849144.217486,28.1109,536641536
2,dispatch,0,fwd,a2a,1789849144.276854,1789849144.278754,1.9003,536870912
2,expert,0,fwd,gemm,1789849144.278757,1789849144.312470,33.7126,0
2,expert,0,bwd,gemm,1789849145.041009,1789849145.108499,67.4900,0
2,combine,0,fwd,a2a,1789849144.312473,1789849144.330244,17.7713,535379968
2,dispatch,1,fwd,a2a,1789849144.355896,1789849144.357759,1.8625,536870912
2,expert,1,fwd,gemm,1789849144.357762,1789849144.392308,34.5458,0
2,expert,1,bwd,gemm,1789849144.900887,1789849144.968447,67.5604,0
2,combine,1,fwd,a2a,1789849144.392311,1789849144.438342,46.0308,537108480
2,dispatch,2,fwd,a2a,1789849144.461002,1789849144.462941,1.9396,536870912
2,expert,2,fwd,gemm,1789849144.462945,1789849144.496704,33.7594,0
2,expert,2,bwd,gemm,1789849144.747341,1789849144.813667,66.3252,0
2,combine,2,fwd,a2a,1789849144.496708,1789849144.514268,17.5601,535355392
2,dispatch,3,fwd,a2a,1789849144.540311,1789849144.542311,1.9993,536870912
2,expert,3,fwd,gemm,1789849144.542314,1789849144.576153,33.8397,0
2,expert,3,bwd,gemm,1789849144.599599,1789849144.668289,68.6902,0
2,combine,3,fwd,a2a,1789849144.576157,1789849144.587086,10.9285,530350080
2,combine,3,bwd,a2a,1789849144.596394,1789849144.599597,3.2024,536870912
2,dispatch,3,bwd,a2a,1789849144.668292,1789849144.700691,32.3989,530350080
2,combine,2,bwd,a2a,1789849144.738719,1789849144.747338,8.6191,536870912
2,dispatch,2,bwd,a2a,1789849144.813669,1789849144.853069,39.3999,535355392
2,combine,1,bwd,a2a,1789849144.890349,1789849144.900884,10.5347,536870912
2,dispatch,1,bwd,a2a,1789849144.968450,1789849144.989703,21.2529,537108480
2,combine,0,bwd,a2a,1789849145.028582,1789849145.041006,12.4244,536870912
2,dispatch,0,bwd,a2a,1789849145.108502,1789849145.136790,28.2879,535379968
3,dispatch,0,fwd,a2a,1789849145.204639,1789849145.206718,2.0789,536870912
3,expert,0,fwd,gemm,1789849145.206721,1789849145.240801,34.0796,0
3,expert,0,bwd,gemm,1789849145.952872,1789849146.019859,66.9871,0
3,combine,0,fwd,a2a,1789849145.240804,1789849145.254841,14.0376,531095552
3,dispatch,1,fwd,a2a,1789849145.283011,1789849145.284929,1.9176,536870912
3,expert,1,fwd,gemm,1789849145.284932,1789849145.319243,34.3108,0
3,expert,1,bwd,gemm,1789849145.801808,1789849145.869373,67.5654,0
3,combine,1,fwd,a2a,1789849145.319246,1789849145.332767,13.5212,538845184
3,dispatch,2,fwd,a2a,1789849145.360196,1789849145.362286,2.0900,536870912
3,expert,2,fwd,gemm,1789849145.362289,1789849145.396051,33.7623,0
3,expert,2,bwd,gemm,1789849145.654262,1789849145.721470,67.2079,0
3,combine,2,fwd,a2a,1789849145.396055,1789849145.410341,14.2864,532807680
3,dispatch,3,fwd,a2a,1789849145.437383,1789849145.439354,1.9710,536870912
3,expert,3,fwd,gemm,1789849145.439357,1789849145.472790,33.4325,0
3,expert,3,bwd,gemm,1789849145.501359,1789849145.567988,66.6292,0
3,combine,3,fwd,a2a,1789849145.472792,1789849145.486875,14.0827,519700480
3,combine,3,bwd,a2a,1789849145.496090,1789849145.501356,5.2660,536870912
3,dispatch,3,bwd,a2a,1789849145.567991,1789849145.597347,29.3560,519700480
3,combine,2,bwd,a2a,1789849145.635613,1789849145.654259,18.6458,536870912
3,dispatch,2,bwd,a2a,1789849145.721473,1789849145.748688,27.2149,532807680
3,combine,1,bwd,a2a,1789849145.786787,1789849145.801805,15.0177,536870912
3,dispatch,1,bwd,a2a,1789849145.869376,1789849145.895102,25.7260,538845184
3,combine,0,bwd,a2a,1789849145.933834,1789849145.952869,19.0352,536870912
3,dispatch,0,bwd,a2a,1789849146.019862,1789849146.062569,42.7064,531095552
4,dispatch,0,fwd,a2a,1789849146.141678,1789849146.143616,1.9378,536870912
4,expert,0,fwd,gemm,1789849146.143619,1789849146.177559,33.9400,0
4,expert,0,bwd,gemm,1789849147.271094,1789849147.339906,68.8120,0
4,combine,0,fwd,a2a,1789849146.177562,1789849146.231737,54.1747,536649728
4,dispatch,1,fwd,a2a,1789849146.281639,1789849146.283697,2.0574,536870912
4,expert,1,fwd,gemm,1789849146.283700,1789849146.317429,33.7285,0
4,expert,1,bwd,gemm,1789849147.142080,1789849147.208518,66.4385,0
4,combine,1,fwd,a2a,1789849146.317431,1789849146.363358,45.9270,533848064
4,dispatch,2,fwd,a2a,1789849146.413657,1789849146.416010,2.3532,536870912
4,expert,2,fwd,gemm,1789849146.416013,1789849146.449751,33.7375,0
4,expert,2,bwd,gemm,1789849146.905334,1789849146.972924,67.5898,0
4,combine,2,fwd,a2a,1789849146.449754,1789849146.500574,50.8200,535166976
4,dispatch,3,fwd,a2a,1789849146.554221,1789849146.556112,1.8909,536870912
4,expert,3,fwd,gemm,1789849146.556115,1789849146.589401,33.2863,0
4,expert,3,bwd,gemm,1789849146.656655,1789849146.721322,64.6669,0
4,combine,3,fwd,a2a,1789849146.589405,1789849146.633326,43.9215,524288000
4,combine,3,bwd,a2a,1789849146.641854,1789849146.656652,14.7984,536870912
4,dispatch,3,bwd,a2a,1789849146.721325,1789849146.828926,107.6012,524288000
4,combine,2,bwd,a2a,1789849146.865818,1789849146.905331,39.5129,536870912
4,dispatch,2,bwd,a2a,1789849146.972927,1789849147.066224,93.2967,535166976
4,combine,1,bwd,a2a,1789849147.103364,1789849147.142076,38.7130,536870912
4,dispatch,1,bwd,a2a,1789849147.208521,1789849147.228299,19.7777,533848064
4,combine,0,bwd,a2a,1789849147.266486,1789849147.271091,4.6051,536870912
4,dispatch,0,bwd,a2a,1789849147.339909,1789849147.381775,41.8655,536649728
5,dispatch,0,fwd,a2a,1789849147.444709,1789849147.446552,1.8429,536870912
5,expert,0,fwd,gemm,1789849147.446555,1789849147.724689,278.1335,0
5,expert,0,bwd,gemm,1789849148.562316,1789849148.630561,68.2444,0
5,combine,0,fwd,a2a,1789849147.724693,1789849147.726487,1.7945,542728192
5,dispatch,1,fwd,a2a,1789849147.746869,1789849147.748721,1.8512,536870912
5,expert,1,fwd,gemm,1789849147.748724,1789849147.784667,35.9431,0
5,expert,1,bwd,gemm,1789849148.360793,1789849148.426928,66.1344,0
5,combine,1,fwd,a2a,1789849147.784670,1789849147.800456,15.7853,536821760
5,dispatch,2,fwd,a2a,1789849147.827236,1789849147.828951,1.7149,536870912
5,expert,2,fwd,gemm,1789849147.828954,1789849147.862824,33.8701,0
5,expert,2,bwd,gemm,1789849148.169955,1789849148.237760,67.8048,0
5,combine,2,fwd,a2a,1789849147.862828,1789849147.879586,16.7577,534290432
5,dispatch,3,fwd,a2a,1789849147.907541,1789849147.909617,2.0762,536870912
5,expert,3,fwd,gemm,1789849147.909621,1789849147.942864,33.2437,0
5,expert,3,bwd,gemm,1789849147.982788,1789849148.048135,65.3466,0
5,combine,3,fwd,a2a,1789849147.942868,1789849147.970402,27.5333,525942784
5,combine,3,bwd,a2a,1789849147.979054,1789849147.982785,3.7313,536870912
5,dispatch,3,bwd,a2a,1789849148.048138,1789849148.107713,59.5746,525942784
5,combine,2,bwd,a2a,1789849148.145569,1789849148.169952,24.3831,536870912
5,dispatch,2,bwd,a2a,1789849148.237763,1789849148.299197,61.4340,534290432
5,combine,1,bwd,a2a,1789849148.336960,1789849148.360790,23.8298,536870912
5,dispatch,1,bwd,a2a,1789849148.426930,1789849148.497065,70.1344,536821760
5,combine,0,bwd,a2a,1789849148.534161,1789849148.562314,28.1522,536870912
5,dispatch,0,bwd,a2a,1789849148.630564,1789849148.702208,71.6438,542728192
6,dispatch,0,fwd,a2a,1789849148.788130,1789849148.790007,1.8768,536870912
6,expert,0,fwd,gemm,1789849148.790010,1789849148.824314,34.3041,0
6,expert,0,bwd,gemm,1789849150.030393,1789849150.097208,66.8158,0
6,combine,0,fwd,a2a,1789849148.824317,1789849148.865638,41.3213,539582464
6,dispatch,1,fwd,a2a,1789849148.907422,1789849148.909151,1.7288,536870912
6,expert,1,fwd,gemm,1789849148.909154,1789849148.943457,34.3035,0
6,expert,1,bwd,gemm,1789849149.729504,1789849149.796234,66.7300,0
6,combine,1,fwd,a2a,1789849148.943461,1789849148.984677,41.2153,539762688
6,dispatch,2,fwd,a2a,1789849149.026393,1789849149.028513,2.1198,536870912
6,expert,2,fwd,gemm,1789849149.028516,1789849149.062278,33.7625,0
6,expert,2,bwd,gemm,1789849149.457419,1789849149.523344,65.9251,0
6,combine,2,fwd,a2a,1789849149.062282,1789849149.099713,37.4312,534536192
6,dispatch,3,fwd,a2a,1789849149.144213,1789849149.146031,1.8182,536870912
6,expert,3,fwd,gemm,1789849149.146035,1789849149.179222,33.1872,0
6,expert,3,bwd,gemm,1789849149.235071,1789849149.301745,66.6742,0
6,combine,3,fwd,a2a,1789849149.179226,1789849149.215862,36.6360,523952128
6,combine,3,bwd,a2a,1789849149.224509,1789849149.235068,10.5587,536870912
6,dispatch,3,bwd,a2a,1789849149.301748,1789849149.375125,73.3767,523952128
6,combine,2,bwd,a2a,1789849149.412456,1789849149.457416,44.9597,536870912
6,dispatch,2,bwd,a2a,1789849149.523347,1789849149.635903,112.5560,534536192
6,combine,1,bwd,a2a,1789849149.672804,1789849149.729501,56.6976,536870912
6,dispatch,1,bwd,a2a,1789849149.796237,1789849149.930750,134.5121,539762688
6,combine,0,bwd,a2a,1789849149.967582,1789849150.030390,62.8077,536870912
6,dispatch,0,bwd,a2a,1789849150.097212,1789849150.253594,156.3825,539582464
7,dispatch,0,fwd,a2a,1789849150.377472,1789849150.381173,3.7006,536870912
7,expert,0,fwd,gemm,1789849150.381176,1789849150.414937,33.7604,0
7,expert,0,bwd,gemm,1789849151.786910,1789849151.852712,65.8024,0
7,combine,0,fwd,a2a,1789849150.414940,1789849150.485721,70.7816,530202624
7,dispatch,1,fwd,a2a,1789849150.534504,1789849150.537300,2.7961,536870912
7,expert,1,fwd,gemm,1789849150.537303,1789849150.571091,33.7879,0
7,expert,1,bwd,gemm,1789849151.518994,1789849151.586244,67.2499,0
7,combine,1,fwd,a2a,1789849150.571095,1789849150.635715,64.6202,531439616
7,dispatch,2,fwd,a2a,1789849150.688713,1789849150.691388,2.6746,536870912
7,expert,2,fwd,gemm,1789849150.691391,1789849150.725262,33.8711,0
7,expert,2,bwd,gemm,1789849151.243635,1789849151.309393,65.7577,0
7,combine,2,fwd,a2a,1789849150.725265,1789849150.788293,63.0279,530907136
7,dispatch,3,fwd,a2a,1789849150.840765,1789849150.843499,2.7345,536870912
7,expert,3,fwd,gemm,1789849150.843502,1789849150.876739,33.2364,0
7,expert,3,bwd,gemm,1789849150.963730,1789849151.029395,65.6654,0
7,combine,3,fwd,a2a,1789849150.876742,1789849150.937422,60.6800,523534336
7,combine,3,bwd,a2a,1789849150.945962,1789849150.963727,17.7651,536870912
7,dispatch,3,bwd,a2a,1789849151.029398,1789849151.154114,124.7160,523534336
7,combine,2,bwd,a2a,1789849151.191026,1789849151.243632,52.6061,536870912
7,dispatch,2,bwd,a2a,1789849151.309396,1789849151.430565,121.1687,530907136
7,combine,1,bwd,a2a,1789849151.467428,1789849151.518991,51.5629,536870912
7,dispatch,1,bwd,a2a,1789849151.586247,1789849151.700119,113.8714,531439616
7,combine,0,bwd,a2a,1789849151.736995,1789849151.786907,49.9117,536870912
7,dispatch,0,bwd,a2a,1789849151.852715,1789849151.934069,81.3545,530202624
8,dispatch,0,fwd,a2a,1789849152.045913,1789849152.048754,2.8416,536870912
8,expert,0,fwd,gemm,1789849152.048757,1789849152.082612,33.8545,0
8,expert,0,bwd,gemm,1789849153.216298,1789849153.283331,67.0326,0
8,combine,0,fwd,a2a,1789849152.082615,1789849152.134420,51.8051,529776640
8,dispatch,1,fwd,a2a,1789849152.181696,1789849152.184221,2.5246,536870912
8,expert,1,fwd,gemm,1789849152.184224,1789849152.217902,33.6780,0
8,expert,1,bwd,gemm,1789849152.904640,1789849152.970930,66.2892,0
8,combine,1,fwd,a2a,1789849152.217905,1789849152.265109,47.2040,534036480
8,dispatch,2,fwd,a2a,1789849152.309811,1789849152.311842,2.0308,536870912
8,expert,2,fwd,gemm,1789849152.311845,1789849152.345604,33.7584,0
8,expert,2,bwd,gemm,1789849152.680624,1789849152.747904,67.2799,0
8,combine,2,fwd,a2a,1789849152.345606,1789849152.384198,38.5921,531128320
8,dispatch,3,fwd,a2a,1789849152.427712,1789849152.429894,2.1827,536870912
8,expert,3,fwd,gemm,1789849152.429898,1789849152.463727,33.8294,0
8,expert,3,bwd,gemm,1789849152.494523,1789849152.561939,67.4158,0
8,combine,3,fwd,a2a,1789849152.463730,1789849152.480374,16.6445,531267584
8,combine,3,bwd,a2a,1789849152.488980,1789849152.494520,5.5410,536870912
8,dispatch,3,bwd,a2a,1789849152.561942,1789849152.624886,62.9439,531267584
8,combine,2,bwd,a2a,1789849152.662182,1789849152.680621,18.4383,536870912
8,dispatch,2,bwd,a2a,1789849152.747907,1789849152.831668,83.7617,531128320
8,combine,1,bwd,a2a,1789849152.868718,1789849152.904637,35.9189,536870912
8,dispatch,1,bwd,a2a,1789849152.970933,1789849153.112036,141.1030,534036480
8,combine,0,bwd,a2a,1789849153.148823,1789849153.216295,67.4723,536870912
8,dispatch,0,bwd,a2a,1789849153.283334,1789849153.422156,138.8219,529776640
9,dispatch,0,fwd,a2a,1789849153.533442,1789849153.536172,2.7300,536870912
9,expert,0,fwd,gemm,1789849153.536175,1789849153.570455,34.2798,0
9,expert,0,bwd,gemm,1789849154.902866,1789849154.969960,67.0941,0
9,combine,0,fwd,a2a,1789849153.570458,1789849153.626836,56.3778,540147712
9,dispatch,1,fwd,a2a,1789849153.678253,1789849153.680255,2.0021,536870912
9,expert,1,fwd,gemm,1789849153.680259,1789849153.713944,33.6858,0
9,expert,1,bwd,gemm,1789849154.638903,1789849154.704653,65.7497,0
9,combine,1,fwd,a2a,1789849153.713948,1789849153.770971,57.0237,532037632
9,dispatch,2,fwd,a2a,1789849153.824610,1789849153.827389,2.7788,536870912
9,expert,2,fwd,gemm,1789849153.827392,1789849153.861159,33.7667,0
9,expert,2,bwd,gemm,1789849154.368279,1789849154.433846,65.5673,0
9,combine,2,fwd,a2a,1789849153.861162,1789849153.923711,62.5490,530718720
9,dispatch,3,fwd,a2a,1789849153.974998,1789849153.976972,1.9739,536870912
9,expert,3,fwd,gemm,1789849153.976975,1789849154.010122,33.1468,0
9,expert,3,bwd,gemm,1789849154.095034,1789849154.160032,64.9980,0
9,combine,3,fwd,a2a,1789849154.010125,1789849154.067857,57.7313,523280384
9,combine,3,bwd,a2a,1789849154.076360,1789849154.095031,18.6713,536870912
9,dispatch,3,bwd,a2a,1789849154.160035,1789849154.281421,121.3869,523280384
9,combine,2,bwd,a2a,1789849154.318170,1789849154.368276,50.1060,536870912
9,dispatch,2,bwd,a2a,1789849154.433849,1789849154.555442,121.5935,530718720
9,combine,1,bwd,a2a,1789849154.592328,1789849154.638900,46.5723,536870912
9,dispatch,1,bwd,a2a,1789849154.704656,1789849154.814894,110.2379,532037632
9,combine,0,bwd,a2a,1789849154.851839,1789849154.902863,51.0246,536870912
9,dispatch,0,bwd,a2a,1789849154.969963,1789849155.078820,108.8571,540147712
10,dispatch,0,fwd,a2a,1789849155.185613,1789849155.187660,2.0468,536870912
10,expert,0,fwd,gemm,1789849155.187663,1789849155.221950,34.2867,0
10,expert,0,bwd,gemm,1789849156.403895,1789849156.470728,66.8331,0
10,combine,0,fwd,a2a,1789849155.221953,1789849155.266610,44.6570,538263552
10,dispatch,1,fwd,a2a,1789849155.313934,1789849155.315786,1.8521,536870912
10,expert,1,fwd,gemm,1789849155.315789,1789849155.350212,34.4236,0
10,expert,1,bwd,gemm,1789849156.161680,1789849156.228748,67.0680,0
10,combine,1,fwd,a2a,1789849155.350215,1789849155.396434,46.2183,539426816
10,dispatch,2,fwd,a2a,1789849155.446226,1789849155.448208,1.9822,536870912
10,expert,2,fwd,gemm,1789849155.448211,1789849155.481483,33.2712,0
10,expert,2,bwd,gemm,1789849155.908746,1789849155.973644,64.8974,0
10,combine,2,fwd,a2a,1789849155.481486,1789849155.528502,47.0165,527286272
10,dispatch,3,fwd,a2a,1789849155.574051,1789849155.576729,2.6785,536870912
10,expert,3,fwd,gemm,1789849155.576732,1789849155.609882,33.1494,0
10,expert,3,bwd,gemm,1789849155.670997,1789849155.737969,66.9724,0
10,combine,3,fwd,a2a,1789849155.609885,1789849155.646907,37.0224,525746176
10,combine,3,bwd,a2a,1789849155.655384,1789849155.670994,15.6097,536870912
10,dispatch,3,bwd,a2a,1789849155.737972,1789849155.834561,96.5885,525746176
10,combine,2,bwd,a2a,1789849155.871564,1789849155.908744,37.1794,536870912
10,dispatch,2,bwd,a2a,1789849155.973647,1789849156.078631,104.9840,527286272
10,combine,1,bwd,a2a,1789849156.115470,1789849156.161678,46.2076,536870912
10,dispatch,1,bwd,a2a,1789849156.228752,1789849156.325119,96.3669,539426816
10,combine,0,bwd,a2a,1789849156.362207,1789849156.403892,41.6845,536870912
10,dispatch,0,bwd,a2a,1789849156.470731,1789849156.570199,99.4677,538263552
11,dispatch,0,fwd,a2a,1789849156.663797,1789849156.666017,2.2201,536870912
11,expert,0,fwd,gemm,1789849156.666020,1789849156.699833,33.8131,0
11,expert,0,bwd,gemm,1789849157.774429,1789849157.842047,67.6183,0
11,combine,0,fwd,a2a,1789849156.699836,1789849156.742312,42.4759,530235392
11,dispatch,1,fwd,a2a,1789849156.790293,1789849156.792197,1.9037,536870912
11,expert,1,fwd,gemm,1789849156.792200,1789849156.826597,34.3970,0
11,expert,1,bwd,gemm,1789849157.557154,1789849157.624935,67.7812,0
11,combine,1,fwd,a2a,1789849156.826601,1789849156.870711,44.1104,539238400
11,dispatch,2,fwd,a2a,1789849156.904766,1789849156.907060,2.2942,536870912
11,expert,2,fwd,gemm,1789849156.907063,1789849156.940330,33.2670,0
11,expert,2,bwd,gemm,1789849157.346144,1789849157.411412,65.2682,0
11,combine,2,fwd,a2a,1789849156.940333,1789849156.985493,45.1597,528359424
11,dispatch,3,fwd,a2a,1789849157.030074,1789849157.032963,2.8885,536870912
11,expert,3,fwd,gemm,1789849157.032966,1789849157.066217,33.2512,0
11,expert,3,bwd,gemm,1789849157.125661,1789849157.191411,65.7498,0
11,combine,3,fwd,a2a,1789849157.066220,1789849157.100069,33.8492,523714560
11,combine,3,bwd,a2a,1789849157.108674,1789849157.125658,16.9837,536870912
11,dispatch,3,bwd,a2a,1789849157.191414,1789849157.274465,83.0513,523714560
11,combine,2,bwd,a2a,1789849157.311655,1789849157.346141,34.4860,536870912
11,dispatch,2,bwd,a2a,1789849157.411416,1789849157.485225,73.8093,528359424
11,combine,1,bwd,a2a,1789849157.522317,1789849157.557151,34.8340,536870912
11,dispatch,1,bwd,a2a,1789849157.624938,1789849157.699596,74.6581,539238400
11,combine,0,bwd,a2a,1789849157.736728,1789849157.774426,37.6973,536870912
11,dispatch,0,bwd,a2a,1789849157.842050,1789849158.000127,158.0772,530235392
12,dispatch,0,fwd,a2a,1789849158.146141,1789849158.149511,3.3703,536870912
12,expert,0,fwd,gemm,1789849158.149514,1789849158.183252,33.7380,0
12,expert,0,bwd,gemm,1789849159.783321,1789849159.850855,67.5338,0
12,combine,0,fwd,a2a,1789849158.183255,1789849158.272009,88.7537,536076288
12,dispatch,1,fwd,a2a,1789849158.333882,1789849158.337658,3.7760,536870912
12,expert,1,fwd,gemm,1789849158.337661,1789849158.371507,33.8465,0
12,expert,1,bwd,gemm,1789849159.490568,1789849159.557786,67.2179,0
12,combine,1,fwd,a2a,1789849158.371511,1789849158.449763,78.2524,535560192
12,dispatch,2,fwd,a2a,1789849158.509752,1789849158.513000,3.2481,536870912
12,expert,2,fwd,gemm,1789849158.513003,1789849158.546848,33.8455,0
12,expert,2,bwd,gemm,1789849159.173939,1789849159.242062,68.1237,0
12,combine,2,fwd,a2a,1789849158.546851,1789849158.632026,85.1749,534093824
12,dispatch,3,fwd,a2a,1789849158.692568,1789849158.695151,2.5827,536870912
12,expert,3,fwd,gemm,1789849158.695154,1789849158.728428,33.2734,0
12,expert,3,bwd,gemm,1789849158.838924,1789849158.903714,64.7896,0
12,combine,3,fwd,a2a,1789849158.728431,1789849158.805943,77.5122,526565376
12,combine,3,bwd,a2a,1789849158.814402,1789849158.838922,24.5197,536870912
12,dispatch,3,bwd,a2a,1789849158.903717,1789849159.068348,164.6313,526565376
12,combine,2,bwd,a2a,1789849159.105194,1789849159.173935,68.7417,536870912
12,dispatch,2,bwd,a2a,1789849159.242065,1789849159.392223,150.1579,534093824
12,combine,1,bwd,a2a,1789849159.429086,1789849159.490565,61.4794,536870912
12,dispatch,1,bwd,a2a,1789849159.557789,1789849159.690675,132.8861,535560192
12,combine,0,bwd,a2a,1789849159.727460,1789849159.783319,55.8586,536870912
12,dispatch,0,bwd,a2a,1789849159.850858,1789849159.983474,132.6161,536076288
13,dispatch,0,fwd,a2a,1789849160.095062,1789849160.097587,2.5249,536870912
13,expert,0,fwd,gemm,1789849160.097590,1789849160.131900,34.3096,0
13,expert,0,bwd,gemm,1789849161.427330,1789849161.494253,66.9225,0
13,combine,0,fwd,a2a,1789849160.131903,1789849160.185620,53.7174,537772032
13,dispatch,1,fwd,a2a,1789849160.236655,1789849160.238660,2.0048,536870912
13,expert,1,fwd,gemm,1789849160.238663,1789849160.272462,33.7988,0
13,expert,1,bwd,gemm,1789849161.159816,1789849161.225649,65.8332,0
13,combine,1,fwd,a2a,1789849160.272465,1789849160.322769,50.3048,533045248
13,dispatch,2,fwd,a2a,1789849160.371451,1789849160.373898,2.4476,536870912
13,expert,2,fwd,gemm,1789849160.373901,1789849160.407693,33.7914,0
13,expert,2,bwd,gemm,1789849160.887534,1789849160.953391,65.8570,0
13,combine,2,fwd,a2a,1789849160.407696,1789849160.459413,51.7175,530833408
13,dispatch,3,fwd,a2a,1789849160.509906,1789849160.512242,2.3364,536870912
13,expert,3,fwd,gemm,1789849160.512245,1789849160.546119,33.8741,0
13,expert,3,bwd,gemm,1789849160.622594,1789849160.689443,66.8493,0
13,combine,3,fwd,a2a,1789849160.546122,1789849160.596951,50.8292,531980288
13,combine,3,bwd,a2a,1789849160.605481,1789849160.622591,17.1096,536870912
13,dispatch,3,bwd,a2a,1789849160.689446,1789849160.800034,110.5880,531980288
13,combine,2,bwd,a2a,1789849160.837034,1789849160.887531,50.4966,536870912
13,dispatch,2,bwd,a2a,1789849160.953394,1789849161.071366,117.9722,530833408
13,combine,1,bwd,a2a,1789849161.108356,1789849161.159813,51.4565,536870912
13,dispatch,1,bwd,a2a,1789849161.225652,1789849161.344419,118.7674,533045248
13,combine,0,bwd,a2a,1789849161.381309,1789849161.427327,46.0182,536870912
13,dispatch,0,bwd,a2a,1789849161.494256,1789849161.603767,109.5115,537772032
14,dispatch,0,fwd,a2a,1789849161.699549,1789849161.701821,2.2717,536870912
14,expert,0,fwd,gemm,1789849161.701824,1789849161.774080,72.2555,0
14,expert,0,bwd,gemm,1789849163.437525,1789849163.505424,67.8996,0
14,combine,0,fwd,a2a,1789849161.774084,1789849161.775773,1.6886,543047680
14,dispatch,1,fwd,a2a,1789849161.807067,1789849161.808933,1.8653,536870912
14,expert,1,fwd,gemm,1789849161.808936,1789849161.846926,37.9904,0
14,expert,1,bwd,gemm,1789849163.055612,1789849163.121638,66.0257,0
14,combine,1,fwd,a2a,1789849161.846930,1789849161.865751,18.8213,535961600
14,dispatch,2,fwd,a2a,1789849161.908538,1789849161.910954,2.4156,536870912
14,expert,2,fwd,gemm,1789849161.910957,1789849161.948590,37.6335,0
14,expert,2,bwd,gemm,1789849162.649198,1789849162.715574,66.3754,0
14,combine,2,fwd,a2a,1789849161.948594,1789849162.018864,70.2694,535224320
