iter,label,layer,direction,kind,start_s,end_s,duration_ms,nbytes
2,dispatch,1,fwd,a2a,1789849144.355935,1789849144.357899,1.9642,536870912
2,expert,1,fwd,gemm,1789849144.357902,1789849144.409831,51.9291,0
2,expert,1,bwd,gemm,1789849144.901417,1789849144.988318,86.9011,0
2,combine,1,fwd,a2a,1789849144.409835,1789849144.438566,28.7318,521240576
2,dispatch,2,fwd,a2a,1789849144.461045,1789849144.462986,1.9410,536870912
2,expert,2,fwd,gemm,1789849144.462988,1789849144.511775,48.7867,0
2,expert,2,bwd,gemm,1789849144.747907,1789849144.836805,88.8976,0
2,combine,2,fwd,a2a,1789849144.511778,1789849144.514841,3.0628,528973824
2,dispatch,3,fwd,a2a,1789849144.540324,1789849144.542345,2.0210,536870912
2,expert,3,fwd,gemm,1789849144.542348,1789849144.584185,41.8365,0
2,expert,3,bwd,gemm,1789849144.600207,1789849144.684386,84.1786,0
2,combine,3,fwd,a2a,1789849144.584189,1789849144.587191,3.0014,516726784
2,combine,3,bwd,a2a,1789849144.598351,1789849144.600204,1.8528,536870912
2,dispatch,3,bwd,a2a,1789849144.684389,1789849144.700856,16.4674,516726784
2,combine,2,bwd,a2a,1789849144.746147,1789849144.747904,1.7570,536870912
2,dispatch,2,bwd,a2a,1789849144.836808,1789849144.853057,16.2489,528973824
2,combine,1,bwd,a2a,1789849144.899575,1789849144.901414,1.8393,536870912
2,dispatch,1,bwd,a2a,1789849144.988322,1789849144.990214,1.8923,521240576
2,combine,0,bwd,a2a,1789849145.039722,1789849145.041524,1.8020,536870912
2,dispatch,0,bwd,a2a,1789849145.135194,1789849145.137479,2.2853,532815872
3,dispatch,0,fwd,a2a,1789849145.204591,1789849145.206946,2.3556,536870912
3,expert,0,fwd,gemm,1789849145.206950,1789849145.253605,46.6549,0
3,expert,0,bwd,gemm,1789849145.953850,1789849146.060958,107.1075,0
3,combine,0,fwd,a2a,1789849145.253608,1789849145.255490,1.8820,535969792
3,dispatch,1,fwd,a2a,1789849145.283054,1789849145.285433,2.3787,536870912
3,expert,1,fwd,gemm,1789849145.285436,1789849145.331588,46.1524,0
3,expert,1,bwd,gemm,1789849145.802616,1789849145.893757,91.1410,0
3,combine,1,fwd,a2a,1789849145.331592,1789849145.333581,1.9890,525926400
3,dispatch,2,fwd,a2a,1789849145.360228,1789849145.362334,2.1054,536870912
3,expert,2,fwd,gemm,1789849145.362337,1789849145.408890,46.5530,0
3,expert,2,bwd,gemm,1789849145.654510,1789849145.747101,92.5913,0
3,combine,2,fwd,a2a,1789849145.408894,1789849145.410618,1.7238,530194432
3,dispatch,3,fwd,a2a,1789849145.437425,1789849145.439708,2.2831,536870912
3,expert,3,fwd,gemm,1789849145.439711,1789849145.485329,45.6172,0
3,expert,3,bwd,gemm,1789849145.501954,1789849145.595741,93.7872,0
3,combine,3,fwd,a2a,1789849145.485333,1789849145.487308,1.9750,529465344
3,combine,3,bwd,a2a,1789849145.499743,1789849145.501951,2.2078,536870912
3,dispatch,3,bwd,a2a,1789849145.595745,1789849145.597790,2.0456,529465344
3,combine,2,bwd,a2a,1789849145.652869,1789849145.654507,1.6384,536870912
3,dispatch,2,bwd,a2a,1789849145.747105,1789849145.748990,1.8846,530194432
3,combine,1,bwd,a2a,1789849145.800728,1789849145.802613,1.8854,536870912
3,dispatch,1,bwd,a2a,1789849145.893761,1789849145.896054,2.2934,525926400
3,combine,0,bwd,a2a,1789849145.951582,1789849145.953847,2.2645,536870912
3,dispatch,0,bwd,a2a,1789849146.060961,1789849146.063447,2.4860,535969792
4,dispatch,0,fwd,a2a,1789849146.141753,1789849146.144809,3.0555,536870912
4,expert,0,fwd,gemm,1789849146.144812,1789849146.229424,84.6116,0
4,expert,0,bwd,gemm,1789849147.271508,1789849147.380557,109.0490,0
4,combine,0,fwd,a2a,1789849146.229428,1789849146.233029,3.6011,535388160
4,dispatch,1,fwd,a2a,1789849146.281668,1789849146.284825,3.1567,536870912
4,expert,1,fwd,gemm,1789849146.284829,1789849146.361105,76.2761,0
4,expert,1,bwd,gemm,1789849147.143024,1789849147.227113,84.0884,0
4,combine,1,fwd,a2a,1789849146.361109,1789849146.364855,3.7464,520052736
4,dispatch,2,fwd,a2a,1789849146.413654,1789849146.416615,2.9609,536870912
4,expert,2,fwd,gemm,1789849146.416619,1789849146.497600,80.9807,0
4,expert,2,bwd,gemm,1789849146.905803,1789849147.063145,157.3421,0
4,combine,2,fwd,a2a,1789849146.497603,1789849146.501273,3.6702,532709376
4,dispatch,3,fwd,a2a,1789849146.554194,1789849146.557187,2.9930,536870912
4,expert,3,fwd,gemm,1789849146.557191,1789849146.631077,73.8861,0
4,expert,3,bwd,gemm,1789849146.657940,1789849146.826553,168.6137,0
4,combine,3,fwd,a2a,1789849146.631081,1789849146.634701,3.6201,529776640
4,combine,3,bwd,a2a,1789849146.654611,1789849146.657936,3.3250,536870912
4,dispatch,3,bwd,a2a,1789849146.826557,1789849146.830242,3.6855,529776640
4,combine,2,bwd,a2a,1789849146.903306,1789849146.905800,2.4937,536870912
4,dispatch,2,bwd,a2a,1789849147.063149,1789849147.066886,3.7367,532709376
4,combine,1,bwd,a2a,1789849147.140486,1789849147.143021,2.5351,536870912
4,dispatch,1,bwd,a2a,1789849147.227116,1789849147.228565,1.4493,520052736
4,combine,0,bwd,a2a,1789849147.269852,1789849147.271506,1.6538,536870912
4,dispatch,0,bwd,a2a,1789849147.380561,1789849147.382407,1.8462,535388160
5,dispatch,0,fwd,a2a,1789849147.444658,1789849147.446711,2.0533,536870912
5,expert,0,fwd,gemm,1789849147.446714,1789849147.496365,49.6509,0
5,expert,0,bwd,gemm,1789849148.563020,1789849148.700214,137.1936,0
5,combine,0,fwd,a2a,1789849147.496369,1789849147.726007,229.6388,534953984
5,dispatch,1,fwd,a2a,1789849147.746830,1789849147.748864,2.0337,536870912
5,expert,1,fwd,gemm,1789849147.748867,1789849147.798909,50.0423,0
5,expert,1,bwd,gemm,1789849148.361285,1789849148.494786,133.5011,0
5,combine,1,fwd,a2a,1789849147.798912,1789849147.801038,2.1256,526458880
5,dispatch,2,fwd,a2a,1789849147.827256,1789849147.829198,1.9416,536870912
5,expert,2,fwd,gemm,1789849147.829201,1789849147.878044,48.8429,0
5,expert,2,bwd,gemm,1789849148.170440,1789849148.297288,126.8477,0
5,combine,2,fwd,a2a,1789849147.878047,1789849147.880254,2.2065,528826368
5,dispatch,3,fwd,a2a,1789849147.907559,1789849147.909605,2.0462,536870912
5,expert,3,fwd,gemm,1789849147.909608,1789849147.968291,58.6826,0
5,expert,3,bwd,gemm,1789849147.983270,1789849148.105129,121.8585,0
5,combine,3,fwd,a2a,1789849147.968294,1789849147.971265,2.9712,524959744
5,combine,3,bwd,a2a,1789849147.981466,1789849147.983268,1.8012,536870912
5,dispatch,3,bwd,a2a,1789849148.105133,1789849148.108752,3.6190,524959744
5,combine,2,bwd,a2a,1789849148.168548,1789849148.170437,1.8886,536870912
5,dispatch,2,bwd,a2a,1789849148.297292,1789849148.299948,2.6559,528826368
5,combine,1,bwd,a2a,1789849148.359585,1789849148.361282,1.6965,536870912
5,dispatch,1,bwd,a2a,1789849148.494790,1789849148.497600,2.8104,526458880
5,combine,0,bwd,a2a,1789849148.561279,1789849148.563017,1.7382,536870912
5,dispatch,0,bwd,a2a,1789849148.700218,1789849148.703659,3.4413,534953984
6,dispatch,0,fwd,a2a,1789849148.788117,1789849148.790231,2.1143,536870912
6,expert,0,fwd,gemm,1789849148.790235,1789849148.863551,73.3155,0
6,expert,0,bwd,gemm,1789849150.031487,1789849150.250441,218.9536,0
6,combine,0,fwd,a2a,1789849148.863554,1789849148.867420,3.8659,533274624
6,dispatch,1,fwd,a2a,1789849148.907477,1789849148.910259,2.7822,536870912
6,expert,1,fwd,gemm,1789849148.910263,1789849148.982574,72.3111,0
6,expert,1,bwd,gemm,1789849149.730735,1789849149.927866,197.1310,0
6,combine,1,fwd,a2a,1789849148.982578,1789849148.985760,3.1823,523739136
6,dispatch,2,fwd,a2a,1789849149.026445,1789849149.029233,2.7875,536870912
6,expert,2,fwd,gemm,1789849149.029237,1789849149.097687,68.4502,0
6,expert,2,bwd,gemm,1789849149.458929,1789849149.632803,173.8733,0
6,combine,2,fwd,a2a,1789849149.097691,1789849149.101157,3.4660,535453696
6,dispatch,3,fwd,a2a,1789849149.144275,1789849149.146843,2.5684,536870912
6,expert,3,fwd,gemm,1789849149.146847,1789849149.214140,67.2930,0
6,expert,3,bwd,gemm,1789849149.236043,1789849149.373129,137.0858,0
6,combine,3,fwd,a2a,1789849149.214144,1789849149.216833,2.6891,522469376
6,combine,3,bwd,a2a,1789849149.233319,1789849149.236040,2.7218,536870912
6,dispatch,3,bwd,a2a,1789849149.373133,1789849149.376106,2.9731,522469376
6,combine,2,bwd,a2a,1789849149.454113,1789849149.458926,4.8131,536870912
6,dispatch,2,bwd,a2a,1789849149.632806,1789849149.637992,5.1854,535453696
6,combine,1,bwd,a2a,1789849149.727270,1789849149.730731,3.4613,536870912
6,dispatch,1,bwd,a2a,1789849149.927870,1789849149.932112,4.2428,523739136
6,combine,0,bwd,a2a,1789849150.028577,1789849150.031484,2.9069,536870912
6,dispatch,0,bwd,a2a,1789849150.250445,1789849150.256239,5.7941,533274624
7,dispatch,0,fwd,a2a,1789849150.377396,1789849150.381440,4.0435,536870912
7,expert,0,fwd,gemm,1789849150.381444,1789849150.481261,99.8165,0
7,expert,0,bwd,gemm,1789849151.787113,1789849151.931612,144.4997,0
7,combine,0,fwd,a2a,1789849150.481265,1789849150.485876,4.6106,544997376
7,dispatch,1,fwd,a2a,1789849150.534547,1789849150.537903,3.3559,536870912
7,expert,1,fwd,gemm,1789849150.537906,1789849150.632042,94.1360,0
7,expert,1,bwd,gemm,1789849151.519844,1789849151.697089,177.2452,0
7,combine,1,fwd,a2a,1789849150.632046,1789849150.636328,4.2815,522739712
7,dispatch,2,fwd,a2a,1789849150.688658,1789849150.692716,4.0577,536870912
7,expert,2,fwd,gemm,1789849150.692719,1789849150.784306,91.5863,0
7,expert,2,bwd,gemm,1789849151.244874,1789849151.427502,182.6287,0
7,combine,2,fwd,a2a,1789849150.784310,1789849150.790012,5.7024,533594112
7,dispatch,3,fwd,a2a,1789849150.840802,1789849150.844213,3.4110,536870912
7,expert,3,fwd,gemm,1789849150.844217,1789849150.933914,89.6976,0
7,expert,3,bwd,gemm,1789849150.964477,1789849151.150678,186.2011,0
7,combine,3,fwd,a2a,1789849150.933919,1789849150.938425,4.5061,525877248
7,combine,3,bwd,a2a,1789849150.960687,1789849150.964474,3.7867,536870912
7,dispatch,3,bwd,a2a,1789849151.150682,1789849151.155097,4.4156,525877248
7,combine,2,bwd,a2a,1789849151.240546,1789849151.244870,4.3245,536870912
7,dispatch,2,bwd,a2a,1789849151.427506,1789849151.431977,4.4708,533594112
7,combine,1,bwd,a2a,1789849151.515475,1789849151.519840,4.3652,536870912
7,dispatch,1,bwd,a2a,1789849151.697092,1789849151.700700,3.6079,522739712
7,combine,0,bwd,a2a,1789849151.784015,1789849151.787109,3.0941,536870912
7,dispatch,0,bwd,a2a,1789849151.931616,1789849151.934191,2.5746,544997376
8,dispatch,0,fwd,a2a,1789849152.045820,1789849152.049469,3.6493,536870912
8,expert,0,fwd,gemm,1789849152.049473,1789849152.131542,82.0691,0
8,expert,0,bwd,gemm,1789849153.217116,1789849153.418491,201.3745,0
8,combine,0,fwd,a2a,1789849152.131547,1789849152.135053,3.5067,526966784
8,dispatch,1,fwd,a2a,1789849152.181736,1789849152.184771,3.0350,536870912
8,expert,1,fwd,gemm,1789849152.184775,1789849152.262224,77.4485,0
8,expert,1,bwd,gemm,1789849152.905398,1789849153.108087,202.6884,0
8,combine,1,fwd,a2a,1789849152.262228,1789849152.265767,3.5383,523608064
8,dispatch,2,fwd,a2a,1789849152.309859,1789849152.312571,2.7123,536870912
8,expert,2,fwd,gemm,1789849152.312575,1789849152.382112,69.5373,0
8,expert,2,bwd,gemm,1789849152.681218,1789849152.829478,148.2601,0
8,combine,2,fwd,a2a,1789849152.382117,1789849152.386121,4.0039,532226048
8,dispatch,3,fwd,a2a,1789849152.427751,1789849152.430414,2.6631,536870912
8,expert,3,fwd,gemm,1789849152.430419,1789849152.478128,47.7095,0
8,expert,3,bwd,gemm,1789849152.494937,1789849152.622715,127.7786,0
8,combine,3,fwd,a2a,1789849152.478133,1789849152.480890,2.7573,524722176
8,combine,3,bwd,a2a,1789849152.493059,1789849152.494933,1.8743,536870912
8,dispatch,3,bwd,a2a,1789849152.622719,1789849152.625360,2.6407,524722176
8,combine,2,bwd,a2a,1789849152.679394,1789849152.681215,1.8203,536870912
8,dispatch,2,bwd,a2a,1789849152.829482,1789849152.833393,3.9108,532226048
8,combine,1,bwd,a2a,1789849152.901788,1789849152.905395,3.6069,536870912
8,dispatch,1,bwd,a2a,1789849153.108090,1789849153.112831,4.7410,523608064
8,combine,0,bwd,a2a,1789849153.213012,1789849153.217113,4.1012,536870912
8,dispatch,0,bwd,a2a,1789849153.418494,1789849153.422830,4.3352,526966784
9,dispatch,0,fwd,a2a,1789849153.533354,1789849153.536699,3.3455,536870912
9,expert,0,fwd,gemm,1789849153.536703,1789849153.623703,86.9996,0
9,expert,0,bwd,gemm,1789849154.903423,1789849155.075494,172.0718,0
9,combine,0,fwd,a2a,1789849153.623706,1789849153.627453,3.7465,531021824
9,dispatch,1,fwd,a2a,1789849153.678262,1789849153.681151,2.8891,536870912
9,expert,1,fwd,gemm,1789849153.681155,1789849153.767702,86.5466,0
9,expert,1,bwd,gemm,1789849154.639733,1789849154.812258,172.5255,0
9,combine,1,fwd,a2a,1789849153.767705,1789849153.771749,4.0436,522764288
9,dispatch,2,fwd,a2a,1789849153.824620,1789849153.828116,3.4960,536870912
9,expert,2,fwd,gemm,1789849153.828120,1789849153.920148,92.0280,0
9,expert,2,bwd,gemm,1789849154.368972,1789849154.552182,183.2099,0
9,combine,2,fwd,a2a,1789849153.920152,1789849153.924426,4.2743,537083904
9,dispatch,3,fwd,a2a,1789849153.975008,1789849153.978224,3.2159,536870912
9,expert,3,fwd,gemm,1789849153.978228,1789849154.064609,86.3810,0
9,expert,3,bwd,gemm,1789849154.096455,1789849154.278636,182.1810,0
9,combine,3,fwd,a2a,1789849154.064613,1789849154.070208,5.5951,530038784
9,combine,3,bwd,a2a,1789849154.092924,1789849154.096451,3.5269,536870912
9,dispatch,3,bwd,a2a,1789849154.278639,1789849154.283481,4.8420,530038784
9,combine,2,bwd,a2a,1789849154.365807,1789849154.368969,3.1621,536870912
9,dispatch,2,bwd,a2a,1789849154.552186,1789849154.556244,4.0581,537083904
9,combine,1,bwd,a2a,1789849154.636736,1789849154.639730,2.9938,536870912
9,dispatch,1,bwd,a2a,1789849154.812262,1789849154.815575,3.3124,522764288
9,combine,0,bwd,a2a,1789849154.900391,1789849154.903419,3.0278,536870912
9,dispatch,0,bwd,a2a,1789849155.075498,1789849155.079451,3.9531,531021824
10,dispatch,0,fwd,a2a,1789849155.185552,1789849155.188661,3.1091,536870912
10,expert,0,fwd,gemm,1789849155.188665,1789849155.264037,75.3727,0
10,expert,0,bwd,gemm,1789849156.404819,1789849156.567709,162.8903,0
10,combine,0,fwd,a2a,1789849155.264041,1789849155.268089,4.0476,530948096
10,dispatch,1,fwd,a2a,1789849155.313955,1789849155.316865,2.9099,536870912
10,expert,1,fwd,gemm,1789849155.316869,1789849155.393965,77.0960,0
10,expert,1,bwd,gemm,1789849156.162844,1789849156.322669,159.8242,0
10,combine,1,fwd,a2a,1789849155.393968,1789849155.397692,3.7236,521764864
10,dispatch,2,fwd,a2a,1789849155.446255,1789849155.449141,2.8861,536870912
10,expert,2,fwd,gemm,1789849155.449145,1789849155.526384,77.2387,0
10,expert,2,bwd,gemm,1789849155.909741,1789849156.076277,166.5353,0
10,combine,2,fwd,a2a,1789849155.526387,1789849155.529749,3.3618,527663104
10,dispatch,3,fwd,a2a,1789849155.574085,1789849155.577366,3.2807,536870912
10,expert,3,fwd,gemm,1789849155.577370,1789849155.643156,65.7861,0
10,expert,3,bwd,gemm,1789849155.671594,1789849155.831083,159.4889,0
10,combine,3,fwd,a2a,1789849155.643160,1789849155.647195,4.0352,528867328
10,combine,3,bwd,a2a,1789849155.668276,1789849155.671591,3.3145,536870912
10,dispatch,3,bwd,a2a,1789849155.831086,1789849155.834852,3.7654,528867328
10,combine,2,bwd,a2a,1789849155.906737,1789849155.909738,3.0005,536870912
10,dispatch,2,bwd,a2a,1789849156.076280,1789849156.079936,3.6556,527663104
10,combine,1,bwd,a2a,1789849156.159827,1789849156.162841,3.0136,536870912
10,dispatch,1,bwd,a2a,1789849156.322672,1789849156.326219,3.5468,521764864
10,combine,0,bwd,a2a,1789849156.402048,1789849156.404815,2.7676,536870912
10,dispatch,0,bwd,a2a,1789849156.567713,1789849156.571639,3.9258,530948096
11,dispatch,0,fwd,a2a,1789849156.663839,1789849156.666643,2.8044,536870912
11,expert,0,fwd,gemm,1789849156.666647,1789849156.739797,73.1495,0
11,expert,0,bwd,gemm,1789849157.775092,1789849157.995490,220.3978,0
11,combine,0,fwd,a2a,1789849156.739800,1789849156.742941,3.1404,528392192
11,dispatch,1,fwd,a2a,1789849156.790336,1789849156.793263,2.9272,536870912
11,expert,1,fwd,gemm,1789849156.793267,1789849156.854101,60.8340,0
11,expert,1,bwd,gemm,1789849157.558235,1789849157.697443,139.2077,0
11,combine,1,fwd,a2a,1789849156.854105,1789849156.871213,17.1084,526884864
11,dispatch,2,fwd,a2a,1789849156.904825,1789849156.907597,2.7720,536870912
11,expert,2,fwd,gemm,1789849156.907601,1789849156.982504,74.9035,0
11,expert,2,bwd,gemm,1789849157.346582,1789849157.482509,135.9273,0
11,combine,2,fwd,a2a,1789849156.982508,1789849156.986176,3.6678,534536192
11,dispatch,3,fwd,a2a,1789849157.030125,1789849157.033293,3.1674,536870912
11,expert,3,fwd,gemm,1789849157.033297,1789849157.097511,64.2148,0
11,expert,3,bwd,gemm,1789849157.126607,1789849157.271884,145.2773,0
11,combine,3,fwd,a2a,1789849157.097515,1789849157.100716,3.2010,524877824
11,combine,3,bwd,a2a,1789849157.122561,1789849157.126603,4.0420,536870912
11,dispatch,3,bwd,a2a,1789849157.271888,1789849157.275109,3.2214,524877824
11,combine,2,bwd,a2a,1789849157.344188,1789849157.346579,2.3904,536870912
11,dispatch,2,bwd,a2a,1789849157.482513,1789849157.485858,3.3449,534536192
11,combine,1,bwd,a2a,1789849157.555350,1789849157.558232,2.8819,536870912
11,dispatch,1,bwd,a2a,1789849157.697447,1789849157.700593,3.1462,526884864
11,combine,0,bwd,a2a,1789849157.772098,1789849157.775089,2.9909,536870912
11,dispatch,0,bwd,a2a,1789849157.995494,1789849158.001263,5.7698,528392192
12,dispatch,0,fwd,a2a,1789849158.146060,1789849158.150910,4.8497,536870912
12,expert,0,fwd,gemm,1789849158.150914,1789849158.268081,117.1675,0
12,expert,0,bwd,gemm,1789849159.784538,1789849159.980374,195.8354,0
12,combine,0,fwd,a2a,1789849158.268085,1789849158.273943,5.8583,541220864
12,dispatch,1,fwd,a2a,1789849158.333936,1789849158.338360,4.4240,536870912
12,expert,1,fwd,gemm,1789849158.338364,1789849158.444357,105.9929,0
12,expert,1,bwd,gemm,1789849159.491261,1789849159.686302,195.0410,0
12,combine,1,fwd,a2a,1789849158.444361,1789849158.451019,6.6582,523239424
12,dispatch,2,fwd,a2a,1789849158.509768,1789849158.513853,4.0857,536870912
12,expert,2,fwd,gemm,1789849158.513857,1789849158.627781,113.9235,0
12,expert,2,bwd,gemm,1789849159.174816,1789849159.388093,213.2777,0
12,combine,2,fwd,a2a,1789849158.627784,1789849158.633115,5.3306,528080896
12,dispatch,3,fwd,a2a,1789849158.692645,1789849158.697139,4.4940,536870912
12,expert,3,fwd,gemm,1789849158.697143,1789849158.802324,105.1807,0
12,expert,3,bwd,gemm,1789849158.840805,1789849159.064987,224.1813,0
12,combine,3,fwd,a2a,1789849158.802328,1789849158.808060,5.7313,534609920
12,combine,3,bwd,a2a,1789849158.836594,1789849158.840802,4.2079,536870912
12,dispatch,3,bwd,a2a,1789849159.064991,1789849159.070323,5.3324,534609920
12,combine,2,bwd,a2a,1789849159.170566,1789849159.174813,4.2470,536870912
12,dispatch,2,bwd,a2a,1789849159.388097,1789849159.393143,5.0455,528080896
12,combine,1,bwd,a2a,1789849159.487142,1789849159.491257,4.1154,536870912
12,dispatch,1,bwd,a2a,1789849159.686306,1789849159.691566,5.2599,523239424
12,combine,0,bwd,a2a,1789849159.779931,1789849159.784535,4.6043,536870912
12,dispatch,0,bwd,a2a,1789849159.980377,1789849159.985005,4.6280,541220864
13,dispatch,0,fwd,a2a,1789849160.094996,1789849160.098488,3.4917,536870912
13,expert,0,fwd,gemm,1789849160.098491,1789849160.182137,83.6456,0
13,expert,0,bwd,gemm,1789849161.427985,1789849161.600769,172.7836,0
13,combine,0,fwd,a2a,1789849160.182141,1789849160.187378,5.2370,541253632
13,dispatch,1,fwd,a2a,1789849160.236698,1789849160.240278,3.5802,536870912
13,expert,1,fwd,gemm,1789849160.240282,1789849160.320410,80.1280,0
13,expert,1,bwd,gemm,1789849161.161829,1789849161.341559,179.7304,0
13,combine,1,fwd,a2a,1789849160.320414,1789849160.324031,3.6175,522960896
13,dispatch,2,fwd,a2a,1789849160.371495,1789849160.374517,3.0214,536870912
13,expert,2,fwd,gemm,1789849160.374520,1789849160.456358,81.8374,0
13,expert,2,bwd,gemm,1789849160.888160,1789849161.067891,179.7304,0
13,combine,2,fwd,a2a,1789849160.456362,1789849160.460929,4.5675,532004864
13,dispatch,3,fwd,a2a,1789849160.509893,1789849160.512566,2.6731,536870912
13,expert,3,fwd,gemm,1789849160.512570,1789849160.593597,81.0271,0
13,expert,3,bwd,gemm,1789849160.622807,1789849160.796714,173.9069,0
13,combine,3,fwd,a2a,1789849160.593601,1789849160.597716,4.1152,523993088
13,combine,3,bwd,a2a,1789849160.619571,1789849160.622804,3.2321,536870912
13,dispatch,3,bwd,a2a,1789849160.796718,1789849160.800748,4.0304,523993088
13,combine,2,bwd,a2a,1789849160.885082,1789849160.888157,3.0753,536870912
13,dispatch,2,bwd,a2a,1789849161.067894,1789849161.072938,5.0432,532004864
13,combine,1,bwd,a2a,1789849161.157423,1789849161.161825,4.4023,536870912
13,dispatch,1,bwd,a2a,1789849161.341563,1789849161.345960,4.3973,522960896
13,combine,0,bwd,a2a,1789849161.425390,1789849161.427982,2.5917,536870912
13,dispatch,0,bwd,a2a,1789849161.600773,1789849161.605181,4.4086,541253632
14,dispatch,0,fwd,a2a,1789849161.699525,1789849161.702943,3.4173,536870912
14,expert,0,fwd,gemm,1789849161.702946,1789849161.762141,59.1944,0
14,expert,0,bwd,gemm,1789849163.439465,1789849163.686735,247.2706,0
14,combine,0,fwd,a2a,1789849161.762145,1789849161.775408,13.2638,531537920
14,dispatch,1,fwd,a2a,1789849161.807082,1789849161.809267,2.1848,536870912
14,expert,1,fwd,gemm,1789849161.809270,1789849161.863591,54.3208,0
14,expert,1,bwd,gemm,1789849163.057640,1789849163.317886,260.2462,0
14,combine,1,fwd,a2a,1789849161.863595,1789849161.866676,3.0813,525787136
14,dispatch,2,fwd,a2a,1789849161.908559,1789849161.912131,3.5720,536870912
14,expert,2,fwd,gemm,1789849161.912134,1789849162.015625,103.4906,0
14,expert,2,bwd,gemm,1789849162.650871,1789849162.928251,277.3802,0
14,combine,2,fwd,a2a,1789849162.015629,1789849162.020635,5.0068,530464768
