iter,label,layer,direction,kind,start_s,end_s,duration_ms,nbytes
3,dispatch,3,fwd,a2a,1789849145.437389,1789849145.439400,2.0106,536870912
3,expert,3,fwd,gemm,1789849145.439403,1789849145.473798,34.3947,0
3,expert,3,bwd,gemm,1789849145.501287,1789849145.568331,67.0444,0
3,combine,3,fwd,a2a,1789849145.473800,1789849145.487119,13.3183,539410432
3,combine,3,bwd,a2a,1789849145.496286,1789849145.501284,4.9982,536870912
3,dispatch,3,bwd,a2a,1789849145.568334,1789849145.597563,29.2291,539410432
3,combine,2,bwd,a2a,1789849145.635261,1789849145.654434,19.1732,536870912
3,dispatch,2,bwd,a2a,1789849145.720438,1789849145.749002,28.5641,534503424
3,combine,1,bwd,a2a,1789849145.787874,1789849145.802320,14.4464,536870912
3,dispatch,1,bwd,a2a,1789849145.869920,1789849145.895391,25.4711,545890304
3,combine,0,bwd,a2a,1789849145.935407,1789849145.953526,18.1184,536870912
3,dispatch,0,bwd,a2a,1789849146.022854,1789849146.063336,40.4821,543801344
4,dispatch,0,fwd,a2a,1789849146.141685,1789849146.144482,2.7963,536870912
4,expert,0,fwd,gemm,1789849146.144485,1789849146.178788,34.3035,0
4,expert,0,bwd,gemm,1789849147.271318,1789849147.338139,66.8207,0
4,combine,0,fwd,a2a,1789849146.178791,1789849146.233030,54.2388,536977408
4,dispatch,1,fwd,a2a,1789849146.281644,1789849146.284221,2.5772,536870912
4,expert,1,fwd,gemm,1789849146.284224,1789849146.318499,34.2748,0
4,expert,1,bwd,gemm,1789849147.142468,1789849147.210481,68.0127,0
4,combine,1,fwd,a2a,1789849146.318501,1789849146.363847,45.3458,544686080
4,dispatch,2,fwd,a2a,1789849146.413607,1789849146.416624,3.0175,536870912
4,expert,2,fwd,gemm,1789849146.416627,1789849146.450321,33.6940,0
4,expert,2,bwd,gemm,1789849146.905819,1789849146.971504,65.6849,0
4,combine,2,fwd,a2a,1789849146.450324,1789849146.500810,50.4863,534847488
4,dispatch,3,fwd,a2a,1789849146.554202,1789849146.556801,2.5993,536870912
4,expert,3,fwd,gemm,1789849146.556804,1789849146.590522,33.7180,0
4,expert,3,bwd,gemm,1789849146.657483,1789849146.724782,67.2996,0
4,combine,3,fwd,a2a,1789849146.590525,1789849146.634528,44.0030,535396352
4,combine,3,bwd,a2a,1789849146.643062,1789849146.657480,14.4178,536870912
4,dispatch,3,bwd,a2a,1789849146.724785,1789849146.830009,105.2234,535396352
4,combine,2,bwd,a2a,1789849146.866884,1789849146.905817,38.9327,536870912
4,dispatch,2,bwd,a2a,1789849146.971507,1789849147.066541,95.0335,534847488
4,combine,1,bwd,a2a,1789849147.103479,1789849147.142465,38.9857,536870912
4,dispatch,1,bwd,a2a,1789849147.210484,1789849147.228332,17.8483,544686080
4,combine,0,bwd,a2a,1789849147.267066,1789849147.271315,4.2497,536870912
4,dispatch,0,bwd,a2a,1789849147.338142,1789849147.382427,44.2851,536977408
5,dispatch,0,fwd,a2a,1789849147.444531,1789849147.446483,1.9515,536870912
5,expert,0,fwd,gemm,1789849147.446486,1789849147.480816,34.3300,0
5,expert,0,bwd,gemm,1789849148.562654,1789849148.629210,66.5554,0
5,combine,0,fwd,a2a,1789849147.480819,1789849147.726282,245.4633,537231360
5,dispatch,1,fwd,a2a,1789849147.746841,1789849147.748856,2.0151,536870912
5,expert,1,fwd,gemm,1789849147.748859,1789849147.785691,36.8319,0
5,expert,1,bwd,gemm,1789849148.361055,1789849148.458127,97.0714,0
5,combine,1,fwd,a2a,1789849147.785695,1789849147.799975,14.2805,546635776
5,dispatch,2,fwd,a2a,1789849147.827224,1789849147.829058,1.8340,536870912
5,expert,2,fwd,gemm,1789849147.829062,1789849147.862979,33.9180,0
5,expert,2,bwd,gemm,1789849148.169929,1789849148.236137,66.2085,0
5,combine,2,fwd,a2a,1789849147.862982,1789849147.879917,16.9346,534962176
5,dispatch,3,fwd,a2a,1789849147.907546,1789849147.909630,2.0839,536870912
5,expert,3,fwd,gemm,1789849147.909633,1789849147.943954,34.3212,0
5,expert,3,bwd,gemm,1789849147.982799,1789849148.049898,67.0987,0
5,combine,3,fwd,a2a,1789849147.943958,1789849147.970433,26.4759,537583616
5,combine,3,bwd,a2a,1789849147.978991,1789849147.982796,3.8054,536870912
5,dispatch,3,bwd,a2a,1789849148.049901,1789849148.107742,57.8409,537583616
5,combine,2,bwd,a2a,1789849148.145112,1789849148.169926,24.8143,536870912
5,dispatch,2,bwd,a2a,1789849148.236140,1789849148.299530,63.3900,534962176
5,combine,1,bwd,a2a,1789849148.337307,1789849148.361052,23.7449,536870912
5,dispatch,1,bwd,a2a,1789849148.458130,1789849148.496668,38.5375,546635776
5,combine,0,bwd,a2a,1789849148.535603,1789849148.562652,27.0490,536870912
5,dispatch,0,bwd,a2a,1789849148.629213,1789849148.702675,73.4625,537231360
6,dispatch,0,fwd,a2a,1789849148.788100,1789849148.789996,1.8963,536870912
6,expert,0,fwd,gemm,1789849148.789999,1789849148.823665,33.6665,0
6,expert,0,bwd,gemm,1789849150.030820,1789849150.098577,67.7564,0
6,combine,0,fwd,a2a,1789849148.823668,1789849148.865709,42.0403,536731648
6,dispatch,1,fwd,a2a,1789849148.907456,1789849148.909768,2.3117,536870912
6,expert,1,fwd,gemm,1789849148.909771,1789849148.943980,34.2086,0
6,expert,1,bwd,gemm,1789849149.730051,1789849149.797311,67.2605,0
6,combine,1,fwd,a2a,1789849148.943983,1789849148.985136,41.1528,542089216
6,dispatch,2,fwd,a2a,1789849149.026434,1789849149.028346,1.9124,536870912
6,expert,2,fwd,gemm,1789849149.028350,1789849149.062593,34.2436,0
6,expert,2,bwd,gemm,1789849149.457407,1789849149.524880,67.4731,0
6,combine,2,fwd,a2a,1789849149.062597,1789849149.100027,37.4298,538599424
6,dispatch,3,fwd,a2a,1789849149.144265,1789849149.146281,2.0159,536870912
6,expert,3,fwd,gemm,1789849149.146284,1789849149.180025,33.7406,0
6,expert,3,bwd,gemm,1789849149.235388,1789849149.301662,66.2735,0
6,combine,3,fwd,a2a,1789849149.180028,1789849149.216522,36.4939,535871488
6,combine,3,bwd,a2a,1789849149.225182,1789849149.235385,10.2035,536870912
6,dispatch,3,bwd,a2a,1789849149.301665,1789849149.375797,74.1324,535871488
6,combine,2,bwd,a2a,1789849149.412653,1789849149.457404,44.7505,536870912
6,dispatch,2,bwd,a2a,1789849149.524883,1789849149.636418,111.5356,538599424
6,combine,1,bwd,a2a,1789849149.673342,1789849149.730048,56.7058,536870912
6,dispatch,1,bwd,a2a,1789849149.797314,1789849149.931418,134.1041,542089216
6,combine,0,bwd,a2a,1789849149.968268,1789849150.030818,62.5495,536870912
6,dispatch,0,bwd,a2a,1789849150.098580,1789849150.253706,155.1263,536731648
7,dispatch,0,fwd,a2a,1789849150.377492,1789849150.380512,3.0205,536870912
7,expert,0,fwd,gemm,1789849150.380515,1789849150.414718,34.2023,0
7,expert,0,bwd,gemm,1789849151.786404,1789849151.854500,68.0956,0
7,combine,0,fwd,a2a,1789849150.414721,1789849150.484941,70.2201,543948800
7,dispatch,1,fwd,a2a,1789849150.534504,1789849150.537126,2.6219,536870912
7,expert,1,fwd,gemm,1789849150.537129,1789849150.571297,34.1673,0
7,expert,1,bwd,gemm,1789849151.518750,1789849151.586870,68.1200,0
7,combine,1,fwd,a2a,1789849150.571300,1789849150.634958,63.6588,544997376
7,dispatch,2,fwd,a2a,1789849150.688668,1789849150.692059,3.3908,536870912
7,expert,2,fwd,gemm,1789849150.692062,1789849150.725706,33.6439,0
7,expert,2,bwd,gemm,1789849151.244331,1789849151.310131,65.7998,0
7,combine,2,fwd,a2a,1789849150.725709,1789849150.789052,63.3431,534093824
7,dispatch,3,fwd,a2a,1789849150.840737,1789849150.843470,2.7333,536870912
7,expert,3,fwd,gemm,1789849150.843473,1789849150.877756,34.2832,0
7,expert,3,bwd,gemm,1789849150.963704,1789849151.030235,66.5310,0
7,combine,3,fwd,a2a,1789849150.877760,1789849150.938439,60.6790,540139520
7,combine,3,bwd,a2a,1789849150.946897,1789849150.963701,16.8037,536870912
7,dispatch,3,bwd,a2a,1789849151.030238,1789849151.155114,124.8763,540139520
7,combine,2,bwd,a2a,1789849151.191972,1789849151.244328,52.3560,536870912
7,dispatch,2,bwd,a2a,1789849151.310134,1789849151.431347,121.2131,534093824
7,combine,1,bwd,a2a,1789849151.468187,1789849151.518747,50.5606,536870912
7,dispatch,1,bwd,a2a,1789849151.586873,1789849151.699630,112.7575,544997376
7,combine,0,bwd,a2a,1789849151.736281,1789849151.786401,50.1202,536870912
7,dispatch,0,bwd,a2a,1789849151.854503,1789849151.933677,79.1742,543948800
8,dispatch,0,fwd,a2a,1789849152.045893,1789849152.048874,2.9808,536870912
8,expert,0,fwd,gemm,1789849152.048877,1789849152.083014,34.1376,0
8,expert,0,bwd,gemm,1789849153.216407,1789849153.283166,66.7597,0
8,combine,0,fwd,a2a,1789849152.083018,1789849152.135059,52.0419,542941184
8,dispatch,1,fwd,a2a,1789849152.181706,1789849152.184289,2.5829,536870912
8,expert,1,fwd,gemm,1789849152.184292,1789849152.218495,34.2033,0
8,expert,1,bwd,gemm,1789849152.904751,1789849152.972650,67.8995,0
8,combine,1,fwd,a2a,1789849152.218498,1789849152.265073,46.5746,543318016
8,dispatch,2,fwd,a2a,1789849152.309815,1789849152.311880,2.0650,536870912
8,expert,2,fwd,gemm,1789849152.311883,1789849152.345577,33.6933,0
8,expert,2,bwd,gemm,1789849152.680869,1789849152.747089,66.2195,0
8,combine,2,fwd,a2a,1789849152.345579,1789849152.384874,39.2948,536788992
8,dispatch,3,fwd,a2a,1789849152.427702,1789849152.429811,2.1089,536870912
8,expert,3,fwd,gemm,1789849152.429814,1789849152.462947,33.1333,0
8,expert,3,bwd,gemm,1789849152.494536,1789849152.561485,66.9487,0
8,combine,3,fwd,a2a,1789849152.462950,1789849152.480339,17.3885,528130048
8,combine,3,bwd,a2a,1789849152.488958,1789849152.494534,5.5755,536870912
8,dispatch,3,bwd,a2a,1789849152.561488,1789849152.624853,63.3644,528130048
8,combine,2,bwd,a2a,1789849152.662257,1789849152.680866,18.6093,536870912
8,dispatch,2,bwd,a2a,1789849152.747092,1789849152.832307,85.2153,536788992
8,combine,1,bwd,a2a,1789849152.869541,1789849152.904748,35.2073,536870912
8,dispatch,1,bwd,a2a,1789849152.972653,1789849153.112160,139.5064,543318016
8,combine,0,bwd,a2a,1789849153.148965,1789849153.216404,67.4386,536870912
8,dispatch,0,bwd,a2a,1789849153.283169,1789849153.422846,139.6771,542941184
9,dispatch,0,fwd,a2a,1789849153.533444,1789849153.535513,2.0691,536870912
9,expert,0,fwd,gemm,1789849153.535517,1789849153.569185,33.6680,0
9,expert,0,bwd,gemm,1789849154.902356,1789849154.968095,65.7390,0
9,combine,0,fwd,a2a,1789849153.569187,1789849153.626176,56.9881,535019520
9,dispatch,1,fwd,a2a,1789849153.678160,1789849153.680713,2.5537,536870912
9,expert,1,fwd,gemm,1789849153.680717,1789849153.714987,34.2704,0
9,expert,1,bwd,gemm,1789849154.639242,1789849154.707353,68.1107,0
9,combine,1,fwd,a2a,1789849153.714990,1789849153.771654,56.6644,544727040
9,dispatch,2,fwd,a2a,1789849153.824612,1789849153.827374,2.7615,536870912
9,expert,2,fwd,gemm,1789849153.827377,1789849153.861004,33.6276,0
9,expert,2,bwd,gemm,1789849154.368313,1789849154.433953,65.6402,0
9,combine,2,fwd,a2a,1789849153.861007,1789849153.923632,62.6250,533323776
9,dispatch,3,fwd,a2a,1789849153.974952,1789849153.977894,2.9417,536870912
9,expert,3,fwd,gemm,1789849153.977897,1789849154.012138,34.2414,0
9,expert,3,bwd,gemm,1789849154.096108,1789849154.164148,68.0397,0
9,combine,3,fwd,a2a,1789849154.012141,1789849154.068681,56.5399,537657344
9,combine,3,bwd,a2a,1789849154.077191,1789849154.096105,18.9146,536870912
9,dispatch,3,bwd,a2a,1789849154.164151,1789849154.282173,118.0219,537657344
9,combine,2,bwd,a2a,1789849154.319005,1789849154.368310,49.3051,536870912
9,dispatch,2,bwd,a2a,1789849154.433956,1789849154.555482,121.5254,533323776
9,combine,1,bwd,a2a,1789849154.592319,1789849154.639239,46.9203,536870912
9,dispatch,1,bwd,a2a,1789849154.707356,1789849154.815486,108.1303,544727040
9,combine,0,bwd,a2a,1789849154.852631,1789849154.902353,49.7226,536870912
9,dispatch,0,bwd,a2a,1789849154.968098,1789849155.078161,110.0634,535019520
10,dispatch,0,fwd,a2a,1789849155.185597,1789849155.188006,2.4089,536870912
10,expert,0,fwd,gemm,1789849155.188009,1789849155.222257,34.2478,0
10,expert,0,bwd,gemm,1789849156.404206,1789849156.471561,67.3546,0
10,combine,0,fwd,a2a,1789849155.222260,1789849155.267941,45.6809,540590080
10,dispatch,1,fwd,a2a,1789849155.313937,1789849155.316161,2.2238,536870912
10,expert,1,fwd,gemm,1789849155.316164,1789849155.350375,34.2116,0
10,expert,1,bwd,gemm,1789849156.162058,1789849156.229023,66.9647,0
10,combine,1,fwd,a2a,1789849155.350379,1789849155.397045,46.6664,543154176
10,dispatch,2,fwd,a2a,1789849155.446225,1789849155.448540,2.3152,536870912
10,expert,2,fwd,gemm,1789849155.448544,1789849155.482828,34.2844,0
10,expert,2,bwd,gemm,1789849155.909081,1789849155.977208,68.1269,0
10,combine,2,fwd,a2a,1789849155.482831,1789849155.529243,46.4116,541114368
10,dispatch,3,fwd,a2a,1789849155.574069,1789849155.576556,2.4866,536870912
10,expert,3,fwd,gemm,1789849155.576559,1789849155.610843,34.2842,0
10,expert,3,bwd,gemm,1789849155.670654,1789849155.737141,66.4868,0
10,combine,3,fwd,a2a,1789849155.610847,1789849155.647048,36.2003,539811840
10,combine,3,bwd,a2a,1789849155.655587,1789849155.670651,15.0640,536870912
10,dispatch,3,bwd,a2a,1789849155.737144,1789849155.834671,97.5269,539811840
10,combine,2,bwd,a2a,1789849155.871637,1789849155.909078,37.4405,536870912
10,dispatch,2,bwd,a2a,1789849155.977211,1789849156.079400,102.1895,541114368
10,combine,1,bwd,a2a,1789849156.116217,1789849156.162055,45.8385,536870912
10,dispatch,1,bwd,a2a,1789849156.229026,1789849156.325648,96.6224,543154176
10,combine,0,bwd,a2a,1789849156.362643,1789849156.404204,41.5611,536870912
10,dispatch,0,bwd,a2a,1789849156.471564,1789849156.571452,99.8881,540590080
11,dispatch,0,fwd,a2a,1789849156.663765,1789849156.665791,2.0262,536870912
11,expert,0,fwd,gemm,1789849156.665794,1789849156.700058,34.2640,0
11,expert,0,bwd,gemm,1789849157.773903,1789849157.841879,67.9753,0
11,combine,0,fwd,a2a,1789849156.700061,1789849156.741742,41.6807,544931840
11,dispatch,1,fwd,a2a,1789849156.790315,1789849156.792567,2.2516,536870912
11,expert,1,fwd,gemm,1789849156.792570,1789849156.869506,76.9360,0
11,expert,1,bwd,gemm,1789849157.557488,1789849157.625379,67.8913,0
11,combine,1,fwd,a2a,1789849156.869510,1789849156.871219,1.7092,550305792
11,dispatch,2,fwd,a2a,1789849156.904791,1789849156.906969,2.1780,536870912
11,expert,2,fwd,gemm,1789849156.906972,1789849156.945845,38.8724,0
11,expert,2,bwd,gemm,1789849157.346065,1789849157.412641,66.5760,0
11,combine,2,fwd,a2a,1789849156.945848,1789849156.984864,39.0153,540041216
11,dispatch,3,fwd,a2a,1789849157.031547,1789849157.033197,1.6493,536870912
11,expert,3,fwd,gemm,1789849157.033200,1789849157.067475,34.2754,0
11,expert,3,bwd,gemm,1789849157.125558,1789849157.192135,66.5768,0
11,combine,3,fwd,a2a,1789849157.067479,1789849157.100328,32.8489,541696000
11,combine,3,bwd,a2a,1789849157.108862,1789849157.125555,16.6931,536870912
11,dispatch,3,bwd,a2a,1789849157.192137,1789849157.274786,82.6486,541696000
11,combine,2,bwd,a2a,1789849157.311747,1789849157.346062,34.3156,536870912
11,dispatch,2,bwd,a2a,1789849157.412644,1789849157.484825,72.1811,540041216
11,combine,1,bwd,a2a,1789849157.521937,1789849157.557485,35.5481,536870912
11,dispatch,1,bwd,a2a,1789849157.625382,1789849157.699605,74.2227,550305792
11,combine,0,bwd,a2a,1789849157.736593,1789849157.773901,37.3080,536870912
11,dispatch,0,bwd,a2a,1789849157.841882,1789849157.999139,157.2572,544931840
12,dispatch,0,fwd,a2a,1789849158.146165,1789849158.148892,2.7269,536870912
12,expert,0,fwd,gemm,1789849158.148895,1789849158.183141,34.2452,0
12,expert,0,bwd,gemm,1789849159.782729,1789849159.849555,66.8262,0
12,combine,0,fwd,a2a,1789849158.183143,1789849158.272272,89.1288,541679616
12,dispatch,1,fwd,a2a,1789849158.333900,1789849158.337693,3.7934,536870912
12,expert,1,fwd,gemm,1789849158.337696,1789849158.371979,34.2828,0
12,expert,1,bwd,gemm,1789849159.490674,1789849159.559808,69.1332,0
12,combine,1,fwd,a2a,1789849158.371982,1789849158.448879,76.8974,545243136
12,dispatch,2,fwd,a2a,1789849158.509809,1789849158.512852,3.0438,536870912
12,expert,2,fwd,gemm,1789849158.512856,1789849158.547693,34.8379,0
12,expert,2,bwd,gemm,1789849159.173770,1789849159.241273,67.5031,0
12,combine,2,fwd,a2a,1789849158.547696,1789849158.631286,83.5898,545619968
12,dispatch,3,fwd,a2a,1789849158.692687,1789849158.695740,3.0531,536870912
12,expert,3,fwd,gemm,1789849158.695743,1789849158.729439,33.6952,0
12,expert,3,bwd,gemm,1789849158.839536,1789849158.906186,66.6500,0
12,combine,3,fwd,a2a,1789849158.729441,1789849158.808052,78.6109,533757952
12,combine,3,bwd,a2a,1789849158.816498,1789849158.839533,23.0358,536870912
12,dispatch,3,bwd,a2a,1789849158.906189,1789849159.070346,164.1566,533757952
12,combine,2,bwd,a2a,1789849159.107271,1789849159.173767,66.4958,536870912
12,dispatch,2,bwd,a2a,1789849159.241276,1789849159.391502,150.2263,545619968
12,combine,1,bwd,a2a,1789849159.428380,1789849159.490672,62.2916,536870912
12,dispatch,1,bwd,a2a,1789849159.559810,1789849159.689928,130.1180,545243136
12,combine,0,bwd,a2a,1789849159.726807,1789849159.782727,55.9195,536870912
12,dispatch,0,bwd,a2a,1789849159.849559,1789849159.983644,134.0849,541679616
13,dispatch,0,fwd,a2a,1789849160.095105,1789849160.097616,2.5108,536870912
13,expert,0,fwd,gemm,1789849160.097619,1789849160.131256,33.6365,0
13,expert,0,bwd,gemm,1789849161.427360,1789849161.494762,67.4019,0
13,combine,0,fwd,a2a,1789849160.131259,1789849160.184826,53.5672,536870912
13,dispatch,1,fwd,a2a,1789849160.236649,1789849160.238659,2.0104,536870912
13,expert,1,fwd,gemm,1789849160.238662,1789849160.273442,34.7804,0
13,expert,1,bwd,gemm,1789849161.159832,1789849161.227824,67.9925,0
13,combine,1,fwd,a2a,1789849160.273445,1789849160.323224,49.7790,547160064
13,dispatch,2,fwd,a2a,1789849160.371462,1789849160.374527,3.0654,536870912
13,expert,2,fwd,gemm,1789849160.374530,1789849160.408772,34.2416,0
13,expert,2,bwd,gemm,1789849160.888170,1789849160.956022,67.8513,0
13,combine,2,fwd,a2a,1789849160.408775,1789849160.459153,50.3782,538574848
13,dispatch,3,fwd,a2a,1789849160.509843,1789849160.512103,2.2598,536870912
13,expert,3,fwd,gemm,1789849160.512106,1789849160.545828,33.7215,0
13,expert,3,bwd,gemm,1789849160.622332,1789849160.688605,66.2735,0
13,combine,3,fwd,a2a,1789849160.545830,1789849160.596981,51.1503,536420352
13,combine,3,bwd,a2a,1789849160.605587,1789849160.622329,16.7417,536870912
13,dispatch,3,bwd,a2a,1789849160.688608,1789849160.800096,111.4874,536420352
13,combine,2,bwd,a2a,1789849160.836969,1789849160.888168,51.1984,536870912
13,dispatch,2,bwd,a2a,1789849160.956025,1789849161.070961,114.9365,538574848
13,combine,1,bwd,a2a,1789849161.107852,1789849161.159829,51.9771,536870912
13,dispatch,1,bwd,a2a,1789849161.227827,1789849161.345062,117.2353,547160064
13,combine,0,bwd,a2a,1789849161.382005,1789849161.427357,45.3523,536870912
13,dispatch,0,bwd,a2a,1789849161.494765,1789849161.603137,108.3720,536870912
14,dispatch,0,fwd,a2a,1789849161.699478,1789849161.701788,2.3102,536870912
14,expert,0,fwd,gemm,1789849161.701791,1789849161.736064,34.2732,0
14,expert,0,bwd,gemm,1789849163.437563,1789849163.504075,66.5117,0
14,combine,0,fwd,a2a,1789849161.736067,1789849161.775580,39.5129,538689536
14,dispatch,1,fwd,a2a,1789849161.807054,1789849161.808779,1.7246,536870912
14,expert,1,fwd,gemm,1789849161.808781,1789849161.843049,34.2676,0
14,expert,1,bwd,gemm,1789849163.056360,1789849163.124287,67.9268,0
14,combine,1,fwd,a2a,1789849161.843052,1789849161.866687,23.6351,542597120
14,dispatch,2,fwd,a2a,1789849161.908525,1789849161.911380,2.8546,536870912
14,expert,2,fwd,gemm,1789849161.911383,1789849161.945631,34.2474,0
14,expert,2,bwd,gemm,1789849162.649764,1789849162.716563,66.7995,0
14,combine,2,fwd,a2a,1789849161.945633,1789849162.020525,74.8911,542564352
