iter,label,layer,direction,kind,start_s,end_s,duration_ms,nbytes
4,combine,3,fwd,a2a,1789849146.589770,1789849146.633907,44.1370,532955136
4,combine,3,bwd,a2a,1789849146.642429,1789849146.657226,14.7974,536870912
4,dispatch,3,bwd,a2a,1789849146.721770,1789849146.829549,107.7791,532955136
4,combine,2,bwd,a2a,1789849146.866177,1789849146.904879,38.7021,536870912
4,dispatch,2,bwd,a2a,1789849146.969970,1789849147.065635,95.6654,533454848
4,combine,1,bwd,a2a,1789849147.102482,1789849147.142097,39.6149,536870912
4,dispatch,1,bwd,a2a,1789849147.207587,1789849147.228438,20.8508,538861568
4,combine,0,bwd,a2a,1789849147.266796,1789849147.271125,4.3287,536870912
4,dispatch,0,bwd,a2a,1789849147.336642,1789849147.382200,45.5584,535027712
5,dispatch,0,fwd,a2a,1789849147.444639,1789849147.446383,1.7432,536870912
5,expert,0,fwd,gemm,1789849147.446386,1789849147.479932,33.5466,0
5,expert,0,bwd,gemm,1789849148.562574,1789849148.629313,66.7391,0
5,combine,0,fwd,a2a,1789849147.479935,1789849147.726014,246.0785,530857984
5,dispatch,1,fwd,a2a,1789849147.746817,1789849147.748756,1.9396,536870912
5,expert,1,fwd,gemm,1789849147.748759,1789849147.782591,33.8315,0
5,expert,1,bwd,gemm,1789849148.360895,1789849148.428969,68.0736,0
5,combine,1,fwd,a2a,1789849147.782594,1789849147.800266,17.6723,541523968
5,dispatch,2,fwd,a2a,1789849147.827214,1789849147.829211,1.9976,536870912
5,expert,2,fwd,gemm,1789849147.829214,1789849147.862567,33.3532,0
5,expert,2,bwd,gemm,1789849148.170313,1789849148.235191,64.8781,0
5,combine,2,fwd,a2a,1789849147.862570,1789849147.880261,17.6915,536150016
5,dispatch,3,fwd,a2a,1789849147.907515,1789849147.909582,2.0675,536870912
5,expert,3,fwd,gemm,1789849147.909585,1789849147.942801,33.2160,0
5,expert,3,bwd,gemm,1789849147.983277,1789849148.050327,67.0502,0
5,combine,3,fwd,a2a,1789849147.942804,1789849147.969991,27.1871,533405696
5,combine,3,bwd,a2a,1789849147.978998,1789849147.983274,4.2762,536870912
5,dispatch,3,bwd,a2a,1789849148.050330,1789849148.107285,56.9554,533405696
5,combine,2,bwd,a2a,1789849148.144892,1789849148.170310,25.4188,536870912
5,dispatch,2,bwd,a2a,1789849148.235194,1789849148.299959,64.7645,536150016
5,combine,1,bwd,a2a,1789849148.337491,1789849148.360892,23.4013,536870912
5,dispatch,1,bwd,a2a,1789849148.428972,1789849148.497157,68.1846,541523968
5,combine,0,bwd,a2a,1789849148.534429,1789849148.562571,28.1414,536870912
5,dispatch,0,bwd,a2a,1789849148.629316,1789849148.703676,74.3596,530857984
6,dispatch,0,fwd,a2a,1789849148.788054,1789849148.790232,2.1781,536870912
6,expert,0,fwd,gemm,1789849148.790235,1789849148.823578,33.3430,0
6,expert,0,bwd,gemm,1789849150.031498,1789849150.096825,65.3267,0
6,combine,0,fwd,a2a,1789849148.823581,1789849148.867425,43.8435,528490496
6,dispatch,1,fwd,a2a,1789849148.907441,1789849148.909334,1.8932,536870912
6,expert,1,fwd,gemm,1789849148.909337,1789849148.953340,44.0024,0
6,expert,1,bwd,gemm,1789849149.729461,1789849149.795205,65.7439,0
6,combine,1,fwd,a2a,1789849148.953343,1789849148.985216,31.8725,542908416
6,dispatch,2,fwd,a2a,1789849149.026411,1789849149.028794,2.3833,536870912
6,expert,2,fwd,gemm,1789849149.028798,1789849149.062046,33.2485,0
6,expert,2,bwd,gemm,1789849149.458163,1789849149.523786,65.6228,0
6,combine,2,fwd,a2a,1789849149.062049,1789849149.101155,39.1060,529752064
6,dispatch,3,fwd,a2a,1789849149.144226,1789849149.146850,2.6236,536870912
6,expert,3,fwd,gemm,1789849149.146853,1789849149.180685,33.8321,0
6,expert,3,bwd,gemm,1789849149.236051,1789849149.302948,66.8972,0
6,combine,3,fwd,a2a,1789849149.180689,1789849149.216339,35.6504,538492928
6,combine,3,bwd,a2a,1789849149.224913,1789849149.236048,11.1351,536870912
6,dispatch,3,bwd,a2a,1789849149.302951,1789849149.375600,72.6487,538492928
6,combine,2,bwd,a2a,1789849149.412577,1789849149.458161,45.5835,536870912
6,dispatch,2,bwd,a2a,1789849149.523789,1789849149.637995,114.2061,529752064
6,combine,1,bwd,a2a,1789849149.674732,1789849149.729458,54.7256,536870912
6,dispatch,1,bwd,a2a,1789849149.795208,1789849149.931405,136.1971,542908416
6,combine,0,bwd,a2a,1789849149.968149,1789849150.031496,63.3463,536870912
6,dispatch,0,bwd,a2a,1789849150.096828,1789849150.256255,159.4272,528490496
7,dispatch,0,fwd,a2a,1789849150.377457,1789849150.381381,3.9244,536870912
7,expert,0,fwd,gemm,1789849150.381384,1789849150.414052,32.6672,0
7,expert,0,bwd,gemm,1789849151.787080,1789849151.852092,65.0121,0
7,combine,0,fwd,a2a,1789849150.414055,1789849150.485362,71.3068,521814016
7,dispatch,1,fwd,a2a,1789849150.534476,1789849150.537215,2.7387,536870912
7,expert,1,fwd,gemm,1789849150.537218,1789849150.570957,33.7397,0
7,expert,1,bwd,gemm,1789849151.518949,1789849151.584657,65.7083,0
7,combine,1,fwd,a2a,1789849150.570961,1789849150.635637,64.6767,540286976
7,dispatch,2,fwd,a2a,1789849150.688683,1789849150.691882,3.1987,536870912
7,expert,2,fwd,gemm,1789849150.691885,1789849150.725052,33.1668,0
7,expert,2,bwd,gemm,1789849151.244231,1789849151.309277,65.0453,0
7,combine,2,fwd,a2a,1789849150.725055,1789849150.789112,64.0573,533889024
7,dispatch,3,fwd,a2a,1789849150.840728,1789849150.843521,2.7934,536870912
7,expert,3,fwd,gemm,1789849150.843524,1789849150.876717,33.1924,0
7,expert,3,bwd,gemm,1789849150.963712,1789849151.028255,64.5429,0
7,combine,3,fwd,a2a,1789849150.876720,1789849150.937483,60.7629,534421504
7,combine,3,bwd,a2a,1789849150.945942,1789849150.963710,17.7677,536870912
7,dispatch,3,bwd,a2a,1789849151.028258,1789849151.154166,125.9073,534421504
7,combine,2,bwd,a2a,1789849151.190787,1789849151.244228,53.4417,536870912
7,dispatch,2,bwd,a2a,1789849151.309280,1789849151.431286,122.0059,533889024
7,combine,1,bwd,a2a,1789849151.467901,1789849151.518945,51.0444,536870912
7,dispatch,1,bwd,a2a,1789849151.584660,1789849151.700093,115.4329,540286976
7,combine,0,bwd,a2a,1789849151.736718,1789849151.787077,50.3598,536870912
7,dispatch,0,bwd,a2a,1789849151.852095,1789849151.933897,81.8015,521814016
8,dispatch,0,fwd,a2a,1789849152.045913,1789849152.049452,3.5389,536870912
8,expert,0,fwd,gemm,1789849152.049455,1789849152.082757,33.3017,0
8,expert,0,bwd,gemm,1789849153.217090,1789849153.281312,64.2224,0
8,combine,0,fwd,a2a,1789849152.082760,1789849152.134499,51.7386,528662528
8,dispatch,1,fwd,a2a,1789849152.181695,1789849152.183732,2.0371,536870912
8,expert,1,fwd,gemm,1789849152.183735,1789849152.257448,73.7130,0
8,expert,1,bwd,gemm,1789849152.904091,1789849152.972377,68.2867,0
8,combine,1,fwd,a2a,1789849152.257451,1789849152.265725,8.2737,544145408
8,dispatch,2,fwd,a2a,1789849152.309817,1789849152.312589,2.7719,536870912
8,expert,2,fwd,gemm,1789849152.312592,1789849152.349836,37.2442,0
8,expert,2,bwd,gemm,1789849152.681236,1789849152.747317,66.0811,0
8,combine,2,fwd,a2a,1789849152.349840,1789849152.384499,34.6594,527441920
8,dispatch,3,fwd,a2a,1789849152.427710,1789849152.430429,2.7187,536870912
8,expert,3,fwd,gemm,1789849152.430432,1789849152.463194,32.7618,0
8,expert,3,bwd,gemm,1789849152.494947,1789849152.559227,64.2795,0
8,combine,3,fwd,a2a,1789849152.463198,1789849152.480513,17.3154,525557760
8,combine,3,bwd,a2a,1789849152.489562,1789849152.494944,5.3822,536870912
8,dispatch,3,bwd,a2a,1789849152.559230,1789849152.625050,65.8203,525557760
8,combine,2,bwd,a2a,1789849152.662452,1789849152.681233,18.7813,536870912
8,dispatch,2,bwd,a2a,1789849152.747320,1789849152.831947,84.6269,527441920
8,combine,1,bwd,a2a,1789849152.869050,1789849152.904088,35.0376,536870912
8,dispatch,1,bwd,a2a,1789849152.972380,1789849153.112780,140.3997,544145408
8,combine,0,bwd,a2a,1789849153.149438,1789849153.217087,67.6492,536870912
8,dispatch,0,bwd,a2a,1789849153.281316,1789849153.422188,140.8723,528662528
9,dispatch,0,fwd,a2a,1789849153.533440,1789849153.536357,2.9176,536870912
9,expert,0,fwd,gemm,1789849153.536361,1789849153.569092,32.7308,0
9,expert,0,bwd,gemm,1789849154.903125,1789849154.967317,64.1923,0
9,combine,0,fwd,a2a,1789849153.569095,1789849153.627466,58.3718,526737408
9,dispatch,1,fwd,a2a,1789849153.678200,1789849153.680726,2.5267,536870912
9,expert,1,fwd,gemm,1789849153.680729,1789849153.714476,33.7467,0
9,expert,1,bwd,gemm,1789849154.639360,1789849154.705630,66.2695,0
9,combine,1,fwd,a2a,1789849153.714479,1789849153.771737,57.2575,541712384
9,dispatch,2,fwd,a2a,1789849153.824558,1789849153.827741,3.1826,536870912
9,expert,2,fwd,gemm,1789849153.827744,1789849153.860979,33.2347,0
9,expert,2,bwd,gemm,1789849154.368625,1789849154.434757,66.1315,0
9,combine,2,fwd,a2a,1789849153.860982,1789849153.924038,63.0564,531210240
9,dispatch,3,fwd,a2a,1789849153.975001,1789849153.977472,2.4707,536870912
9,expert,3,fwd,gemm,1789849153.977475,1789849154.010073,32.5985,0
9,expert,3,bwd,gemm,1789849154.095561,1789849154.160590,65.0291,0
9,combine,3,fwd,a2a,1789849154.010077,1789849154.069201,59.1247,525500416
9,combine,3,bwd,a2a,1789849154.077747,1789849154.095558,17.8112,536870912
9,dispatch,3,bwd,a2a,1789849154.160593,1789849154.282598,122.0058,525500416
9,combine,2,bwd,a2a,1789849154.319327,1789849154.368622,49.2951,536870912
9,dispatch,2,bwd,a2a,1789849154.434760,1789849154.555877,121.1171,531210240
9,combine,1,bwd,a2a,1789849154.592576,1789849154.639357,46.7809,536870912
9,dispatch,1,bwd,a2a,1789849154.705633,1789849154.815599,109.9660,541712384
9,combine,0,bwd,a2a,1789849154.852443,1789849154.903122,50.6796,536870912
9,dispatch,0,bwd,a2a,1789849154.967320,1789849155.079475,112.1547,526737408
10,dispatch,0,fwd,a2a,1789849155.185617,1789849155.188592,2.9753,536870912
10,expert,0,fwd,gemm,1789849155.188596,1789849155.221246,32.6501,0
10,expert,0,bwd,gemm,1789849156.404753,1789849156.470738,65.9845,0
10,combine,0,fwd,a2a,1789849155.221249,1789849155.268095,46.8465,523591680
10,dispatch,1,fwd,a2a,1789849155.313920,1789849155.316143,2.2226,536870912
10,expert,1,fwd,gemm,1789849155.316146,1789849155.349433,33.2871,0
10,expert,1,bwd,gemm,1789849156.162194,1789849156.227353,65.1584,0
10,combine,1,fwd,a2a,1789849155.349437,1789849155.397068,47.6311,533716992
10,dispatch,2,fwd,a2a,1789849155.446222,1789849155.448674,2.4519,536870912
10,expert,2,fwd,gemm,1789849155.448677,1789849155.481971,33.2941,0
10,expert,2,bwd,gemm,1789849155.909287,1789849155.974627,65.3393,0
10,combine,2,fwd,a2a,1789849155.481975,1789849155.528969,46.9948,528900096
10,dispatch,3,fwd,a2a,1789849155.574051,1789849155.577371,3.3205,536870912
10,expert,3,fwd,gemm,1789849155.577375,1789849155.610720,33.3451,0
10,expert,3,bwd,gemm,1789849155.671601,1789849155.735981,64.3804,0
10,combine,3,fwd,a2a,1789849155.610723,1789849155.646429,35.7050,532406272
10,combine,3,bwd,a2a,1789849155.654984,1789849155.671598,16.6133,536870912
10,dispatch,3,bwd,a2a,1789849155.735984,1789849155.834133,98.1489,532406272
10,combine,2,bwd,a2a,1789849155.870912,1789849155.909284,38.3719,536870912
10,dispatch,2,bwd,a2a,1789849155.974630,1789849156.079273,104.6435,528900096
10,combine,1,bwd,a2a,1789849156.116526,1789849156.162192,45.6654,536870912
10,dispatch,1,bwd,a2a,1789849156.227356,1789849156.325659,98.3028,533716992
10,combine,0,bwd,a2a,1789849156.362608,1789849156.404750,42.1422,536870912
10,dispatch,0,bwd,a2a,1789849156.470741,1789849156.571658,100.9176,523591680
11,dispatch,0,fwd,a2a,1789849156.663872,1789849156.666636,2.7644,536870912
11,expert,0,fwd,gemm,1789849156.666640,1789849156.699345,32.7058,0
11,expert,0,bwd,gemm,1789849157.775027,1789849157.839052,64.0245,0
11,combine,0,fwd,a2a,1789849156.699348,1789849156.742945,43.5962,526909440
11,dispatch,1,fwd,a2a,1789849156.790299,1789849156.792648,2.3488,536870912
11,expert,1,fwd,gemm,1789849156.792651,1789849156.826348,33.6969,0
11,expert,1,bwd,gemm,1789849157.557711,1789849157.623673,65.9621,0
11,combine,1,fwd,a2a,1789849156.826351,1789849156.870860,44.5098,542171136
11,dispatch,2,fwd,a2a,1789849156.904773,1789849156.907091,2.3183,536870912
11,expert,2,fwd,gemm,1789849156.907094,1789849156.939810,32.7160,0
11,expert,2,bwd,gemm,1789849157.346126,1789849157.409902,63.7752,0
11,combine,2,fwd,a2a,1789849156.939813,1789849156.986184,46.3705,526336000
11,dispatch,3,fwd,a2a,1789849157.030085,1789849157.032949,2.8646,536870912
11,expert,3,fwd,gemm,1789849157.032952,1789849157.065743,32.7910,0
11,expert,3,bwd,gemm,1789849157.126612,1789849157.190795,64.1825,0
11,combine,3,fwd,a2a,1789849157.065747,1789849157.100372,34.6257,527646720
11,combine,3,bwd,a2a,1789849157.109111,1789849157.126610,17.4984,536870912
11,dispatch,3,bwd,a2a,1789849157.190798,1789849157.274784,83.9861,527646720
11,combine,2,bwd,a2a,1789849157.311673,1789849157.346123,34.4502,536870912
11,dispatch,2,bwd,a2a,1789849157.409904,1789849157.485855,75.9506,526336000
11,combine,1,bwd,a2a,1789849157.523155,1789849157.557708,34.5533,536870912
11,dispatch,1,bwd,a2a,1789849157.623676,1789849157.700550,76.8733,542171136
11,combine,0,bwd,a2a,1789849157.737776,1789849157.775024,37.2479,536870912
11,dispatch,0,bwd,a2a,1789849157.839055,1789849158.001278,162.2232,526909440
12,dispatch,0,fwd,a2a,1789849158.146132,1789849158.149410,3.2778,536870912
12,expert,0,fwd,gemm,1789849158.149413,1789849158.182177,32.7638,0
12,expert,0,bwd,gemm,1789849159.783211,1789849159.846739,63.5276,0
12,combine,0,fwd,a2a,1789849158.182180,1789849158.273946,91.7659,522412032
12,dispatch,1,fwd,a2a,1789849158.333979,1789849158.337743,3.7636,536870912
12,expert,1,fwd,gemm,1789849158.337746,1789849158.371630,33.8846,0
12,expert,1,bwd,gemm,1789849159.490749,1789849159.556889,66.1403,0
12,combine,1,fwd,a2a,1789849158.371634,1789849158.450038,78.4042,539320320
12,dispatch,2,fwd,a2a,1789849158.509790,1789849158.513828,4.0377,536870912
12,expert,2,fwd,gemm,1789849158.513831,1789849158.547119,33.2884,0
12,expert,2,bwd,gemm,1789849159.174832,1789849159.239286,64.4541,0
12,combine,2,fwd,a2a,1789849158.547122,1789849158.633128,86.0059,529915904
12,dispatch,3,fwd,a2a,1789849158.692581,1789849158.697150,4.5687,536870912
12,expert,3,fwd,gemm,1789849158.697153,1789849158.730468,33.3148,0
12,expert,3,bwd,gemm,1789849158.840821,1789849158.927205,86.3844,0
12,combine,3,fwd,a2a,1789849158.730471,1789849158.806957,76.4854,534585344
12,combine,3,bwd,a2a,1789849158.815610,1789849158.840818,25.2073,536870912
12,dispatch,3,bwd,a2a,1789849158.927209,1789849159.069240,142.0308,534585344
12,combine,2,bwd,a2a,1789849159.105745,1789849159.174829,69.0838,536870912
12,dispatch,2,bwd,a2a,1789849159.239289,1789849159.393165,153.8755,529915904
12,combine,1,bwd,a2a,1789849159.429810,1789849159.490746,60.9356,536870912
12,dispatch,1,bwd,a2a,1789849159.556892,1789849159.690801,133.9089,539320320
12,combine,0,bwd,a2a,1789849159.727521,1789849159.783208,55.6871,536870912
12,dispatch,0,bwd,a2a,1789849159.846741,1789849159.985025,138.2836,522412032
13,dispatch,0,fwd,a2a,1789849160.095015,1789849160.098489,3.4740,536870912
13,expert,0,fwd,gemm,1789849160.098492,1789849160.131227,32.7341,0
13,expert,0,bwd,gemm,1789849161.428005,1789849161.492783,64.7786,0
13,combine,0,fwd,a2a,1789849160.131230,1789849160.187384,56.1544,527564800
13,dispatch,1,fwd,a2a,1789849160.236640,1789849160.239832,3.1915,536870912
13,expert,1,fwd,gemm,1789849160.239835,1789849160.273564,33.7292,0
13,expert,1,bwd,gemm,1789849161.161279,1789849161.229313,68.0335,0
13,combine,1,fwd,a2a,1789849160.273568,1789849160.323278,49.7107,539934720
13,dispatch,2,fwd,a2a,1789849160.371453,1789849160.373948,2.4955,536870912
13,expert,2,fwd,gemm,1789849160.373951,1789849160.407724,33.7727,0
13,expert,2,bwd,gemm,1789849160.887559,1789849160.954359,66.7995,0
13,combine,2,fwd,a2a,1789849160.407728,1789849160.459455,51.7273,538869760
13,dispatch,3,fwd,a2a,1789849160.509889,1789849160.512160,2.2712,536870912
13,expert,3,fwd,gemm,1789849160.512164,1789849160.545343,33.1797,0
13,expert,3,bwd,gemm,1789849160.622378,1789849160.686921,64.5430,0
13,combine,3,fwd,a2a,1789849160.545347,1789849160.596277,50.9301,532316160
13,combine,3,bwd,a2a,1789849160.604852,1789849160.622375,17.5229,536870912
13,dispatch,3,bwd,a2a,1789849160.686924,1789849160.799437,112.5126,532316160
13,combine,2,bwd,a2a,1789849160.836078,1789849160.887556,51.4784,536870912
13,dispatch,2,bwd,a2a,1789849160.954362,1789849161.071465,117.1030,538869760
13,combine,1,bwd,a2a,1789849161.108117,1789849161.161277,53.1599,536870912
13,dispatch,1,bwd,a2a,1789849161.229316,1789849161.345104,115.7877,539934720
13,combine,0,bwd,a2a,1789849161.381770,1789849161.428002,46.2318,536870912
13,dispatch,0,bwd,a2a,1789849161.492787,1789849161.605201,112.4147,527564800
14,dispatch,0,fwd,a2a,1789849161.699533,1789849161.702904,3.3702,536870912
14,expert,0,fwd,gemm,1789849161.702907,1789849161.735671,32.7640,0
14,expert,0,bwd,gemm,1789849163.439456,1789849163.503350,63.8951,0
14,combine,0,fwd,a2a,1789849161.735674,1789849161.775442,39.7679,526286848
14,dispatch,1,fwd,a2a,1789849161.807010,1789849161.809243,2.2330,536870912
14,expert,1,fwd,gemm,1789849161.809246,1789849161.842676,33.4297,0
14,expert,1,bwd,gemm,1789849163.057629,1789849163.124034,66.4049,0
14,combine,1,fwd,a2a,1789849161.842679,1789849161.866218,23.5396,535937024
14,dispatch,2,fwd,a2a,1789849161.908474,1789849161.912110,3.6357,536870912
14,expert,2,fwd,gemm,1789849161.912113,1789849161.944923,32.8102,0
14,expert,2,bwd,gemm,1789849162.650857,1789849162.714733,63.8760,0
14,combine,2,fwd,a2a,1789849161.944926,1789849162.019741,74.8142,521617408
